date,statusList,zscore,ETCUSDT_position,ETCUSDT_price,HOTUSDT_position,HOTUSDT_price,init,total_asset,pnl,return
2020-07-26,0,0.0518780070910762,0.0,6.6358,0.0,0.0007493,200000,146208.54362558865,-53791.456374411355,0.7310427181279433
2020-07-27,2,1.8891319978463406,0.0,7.1167,0.0,0.0007187,200000,146208.54362558865,-53791.456374411355,0.7310427181279433
2020-07-28,2,1.4370657347379105,0.0,7.2125,0.0,0.000769,200000,146208.54362558865,-53791.456374411355,0.7310427181279433
2020-07-29,2,1.7164980536997503,0.0,7.2644,0.0,0.0007538,200000,146208.54362558865,-53791.456374411355,0.7310427181279433
2020-07-30,2,1.5339068946138918,0.0,7.3422,0.0,0.0007611,200000,146208.54362558865,-53791.456374411355,0.7310427181279433
2020-07-31,2,1.5113963013557552,0.0,7.3976,0.0,0.0007611,200000,146208.54362558865,-53791.456374411355,0.7310427181279433
2020-08-01,2,1.317888173724164,0.0,7.833,0.0,0.000811,200000,146208.54362558865,-53791.456374411355,0.7310427181279433
2020-08-02,0,0.8647875020105125,0.0,7.1939,0.0,0.0007635,200000,146208.54362558865,-53791.456374411355,0.7310427181279433
2020-08-03,0,0.6307548550169177,0.0,7.1658,0.0,0.0007699,200000,146208.54362558865,-53791.456374411355,0.7310427181279433
2020-08-04,0,0.4001601646430647,0.0,7.139,0.0,0.0007788,200000,146208.54362558865,-53791.456374411355,0.7310427181279433
2020-08-05,0,0.7395046504515382,0.0,7.2239,0.0,0.0007661,200000,146208.54362558865,-53791.456374411355,0.7310427181279433
2020-08-06,0,0.06305617180007951,0.0,7.0997,0.0,0.0007845,200000,146208.54362558865,-53791.456374411355,0.7310427181279433
2020-08-07,-2,-1.5366986161073635,0.0,6.8756,0.0,0.0008578,200000,146208.54362558865,-53791.456374411355,0.7310427181279433
2020-08-08,-2,-1.2782671732743311,0.0,6.9377,0.0,0.0008517,200000,146208.54362558865,-53791.456374411355,0.7310427181279433
2020-08-09,-1,-1.0519213623278043,10625.929796330463,6.8798,-87844594.82431427,0.0008322,200000,146208.54362558865,-53791.456374411355,0.7310427181279433
2020-08-10,-1,-1.1061436024542541,10625.929796330463,7.0649,-87844594.82431427,0.0008578,200000,150424.22485839186,-49575.775141608145,0.7521211242919592
2020-08-11,-1,-1.1223382907504067,10625.929796330463,6.743,-87844594.82431427,0.0008198,200000,143665.64345362916,-56334.35654637084,0.7183282172681458
2020-08-12,-2,-1.5832457257163677,0.0,6.7535,0.0,0.0008584,200000,149852.12694326226,-50147.873056737735,0.7492606347163113
2020-08-13,-1,-1.161529892686806,10821.835962740644,6.9236,-88314549.11790562,0.0008484,200000,149852.12694326226,-50147.873056737735,0.7492606347163113
2020-08-14,-1,-1.1238566842835434,10821.835962740644,6.8833,-88314549.11790562,0.000847,200000,149292.36658519873,-50707.63341480127,0.7464618329259937
2020-08-15,-1,-0.7038017432562977,10821.835962740644,7.1732,-88314549.11790562,0.000855,200000,153136.1332237405,-46863.8667762595,0.7656806661187026
2020-08-16,-1,-1.1572810679197967,10821.835962740644,7.2479,-88314549.11790562,0.000907,200000,158536.8809242883,-41463.1190757117,0.7926844046214415
2020-08-17,-1,-0.5392541641634347,10821.835962740644,7.3884,-88314549.11790562,0.0008824,200000,157884.8109687529,-42115.18903124711,0.7894240548437644
2020-08-18,0,-0.11333981859006434,0.0,7.2702,0.0,0.0008437,200000,145686.20021772222,-54313.79978227778,0.728431001088611
2020-08-19,0,-0.580221072819147,0.0,6.798,0.0,0.0008226,200000,145686.20021772222,-54313.79978227778,0.728431001088611
2020-08-20,0,-0.5319833183224533,0.0,6.9696,0.0,0.000845,200000,145686.20021772222,-54313.79978227778,0.728431001088611
2020-08-21,0,0.11300926990453104,0.0,6.6324,0.0,0.0007758,200000,145686.20021772222,-54313.79978227778,0.728431001088611
2020-08-22,0,0.12560023895421144,0.0,6.7702,0.0,0.0007962,200000,145686.20021772222,-54313.79978227778,0.728431001088611
2020-08-23,0,0.7574121524753179,0.0,6.7588,0.0,0.0007745,200000,145686.20021772222,-54313.79978227778,0.728431001088611
2020-08-24,0,0.9811960601897727,0.0,6.8537,0.0,0.0007816,200000,145686.20021772222,-54313.79978227778,0.728431001088611
2020-08-25,1,1.0466671092504922,-11259.98579559468,6.4692,97657997.19648896,0.0007459,200000,145686.20021772222,-54313.79978227778,0.728431001088611
2020-08-26,2,1.5941581832394478,0.0,6.46,0.0,0.0007359,200000,146559.18832036763,-53440.811679632374,0.7327959416018381
2020-08-27,2,1.7258576794334886,0.0,6.3544,0.0,0.0007156,200000,146559.18832036763,-53440.811679632374,0.7327959416018381
2020-08-28,2,1.648750888897127,0.0,6.5278,0.0,0.0007313,200000,146559.18832036763,-53440.811679632374,0.7327959416018381
2020-08-29,0,0.9808335755120191,0.0,6.4926,0.0,0.0007416,200000,146559.18832036763,-53440.811679632374,0.7327959416018381
2020-08-30,2,1.6022561783942604,0.0,6.6907,0.0,0.000742,200000,146559.18832036763,-53440.811679632374,0.7327959416018381
2020-08-31,2,1.5865266743156567,0.0,6.5858,0.0,0.0007249,200000,146559.18832036763,-53440.811679632374,0.7327959416018381
2020-09-01,2,1.8240173024632598,0.0,6.7359,0.0,0.00073,200000,146559.18832036763,-53440.811679632374,0.7327959416018381
2020-09-02,0,0.9142031480058807,0.0,6.2946,0.0,0.0007035,200000,146559.18832036763,-53440.811679632374,0.7327959416018381
2020-09-03,2,1.2937925129157253,0.0,5.4849,0.0,0.0006018,200000,146559.18832036763,-53440.811679632374,0.7327959416018381
2020-09-04,0,0.20040226622448942,0.0,5.3018,0.0,0.0006042,200000,146559.18832036763,-53440.811679632374,0.7327959416018381
2020-09-05,2,2.04662037435835,0.0,5.023,0.0,0.0005336,200000,146559.18832036763,-53440.811679632374,0.7327959416018381
2020-09-06,2,2.0638748713695723,0.0,5.1492,0.0,0.0005402,200000,146559.18832036763,-53440.811679632374,0.7327959416018381
2020-09-07,1,1.1881145413220715,-14373.338987541692,5.0983,133429705.31715916,0.0005492,200000,146559.18832036763,-53440.811679632374,0.7327959416018381
2020-09-08,2,1.7736876653884401,0.0,5.0882,0.0,0.0005328,200000,148602.26476379484,-51397.73523620516,0.7430113238189742
2020-09-09,0,0.6887579232895727,0.0,5.0505,0.0,0.0005491,200000,148602.26476379484,-51397.73523620516,0.7430113238189742
2020-09-10,1,1.1339743065648302,-14328.357833596387,5.1856,134238721.55717692,0.0005535,200000,148602.26476379484,-51397.73523620516,0.7430113238189742
2020-09-11,0,-1.3269834576976787,0.0,5.2164,0.0,0.0006032,200000,142371.91372367792,-57628.08627632208,0.7118595686183896
2020-09-12,0,-0.5101741417844514,0.0,5.2316,0.0,0.000588,200000,142371.91372367792,-57628.08627632208,0.7118595686183896
2020-09-13,0,0.7944330117412319,0.0,5.06,0.0,0.0005446,200000,142371.91372367792,-57628.08627632208,0.7118595686183896
2020-09-14,0,0.5950111648488964,0.0,5.1494,0.0,0.0005563,200000,142371.91372367792,-57628.08627632208,0.7118595686183896
2020-09-15,2,1.2628733059024593,0.0,5.1688,0.0,0.0005457,200000,142371.91372367792,-57628.08627632208,0.7118595686183896
2020-09-16,0,0.41893086888597203,0.0,5.1179,0.0,0.0005526,200000,142371.91372367792,-57628.08627632208,0.7118595686183896
2020-09-17,0,0.5665889261592183,0.0,5.2043,0.0,0.0005585,200000,142371.91372367792,-57628.08627632208,0.7118595686183896
2020-09-18,0,0.9230096163540608,0.0,5.1854,0.0,0.0005497,200000,142371.91372367792,-57628.08627632208,0.7118595686183896
2020-09-19,2,1.9064762118130922,0.0,5.2177,0.0,0.0005345,200000,142371.91372367792,-57628.08627632208,0.7118595686183896
2020-09-20,2,1.4387985794598122,0.0,5.0895,0.0,0.0005255,200000,142371.91372367792,-57628.08627632208,0.7118595686183896
2020-09-21,2,1.9616479601960952,0.0,4.8161,0.0,0.0004844,200000,142371.91372367792,-57628.08627632208,0.7118595686183896
2020-09-22,2,2.134017419388182,0.0,4.9453,0.0,0.0004878,200000,142371.91372367792,-57628.08627632208,0.7118595686183896
2020-09-23,2,2.646086950490678,0.0,4.8357,0.0,0.0004541,200000,142371.91372367792,-57628.08627632208,0.7118595686183896
2020-09-24,2,1.4512287363045033,0.0,4.9688,0.0,0.0004884,200000,142371.91372367792,-57628.08627632208,0.7118595686183896
2020-09-25,2,1.221485161734804,0.0,4.9772,0.0,0.0004914,200000,142371.91372367792,-57628.08627632208,0.7118595686183896
2020-09-26,2,2.266133666254492,0.0,5.3621,0.0,0.0004925,200000,142371.91372367792,-57628.08627632208,0.7118595686183896
2020-09-27,2,2.5563290048125134,0.0,5.444,0.0,0.0004732,200000,142371.91372367792,-57628.08627632208,0.7118595686183896
2020-09-28,2,2.0056317056858264,0.0,5.411,0.0,0.0004747,200000,142371.91372367792,-57628.08627632208,0.7118595686183896
2020-09-29,2,1.619108275026233,0.0,5.4137,0.0,0.00048,200000,142371.91372367792,-57628.08627632208,0.7118595686183896
2020-09-30,2,1.3920384275870916,0.0,5.3972,0.0,0.0004804,200000,142371.91372367792,-57628.08627632208,0.7118595686183896
2020-10-01,2,1.331885958381601,0.0,5.3287,0.0,0.000472,200000,142371.91372367792,-57628.08627632208,0.7118595686183896
2020-10-02,0,0.9041047610809994,0.0,5.1802,0.0,0.000471,200000,142371.91372367792,-57628.08627632208,0.7118595686183896
2020-10-03,0,0.9325056680160819,0.0,5.1341,0.0,0.0004625,200000,142371.91372367792,-57628.08627632208,0.7118595686183896
2020-10-04,0,0.8248075807518597,0.0,5.1535,0.0,0.000465,200000,142371.91372367792,-57628.08627632208,0.7118595686183896
2020-10-05,0,0.8899659992232483,0.0,5.0997,0.0,0.0004551,200000,142371.91372367792,-57628.08627632208,0.7118595686183896
2020-10-06,2,1.6568502987246088,0.0,5.2388,0.0,0.0004392,200000,142371.91372367792,-57628.08627632208,0.7118595686183896
2020-10-07,1,1.1067518416847688,-13759.46282314809,5.1736,159217080.88087443,0.0004471,200000,142371.91372367792,-57628.08627632208,0.7118595686183896
2020-10-08,1,0.5135424115022068,-13759.46282314809,5.1745,159217080.88087443,0.0004622,200000,144788.47516151995,-55211.52483848005,0.7239423758075998
2020-10-09,1,0.23249938598473058,-13759.46282314809,5.2674,159217080.88087443,0.0004761,200000,148279.84668203455,-51720.15331796545,0.7413992334101727
2020-10-10,1,0.44283285838058617,-13759.46282314809,5.2712,159217080.88087443,0.0004691,200000,147217.61307459642,-52782.38692540358,0.7360880653729821
2020-10-11,0,-0.27017628479627315,0.0,5.428,0.0,0.000497,200000,137927.38872993115,-62072.61127006885,0.6896369436496557
2020-10-12,0,-0.7821892381360604,0.0,5.4483,0.0,0.0005071,200000,137927.38872993115,-62072.61127006885,0.6896369436496557
2020-10-13,0,-0.3255646352318869,0.0,5.3502,0.0,0.0004882,200000,137927.38872993115,-62072.61127006885,0.6896369436496557
2020-10-14,0,0.2216219967750793,0.0,5.3812,0.0,0.0004793,200000,137927.38872993115,-62072.61127006885,0.6896369436496557
2020-10-15,0,-0.3313027111595753,0.0,5.3321,0.0,0.00048,200000,137927.38872993115,-62072.61127006885,0.6896369436496557
2020-10-16,0,0.1260372345455489,0.0,5.1737,0.0,0.00046,200000,137927.38872993115,-62072.61127006885,0.6896369436496557
2020-10-17,0,-0.46076807666626035,0.0,5.1938,0.0,0.0004688,200000,137927.38872993115,-62072.61127006885,0.6896369436496557
2020-10-18,0,-0.9802908328857405,0.0,5.2282,0.0,0.0004786,200000,137927.38872993115,-62072.61127006885,0.6896369436496557
2020-10-19,0,-0.7779962041781917,0.0,5.2086,0.0,0.0004754,200000,137927.38872993115,-62072.61127006885,0.6896369436496557
2020-10-20,-2,-2.4166950183861466,0.0,5.0807,0.0,0.0004901,200000,137927.38872993115,-62072.61127006885,0.6896369436496557
2020-10-21,-2,-2.150461753996109,0.0,5.3379,0.0,0.0005182,200000,137927.38872993115,-62072.61127006885,0.6896369436496557
2020-10-22,0,-0.6127667691387099,0.0,5.612,0.0,0.000518,200000,137927.38872993115,-62072.61127006885,0.6896369436496557
2020-10-23,0,-0.12377750156493546,0.0,5.482,0.0,0.0004982,200000,137927.38872993115,-62072.61127006885,0.6896369436496557
2020-10-24,0,-0.1318044295277259,0.0,5.529,0.0,0.0005028,200000,137927.38872993115,-62072.61127006885,0.6896369436496557
2020-10-25,0,0.917001364717911,0.0,5.5585,0.0,0.0004882,200000,137927.38872993115,-62072.61127006885,0.6896369436496557
2020-10-26,0,0.754488618101718,0.0,5.435,0.0,0.0004832,200000,137927.38872993115,-62072.61127006885,0.6896369436496557
2020-10-27,0,0.444786282773323,0.0,5.4582,0.0,0.0004909,200000,137927.38872993115,-62072.61127006885,0.6896369436496557
2020-10-28,2,1.2811274910443122,0.0,5.2714,0.0,0.0004636,200000,137927.38872993115,-62072.61127006885,0.6896369436496557
2020-10-29,2,2.3745078083782745,0.0,5.4065,0.0,0.0004558,200000,137927.38872993115,-62072.61127006885,0.6896369436496557
2020-10-30,2,1.7619950182484503,0.0,5.2584,0.0,0.0004483,200000,137927.38872993115,-62072.61127006885,0.6896369436496557
2020-10-31,2,1.5300052160653899,0.0,5.2734,0.0,0.0004499,200000,137927.38872993115,-62072.61127006885,0.6896369436496557
2020-11-01,1,1.147252937704407,-13152.47632546927,5.2434,152811199.5678386,0.0004513,200000,137927.38872993115,-62072.61127006885,0.6896369436496557
2020-11-02,1,0.4790587358559999,-13152.47632546927,4.9961,152811199.5678386,0.0004395,200000,132871.6091797421,-67128.39082025789,0.6643580458987106
2020-11-03,0,-0.13916467209599634,0.0,4.8866,0.0,0.0004398,200000,134991.91397203386,-65008.08602796614,0.6749595698601694
2020-11-04,0,-0.21774092317120328,0.0,4.8774,0.0,0.0004403,200000,134991.91397203386,-65008.08602796614,0.6749595698601694
2020-11-05,1,1.1147815162974397,-13239.95311520762,5.0979,154311744.3667511,0.0004374,200000,134991.91397203386,-65008.08602796614,0.6749595698601694
2020-11-06,1,0.481520021968299,-13239.95311520762,5.3597,154311744.3667511,0.0004699,200000,143473.26538951462,-56526.73461048538,0.7173663269475732
2020-11-07,0,-0.2886585971847756,0.0,5.0771,0.0,0.0004578,200000,131568.5633621558,-68431.43663784419,0.657842816810779
2020-11-08,0,-0.42569146018454745,0.0,5.1801,0.0,0.0004693,200000,131568.5633621558,-68431.43663784419,0.657842816810779
2020-11-09,-2,-1.3962777336445744,0.0,5.0283,0.0,0.0004703,200000,131568.5633621558,-68431.43663784419,0.657842816810779
2020-11-10,-2,-1.2448601112531836,0.0,5.1324,0.0,0.0004733,200000,131568.5633621558,-68431.43663784419,0.657842816810779
2020-11-11,-2,-1.7795474340132251,0.0,5.0917,0.0,0.0004792,200000,131568.5633621558,-68431.43663784419,0.657842816810779
2020-11-12,-2,-1.3251754528496056,0.0,5.0448,0.0,0.0004691,200000,131568.5633621558,-68431.43663784419,0.657842816810779
2020-11-13,-2,-1.3506286725387477,0.0,5.1344,0.0,0.0004794,200000,131568.5633621558,-68431.43663784419,0.657842816810779
2020-11-14,-2,-1.7915717488141532,0.0,5.0333,0.0,0.0004826,200000,131568.5633621558,-68431.43663784419,0.657842816810779
2020-11-15,-2,-1.521032326023671,0.0,5.0241,0.0,0.0004804,200000,131568.5633621558,-68431.43663784419,0.657842816810779
2020-11-16,0,-0.6056214857335178,0.0,5.395,0.0,0.0004973,200000,131568.5633621558,-68431.43663784419,0.657842816810779
2020-11-17,0,0.8264576250541406,0.0,5.7751,0.0,0.0005021,200000,131568.5633621558,-68431.43663784419,0.657842816810779
2020-11-18,2,2.3390934076977317,0.0,6.0431,0.0,0.0004903,200000,131568.5633621558,-68431.43663784419,0.657842816810779
2020-11-19,2,1.5267109274964763,0.0,5.9188,0.0,0.0004952,200000,131568.5633621558,-68431.43663784419,0.657842816810779
2020-11-20,2,1.7278381019958178,0.0,6.0635,0.0,0.0004999,200000,131568.5633621558,-68431.43663784419,0.657842816810779
2020-11-21,2,1.4545891247666152,0.0,6.5853,0.0,0.0005471,200000,131568.5633621558,-68431.43663784419,0.657842816810779
2020-11-22,0,-0.5815202477503454,0.0,6.0316,0.0,0.0005564,200000,131568.5633621558,-68431.43663784419,0.657842816810779
2020-11-23,0,0.14311445751772853,0.0,6.5685,0.0,0.000583,200000,131568.5633621558,-68431.43663784419,0.657842816810779
2020-11-24,0,-0.14586943120203827,0.0,7.2767,0.0,0.0006555,200000,131568.5633621558,-68431.43663784419,0.657842816810779
2020-11-25,0,-0.2096819493653231,0.0,6.95,0.0,0.0006298,200000,131568.5633621558,-68431.43663784419,0.657842816810779
2020-11-26,0,-0.3183789623494248,0.0,6.1404,0.0,0.0005607,200000,131568.5633621558,-68431.43663784419,0.657842816810779
2020-11-27,0,-0.24095582878075555,0.0,6.2115,0.0,0.0005652,200000,131568.5633621558,-68431.43663784419,0.657842816810779
2020-11-28,0,-0.46207352126145307,0.0,6.3268,0.0,0.0005829,200000,131568.5633621558,-68431.43663784419,0.657842816810779
2020-11-29,0,0.018359418443831044,0.0,6.3926,0.0,0.0005733,200000,131568.5633621558,-68431.43663784419,0.657842816810779
2020-11-30,0,-0.9021744517897163,0.0,6.7458,0.0,0.0006355,200000,131568.5633621558,-68431.43663784419,0.657842816810779
2020-12-01,-2,-1.2056331699822258,0.0,6.1466,0.0,0.00059,200000,131568.5633621558,-68431.43663784419,0.657842816810779
2020-12-02,-1,-1.1241231649745018,10546.40914471558,6.2376,-110025558.92469963,0.0005979,200000,131568.5633621558,-68431.43663784419,0.657842816810779
2020-12-03,-1,-1.0023360531781584,10546.40914471558,6.587,-110025558.92469963,0.0006283,200000,138598.2557086303,-61401.74429136969,0.6929912785431516
2020-12-04,-2,-1.3665193907844808,0.0,5.9515,0.0,0.0005814,200000,132770.46929620142,-67229.53070379858,0.6638523464810071
2020-12-05,-1,-1.1287690207039474,10720.783348099338,6.1922,-111216677.24593852,0.0005969,200000,132770.46929620142,-67229.53070379858,0.6638523464810071
2020-12-06,-1,-1.0713334630479505,10720.783348099338,6.1708,-111216677.24593852,0.0005953,200000,132363.0978489586,-67636.9021510414,0.6618154892447929
2020-12-07,-1,-1.0125086016419274,10720.783348099338,6.1525,-111216677.24593852,0.0005953,200000,132166.90751368838,-67833.09248631162,0.6608345375684419
2020-12-08,-1,-0.9136270367541575,10720.783348099338,5.7707,-111216677.24593852,0.0005569,200000,123802.99202514,-76197.00797486,0.6190149601257
2020-12-09,0,0.0881023262115616,0.0,6.0625,0.0,0.0005567,200000,129690.04447116317,-70309.95552883683,0.6484502223558158
2020-12-10,0,0.1458470855924389,0.0,5.8918,0.0,0.0005434,200000,129690.04447116317,-70309.95552883683,0.6484502223558158
2020-12-11,0,0.5264917838829098,0.0,5.7895,0.0,0.0005316,200000,129690.04447116317,-70309.95552883683,0.6484502223558158
2020-12-12,0,0.9937624733833259,0.0,5.971,0.0,0.0005399,200000,129690.04447116317,-70309.95552883683,0.6484502223558158
2020-12-13,2,1.375444346429974,0.0,6.1209,0.0,0.000548,200000,129690.04447116317,-70309.95552883683,0.6484502223558158
2020-12-14,-1,-1.0635920810189552,-10738.06422394873,6.0388,111150192.38186765,0.0005834,200000,129690.04447116319,-70309.95552883681,0.648450222355816
2020-12-15,-1,-0.8626372438956731,-10738.06422394873,6.0499,111150192.38186765,0.0005825,200000,129709.20181090533,-70290.79818909467,0.6485460090545266
2020-12-16,-1,-0.6445665061276664,-10738.06422394873,6.4654,111150192.38186765,0.0006198,200000,138316.76967179967,-61683.23032820033,0.6915838483589984
2020-12-17,0,0.1515403758780963,0.0,6.4786,0.0,0.0006077,200000,127668.39350034989,-72331.60649965011,0.6383419675017494
2020-12-18,0,-0.6014427866929464,0.0,6.3915,0.0,0.0006137,200000,127668.39350034989,-72331.60649965011,0.6383419675017494
2020-12-19,0,-0.23164958716360695,0.0,6.4149,0.0,0.000611,200000,127668.39350034989,-72331.60649965011,0.6383419675017494
2020-12-20,1,1.1446984634494741,-9828.357134085967,6.4949,107050472.49735862,0.0005963,200000,127668.39350034989,-72331.60649965011,0.6383419675017494
2020-12-21,0,-1.9296379837257325,0.0,6.1075,0.0,0.0006134,200000,122030.32486690016,-77969.67513309984,0.6101516243345009
2020-12-22,-2,-2.365795509644101,0.0,6.1198,0.0,0.000635,200000,122030.32486690016,-77969.67513309984,0.6101516243345009
2020-12-23,-2,-2.3364694226621943,0.0,5.099,0.0,0.000541,200000,122030.32486690016,-77969.67513309984,0.6101516243345009
2020-12-24,-2,-1.2555459395494069,0.0,5.6031,0.0,0.0005681,200000,122030.32486690016,-77969.67513309984,0.6101516243345009
2020-12-25,0,-0.8398851052106886,0.0,5.7568,0.0,0.000574,200000,122030.32486690016,-77969.67513309984,0.6101516243345009
2020-12-26,0,-0.4859834872601158,0.0,5.8379,0.0,0.0005732,200000,122030.32486690016,-77969.67513309984,0.6101516243345009
2020-12-27,0,-0.5873594304080179,0.0,5.8101,0.0,0.0005739,200000,122030.32486690016,-77969.67513309984,0.6101516243345009
2020-12-28,0,-0.13396434618896658,0.0,5.9188,0.0,0.0005725,200000,122030.32486690016,-77969.67513309984,0.6101516243345009
2020-12-29,0,-0.761720513223646,0.0,5.719,0.0,0.0005719,200000,122030.32486690016,-77969.67513309984,0.6101516243345009
2020-12-30,-2,-1.3139666951449938,0.0,5.6799,0.0,0.0005874,200000,122030.32486690016,-77969.67513309984,0.6101516243345009
2020-12-31,-1,-1.1888952857593247,10787.306395362624,5.6562,-104317254.97255956,0.0005849,200000,122030.32486690016,-77969.67513309984,0.6101516243345009
2021-01-01,-2,-1.849334513999535,0.0,5.6938,0.0,0.0006155,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-02,-2,-3.563706970183261,0.0,5.7763,0.0,0.0008032,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-03,-2,-1.3805350674997512,0.0,6.5678,0.0,0.0007508,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-04,0,-0.271746493558565,0.0,7.0374,0.0,0.0007322,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-05,0,0.044074948853939956,0.0,7.271,0.0,0.0007393,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-06,0,0.17812114232863782,0.0,7.5723,0.0,0.000765,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-07,0,-0.8682442965536132,0.0,7.2142,0.0,0.0007992,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-08,-2,-1.3477202750040804,0.0,6.9565,0.0,0.0008147,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-09,-2,-2.081635822107081,0.0,7.763,0.0,0.0010065,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-10,0,-0.3850158137473487,0.0,8.8346,0.0,0.0009735,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-11,-2,-1.3639926528705246,0.0,7.2221,0.0,0.0008877,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-12,0,-0.9620688076497346,0.0,7.0544,0.0,0.0008387,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-13,0,0.17403465267345777,0.0,7.595,0.0,0.0008084,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-14,0,0.9208627964470969,0.0,7.788,0.0,0.0007747,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-15,2,1.3832816001776789,0.0,7.567,0.0,0.0007204,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-16,2,1.6565711601388764,0.0,7.7799,0.0,0.0007155,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-17,2,1.5727263681375419,0.0,7.684,0.0,0.0007062,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-18,2,1.2009571534777372,0.0,7.7078,0.0,0.0007288,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-19,2,1.5461021680431994,0.0,7.8177,0.0,0.0007036,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-20,2,1.504945782482385,0.0,7.9,0.0,0.0007018,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-21,2,1.733281309886996,0.0,7.1346,0.0,0.0006025,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-22,2,1.3869865447491416,0.0,7.4292,0.0,0.000645,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-23,0,0.6871271542239069,0.0,7.4488,0.0,0.0006917,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-24,0,0.8215800113266352,0.0,7.6294,0.0,0.0006926,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-25,0,0.9914392928309873,0.0,7.4976,0.0,0.0006618,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-26,0,0.7324755431784515,0.0,7.4342,0.0,0.000671,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-27,0,0.5879514543250539,0.0,6.8713,0.0,0.0006255,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-28,0,-0.10975915926756893,0.0,7.6533,0.0,0.0007498,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-29,0,-0.9603669705622214,0.0,7.6132,0.0,0.0008071,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-30,0,-0.7003165119037564,0.0,7.5859,0.0,0.0007772,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-01-31,0,-0.8175252828200533,0.0,7.4155,0.0,0.0007528,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-02-01,0,-0.9484840624169718,0.0,7.5241,0.0,0.0007557,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-02-02,-2,-1.2457332225727922,0.0,7.7835,0.0,0.0007934,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-02-03,-1,-1.1549603450348298,7858.715207119418,7.9413,-77391387.74094424,0.0008064,200000,124816.83014859486,-75183.16985140514,0.6240841507429743
2021-02-04,-1,-1.1248667547502185,7858.715207119418,7.6584,-77391387.74094424,0.000781,200000,120627.8583678808,-79372.1416321192,0.6031392918394041
2021-02-05,-1,-0.2644928804103996,7858.715207119418,8.5174,-77391387.74094424,0.0008201,200000,130404.4979914673,-69595.5020085327,0.6520224899573366
2021-02-06,0,0.7018433309004299,0.0,8.7691,0.0,0.0007917,200000,117173.73230034953,-82826.26769965047,0.5858686615017477
2021-02-07,0,-0.3121813204697379,0.0,8.2787,0.0,0.0008,200000,117173.73230034953,-82826.26769965047,0.5858686615017477
2021-02-08,-2,-2.8590701334352113,0.0,8.6941,0.0,0.001128,200000,117173.73230034953,-82826.26769965047,0.5858686615017477
2021-02-09,-2,-2.1050035420964384,0.0,9.578,0.0,0.001196,200000,117173.73230034953,-82826.26769965047,0.5858686615017477
2021-02-10,0,-0.8658954156449793,0.0,10.3754,0.0,0.0011239,200000,117173.73230034953,-82826.26769965047,0.5858686615017477
2021-02-11,0,-0.9330846140710695,0.0,11.7205,0.0,0.001292,200000,117173.73230034953,-82826.26769965047,0.5858686615017477
2021-02-12,-2,-1.365661839875879,0.0,11.9265,0.0,0.0014056,200000,117173.73230034953,-82826.26769965047,0.5858686615017477
2021-02-13,2,1.8616059658584985,0.0,16.6377,0.0,0.0013934,200000,117173.73230034953,-82826.26769965047,0.5858686615017477
2021-02-14,2,2.1465207968177413,0.0,16.072,0.0,0.0012804,200000,117173.73230034953,-82826.26769965047,0.5858686615017477
2021-02-15,1,1.103653223059327,-3990.224221198886,14.6826,45202427.397712186,0.0012961,200000,117173.73230034953,-82826.26769965047,0.5858686615017477
2021-02-16,1,0.9378204739855713,-3990.224221198886,14.3907,45202427.397712186,0.0012916,200000,115805.57492689187,-84194.42507310813,0.5790278746344594
