date,statusList,zscore,ZECUSDT_position,ZECUSDT_price,VETUSDT_position,VETUSDT_price,init,total_asset,pnl,return
2020-08-03,2,1.4746790402688295,0.0,82.3,0.0,0.0167,200000,207897.18689231717,7897.186892317171,1.0394859344615859
2020-08-04,0,0.7919761906762373,0.0,84.93,0.0,0.018734,200000,207897.18689231717,7897.186892317171,1.0394859344615859
2020-08-05,2,1.5889328790104302,0.0,97.46,0.0,0.018793,200000,207897.18689231717,7897.186892317171,1.0394859344615859
2020-08-06,1,1.0717584980231056,-1074.404066626962,96.75,5275507.178550476,0.019704,200000,207897.18689231714,7897.186892317142,1.0394859344615857
2020-08-07,1,1.1792750119159385,-1074.404066626962,94.42,5275507.178550476,0.018671,200000,199944.2265016337,-55.773498366295826,0.9997211325081685
2020-08-08,1,0.5019034539012702,-1074.404066626962,97.08,5275507.178550476,0.020815,200000,214112.82870967363,14112.828709673631,1.0705641435483682
2020-08-09,0,-0.33608550970303086,0.0,92.01,0.0,0.021929,200000,191066.50814423052,-8933.491855769476,0.9553325407211526
2020-08-10,0,-0.48153697694390557,0.0,89.01,0.0,0.021422,200000,191066.50814423052,-8933.491855769476,0.9553325407211526
2020-08-11,0,-0.7316403088661732,0.0,80.88,0.0,0.019966,200000,191066.50814423052,-8933.491855769476,0.9553325407211526
2020-08-12,0,-0.7375859882934467,0.0,83.52,0.0,0.020429,200000,191066.50814423052,-8933.491855769476,0.9553325407211526
2020-08-13,0,-0.08106755505141258,0.0,87.4,0.0,0.019598,200000,191066.50814423052,-8933.491855769476,0.9553325407211526
2020-08-14,0,-0.8781682522632469,0.0,85.03,0.0,0.020513,200000,191066.50814423052,-8933.491855769476,0.9553325407211526
2020-08-15,0,-0.5176322061160268,0.0,85.12,0.0,0.019575,200000,191066.50814423052,-8933.491855769476,0.9553325407211526
2020-08-16,0,-0.6075325540134362,0.0,85.3,0.0,0.019842,200000,191066.50814423052,-8933.491855769476,0.9553325407211526
2020-08-17,0,-0.5107704612886087,0.0,86.74,0.0,0.02002,200000,191066.50814423052,-8933.491855769476,0.9553325407211526
2020-08-18,0,-0.41897960492355196,0.0,83.14,0.0,0.019089,200000,191066.50814423052,-8933.491855769476,0.9553325407211526
2020-08-19,0,-0.6638904070074562,0.0,76.3,0.0,0.017857,200000,191066.50814423052,-8933.491855769476,0.9553325407211526
2020-08-20,-1,-1.1149671157841432,1211.274934349122,78.87,-4926426.055699013,0.019392,200000,191066.50814423052,-8933.491855769476,0.9553325407211526
2020-08-21,-1,-0.9593063317123574,1211.274934349122,73.56,-4926426.055699013,0.017962,200000,177589.84898318708,-22410.151016812917,0.8879492449159354
2020-08-22,-1,-0.5331295391506206,1211.274934349122,76.88,-4926426.055699013,0.018165,200000,182611.3462545331,-17388.6537454669,0.9130567312726655
2020-08-23,0,0.913778446104436,0.0,84.36,0.0,0.017889,200000,177012.19039293824,-22987.80960706176,0.8850609519646913
2020-08-24,0,0.04406186377466604,0.0,80.26,0.0,0.01817,200000,177012.19039293824,-22987.80960706176,0.8850609519646913
2020-08-25,0,-0.14048622513337347,0.0,72.93,0.0,0.016883,200000,177012.19039293824,-22987.80960706176,0.8850609519646913
2020-08-26,0,0.200834936058663,0.0,75.0,0.0,0.017113,200000,177012.19039293824,-22987.80960706176,0.8850609519646913
2020-08-27,1,1.1734391181774098,-1227.035840793971,72.13,5554892.06028175,0.015933,200000,177012.19039293824,-22987.80960706176,0.8850609519646913
2020-08-28,2,1.934574339618634,0.0,76.24,0.0,0.016317,200000,179922.22914745324,-20077.77085254676,0.8996111457372662
2020-08-29,2,1.7803207975147328,0.0,78.68,0.0,0.016744,200000,179922.22914745324,-20077.77085254676,0.8996111457372662
2020-08-30,2,1.7148541976893976,0.0,81.11,0.0,0.017113,200000,179922.22914745324,-20077.77085254676,0.8996111457372662
2020-08-31,0,0.5839921347186297,0.0,78.29,0.0,0.017372,200000,179922.22914745324,-20077.77085254676,0.8996111457372662
2020-09-01,2,2.0723264037473026,0.0,83.17,0.0,0.016989,200000,179922.22914745324,-20077.77085254676,0.8996111457372662
2020-09-02,2,1.2863443626138686,0.0,75.9,0.0,0.015995,200000,179922.22914745324,-20077.77085254676,0.8996111457372662
2020-09-03,0,0.5993606440474303,0.0,56.77,0.0,0.012343,200000,179922.22914745324,-20077.77085254676,0.8996111457372662
2020-09-04,-1,-1.146625807298335,1508.402323503129,59.64,-6305096.339621995,0.014268,200000,179922.22914745324,-20077.77085254676,0.8996111457372662
2020-09-05,0,0.6595322249455527,0.0,55.98,0.0,0.012101,200000,171779.83788351383,-28220.16211648617,0.8588991894175692
2020-09-06,1,1.1373735866480135,-1457.7379318017126,58.92,6952397.518354938,0.012354,200000,171779.83788351383,-28220.16211648617,0.8588991894175692
2020-09-07,2,1.9810123682360248,0.0,61.86,0.0,0.012201,200000,177129.30422331917,-22870.695776680834,0.8856465211165958
2020-09-08,1,1.0416169488924039,-1509.0245716759173,58.69,7307917.4941545995,0.012119,200000,177129.30422331917,-22870.695776680834,0.8856465211165958
2020-09-09,1,0.322336317399623,-1509.0245716759173,59.92,7307917.4941545995,0.012841,200000,184261.72087726017,-15738.279122739827,0.9213086043863009
2020-09-10,1,0.6779903519737547,-1509.0245716759173,62.07,7307917.4941545995,0.013005,200000,188704.62217540474,-11295.377824595256,0.9435231108770237
2020-09-11,1,0.6484320204835522,-1509.0245716759173,63.32,7307917.4941545995,0.013239,200000,192300.95558363182,-7699.044416368182,0.9615047779181591
2020-09-12,1,1.1017125321116499,-1509.0245716759173,65.68,7307917.4941545995,0.013419,200000,197177.67872173482,-2822.3212782651826,0.9858883936086741
2020-09-13,1,0.9459267972629525,-1509.0245716759173,62.54,7307917.4941545995,0.01281,200000,187988.81981273228,-12011.180187267717,0.9399440990636614
2020-09-14,1,1.0374827801653275,-1509.0245716759173,63.28,7307917.4941545995,0.012861,200000,189478.20178797434,-10521.798212025664,0.9473910089398717
2020-09-15,0,6.155865022112836e-05,0.0,59.4,0.0,0.012569,200000,174912.14879683946,-25087.851203160535,0.8745607439841974
2020-09-16,0,-0.2806062980711266,0.0,58.34,0.0,0.01246,200000,174912.14879683946,-25087.851203160535,0.8745607439841974
2020-09-17,-2,-1.5604008887553975,0.0,59.65,0.0,0.013514,200000,174912.14879683946,-25087.851203160535,0.8745607439841974
2020-09-18,-2,-2.6682889767612368,0.0,57.9,0.0,0.01443,200000,174912.14879683946,-25087.851203160535,0.8745607439841974
2020-09-19,-2,-2.6241584850122397,0.0,57.97,0.0,0.015265,200000,174912.14879683946,-25087.851203160535,0.8745607439841974
2020-09-20,-2,-1.7989305725381488,0.0,57.6,0.0,0.014476,200000,174912.14879683946,-25087.851203160535,0.8745607439841974
2020-09-21,-2,-1.3109983937372145,0.0,51.63,0.0,0.012605,200000,174912.14879683946,-25087.851203160535,0.8745607439841974
2020-09-22,0,-0.6334026113203971,0.0,53.31,0.0,0.01234,200000,174912.14879683946,-25087.851203160535,0.8745607439841974
2020-09-23,0,0.015039648843282995,0.0,51.84,0.0,0.011381,200000,174912.14879683946,-25087.851203160535,0.8745607439841974
2020-09-24,0,-0.307340390665416,0.0,55.16,0.0,0.012385,200000,174912.14879683946,-25087.851203160535,0.8745607439841974
2020-09-25,0,-0.8112034685046865,0.0,54.87,0.0,0.012909,200000,174912.14879683946,-25087.851203160535,0.8745607439841974
2020-09-26,0,-0.42033250511705855,0.0,56.2,0.0,0.012851,200000,174912.14879683946,-25087.851203160535,0.8745607439841974
2020-09-27,0,-0.3822232222897086,0.0,55.55,0.0,0.012741,200000,174912.14879683946,-25087.851203160535,0.8745607439841974
2020-09-28,0,-0.19193780822121065,0.0,56.22,0.0,0.012765,200000,174912.14879683946,-25087.851203160535,0.8745607439841974
2020-09-29,0,0.5643738634370623,0.0,61.25,0.0,0.013169,200000,174912.14879683946,-25087.851203160535,0.8745607439841974
2020-09-30,0,0.849202660047278,0.0,64.1,0.0,0.013519,200000,174912.14879683946,-25087.851203160535,0.8745607439841974
2020-10-01,2,1.7278357626933145,0.0,64.67,0.0,0.012732,200000,174912.14879683946,-25087.851203160535,0.8745607439841974
2020-10-02,2,2.243670698089089,0.0,63.85,0.0,0.011859,200000,174912.14879683946,-25087.851203160535,0.8745607439841974
2020-10-03,2,1.5894441842946323,0.0,60.73,0.0,0.011739,200000,174912.14879683946,-25087.851203160535,0.8745607439841974
2020-10-04,2,1.935026726313509,0.0,63.12,0.0,0.011657,200000,174912.14879683946,-25087.851203160535,0.8745607439841974
2020-10-05,2,2.239153862344927,0.0,65.76,0.0,0.011383,200000,174912.14879683946,-25087.851203160535,0.8745607439841974
2020-10-06,2,2.2723470195175195,0.0,61.48,0.0,0.010106,200000,174912.14879683946,-25087.851203160535,0.8745607439841974
2020-10-07,1,1.1717099496921222,-1422.512595940464,61.48,7789799.091335151,0.011227,200000,174912.14879683946,-25087.851203160535,0.8745607439841974
2020-10-08,2,1.2679963324450803,0.0,61.99,0.0,0.011012,200000,177312.43702540617,-22687.562974593835,0.8865621851270308
2020-10-09,1,1.04522426879054,-1395.7213241924287,63.52,7739521.476447236,0.011455,200000,177312.43702540617,-22687.562974593835,0.8865621851270308
2020-10-10,2,1.3995701020136688,0.0,66.79,0.0,0.0114,200000,182302.11943672004,-17697.880563279963,0.9115105971836002
2020-10-11,2,1.8839041659048334,0.0,72.46,0.0,0.011436,200000,182302.11943672004,-17697.880563279963,0.9115105971836002
2020-10-12,2,1.7436637884121977,0.0,72.93,0.0,0.011377,200000,182302.11943672004,-17697.880563279963,0.9115105971836002
2020-10-13,1,1.1717873909380347,-1300.857138837734,70.07,7938604.748158859,0.011482,200000,182302.11943672004,-17697.880563279963,0.9115105971836002
2020-10-14,1,1.1495257417462688,-1300.857138837734,68.75,7938604.748158859,0.011139,200000,177862.04658483574,-22137.95341516426,0.8893102329241787
2020-10-15,1,1.1255271093664614,-1300.857138837734,68.24,7938604.748158859,0.010963,200000,175801.41500835255,-24198.584991647454,0.8790070750417627
2020-10-16,1,0.5869842953606598,-1300.857138837734,62.59,7938604.748158859,0.010591,200000,165498.41120760425,-34501.58879239575,0.8274920560380212
2020-10-17,1,0.2222522592744333,-1300.857138837734,62.99,7938604.748158859,0.010988,200000,169170.3801481584,-30829.61985184159,0.8458519007407921
2020-10-18,0,-0.24363154563199774,0.0,64.42,0.0,0.011627,200000,173801.17891380377,-26198.82108619623,0.8690058945690189
2020-10-19,0,-0.19972592922639457,0.0,64.08,0.0,0.011396,200000,173801.17891380377,-26198.82108619623,0.8690058945690189
2020-10-20,0,-0.9754978376608471,0.0,57.85,0.0,0.010781,200000,173801.17891380377,-26198.82108619623,0.8690058945690189
2020-10-21,0,-0.6536551000574261,0.0,62.72,0.0,0.011339,200000,173801.17891380377,-26198.82108619623,0.8690058945690189
2020-10-22,-1,-1.0466125342116124,1325.9168363884937,65.54,-7149369.761982879,0.012155,200000,173801.17891380377,-26198.82108619623,0.8690058945690189
2020-10-23,-2,-1.6506782113553726,0.0,63.26,0.0,0.012218,200000,177274.6795957745,-22725.320404225495,0.8863733979788725
2020-10-24,-2,-1.4478610679157882,0.0,64.14,0.0,0.012282,200000,177274.6795957745,-22725.320404225495,0.8863733979788725
2020-10-25,-1,-1.0741868439949795,1412.0971769617213,62.77,-7518010.160974322,0.01179,200000,177274.6795957745,-22725.320404225495,0.8863733979788725
2020-10-26,-1,-1.0383890208298572,1412.0971769617213,60.2,-7518010.160974322,0.011368,200000,170472.98956305173,-29527.010436948272,0.8523649478152586
2020-10-27,-1,-0.7921861987686788,1412.0971769617213,61.2,-7518010.160974322,0.01137,200000,171900.1227603354,-28099.87723966461,0.859500613801677
2020-10-28,-1,-0.8495860002836335,1412.0971769617213,56.8,-7518010.160974322,0.010638,200000,160183.71174387058,-39816.288256129425,0.8009185587193529
2020-10-29,-1,-0.23635892777297246,1412.0971769617213,56.87,-7518010.160974322,0.010186,200000,156884.41795349756,-43115.582046502444,0.7844220897674878
2020-10-30,0,0.26216425371488994,0.0,58.21,0.0,0.01008,200000,170858.04534745388,-29141.95465254612,0.8542902267372694
2020-10-31,0,0.6288078385836027,0.0,58.16,0.0,0.009895,200000,170858.04534745388,-29141.95465254612,0.8542902267372694
2020-11-01,0,-0.2149037380626775,0.0,58.17,0.0,0.010505,200000,170858.04534745388,-29141.95465254612,0.8542902267372694
2020-11-02,0,-0.4159831218491223,0.0,54.77,0.0,0.01005,200000,170858.04534745388,-29141.95465254612,0.8542902267372694
2020-11-03,0,0.7553748123335667,0.0,53.2,0.0,0.00925,200000,170858.04534745388,-29141.95465254612,0.8542902267372694
2020-11-04,1,1.0413052748616989,-1579.386627356756,54.09,9090127.971241428,0.009398,200000,170858.04534745388,-29141.95465254612,0.8542902267372694
2020-11-05,2,1.4524111572990401,0.0,56.69,0.0,0.009721,200000,172028.33924387046,-27971.66075612954,0.8601416962193523
2020-11-06,0,-0.06537824134903453,0.0,61.57,0.0,0.011196,200000,172028.33924387046,-27971.66075612954,0.8601416962193523
2020-11-07,0,0.07842616686291305,0.0,57.4,0.0,0.010383,200000,172028.33924387046,-27971.66075612954,0.8601416962193523
2020-11-08,0,-0.2635407107755572,0.0,60.61,0.0,0.011122,200000,172028.33924387046,-27971.66075612954,0.8601416962193523
2020-11-09,0,-0.9910414510505727,0.0,58.42,0.0,0.011035,200000,172028.33924387046,-27971.66075612954,0.8601416962193523
2020-11-10,-2,-1.679267730959755,0.0,59.06,0.0,0.011583,200000,172028.33924387046,-27971.66075612954,0.8601416962193523
2020-11-11,-1,-1.1652872241470553,1459.8467349276175,58.92,-7585023.776184765,0.01134,200000,172028.33924387046,-27971.66075612954,0.8601416962193523
2020-11-12,0,1.6910554411187804,0.0,62.99,0.0,0.010644,200000,160807.58648449043,-39192.41351550957,0.8040379324224521
2020-11-13,0,0.19948593825023062,0.0,65.8,0.0,0.011814,200000,160807.58648449043,-39192.41351550957,0.8040379324224521
2020-11-14,0,0.6096575565156794,0.0,63.9,0.0,0.011245,200000,160807.58648449043,-39192.41351550957,0.8040379324224521
2020-11-15,0,-0.055997210807513624,0.0,61.16,0.0,0.011039,200000,160807.58648449043,-39192.41351550957,0.8040379324224521
2020-11-16,0,0.5619022816165318,0.0,64.55,0.0,0.011336,200000,160807.58648449043,-39192.41351550957,0.8040379324224521
2020-11-17,0,-0.7258598369878039,0.0,66.82,0.0,0.012346,200000,160807.58648449043,-39192.41351550957,0.8040379324224521
2020-11-18,0,-0.8767004550429502,0.0,63.17,0.0,0.011777,200000,160807.58648449043,-39192.41351550957,0.8040379324224521
2020-11-19,0,-0.5474481676623466,0.0,62.38,0.0,0.011504,200000,160807.58648449043,-39192.41351550957,0.8040379324224521
2020-11-20,-2,-1.2413322883048354,0.0,63.23,0.0,0.012059,200000,160807.58648449043,-39192.41351550957,0.8040379324224521
2020-11-21,-2,-1.8781842139159293,0.0,72.62,0.0,0.014426,200000,160807.58648449043,-39192.41351550957,0.8040379324224521
2020-11-22,-2,-1.9080265953839837,0.0,68.79,0.0,0.013905,200000,160807.58648449043,-39192.41351550957,0.8040379324224521
2020-11-23,-2,-1.6265890087689516,0.0,79.52,0.0,0.016023,200000,160807.58648449043,-39192.41351550957,0.8040379324224521
2020-11-24,0,-0.1330179450328129,0.0,86.8,0.0,0.016174,200000,160807.58648449043,-39192.41351550957,0.8040379324224521
2020-11-25,-2,-2.141572282146532,0.0,78.15,0.0,0.016548,200000,160807.58648449043,-39192.41351550957,0.8040379324224521
2020-11-26,-2,-1.642455830242896,0.0,70.16,0.0,0.014627,200000,160807.58648449043,-39192.41351550957,0.8040379324224521
2020-11-27,-2,-1.4510659549724452,0.0,69.5,0.0,0.014487,200000,160807.58648449043,-39192.41351550957,0.8040379324224521
2020-11-28,-1,-1.016253845518051,1067.6376741766726,75.31,-5238032.133045291,0.01535,200000,160807.58648449043,-39192.41351550957,0.8040379324224521
2020-11-29,-1,-0.8087891173404442,1067.6376741766726,75.06,-5238032.133045291,0.015151,200000,159498.30867147027,-40501.691328529734,0.7974915433573513
2020-11-30,-1,-0.8134918101220935,1067.6376741766726,78.91,-5238032.133045291,0.015972,200000,167909.13809828061,-32090.861901719385,0.839545690491403
2020-12-01,-1,-0.40232393229150465,1067.6376741766726,74.82,-5238032.133045291,0.014737,200000,157073.5303265871,-42926.46967341291,0.7853676516329354
2020-12-02,-2,-1.4691870934475126,0.0,76.66,0.0,0.016405,200000,164892.3995247147,-35107.60047528529,0.8244619976235735
2020-12-03,-2,-2.071067794540607,0.0,75.69,0.0,0.017397,200000,164892.3995247147,-35107.60047528529,0.8244619976235735
2020-12-04,-2,-1.7447501499129503,0.0,69.01,0.0,0.015698,200000,164892.3995247147,-35107.60047528529,0.8244619976235735
2020-12-05,-2,-2.1411706572882805,0.0,71.83,0.0,0.017484,200000,164892.3995247147,-35107.60047528529,0.8244619976235735
2020-12-06,-2,-1.4225624385285807,0.0,74.61,0.0,0.017144,200000,164892.3995247147,-35107.60047528529,0.8244619976235735
2020-12-07,-2,-1.6933104848232858,0.0,75.57,0.0,0.018137,200000,164892.3995247147,-35107.60047528529,0.8244619976235735
2020-12-08,-2,-1.3425599034299034,0.0,69.61,0.0,0.016382,200000,164892.3995247147,-35107.60047528529,0.8244619976235735
2020-12-09,-2,-1.4842073892892815,0.0,69.38,0.0,0.016758,200000,164892.3995247147,-35107.60047528529,0.8244619976235735
2020-12-10,-2,-1.3486693166389143,0.0,65.96,0.0,0.015937,200000,164892.3995247147,-35107.60047528529,0.8244619976235735
2020-12-11,-2,-1.3281491119719064,0.0,63.71,0.0,0.015587,200000,164892.3995247147,-35107.60047528529,0.8244619976235735
2020-12-12,-2,-1.386884620375666,0.0,65.95,0.0,0.016497,200000,164892.3995247147,-35107.60047528529,0.8244619976235735
2020-12-13,0,-0.9282151228851814,0.0,68.25,0.0,0.01647,200000,164892.3995247147,-35107.60047528529,0.8244619976235735
2020-12-14,0,-0.8491763646728232,0.0,68.0,0.0,0.01637,200000,164892.3995247147,-35107.60047528529,0.8244619976235735
2020-12-15,0,-0.9095261780148777,0.0,67.63,0.0,0.016501,200000,164892.3995247147,-35107.60047528529,0.8244619976235735
2020-12-16,0,-0.4556945206525117,0.0,73.21,0.0,0.017274,200000,164892.3995247147,-35107.60047528529,0.8244619976235735
2020-12-17,0,-0.08850762935803097,0.0,74.28,0.0,0.017092,200000,164892.3995247147,-35107.60047528529,0.8244619976235735
2020-12-18,0,-0.32232363008989506,0.0,73.89,0.0,0.017424,200000,164892.3995247147,-35107.60047528529,0.8244619976235735
2020-12-19,0,-0.26850800840537536,0.0,73.5,0.0,0.017373,200000,164892.3995247147,-35107.60047528529,0.8244619976235735
2020-12-20,0,0.9322370950401385,0.0,73.69,0.0,0.016325,200000,164892.3995247147,-35107.60047528529,0.8244619976235735
2020-12-21,0,0.7173275458567524,0.0,67.77,0.0,0.015523,200000,164892.3995247147,-35107.60047528529,0.8244619976235735
2020-12-22,0,0.2904659529626994,0.0,67.64,0.0,0.015854,200000,164892.3995247147,-35107.60047528529,0.8244619976235735
2020-12-23,0,-0.27187104697163283,0.0,55.42,0.0,0.013236,200000,164892.3995247147,-35107.60047528529,0.8244619976235735
2020-12-24,0,-0.337729830786516,0.0,62.1,0.0,0.014893,200000,164892.3995247147,-35107.60047528529,0.8244619976235735
2020-12-25,2,1.4446054480131527,0.0,64.27,0.0,0.014598,200000,164892.3995247147,-35107.60047528529,0.8244619976235735
2020-12-26,-2,-1.3322785960912613,0.0,66.56,0.0,0.016471,200000,164892.3995247147,-35107.60047528529,0.8244619976235735
2020-12-27,-1,-1.1816526013912985,1231.0915299739788,66.97,-4984052.699936969,0.016542,200000,164892.3995247147,-35107.60047528529,0.8244619976235735
2020-12-28,-2,-3.4108676929783837,0.0,69.04,0.0,0.020212,200000,180635.51346643723,-19364.48653356277,0.9031775673321861
2020-12-29,-2,-3.1388623020538997,0.0,65.33,0.0,0.021135,200000,180635.51346643723,-19364.48653356277,0.9031775673321861
2020-12-30,-2,-2.301835729609838,0.0,64.09,0.0,0.0202,200000,180635.51346643723,-19364.48653356277,0.9031775673321861
2020-12-31,-2,-1.5010886238618346,0.0,63.91,0.0,0.018754,200000,180635.51346643723,-19364.48653356277,0.9031775673321861
2021-01-01,-2,-2.1138682053976043,0.0,56.6,0.0,0.019052,200000,180635.51346643723,-19364.48653356277,0.9031775673321861
2021-01-02,-2,-1.9477530195789556,0.0,57.46,0.0,0.019993,200000,180635.51346643723,-19364.48653356277,0.9031775673321861
2021-01-03,-2,-2.4141842980905768,0.0,59.35,0.0,0.026226,200000,180635.51346643723,-19364.48653356277,0.9031775673321861
2021-01-04,-2,-1.8108805752362704,0.0,60.34,0.0,0.024598,200000,180635.51346643723,-19364.48653356277,0.9031775673321861
2021-01-05,-2,-1.9147104414007166,0.0,59.64,0.0,0.027964,200000,180635.51346643723,-19364.48653356277,0.9031775673321861
2021-01-06,-2,-1.7260216346567439,0.0,63.92,0.0,0.030819,200000,180635.51346643723,-19364.48653356277,0.9031775673321861
2021-01-07,-2,-1.238939083156754,0.0,67.75,0.0,0.028673,200000,180635.51346643723,-19364.48653356277,0.9031775673321861
2021-01-08,0,-0.9624854800882574,0.0,68.59,0.0,0.027299,200000,180635.51346643723,-19364.48653356277,0.9031775673321861
2021-01-09,0,-0.6400429971951691,0.0,78.44,0.0,0.028812,200000,180635.51346643723,-19364.48653356277,0.9031775673321861
2021-01-10,0,0.45333989848383033,0.0,96.37,0.0,0.02707,200000,180635.51346643723,-19364.48653356277,0.9031775673321861
2021-01-11,0,0.603245521601748,0.0,88.24,0.0,0.024344,200000,180635.51346643723,-19364.48653356277,0.9031775673321861
2021-01-12,2,1.5246379686391756,0.0,99.72,0.0,0.02299,200000,180635.51346643723,-19364.48653356277,0.9031775673321861
2021-01-13,2,1.6614820052751083,0.0,117.35,0.0,0.026073,200000,180635.51346643723,-19364.48653356277,0.9031775673321861
2021-01-14,2,1.4689978544857816,0.0,111.71,0.0,0.025743,200000,180635.51346643723,-19364.48653356277,0.9031775673321861
2021-01-15,1,1.1301865544708911,-874.7482492321416,103.25,3569025.398451696,0.025306,200000,180635.51346643723,-19364.48653356277,0.9031775673321861
2021-01-16,1,1.0611622382037131,-874.7482492321416,108.08,3569025.398451696,0.026863,200000,190417.5200556178,-9582.479944382212,0.9520876002780889
2021-01-17,1,0.7002784304988188,-874.7482492321416,102.25,3569025.398451696,0.027152,200000,186349.18610274693,-13650.813897253072,0.9317459305137347
2021-01-18,0,0.18752382906275838,0.0,103.98,0.0,0.030803,200000,161655.14707308772,-38344.85292691228,0.8082757353654386
2021-01-19,0,0.3591437251977987,0.0,102.42,0.0,0.029015,200000,161655.14707308772,-38344.85292691228,0.8082757353654386
2021-01-20,0,-0.4486565397421197,0.0,98.99,0.0,0.034595,200000,161655.14707308772,-38344.85292691228,0.8082757353654386
2021-01-21,0,-0.3118931068718423,0.0,82.92,0.0,0.027918,200000,161655.14707308772,-38344.85292691228,0.8082757353654386
2021-01-22,0,-0.5428305303976175,0.0,86.94,0.0,0.031268,200000,161655.14707308772,-38344.85292691228,0.8082757353654386
2021-01-23,0,-0.4990113677403294,0.0,85.95,0.0,0.030068,200000,161655.14707308772,-38344.85292691228,0.8082757353654386
2021-01-24,0,-0.4347892433875615,0.0,90.0,0.0,0.030606,200000,161655.14707308772,-38344.85292691228,0.8082757353654386
2021-01-25,0,-0.5015982709421756,0.0,87.89,0.0,0.029758,200000,161655.14707308772,-38344.85292691228,0.8082757353654386
2021-01-26,0,-0.49986073109413987,0.0,89.26,0.0,0.029444,200000,161655.14707308772,-38344.85292691228,0.8082757353654386
2021-01-27,0,-0.6715831687790447,0.0,78.41,0.0,0.026361,200000,161655.14707308772,-38344.85292691228,0.8082757353654386
2021-01-28,0,-0.4298036045172068,0.0,86.82,0.0,0.027389,200000,161655.14707308772,-38344.85292691228,0.8082757353654386
2021-01-29,0,-0.6472103575614396,0.0,85.49,0.0,0.02783,200000,161655.14707308772,-38344.85292691228,0.8082757353654386
2021-01-30,0,-0.47292020637076854,0.0,84.51,0.0,0.026842,200000,161655.14707308772,-38344.85292691228,0.8082757353654386
2021-01-31,0,-0.056300341838031294,0.0,85.65,0.0,0.025397,200000,161655.14707308772,-38344.85292691228,0.8082757353654386
2021-02-01,0,-0.6072706210058056,0.0,88.69,0.0,0.029382,200000,161655.14707308772,-38344.85292691228,0.8082757353654386
2021-02-02,0,0.014515713619152085,0.0,92.37,0.0,0.028127,200000,161655.14707308772,-38344.85292691228,0.8082757353654386
2021-02-03,0,0.10725777204881,0.0,95.23,0.0,0.029177,200000,161655.14707308772,-38344.85292691228,0.8082757353654386
2021-02-04,0,0.20838455855008878,0.0,90.0,0.0,0.02771,200000,161655.14707308772,-38344.85292691228,0.8082757353654386
2021-02-05,0,-0.510265676133806,0.0,96.44,0.0,0.032096,200000,161655.14707308772,-38344.85292691228,0.8082757353654386
2021-02-06,0,0.23610585701407247,0.0,94.24,0.0,0.029946,200000,161655.14707308772,-38344.85292691228,0.8082757353654386
2021-02-07,0,0.4134723928614538,0.0,92.3,0.0,0.029139,200000,161655.14707308772,-38344.85292691228,0.8082757353654386
2021-02-08,0,0.37412646376830444,0.0,98.01,0.0,0.031326,200000,161655.14707308772,-38344.85292691228,0.8082757353654386
2021-02-09,0,-0.037929236637962646,0.0,108.77,0.0,0.035375,200000,161655.14707308772,-38344.85292691228,0.8082757353654386
2021-02-10,1,1.093072211367556,-694.3353108542553,116.41,2264775.520091453,0.035689,200000,161655.14707308772,-38344.85292691228,0.8082757353654386
2021-02-11,2,1.5458538980602292,0.0,142.34,0.0,0.042558,200000,164102.51863603038,-35897.48136396962,0.8205125931801519
2021-02-12,-2,-2.8158117038078467,0.0,142.79,0.0,0.054359,200000,164102.51863603038,-35897.48136396962,0.8205125931801519
2021-02-13,0,0.5349335533737765,0.0,176.11,0.0,0.054766,200000,164102.51863603038,-35897.48136396962,0.8205125931801519
2021-02-14,0,-0.7829839540542349,0.0,156.33,0.0,0.052161,200000,164102.51863603038,-35897.48136396962,0.8205125931801519
2021-02-15,0,-0.14137462379873802,0.0,158.61,0.0,0.051032,200000,164102.51863603038,-35897.48136396962,0.8205125931801519
2021-02-16,0,0.09978259688622405,0.0,155.68,0.0,0.049319,200000,164102.51863603038,-35897.48136396962,0.8205125931801519
2021-02-17,0,0.8653902185249429,0.0,168.37,0.0,0.051196,200000,164102.51863603038,-35897.48136396962,0.8205125931801519
2021-02-18,0,-0.25474349825769343,0.0,169.25,0.0,0.054483,200000,164102.51863603038,-35897.48136396962,0.8205125931801519
2021-02-19,1,1.188808684576084,-455.3596721128541,180.19,1530749.9592928472,0.053602,200000,164102.51863603038,-35897.48136396962,0.8205125931801519
2021-02-20,0,-0.4840708092852896,0.0,164.09,0.0,0.053554,200000,156844.7039130595,-43155.29608694051,0.7842235195652975
2021-02-21,-1,-1.1215983211095135,484.4773704610474,161.87,-1430386.1663540974,0.054826,200000,156844.7039130595,-43155.29608694051,0.7842235195652975
2021-02-22,-2,-1.3873953426870278,0.0,144.39,0.0,0.050147,200000,158620.5914763478,-41379.40852365221,0.793102957381739
2021-02-23,0,-0.5618893841961259,0.0,127.13,0.0,0.042224,200000,158620.5914763478,-41379.40852365221,0.793102957381739
2021-02-24,0,-0.18282758600996118,0.0,130.96,0.0,0.042694,200000,158620.5914763478,-41379.40852365221,0.793102957381739
2021-02-25,0,-0.12043482967903645,0.0,121.25,0.0,0.039342,200000,158620.5914763478,-41379.40852365221,0.793102957381739
2021-02-26,0,-0.5811078315408438,0.0,118.23,0.0,0.039453,200000,158620.5914763478,-41379.40852365221,0.793102957381739
2021-02-27,0,-0.8690779286218931,0.0,119.78,0.0,0.040822,200000,158620.5914763478,-41379.40852365221,0.793102957381739
