date,statusList,zscore,IOTAUSDT_position,IOTAUSDT_price,MITHUSDT_position,MITHUSDT_price,init,total_asset,pnl,return
2020-08-08,0,0.531772739257405,0.0,0.3304,0.0,0.01035,200000,185170.15186848468,-14829.848131515319,0.9258507593424234
2020-08-09,0,0.48084263342358796,0.0,0.348,0.0,0.01088,200000,185170.15186848468,-14829.848131515319,0.9258507593424234
2020-08-10,0,0.060007421478416124,0.0,0.3826,0.0,0.01256,200000,185170.15186848468,-14829.848131515319,0.9258507593424234
2020-08-11,0,0.7657781944989482,0.0,0.3681,0.0,0.01104,200000,185170.15186848468,-14829.848131515319,0.9258507593424234
2020-08-12,0,0.6996107601734453,0.0,0.3849,0.0,0.01155,200000,185170.15186848468,-14829.848131515319,0.9258507593424234
2020-08-13,1,1.1626465569961721,-245518.63148831172,0.3771,8541058.66552051,0.01084,200000,185170.15186848468,-14829.848131515319,0.9258507593424234
2020-08-14,2,1.6155689549500203,0.0,0.4074,0.0,0.01132,200000,188509.6582431307,-11490.341756869311,0.9425482912156534
2020-08-15,2,2.7676890388946207,0.0,0.4193,0.0,0.01074,200000,188509.6582431307,-11490.341756869311,0.9425482912156534
2020-08-16,2,1.2124501449156868,0.0,0.4232,0.0,0.01178,200000,188509.6582431307,-11490.341756869311,0.9425482912156534
2020-08-17,0,0.8422005343138138,0.0,0.4119,0.0,0.01169,200000,188509.6582431307,-11490.341756869311,0.9425482912156534
2020-08-18,0,0.6799188117000273,0.0,0.3945,0.0,0.01125,200000,188509.6582431307,-11490.341756869311,0.9425482912156534
2020-08-19,1,1.1079850280616095,-253441.32595204448,0.3719,9159847.339316359,0.01029,200000,188509.65824313066,-11490.34175686934,0.9425482912156533
2020-08-20,2,1.3954806771425678,0.0,0.3987,0.0,0.01076,200000,190996.7575291668,-9003.242470833211,0.9549837876458339
2020-08-21,2,1.3810879089017503,0.0,0.3715,0.0,0.00995,200000,190996.7575291668,-9003.242470833211,0.9549837876458339
2020-08-22,2,2.390832949268718,0.0,0.4036,0.0,0.00984,200000,190996.7575291668,-9003.242470833211,0.9549837876458339
2020-08-23,2,1.5389469792613575,0.0,0.3852,0.0,0.0098,200000,190996.7575291668,-9003.242470833211,0.9549837876458339
2020-08-24,0,0.4021537083401318,0.0,0.3925,0.0,0.01084,200000,190996.7575291668,-9003.242470833211,0.9549837876458339
2020-08-25,0,0.4247339478315737,0.0,0.3619,0.0,0.00994,200000,190996.7575291668,-9003.242470833211,0.9549837876458339
2020-08-26,0,-0.28538538398375224,0.0,0.3566,0.0,0.01031,200000,190996.7575291668,-9003.242470833211,0.9549837876458339
2020-08-27,0,0.015710986325156176,0.0,0.3394,0.0,0.00954,200000,190996.7575291668,-9003.242470833211,0.9549837876458339
2020-08-28,0,-0.4251794791106897,0.0,0.3494,0.0,0.01009,200000,190996.7575291668,-9003.242470833211,0.9549837876458339
2020-08-29,0,-0.4901330667735454,0.0,0.3665,0.0,0.01057,200000,190996.7575291668,-9003.242470833211,0.9549837876458339
2020-08-30,0,-0.6423410469793841,0.0,0.365,0.0,0.0105,200000,190996.7575291668,-9003.242470833211,0.9549837876458339
2020-08-31,-2,-1.7072610623942555,0.0,0.3613,0.0,0.01111,200000,190996.7575291668,-9003.242470833211,0.9549837876458339
2020-09-01,-2,-1.3013978432274946,0.0,0.3648,0.0,0.01094,200000,190996.7575291668,-9003.242470833211,0.9549837876458339
2020-09-02,0,-0.5908517862381003,0.0,0.3381,0.0,0.00972,200000,190996.7575291668,-9003.242470833211,0.9549837876458339
2020-09-03,0,0.36921863288391465,0.0,0.2732,0.0,0.00743,200000,190996.7575291668,-9003.242470833211,0.9549837876458339
2020-09-04,0,0.12574674904186067,0.0,0.2889,0.0,0.008,200000,190996.7575291668,-9003.242470833211,0.9549837876458339
2020-09-05,2,1.616444326743235,0.0,0.2646,0.0,0.00672,200000,190996.7575291668,-9003.242470833211,0.9549837876458339
2020-09-06,2,1.9549055708630756,0.0,0.2863,0.0,0.00701,200000,190996.7575291668,-9003.242470833211,0.9549837876458339
2020-09-07,2,1.773415836111947,0.0,0.2844,0.0,0.00692,200000,190996.7575291668,-9003.242470833211,0.9549837876458339
2020-09-08,0,0.8178447163257774,0.0,0.2767,0.0,0.00712,200000,190996.7575291668,-9003.242470833211,0.9549837876458339
2020-09-09,1,1.0983537560529277,-334495.1970738473,0.2855,13319160.218212467,0.00717,200000,190996.7575291668,-9003.242470833211,0.9549837876458339
2020-09-10,2,1.548950400733835,0.0,0.2994,0.0,0.00721,200000,195113.47435976478,-4886.525640235224,0.9755673717988239
2020-09-11,0,0.788579182972899,0.0,0.2931,0.0,0.00748,200000,195113.47435976478,-4886.525640235224,0.9755673717988239
2020-09-12,1,1.0553406543487875,-326604.4097083441,0.2987,13059804.174013706,0.00747,200000,195113.47435976478,-4886.525640235224,0.9755673717988239
2020-09-13,1,1.1749428748996849,-326604.4097083441,0.281,13059804.174013706,0.00691,200000,182019.0859704794,-17980.914029520587,0.9100954298523971
2020-09-14,1,1.1743024618297686,-326604.4097083441,0.2847,13059804.174013706,0.00694,200000,183619.3164116207,-16380.683588379296,0.9180965820581035
2020-09-15,2,1.7365685189605147,0.0,0.2736,0.0,0.00629,200000,202326.27260142151,2326.272601421515,1.0116313630071077
2020-09-16,2,1.7242459025331744,0.0,0.2708,0.0,0.00611,200000,202326.27260142151,2326.272601421515,1.0116313630071077
2020-09-17,2,1.8386198157197637,0.0,0.2812,0.0,0.00615,200000,202326.27260142151,2326.272601421515,1.0116313630071077
2020-09-18,2,1.7052625577168479,0.0,0.2735,0.0,0.00593,200000,202326.27260142151,2326.272601421515,1.0116313630071077
2020-09-19,2,1.6586238293257354,0.0,0.2719,0.0,0.00581,200000,202326.27260142151,2326.272601421515,1.0116313630071077
2020-09-20,2,1.3499608424224283,0.0,0.2627,0.0,0.00572,200000,202326.27260142151,2326.272601421515,1.0116313630071077
2020-09-21,2,1.4044562319079656,0.0,0.2398,0.0,0.00516,200000,202326.27260142151,2326.272601421515,1.0116313630071077
2020-09-22,2,1.3620071839469292,0.0,0.2436,0.0,0.00522,200000,202326.27260142151,2326.272601421515,1.0116313630071077
2020-09-23,2,1.5502206567124124,0.0,0.2326,0.0,0.00486,200000,202326.27260142151,2326.272601421515,1.0116313630071077
2020-09-24,0,0.954138799865636,0.0,0.2469,0.0,0.00536,200000,202326.27260142151,2326.272601421515,1.0116313630071077
2020-09-25,0,0.9460014297463472,0.0,0.2558,0.0,0.00552,200000,202326.27260142151,2326.272601421515,1.0116313630071077
2020-09-26,2,1.2550181527391808,0.0,0.263,0.0,0.00551,200000,202326.27260142151,2326.272601421515,1.0116313630071077
2020-09-27,0,0.9630941782191828,0.0,0.2597,0.0,0.00551,200000,202326.27260142151,2326.272601421515,1.0116313630071077
2020-09-28,2,1.4286028837098435,0.0,0.2686,0.0,0.00548,200000,202326.27260142151,2326.272601421515,1.0116313630071077
2020-09-29,2,1.8634190482399622,0.0,0.2741,0.0,0.00536,200000,202326.27260142151,2326.272601421515,1.0116313630071077
2020-09-30,2,1.8153656441741985,0.0,0.2833,0.0,0.00546,200000,202326.27260142151,2326.272601421515,1.0116313630071077
2020-10-01,2,1.2874227477575342,0.0,0.272,0.0,0.0054,200000,202326.27260142151,2326.272601421515,1.0116313630071077
2020-10-02,2,1.5571116739561495,0.0,0.2688,0.0,0.00521,200000,202326.27260142151,2326.272601421515,1.0116313630071077
2020-10-03,2,1.5654307498874445,0.0,0.2659,0.0,0.00512,200000,202326.27260142151,2326.272601421515,1.0116313630071077
2020-10-04,2,1.757567061881602,0.0,0.275,0.0,0.00521,200000,202326.27260142151,2326.272601421515,1.0116313630071077
2020-10-05,1,1.0118228680578893,-373020.4140881665,0.2712,19015627.12419375,0.00532,200000,202326.27260142151,2326.272601421515,1.0116313630071077
2020-10-06,2,1.9404252666322221,0.0,0.2533,0.0,0.00468,200000,207819.20854872733,7819.208548727329,1.0390960427436366
2020-10-07,1,1.0869170115095301,-403689.2162951191,0.2574,21034332.84906147,0.00494,200000,207819.20854872733,7819.208548727329,1.0390960427436366
2020-10-08,2,1.324291888083468,0.0,0.2626,0.0,0.00494,200000,209918.39247346195,9918.39247346195,1.0495919623673098
2020-10-09,0,-0.29639805039868017,0.0,0.2699,0.0,0.00553,200000,209918.39247346195,9918.39247346195,1.0495919623673098
2020-10-10,0,0.17136199436996596,0.0,0.2729,0.0,0.00543,200000,209918.39247346195,9918.39247346195,1.0495919623673098
2020-10-11,0,0.9096649679163328,0.0,0.2823,0.0,0.00539,200000,209918.39247346195,9918.39247346195,1.0495919623673098
2020-10-12,0,0.6901897313138965,0.0,0.2877,0.0,0.00553,200000,209918.39247346195,9918.39247346195,1.0495919623673098
2020-10-13,0,0.5119687561374082,0.0,0.2842,0.0,0.00549,200000,209918.39247346195,9918.39247346195,1.0495919623673098
2020-10-14,0,0.5748649266153264,0.0,0.2734,0.0,0.00525,200000,209918.39247346195,9918.39247346195,1.0495919623673098
2020-10-15,1,1.1259854431501788,-379324.8870138452,0.2767,20223351.876056064,0.00519,200000,209918.39247346195,9918.39247346195,1.0495919623673098
2020-10-16,1,0.7123776458534411,-379324.8870138452,0.2639,20223351.876056064,0.00501,200000,201422.83058199464,1422.83058199464,1.0071141529099732
2020-10-17,1,0.7948943073489143,-379324.8870138452,0.2695,20223351.876056064,0.0051,200000,205367.15161811723,5367.151618117234,1.0268357580905862
2020-10-18,1,1.0893769381114362,-379324.8870138452,0.2725,20223351.876056064,0.00511,200000,206707.35979791931,6707.359797919315,1.0335367989895965
2020-10-19,2,2.425955939063519,0.0,0.2769,0.0,0.00496,200000,214645.6283823576,14645.628382357594,1.073228141911788
2020-10-20,2,2.0712221638013966,0.0,0.2635,0.0,0.00471,200000,214645.6283823576,14645.628382357594,1.073228141911788
2020-10-21,2,1.6589786693835897,0.0,0.2809,0.0,0.00505,200000,214645.6283823576,14645.628382357594,1.073228141911788
2020-10-22,1,1.1346476453734922,-379500.7573945502,0.2828,20839381.396345396,0.00515,200000,214645.6283823576,14645.628382357594,1.073228141911788
2020-10-23,0,0.054339507862703876,0.0,0.2761,0.0,0.00521,200000,210852.6104240334,10852.610424033395,1.054263052120167
2020-10-24,2,1.48420574981986,0.0,0.288,0.0,0.00515,200000,210852.6104240334,10852.610424033395,1.054263052120167
2020-10-25,0,0.27597566341848667,0.0,0.2782,0.0,0.00518,200000,210852.6104240334,10852.610424033395,1.054263052120167
2020-10-26,2,1.425980566549302,0.0,0.2738,0.0,0.00488,200000,210852.6104240334,10852.610424033395,1.054263052120167
2020-10-27,2,1.8036229559929426,0.0,0.2775,0.0,0.00483,200000,210852.6104240334,10852.610424033395,1.054263052120167
2020-10-28,2,1.6495190027670663,0.0,0.2692,0.0,0.00467,200000,210852.6104240334,10852.610424033395,1.054263052120167
2020-10-29,2,2.195049210881641,0.0,0.2595,0.0,0.00436,200000,210852.6104240334,10852.610424033395,1.054263052120167
2020-10-30,2,2.5150223112521695,0.0,0.2571,0.0,0.00417,200000,210852.6104240334,10852.610424033395,1.054263052120167
2020-10-31,2,2.223574707879239,0.0,0.2539,0.0,0.00408,200000,210852.6104240334,10852.610424033395,1.054263052120167
2020-11-01,0,0.6332017456772809,0.0,0.2527,0.0,0.00439,200000,210852.6104240334,10852.610424033395,1.054263052120167
2020-11-02,2,1.2275704673500087,0.0,0.2467,0.0,0.00413,200000,210852.6104240334,10852.610424033395,1.054263052120167
2020-11-03,1,1.1166323465869017,-429435.05178010877,0.2455,25651169.15134226,0.00411,200000,210852.6104240334,10852.610424033395,1.054263052120167
2020-11-04,1,0.44941392264204594,-429435.05178010877,0.2359,25651169.15134226,0.00407,200000,205703.98716089065,5703.987160890654,1.0285199358044532
2020-11-05,1,0.7480404821280782,-429435.05178010877,0.2492,25651169.15134226,0.00422,200000,215263.14872226745,15263.148722267448,1.0763157436113373
2020-11-06,0,-1.2704748523012108,0.0,0.2674,0.0,0.00499,200000,197684.20920483663,-2315.790795163368,0.9884210460241831
2020-11-07,0,-0.6474944514141482,0.0,0.2573,0.0,0.00464,200000,197684.20920483663,-2315.790795163368,0.9884210460241831
2020-11-08,-2,-1.990780805356284,0.0,0.2662,0.0,0.00521,200000,197684.20920483663,-2315.790795163368,0.9884210460241831
2020-11-09,-2,-2.253524839339147,0.0,0.2514,0.0,0.00515,200000,197684.20920483663,-2315.790795163368,0.9884210460241831
2020-11-10,-2,-2.3375511182623625,0.0,0.2544,0.0,0.00547,200000,197684.20920483663,-2315.790795163368,0.9884210460241831
2020-11-11,-2,-1.7204671982427613,0.0,0.2513,0.0,0.00523,200000,197684.20920483663,-2315.790795163368,0.9884210460241831
2020-11-12,-1,-1.0377638833547924,397915.0748889626,0.2484,-20254529.631643098,0.00488,200000,197684.20920483663,-2315.790795163368,0.9884210460241831
2020-11-13,-2,-1.2317941461999529,0.0,0.2566,0.0,0.00519,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-11-14,0,-0.7390112377623491,0.0,0.2515,0.0,0.00487,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-11-15,0,-0.7704395233666579,0.0,0.2503,0.0,0.00489,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-11-16,0,-0.6693654883211179,0.0,0.2532,0.0,0.00493,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-11-17,0,-0.3420137526900556,0.0,0.2658,0.0,0.00504,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-11-18,0,-0.15642480791472663,0.0,0.2572,0.0,0.00482,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-11-19,0,0.2812205762610464,0.0,0.2536,0.0,0.00461,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-11-20,0,0.5014433382454014,0.0,0.266,0.0,0.0048,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-11-21,2,1.4177878910903987,0.0,0.3267,0.0,0.00551,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-11-22,2,1.5948271524205377,0.0,0.3196,0.0,0.00532,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-11-23,2,2.2527871230326335,0.0,0.3612,0.0,0.00565,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-11-24,2,1.828846487638742,0.0,0.3845,0.0,0.00611,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-11-25,0,0.45820208125282097,0.0,0.3552,0.0,0.00634,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-11-26,0,0.3036632926623808,0.0,0.3046,0.0,0.0055,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-11-27,0,0.29371723916480774,0.0,0.3126,0.0,0.00565,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-11-28,0,0.6189485650881215,0.0,0.3397,0.0,0.00594,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-11-29,0,0.29420729442203136,0.0,0.3435,0.0,0.00614,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-11-30,0,0.8204646030905927,0.0,0.3523,0.0,0.006,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-01,0,0.6897147686620667,0.0,0.3263,0.0,0.00558,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-02,0,0.380213936348543,0.0,0.3445,0.0,0.00599,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-03,0,0.3932237669038199,0.0,0.3489,0.0,0.00603,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-04,0,0.2489601737640623,0.0,0.322,0.0,0.00559,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-05,0,0.6455405036206184,0.0,0.3415,0.0,0.00577,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-06,0,0.9327730372482195,0.0,0.3383,0.0,0.00561,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-07,0,0.4038828430203794,0.0,0.3186,0.0,0.0054,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-08,0,0.6388679036589379,0.0,0.2991,0.0,0.005,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-09,0,-0.04951156759471764,0.0,0.3084,0.0,0.00529,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-10,-2,-1.2571829200579827,0.0,0.2852,0.0,0.00514,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-11,0,-0.9919888517381769,0.0,0.2738,0.0,0.0049,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-12,0,-0.8475886778573202,0.0,0.2907,0.0,0.00519,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-13,0,0.3274717315237225,0.0,0.3014,0.0,0.00516,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-14,0,-0.7076722546630326,0.0,0.3025,0.0,0.00537,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-15,0,0.06849083448829373,0.0,0.3054,0.0,0.0053,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-16,2,1.6009786048959267,0.0,0.3296,0.0,0.00547,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-17,0,-0.7402484387181885,0.0,0.3206,0.0,0.00565,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-18,-2,-2.5311759156886255,0.0,0.3239,0.0,0.00611,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-19,-2,-2.0355169279544962,0.0,0.3405,0.0,0.00638,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-20,-2,-3.789045917458446,0.0,0.3243,0.0,0.00816,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-21,-2,-1.9697585186046058,0.0,0.3044,0.0,0.0066,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-22,-2,-2.8400586803265373,0.0,0.3072,0.0,0.00856,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-23,-2,-2.0257289212877274,0.0,0.2647,0.0,0.00686,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-24,-2,-2.1150582637119837,0.0,0.2944,0.0,0.00855,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-25,-2,-1.9226760140187493,0.0,0.2926,0.0,0.00885,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-26,-2,-2.199862140169972,0.0,0.2867,0.0,0.01114,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-27,-2,-2.3905706618351905,0.0,0.297,0.0,0.01775,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-28,-2,-1.6561216385228212,0.0,0.3064,0.0,0.01325,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-29,-2,-1.4018560476377455,0.0,0.3025,0.0,0.01248,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-30,-2,-1.5599325635265815,0.0,0.2954,0.0,0.01558,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2020-12-31,-2,-1.2406501827842873,0.0,0.2964,0.0,0.01371,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2021-01-01,-1,-1.0958878482071353,344608.8766767797,0.2912,-7596525.729619852,0.01321,200000,200700.2097765565,700.2097765564977,1.0035010488827825
2021-01-02,-1,-0.7903173579874208,344608.8766767797,0.2863,-7596525.729619852,0.01126,200000,184198.40110808157,-15801.598891918431,0.9209920055404078
2021-01-03,-1,-0.30804818337670026,344608.8766767797,0.3098,-7596525.729619852,0.00982,200000,181357.7126593333,-18642.28734066669,0.9067885632966666
2021-01-04,0,0.12855769484663096,0.0,0.3433,0.0,0.00939,200000,153727.35901454848,-46272.64098545152,0.7686367950727424
2021-01-05,0,0.28984439519023786,0.0,0.352,0.0,0.00948,200000,153727.35901454848,-46272.64098545152,0.7686367950727424
2021-01-06,0,0.3872522513555072,0.0,0.3819,0.0,0.01038,200000,153727.35901454848,-46272.64098545152,0.7686367950727424
2021-01-07,0,0.835393616078167,0.0,0.3831,0.0,0.00956,200000,153727.35901454848,-46272.64098545152,0.7686367950727424
2021-01-08,0,0.6420314391901304,0.0,0.3693,0.0,0.01011,200000,153727.35901454848,-46272.64098545152,0.7686367950727424
2021-01-09,1,1.110518318592452,-177925.1840446163,0.432,7203718.791684558,0.01067,200000,153727.35901454848,-46272.64098545152,0.7686367950727424
2021-01-10,2,1.497444018352257,0.0,0.427,0.0,0.00989,200000,158456.63375183934,-41543.36624816066,0.7922831687591967
2021-01-11,2,1.3880890316438756,0.0,0.368,0.0,0.00852,200000,158456.63375183934,-41543.36624816066,0.7922831687591967
2021-01-12,2,1.3280370667098773,0.0,0.3592,0.0,0.0083,200000,158456.63375183934,-41543.36624816066,0.7922831687591967
2021-01-13,2,1.6210847504396024,0.0,0.4151,0.0,0.00872,200000,158456.63375183934,-41543.36624816066,0.7922831687591967
2021-01-14,2,1.5919582864586046,0.0,0.4251,0.0,0.00862,200000,158456.63375183934,-41543.36624816066,0.7922831687591967
2021-01-15,2,1.4981740340242065,0.0,0.4324,0.0,0.00858,200000,158456.63375183934,-41543.36624816066,0.7922831687591967
2021-01-16,0,0.966016390174363,0.0,0.425,0.0,0.00932,200000,158456.63375183934,-41543.36624816066,0.7922831687591967
2021-01-17,0,0.9088766266243223,0.0,0.4357,0.0,0.00948,200000,158456.63375183934,-41543.36624816066,0.7922831687591967
2021-01-18,1,1.1677410155358126,-165957.93229141113,0.4774,8244361.797702359,0.00961,200000,158456.63375183934,-41543.36624816066,0.7922831687591967
2021-01-19,1,1.0646040547955722,-165957.93229141113,0.4693,8244361.797702359,0.00952,200000,156370.38193848572,-43629.61806151428,0.7818519096924286
2021-01-20,1,1.10505890538013,-165957.93229141113,0.4728,8244361.797702359,0.00942,200000,156126.7985217354,-43873.201478264586,0.780633992608677
2021-01-21,0,-0.23460839355987786,0.0,0.4189,0.0,0.01033,200000,142812.1542184461,-57187.845781553886,0.7140607710922307
2021-01-22,0,0.3670498504943729,0.0,0.4556,0.0,0.01009,200000,142812.1542184461,-57187.845781553886,0.7140607710922307
2021-01-23,0,0.0779185786001782,0.0,0.451,0.0,0.01022,200000,142812.1542184461,-57187.845781553886,0.7140607710922307
2021-01-24,0,-0.28826685627151255,0.0,0.4563,0.0,0.01067,200000,142812.1542184461,-57187.845781553886,0.7140607710922307
2021-01-25,0,0.02297432692726343,0.0,0.4324,0.0,0.00971,200000,142812.1542184461,-57187.845781553886,0.7140607710922307
2021-01-26,0,0.04852449596363608,0.0,0.4332,0.0,0.00962,200000,142812.1542184461,-57187.845781553886,0.7140607710922307
2021-01-27,0,0.1389743777793067,0.0,0.3915,0.0,0.00858,200000,142812.1542184461,-57187.845781553886,0.7140607710922307
2021-01-28,-1,-1.07113900337658,176835.2578237322,0.4038,-7438133.032210736,0.0096,200000,142812.1542184461,-57187.845781553886,0.7140607710922307
2021-01-29,-1,-1.1790240167788562,176835.2578237322,0.4125,-7438133.032210736,0.00984,200000,146135.77288924315,-53864.22711075685,0.7306788644462157
2021-01-30,-2,-3.1094085123448774,0.0,0.4296,0.0,0.0137,200000,168746.14999865784,-31253.850001342158,0.8437307499932892
2021-01-31,-2,-2.3096937474947206,0.0,0.4079,0.0,0.01258,200000,168746.14999865784,-31253.850001342158,0.8437307499932892
2021-02-01,-2,-1.6097404642458326,0.0,0.4164,0.0,0.01191,200000,168746.14999865784,-31253.850001342158,0.8437307499932892
2021-02-02,-2,-1.6707838302467208,0.0,0.4304,0.0,0.01296,200000,168746.14999865784,-31253.850001342158,0.8437307499932892
2021-02-03,-2,-1.802904175377185,0.0,0.453,0.0,0.01475,200000,168746.14999865784,-31253.850001342158,0.8437307499932892
2021-02-04,-2,-1.638853952846489,0.0,0.4411,0.0,0.01451,200000,168746.14999865784,-31253.850001342158,0.8437307499932892
2021-02-05,-1,-1.0125227657816498,163008.25927227383,0.5176,-5518186.723304704,0.01529,200000,168746.14999865784,-31253.850001342158,0.8437307499932892
2021-02-06,0,-0.043905048618033606,0.0,0.5639,0.0,0.01406,200000,154411.4979246868,-45588.50207531321,0.7720574896234339
2021-02-07,0,0.22785718928121002,0.0,0.5587,0.0,0.01349,200000,154411.4979246868,-45588.50207531321,0.7720574896234339
2021-02-08,2,1.2936466626341887,0.0,0.7234,0.0,0.0151,200000,154411.4979246868,-45588.50207531321,0.7720574896234339
2021-02-09,0,0.6570789017602686,0.0,0.7522,0.0,0.01735,200000,154411.4979246868,-45588.50207531321,0.7720574896234339
2021-02-10,2,1.768379234923739,0.0,0.8853,0.0,0.01726,200000,154411.4979246868,-45588.50207531321,0.7720574896234339
2021-02-11,2,2.068545710870484,0.0,1.1757,0.0,0.02125,200000,154411.4979246868,-45588.50207531321,0.7720574896234339
2021-02-12,2,1.9585644190718194,0.0,1.2363,0.0,0.02175,200000,154411.4979246868,-45588.50207531321,0.7720574896234339
2021-02-13,2,1.5712416815753105,0.0,1.3157,0.0,0.02378,200000,154411.4979246868,-45588.50207531321,0.7720574896234339
2021-02-14,2,1.4350457451631502,0.0,1.1903,0.0,0.02147,200000,154411.4979246868,-45588.50207531321,0.7720574896234339
2021-02-15,2,1.8801481085170908,0.0,1.2719,0.0,0.02043,200000,154411.4979246868,-45588.50207531321,0.7720574896234339
2021-02-16,2,1.6203471790267814,0.0,1.2548,0.0,0.02032,200000,154411.4979246868,-45588.50207531321,0.7720574896234339
2021-02-17,2,1.306776246360412,0.0,1.3007,0.0,0.0217,200000,154411.4979246868,-45588.50207531321,0.7720574896234339
2021-02-18,2,1.5239295880141437,0.0,1.4956,0.0,0.02309,200000,154411.4979246868,-45588.50207531321,0.7720574896234339
2021-02-19,0,0.9377627372466685,0.0,1.4871,0.0,0.0253,200000,154411.4979246868,-45588.50207531321,0.7720574896234339
2021-02-20,0,0.9516392689405964,0.0,1.3788,0.0,0.02294,200000,154411.4979246868,-45588.50207531321,0.7720574896234339
2021-02-21,0,0.7310167165976125,0.0,1.409,0.0,0.0241,200000,154411.4979246868,-45588.50207531321,0.7720574896234339
2021-02-22,0,0.9469700858221315,0.0,1.3115,0.0,0.02116,200000,154411.4979246868,-45588.50207531321,0.7720574896234339
2021-02-23,0,0.8568850864416271,0.0,1.0921,0.0,0.01769,200000,154411.4979246868,-45588.50207531321,0.7720574896234339
2021-02-24,0,0.8161515298310207,0.0,1.1956,0.0,0.01935,200000,154411.4979246868,-45588.50207531321,0.7720574896234339
2021-02-25,0,0.8506178157977274,0.0,1.0979,0.0,0.0176,200000,154411.4979246868,-45588.50207531321,0.7720574896234339
2021-02-26,1,1.136053871948119,-68958.33240652322,1.1196,4473102.489127658,0.01726,200000,154411.4979246868,-45588.50207531321,0.7720574896234339
2021-02-27,0,-1.6270398705745985,0.0,1.1489,0.0,0.024,200000,126283.26628747748,-73716.73371252252,0.6314163314373874
2021-02-28,-1,-1.0393282207033445,56140.86702564127,1.1247,-2912436.9531244803,0.02168,200000,126283.26628747748,-73716.73371252252,0.6314163314373874
2021-03-01,-1,-0.7240899165739854,56140.86702564127,1.2144,-2912436.9531244803,0.02207,200000,132454.95247139604,-67545.04752860396,0.6622747623569802
2021-03-02,-1,-0.3406259140701707,56140.86702564127,1.1847,-2912436.9531244803,0.02071,200000,126826.65446448521,-73173.34553551479,0.634133272322426
2021-03-03,-1,-0.26167254132581436,56140.86702564127,1.2171,-2912436.9531244803,0.0211,200000,129781.46896783453,-70218.53103216547,0.6489073448391727
2021-03-04,0,0.6499165555904267,0.0,1.2712,0.0,0.02055,200000,114767.57551119037,-85232.42448880963,0.5738378775559518
2021-03-05,0,-0.48830342661326526,0.0,1.3285,0.0,0.02328,200000,114767.57551119037,-85232.42448880963,0.5738378775559518
2021-03-06,0,-0.5883930920608813,0.0,1.2805,0.0,0.02257,200000,114767.57551119037,-85232.42448880963,0.5738378775559518
