date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,FETUSDT_position,FETUSDT_price,init,total_asset,pnl,return
2020-08-01,-2,-1.2610494153122283,0.0,0.000811,0.0,0.07495,200000,135202.31817258848,-64797.68182741152,0.6760115908629424
2020-08-02,-2,-1.2136588387799951,0.0,0.0007635,0.0,0.07163,200000,135202.31817258848,-64797.68182741152,0.6760115908629424
2020-08-03,-1,-1.0694783753554158,87805116.36094849,0.0007699,-943096.5274315603,0.07168,200000,135202.31817258848,-64797.68182741152,0.6760115908629424
2020-08-04,-2,-1.271847451421924,0.0,0.0007788,0.0,0.07713,200000,139560.72871147806,-60439.27128852194,0.6978036435573903
2020-08-05,-2,-1.721761701222343,0.0,0.0007661,0.0,0.08762,200000,139560.72871147806,-60439.27128852194,0.6978036435573903
2020-08-06,-2,-1.7682510635528081,0.0,0.0007845,0.0,0.097,200000,139560.72871147806,-60439.27128852194,0.6978036435573903
2020-08-07,-2,-1.2351465784471802,0.0,0.0008578,0.0,0.09591,200000,139560.72871147806,-60439.27128852194,0.6978036435573903
2020-08-08,-1,-1.0108160095069412,81930684.93100743,0.0008517,-754545.4623241677,0.09248,200000,139560.72871147806,-60439.27128852194,0.6978036435573903
2020-08-09,-1,-1.049343222669379,81930684.93100743,0.0008322,-754545.4623241677,0.09382,200000,138974.1712748378,-61025.828725162195,0.694870856374189
2020-08-10,-2,-1.2639742984807862,0.0,0.0008578,0.0,0.10691,200000,149949.04255473666,-50050.95744526334,0.7497452127736833
2020-08-11,0,-0.8896930025223801,0.0,0.0008198,0.0,0.09418,200000,149949.04255473666,-50050.95744526334,0.7497452127736833
2020-08-12,0,-0.7450948868281788,0.0,0.0008584,0.0,0.09679,200000,149949.04255473666,-50050.95744526334,0.7497452127736833
2020-08-13,0,-0.665743251315603,0.0,0.0008484,0.0,0.09497,200000,149949.04255473666,-50050.95744526334,0.7497452127736833
2020-08-14,-2,-1.4297540378854838,0.0,0.000847,0.0,0.11117,200000,149949.04255473666,-50050.95744526334,0.7497452127736833
2020-08-15,-2,-1.7393426389848652,0.0,0.000855,0.0,0.11678,200000,149949.04255473666,-50050.95744526334,0.7497452127736833
2020-08-16,-2,-2.0036393697856862,0.0,0.000907,0.0,0.1361,200000,149949.04255473666,-50050.95744526334,0.7497452127736833
2020-08-17,-2,-2.302367490660728,0.0,0.0008824,0.0,0.15761,200000,149949.04255473666,-50050.95744526334,0.7497452127736833
2020-08-18,-2,-1.9955326363398507,0.0,0.0008437,0.0,0.15153,200000,149949.04255473666,-50050.95744526334,0.7497452127736833
2020-08-19,-2,-1.2911212882675092,0.0,0.0008226,0.0,0.12791,200000,149949.04255473666,-50050.95744526334,0.7497452127736833
2020-08-20,0,-0.7542831805503908,0.0,0.000845,0.0,0.118,200000,149949.04255473666,-50050.95744526334,0.7497452127736833
2020-08-21,0,-0.5480235340766841,0.0,0.0007758,0.0,0.10529,200000,149949.04255473666,-50050.95744526334,0.7497452127736833
2020-08-22,-2,-1.2592095262462903,0.0,0.0007962,0.0,0.12928,200000,149949.04255473666,-50050.95744526334,0.7497452127736833
2020-08-23,0,-0.8608766642734917,0.0,0.0007745,0.0,0.11671,200000,149949.04255473666,-50050.95744526334,0.7497452127736833
2020-08-24,-1,-1.0881308382311257,95924413.09796357,0.0007816,-598551.1837567326,0.12526,200000,149949.04255473666,-50050.95744526334,0.7497452127736833
2020-08-25,-1,-0.7522879224969512,95924413.09796357,0.0007459,-598551.1837567326,0.11393,200000,139742.95609517558,-60257.043904824415,0.698714780475878
2020-08-26,-1,-0.7316222057726528,95924413.09796357,0.0007359,-598551.1837567326,0.11347,200000,138508.37841966783,-61491.62158033217,0.6925418920983392
2020-08-27,-1,-0.3328511618695038,95924413.09796357,0.0007156,-598551.1837567326,0.10399,200000,130886.84761176536,-69113.15238823464,0.6544342380588268
2020-08-28,-1,-0.3144549890612455,95924413.09796357,0.0007313,-598551.1837567326,0.10736,200000,134409.97838666357,-65590.02161333643,0.6720498919333178
2020-08-29,-1,-0.3895717210287802,95924413.09796357,0.0007416,-598551.1837567326,0.1115,200000,137876.0017423255,-62123.99825767451,0.6893800087116275
2020-08-30,-1,-0.9847441877801534,95924413.09796357,0.000742,-598551.1837567326,0.12439,200000,145629.69626618896,-54370.303733811044,0.7281484813309448
2020-08-31,-1,-0.46633431588309004,95924413.09796357,0.0007249,-598551.1837567326,0.11328,200000,137339.48515067645,-62660.51484932355,0.6866974257533822
2020-09-01,0,-0.10740065042794192,0.0,0.00073,0.0,0.11023,200000,145902.5179787279,-54097.482021272095,0.7295125898936395
2020-09-02,0,-0.0671240492218179,0.0,0.0007035,0.0,0.10744,200000,145902.5179787279,-54097.482021272095,0.7295125898936395
2020-09-03,0,0.037798416384926425,0.0,0.0006018,0.0,0.0919,200000,145902.5179787279,-54097.482021272095,0.7295125898936395
2020-09-04,0,0.3243424361177805,0.0,0.0006042,0.0,0.091,200000,145902.5179787279,-54097.482021272095,0.7295125898936395
2020-09-05,2,1.4552825789809498,0.0,0.0005336,0.0,0.07406,200000,145902.5179787279,-54097.482021272095,0.7295125898936395
2020-09-06,0,-0.33589442721377843,0.0,0.0005402,0.0,0.08408,200000,145902.5179787279,-54097.482021272095,0.7295125898936395
2020-09-07,0,-0.26497957244734155,0.0,0.0005492,0.0,0.08422,200000,145902.5179787279,-54097.482021272095,0.7295125898936395
2020-09-08,2,1.2534651504220937,0.0,0.0005328,0.0,0.07511,200000,145902.5179787279,-54097.482021272095,0.7295125898936395
2020-09-09,2,1.4087920157817524,0.0,0.0005491,0.0,0.07683,200000,145902.5179787279,-54097.482021272095,0.7295125898936395
2020-09-10,0,-0.6986730466641206,0.0,0.0005535,0.0,0.08685,200000,145902.5179787279,-54097.482021272095,0.7295125898936395
2020-09-11,2,1.9447375548379933,0.0,0.0006032,0.0,0.08252,200000,145902.5179787279,-54097.482021272095,0.7295125898936395
2020-09-12,0,0.3604134875572768,0.0,0.000588,0.0,0.0867,200000,145902.5179787279,-54097.482021272095,0.7295125898936395
2020-09-13,2,1.2134348134558521,0.0,0.0005446,0.0,0.07655,200000,145902.5179787279,-54097.482021272095,0.7295125898936395
2020-09-14,2,2.0014395789249004,0.0,0.0005563,0.0,0.07402,200000,145902.5179787279,-54097.482021272095,0.7295125898936395
2020-09-15,2,2.8705476959763816,0.0,0.0005457,0.0,0.06568,200000,145902.5179787279,-54097.482021272095,0.7295125898936395
2020-09-16,2,1.8253608234795355,0.0,0.0005526,0.0,0.06971,200000,145902.5179787279,-54097.482021272095,0.7295125898936395
2020-09-17,2,1.821796920570121,0.0,0.0005585,0.0,0.06896,200000,145902.5179787279,-54097.482021272095,0.7295125898936395
2020-09-18,2,1.903686723829855,0.0,0.0005497,0.0,0.06569,200000,145902.5179787279,-54097.482021272095,0.7295125898936395
2020-09-19,1,1.101851713115695,-136485049.55914676,0.0005345,1075342.8506686904,0.06784,200000,145902.5179787279,-54097.482021272095,0.7295125898936395
2020-09-20,1,1.067985107166005,-136485049.55914676,0.0005255,1075342.8506686904,0.06626,200000,142975.11082863907,-57024.889171360934,0.7148755541431953
2020-09-21,2,1.5831191445008257,0.0,0.0004844,0.0,0.05752,200000,150162.15521471552,-49837.844785284484,0.7508107760735776
2020-09-22,2,1.874226389932691,0.0,0.0004878,0.0,0.05516,200000,150162.15521471552,-49837.844785284484,0.7508107760735776
2020-09-23,2,2.316005143895036,0.0,0.0004541,0.0,0.04735,200000,150162.15521471552,-49837.844785284484,0.7508107760735776
2020-09-24,0,0.9348630044429083,0.0,0.0004884,0.0,0.05764,200000,150162.15521471552,-49837.844785284484,0.7508107760735776
2020-09-25,0,0.38447852412485023,0.0,0.0004914,0.0,0.06113,200000,150162.15521471552,-49837.844785284484,0.7508107760735776
2020-09-26,0,0.6777844900540726,0.0,0.0004925,0.0,0.05893,200000,150162.15521471552,-49837.844785284484,0.7508107760735776
2020-09-27,0,0.14495614807918092,0.0,0.0004732,0.0,0.05924,200000,150162.15521471552,-49837.844785284484,0.7508107760735776
2020-09-28,0,-0.43070376905773233,0.0,0.0004747,0.0,0.06259,200000,150162.15521471552,-49837.844785284484,0.7508107760735776
2020-09-29,-2,-1.505991187909089,0.0,0.00048,0.0,0.07136,200000,150162.15521471552,-49837.844785284484,0.7508107760735776
2020-09-30,-2,-1.3111670837496803,0.0,0.0004804,0.0,0.06888,200000,150162.15521471552,-49837.844785284484,0.7508107760735776
2020-10-01,0,-0.3893922390003654,0.0,0.000472,0.0,0.06166,200000,150162.15521471552,-49837.844785284484,0.7508107760735776
2020-10-02,0,0.8735564825147085,0.0,0.000471,0.0,0.05477,200000,150162.15521471552,-49837.844785284484,0.7508107760735776
2020-10-03,2,1.4163096063711733,0.0,0.0004625,0.0,0.05104,200000,150162.15521471552,-49837.844785284484,0.7508107760735776
2020-10-04,1,1.0373961067982211,-161464683.0265758,0.000465,1434213.5168549714,0.05235,200000,150162.15521471552,-49837.844785284484,0.7508107760735776
2020-10-05,1,0.8483874590763312,-161464683.0265758,0.0004551,1434213.5168549714,0.05177,200000,147731.8110129765,-52268.18898702349,0.7386590550648826
2020-10-06,2,2.106864029635382,0.0,0.0004392,0.0,0.04407,200000,157871.65431218903,-42128.34568781097,0.7893582715609452
2020-10-07,2,1.4864564659695638,0.0,0.0004471,0.0,0.04642,200000,157871.65431218903,-42128.34568781097,0.7893582715609452
2020-10-08,0,0.7355273882396522,0.0,0.0004622,0.0,0.05109,200000,157871.65431218903,-42128.34568781097,0.7893582715609452
2020-10-09,0,0.476173361779378,0.0,0.0004761,0.0,0.05365,200000,157871.65431218903,-42128.34568781097,0.7893582715609452
2020-10-10,0,0.5541429901085325,0.0,0.0004691,0.0,0.05217,200000,157871.65431218903,-42128.34568781097,0.7893582715609452
2020-10-11,0,0.7881297204809738,0.0,0.000497,0.0,0.05378,200000,157871.65431218903,-42128.34568781097,0.7893582715609452
2020-10-12,0,0.9042723645776499,0.0,0.0005071,0.0,0.05404,200000,157871.65431218903,-42128.34568781097,0.7893582715609452
2020-10-13,0,0.7447954161954436,0.0,0.0004882,0.0,0.053,200000,157871.65431218903,-42128.34568781097,0.7893582715609452
2020-10-14,0,0.7159520717231551,0.0,0.0004793,0.0,0.05191,200000,157871.65431218903,-42128.34568781097,0.7893582715609452
2020-10-15,0,0.9540996149580648,0.0,0.00048,0.0,0.05039,200000,157871.65431218903,-42128.34568781097,0.7893582715609452
2020-10-16,2,1.7993332594462166,0.0,0.00046,0.0,0.04366,200000,157871.65431218903,-42128.34568781097,0.7893582715609452
2020-10-17,1,1.061369356926772,-168378470.89610603,0.0004688,1672369.2194087822,0.0472,200000,157871.65431218903,-42128.34568781097,0.7893582715609452
2020-10-18,1,0.8701375971896463,-168378470.89610603,0.0004786,1672369.2194087822,0.04868,200000,161996.86977169587,-38003.13022830413,0.8099843488584794
2020-10-19,1,0.44793453184566245,-168378470.89610603,0.0004754,1672369.2194087822,0.05006,200000,163765.92818761244,-36234.071812387556,0.8188296409380622
2020-10-20,2,2.17235312009718,0.0,0.0004901,0.0,0.04514,200000,164903.1963342582,-35096.80366574181,0.8245159816712909
2020-10-21,2,2.5832762688726607,0.0,0.0005182,0.0,0.04545,200000,164903.1963342582,-35096.80366574181,0.8245159816712909
2020-10-22,2,1.2994867430126247,0.0,0.000518,0.0,0.04901,200000,164903.1963342582,-35096.80366574181,0.8245159816712909
2020-10-23,0,-0.362351295109614,0.0,0.0004982,0.0,0.05312,200000,164903.1963342582,-35096.80366574181,0.8245159816712909
2020-10-24,-1,-1.0166409175553408,163984881.00065452,0.0005028,-1461389.5456775806,0.05642,200000,164903.1963342582,-35096.80366574181,0.8245159816712909
2020-10-25,0,-0.18127381436065335,0.0,0.0004882,0.0,0.0511,200000,159522.783213863,-40477.216786136996,0.797613916069315
2020-10-26,0,0.6160076215916794,0.0,0.0004832,0.0,0.04778,200000,159522.783213863,-40477.216786136996,0.797613916069315
2020-10-27,1,1.0540321929618686,-162479917.71629968,0.0004909,1703211.437260976,0.04683,200000,159522.783213863,-40477.216786136996,0.797613916069315
2020-10-28,1,0.6684338253275877,-162479917.71629968,0.0004636,1703211.437260976,0.04518,200000,152276.78258872742,-47723.21741127258,0.761383912943637
2020-10-29,0,0.15244360838305385,0.0,0.0004558,0.0,0.04583,200000,155522.94953928186,-44477.050460718136,0.7776147476964093
2020-10-30,0,0.0710325300650866,0.0,0.0004483,0.0,0.04512,200000,155522.94953928186,-44477.050460718136,0.7776147476964093
2020-10-31,0,0.4380050298459359,0.0,0.0004499,0.0,0.04405,200000,155522.94953928186,-44477.050460718136,0.7776147476964093
2020-11-01,0,0.015445247339453677,0.0,0.0004513,0.0,0.04523,200000,155522.94953928186,-44477.050460718136,0.7776147476964093
2020-11-02,2,1.337318192677215,0.0,0.0004395,0.0,0.0404,200000,155522.94953928186,-44477.050460718136,0.7776147476964093
2020-11-03,2,2.3962960155900115,0.0,0.0004398,0.0,0.03699,200000,155522.94953928186,-44477.050460718136,0.7776147476964093
2020-11-04,1,1.195425600053157,-176610208.42525762,0.0004403,1965659.1195561409,0.03956,200000,155522.94953928186,-44477.050460718136,0.7776147476964093
2020-11-05,1,0.9767187832669283,-176610208.42525762,0.0004374,1965659.1195561409,0.03972,200000,155325.2853939776,-44674.714606022404,0.7766264269698879
2020-11-06,1,0.5574957211238043,-176610208.42525762,0.0004699,1965659.1195561409,0.04374,200000,168967.06682841416,-31032.933171585843,0.8448353341420708
2020-11-07,2,1.3241770173201752,0.0,0.0004578,0.0,0.04005,200000,157650.45521814135,-42349.544781858654,0.7882522760907067
2020-11-08,0,0.9107858033367306,0.0,0.0004693,0.0,0.04196,200000,157650.45521814135,-42349.544781858654,0.7882522760907067
2020-11-09,0,0.8127297295196931,0.0,0.0004703,0.0,0.04225,200000,157650.45521814135,-42349.544781858654,0.7882522760907067
2020-11-10,0,-0.1330357640701592,0.0,0.0004733,0.0,0.0457,200000,157650.45521814135,-42349.544781858654,0.7882522760907067
2020-11-11,0,0.3053102172841541,0.0,0.0004792,0.0,0.04484,200000,157650.45521814135,-42349.544781858654,0.7882522760907067
2020-11-12,0,0.963027520487018,0.0,0.0004691,0.0,0.04173,200000,157650.45521814135,-42349.544781858654,0.7882522760907067
2020-11-13,0,-0.34510811433257194,0.0,0.0004794,0.0,0.046,200000,157650.45521814135,-42349.544781858654,0.7882522760907067
2020-11-14,0,0.2588884746787401,0.0,0.0004826,0.0,0.04454,200000,157650.45521814135,-42349.544781858654,0.7882522760907067
2020-11-15,1,1.0484950496124514,-164082488.7782487,0.0004804,1858647.19662982,0.04241,200000,157650.45521814135,-42349.544781858654,0.7882522760907067
2020-11-16,2,1.4085169378452689,0.0,0.0004973,0.0,0.04279,200000,159717.16334377442,-40282.83665622558,0.7985858167188721
2020-11-17,-2,-1.545833164858066,0.0,0.0005021,0.0,0.05092,200000,159717.16334377442,-40282.83665622558,0.7985858167188721
2020-11-18,0,-0.44339168661342343,0.0,0.0004903,0.0,0.04639,200000,159717.16334377442,-40282.83665622558,0.7985858167188721
2020-11-19,-2,-2.3144712916121537,0.0,0.0004952,0.0,0.05311,200000,159717.16334377442,-40282.83665622558,0.7985858167188721
2020-11-20,-2,-2.0421220524576182,0.0,0.0004999,0.0,0.05373,200000,159717.16334377442,-40282.83665622558,0.7985858167188721
2020-11-21,-2,-1.788419997672207,0.0,0.0005471,0.0,0.05839,200000,159717.16334377442,-40282.83665622558,0.7985858167188721
2020-11-22,0,-0.5627289717126148,0.0,0.0005564,0.0,0.05424,200000,159717.16334377442,-40282.83665622558,0.7985858167188721
2020-11-23,-2,-1.7150914139232252,0.0,0.000583,0.0,0.06314,200000,159717.16334377442,-40282.83665622558,0.7985858167188721
2020-11-24,0,0.006358603427713921,0.0,0.0006555,0.0,0.06227,200000,159717.16334377442,-40282.83665622558,0.7985858167188721
2020-11-25,0,0.09240110485208371,0.0,0.0006298,0.0,0.05959,200000,159717.16334377442,-40282.83665622558,0.7985858167188721
2020-11-26,0,0.9713766342816558,0.0,0.0005607,0.0,0.04975,200000,159717.16334377442,-40282.83665622558,0.7985858167188721
2020-11-27,2,1.2191873846701597,0.0,0.0005652,0.0,0.0493,200000,159717.16334377442,-40282.83665622558,0.7985858167188721
2020-11-28,0,0.8615457035286531,0.0,0.0005829,0.0,0.05209,200000,159717.16334377442,-40282.83665622558,0.7985858167188721
2020-11-29,1,1.1927056147208377,-139296322.4697143,0.0005733,1599731.2033631252,0.04992,200000,159717.16334377445,-40282.836656225554,0.7985858167188722
2020-11-30,2,2.0867154376055717,0.0,0.0006355,0.0,0.05069,200000,167149.60157480105,-32850.398425198946,0.8357480078740053
2020-12-01,2,1.3755590582635375,0.0,0.00059,0.0,0.04903,200000,167149.60157480105,-32850.398425198946,0.8357480078740053
2020-12-02,0,0.641921974198064,0.0,0.0005979,0.0,0.05272,200000,167149.60157480105,-32850.398425198946,0.8357480078740053
2020-12-03,0,0.6216128219410235,0.0,0.0006283,0.0,0.05524,200000,167149.60157480105,-32850.398425198946,0.8357480078740053
2020-12-04,0,0.7824955603721003,0.0,0.0005814,0.0,0.05021,200000,167149.60157480105,-32850.398425198946,0.8357480078740053
2020-12-05,0,0.3680653582451387,0.0,0.0005969,0.0,0.05347,200000,167149.60157480105,-32850.398425198946,0.8357480078740053
2020-12-06,0,0.671161916648878,0.0,0.0005953,0.0,0.05201,200000,167149.60157480105,-32850.398425198946,0.8357480078740053
2020-12-07,0,0.3507572465198813,0.0,0.0005953,0.0,0.05318,200000,167149.60157480105,-32850.398425198946,0.8357480078740053
2020-12-08,0,0.7344474970577719,0.0,0.0005569,0.0,0.04793,200000,167149.60157480105,-32850.398425198946,0.8357480078740053
2020-12-09,0,0.5003346947616121,0.0,0.0005567,0.0,0.04855,200000,167149.60157480105,-32850.398425198946,0.8357480078740053
2020-12-10,0,-0.3271871842845105,0.0,0.0005434,0.0,0.05014,200000,167149.60157480105,-32850.398425198946,0.8357480078740053
2020-12-11,-1,-1.021503996123433,157213695.98833808,0.0005316,-1640007.8647449084,0.05096,200000,167149.60157480105,-32850.398425198946,0.8357480078740053
2020-12-12,-1,-0.7606962817427402,157213695.98833808,0.0005399,-1640007.8647449084,0.05069,200000,168011.67312802313,-31988.326871976868,0.8400583656401157
2020-12-13,-2,-1.3016685387219378,0.0,0.000548,0.0,0.05199,200000,166260.50506127957,-33739.494938720425,0.8313025253063979
2020-12-14,0,-0.370854318469112,0.0,0.0005834,0.0,0.05268,200000,166260.50506127957,-33739.494938720425,0.8313025253063979
2020-12-15,0,-0.2011610375725731,0.0,0.0005825,0.0,0.05202,200000,166260.50506127957,-33739.494938720425,0.8313025253063979
2020-12-16,0,-0.4041467899275379,0.0,0.0006198,0.0,0.05589,200000,166260.50506127957,-33739.494938720425,0.8313025253063979
2020-12-17,-1,-1.1590330730220404,136794886.5075527,0.0006077,-1458681.3920098227,0.05699,200000,166260.50506127957,-33739.494938720425,0.8313025253063979
2020-12-18,-2,-1.744610611817834,0.0,0.0006137,0.0,0.05995,200000,169757.43266258333,-30242.567337416665,0.8487871633129167
2020-12-19,-2,-1.3559444431761352,0.0,0.000611,0.0,0.05898,200000,169757.43266258333,-30242.567337416665,0.8487871633129167
2020-12-20,0,-0.9769350867666993,0.0,0.0005963,0.0,0.05643,200000,169757.43266258333,-30242.567337416665,0.8487871633129167
2020-12-21,2,1.2829057072786003,0.0,0.0006134,0.0,0.05289,200000,169757.43266258333,-30242.567337416665,0.8487871633129167
2020-12-22,2,1.5471146614662257,0.0,0.000635,0.0,0.05391,200000,169757.43266258333,-30242.567337416665,0.8487871633129167
2020-12-23,0,-0.6273202794005479,0.0,0.000541,0.0,0.0505,200000,169757.43266258333,-30242.567337416665,0.8487871633129167
2020-12-24,0,0.19994894475522762,0.0,0.0005681,0.0,0.05129,200000,169757.43266258333,-30242.567337416665,0.8487871633129167
2020-12-25,0,0.13120209598127783,0.0,0.000574,0.0,0.052,200000,169757.43266258333,-30242.567337416665,0.8487871633129167
2020-12-26,0,0.9247921791233066,0.0,0.0005732,0.0,0.05031,200000,169757.43266258333,-30242.567337416665,0.8487871633129167
2020-12-27,0,-0.3445764922133618,0.0,0.0005739,0.0,0.05313,200000,169757.43266258333,-30242.567337416665,0.8487871633129167
2020-12-28,0,-0.994008778411641,0.0,0.0005725,0.0,0.05469,200000,169757.43266258333,-30242.567337416665,0.8487871633129167
2020-12-29,0,0.14637155863127843,0.0,0.0005719,0.0,0.05231,200000,169757.43266258333,-30242.567337416665,0.8487871633129167
2020-12-30,0,0.923355356715189,0.0,0.0005874,0.0,0.05205,200000,169757.43266258333,-30242.567337416665,0.8487871633129167
2020-12-31,0,0.981060080270555,0.0,0.0005849,0.0,0.05152,200000,169757.43266258333,-30242.567337416665,0.8487871633129167
2021-01-01,2,1.2794341781419214,0.0,0.0006155,0.0,0.05333,200000,169757.43266258333,-30242.567337416665,0.8487871633129167
2021-01-02,2,3.937928343984672,0.0,0.0008032,0.0,0.05127,200000,169757.43266258333,-30242.567337416665,0.8487871633129167
2021-01-03,2,1.5644144009500847,0.0,0.0007508,0.0,0.05671,200000,169757.43266258333,-30242.567337416665,0.8487871633129167
2021-01-04,1,1.092126300483451,-115922857.59531777,0.0007322,1483115.7842266585,0.05723,200000,169757.43266258333,-30242.567337416665,0.8487871633129167
2021-01-05,1,0.38798255643753926,-115922857.59531777,0.0007393,1483115.7842266585,0.06182,200000,177387.98640111045,-22612.01359888955,0.8869399320055522
2021-01-06,0,-0.7937075840827303,0.0,0.000765,0.0,0.07311,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-01-07,0,-0.22478346433745383,0.0,0.0007992,0.0,0.07112,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-01-08,0,-0.08395943190291393,0.0,0.0008147,0.0,0.07104,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-01-09,2,1.6674713505646261,0.0,0.0010065,0.0,0.07261,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-01-10,2,1.520129928115216,0.0,0.0009735,0.0,0.0699,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-01-11,2,1.7810846638486364,0.0,0.0008877,0.0,0.06049,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-01-12,2,1.3441094542863523,0.0,0.0008387,0.0,0.05881,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-01-13,0,0.0069657773277948575,0.0,0.0008084,0.0,0.06604,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-01-14,-2,-1.3331024731131864,0.0,0.0007747,0.0,0.07696,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-01-15,-2,-2.1300568140632423,0.0,0.0007204,0.0,0.08851,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-01-16,-2,-1.7453061269597507,0.0,0.0007155,0.0,0.08459,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-01-17,-2,-1.9644789177720086,0.0,0.0007062,0.0,0.09487,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-01-18,-2,-1.7001845267480613,0.0,0.0007288,0.0,0.0968,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-01-19,-2,-1.4529636143159046,0.0,0.0007036,0.0,0.09115,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-01-20,-2,-1.3428091046926547,0.0,0.0007018,0.0,0.092,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-01-21,-2,-1.265669414850881,0.0,0.0006025,0.0,0.08064,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-01-22,-2,-1.2566440145818514,0.0,0.000645,0.0,0.08955,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-01-23,0,-0.95560711064255,0.0,0.0006917,0.0,0.08933,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-01-24,0,-0.8145370693971147,0.0,0.0006926,0.0,0.08779,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-01-25,0,-0.6928605795921441,0.0,0.0006618,0.0,0.08253,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-01-26,0,-0.9666484080519843,0.0,0.000671,0.0,0.09518,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-01-27,0,-0.911304481581549,0.0,0.0006255,0.0,0.09,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-01-28,0,-0.31660454200406757,0.0,0.0007498,0.0,0.08857,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-01-29,0,-0.690426704378085,0.0,0.0008071,0.0,0.11164,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-01-30,0,-0.5377313768884848,0.0,0.0007772,0.0,0.10452,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-01-31,0,-0.35384197798841777,0.0,0.0007528,0.0,0.09803,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-02-01,0,-0.8336108481267372,0.0,0.0007557,0.0,0.10884,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-02-02,0,-0.7143030904473795,0.0,0.0007934,0.0,0.1101,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-02-03,-2,-3.3246441292013884,0.0,0.0008064,0.0,0.15841,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-02-04,-2,-2.428900523148006,0.0,0.000781,0.0,0.14849,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-02-05,-2,-2.5279354655914945,0.0,0.0008201,0.0,0.17848,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-02-06,-2,-2.0451457825885306,0.0,0.0007917,0.0,0.17,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-02-07,-2,-1.9207351838555988,0.0,0.0008,0.0,0.18214,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-02-08,-1,-1.113586137611326,66492829.6711837,0.001128,-349962.26142728265,0.21432,200000,150007.82373819043,-49992.17626180957,0.7500391186909522
2021-02-09,-2,-1.336967801429301,0.0,0.001196,0.0,0.25112,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-02-10,-2,-1.245285978523843,0.0,0.0011239,0.0,0.23952,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-02-11,0,-0.6095977900292485,0.0,0.001292,0.0,0.23532,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-02-12,0,-0.4735555019022119,0.0,0.0014056,0.0,0.25158,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-02-13,0,-0.6242152311188296,0.0,0.0013934,0.0,0.26402,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-02-14,0,-0.6363351297796049,0.0,0.0012804,0.0,0.24813,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-02-15,0,-0.37564003944987245,0.0,0.0012961,0.0,0.2394,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-02-16,0,-0.09904670759127437,0.0,0.0012916,0.0,0.22679,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-02-17,0,0.7922350776746938,0.0,0.0015463,0.0,0.23594,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-02-18,0,-0.7200258406482645,0.0,0.0014987,0.0,0.30729,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-02-19,0,0.832816086236063,0.0,0.0018465,0.0,0.29228,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-02-20,2,2.4526249768635706,0.0,0.0022773,0.0,0.2884,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-02-21,2,3.7219077741416875,0.0,0.00378,0.0,0.29609,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
