date,statusList,zscore,DASHUSDT_position,DASHUSDT_price,NEOUSDT_position,NEOUSDT_price,init,total_asset,pnl,return
2020-08-02,2,1.8718608439827005,0.0,85.29,0.0,12.16,200000,184410.28542853927,-15589.714571460732,0.9220514271426963
2020-08-03,2,1.850106237907873,0.0,87.72,0.0,12.4,200000,184410.28542853927,-15589.714571460732,0.9220514271426963
2020-08-04,1,1.054598714661552,-1061.2930791237297,86.88,7340.589341156726,12.561,200000,184410.28542853927,-15589.714571460732,0.9220514271426963
2020-08-05,2,1.8132846668894127,0.0,92.2,0.0,12.868,200000,187802.8036817424,-12197.1963182576,0.939014018408712
2020-08-06,2,2.8830991713190457,0.0,100.42,0.0,12.951,200000,187802.8036817424,-12197.1963182576,0.939014018408712
2020-08-07,2,1.8471792091433659,0.0,96.53,0.0,12.856,200000,187802.8036817424,-12197.1963182576,0.939014018408712
2020-08-08,2,1.5848973064133562,0.0,98.36,0.0,13.123,200000,187802.8036817424,-12197.1963182576,0.939014018408712
2020-08-09,2,1.4529771505537026,0.0,97.72,0.0,12.997,200000,187802.8036817424,-12197.1963182576,0.939014018408712
2020-08-10,0,-0.8041422617718891,0.0,95.54,0.0,14.526,200000,187802.8036817424,-12197.1963182576,0.939014018408712
2020-08-11,-1,-1.0981886129336684,1060.433674092278,88.55,-6861.1282946712845,13.686,200000,187802.8036817424,-12197.1963182576,0.939014018408712
2020-08-12,-2,-1.2804610241191656,0.0,91.7,0.0,14.344,200000,188977.06002624542,-11022.939973754575,0.9448853001312272
2020-08-13,-2,-1.2842052457930149,0.0,92.77,0.0,14.545,200000,188977.06002624542,-11022.939973754575,0.9448853001312272
2020-08-14,-2,-1.5998435736868182,0.0,92.0,0.0,14.813,200000,188977.06002624542,-11022.939973754575,0.9448853001312272
2020-08-15,-2,-1.4883479238923985,0.0,93.95,0.0,15.103,200000,188977.06002624542,-11022.939973754575,0.9448853001312272
2020-08-16,-2,-1.5183245832766352,0.0,95.06,0.0,15.49,200000,188977.06002624542,-11022.939973754575,0.9448853001312272
2020-08-17,-2,-1.7591101801302214,0.0,97.62,0.0,16.56,200000,188977.06002624542,-11022.939973754575,0.9448853001312272
2020-08-18,-2,-1.7555230946906597,0.0,92.66,0.0,16.12,200000,188977.06002624542,-11022.939973754575,0.9448853001312272
2020-08-19,-2,-1.8128157412141486,0.0,87.72,0.0,15.834,200000,188977.06002624542,-11022.939973754575,0.9448853001312272
2020-08-20,-2,-2.048197143287821,0.0,91.5,0.0,17.842,200000,188977.06002624542,-11022.939973754575,0.9448853001312272
2020-08-21,-2,-1.5900587279900371,0.0,86.75,0.0,16.387,200000,188977.06002624542,-11022.939973754575,0.9448853001312272
2020-08-22,-2,-1.8931953202879372,0.0,90.82,0.0,18.936,200000,188977.06002624542,-11022.939973754575,0.9448853001312272
2020-08-23,-2,-1.4345348597986942,0.0,91.41,0.0,18.17,200000,188977.06002624542,-11022.939973754575,0.9448853001312272
2020-08-24,-2,-1.2367978843741512,0.0,91.82,0.0,18.074,200000,188977.06002624542,-11022.939973754575,0.9448853001312272
2020-08-25,-2,-1.227340135149615,0.0,84.5,0.0,17.023,200000,188977.06002624542,-11022.939973754575,0.9448853001312272
2020-08-26,-1,-1.1521548977585239,1101.2649185678638,85.8,-5454.827965195862,17.322,200000,188977.06002624542,-11022.939973754575,0.9448853001312272
2020-08-27,-2,-1.3113204156948655,0.0,83.35,0.0,17.649,200000,193458.88782135575,-6541.112178644253,0.9672944391067787
2020-08-28,-2,-1.324453000955871,0.0,84.99,0.0,18.294,200000,193458.88782135575,-6541.112178644253,0.9672944391067787
2020-08-29,-2,-2.004006346648115,0.0,85.0,0.0,21.141,200000,193458.88782135575,-6541.112178644253,0.9672944391067787
2020-08-30,-2,-1.5014500637173827,0.0,88.27,0.0,20.662,200000,193458.88782135575,-6541.112178644253,0.9672944391067787
2020-08-31,-2,-1.4319232368403505,0.0,86.1,0.0,20.443,200000,193458.88782135575,-6541.112178644253,0.9672944391067787
2020-09-01,-2,-1.390826861392691,0.0,89.05,0.0,21.517,200000,193458.88782135575,-6541.112178644253,0.9672944391067787
2020-09-02,-2,-1.331249265124834,0.0,83.27,0.0,20.33,200000,193458.88782135575,-6541.112178644253,0.9672944391067787
2020-09-03,-2,-1.6267955156080869,0.0,66.6,0.0,17.725,200000,193458.88782135575,-6541.112178644253,0.9672944391067787
2020-09-04,-2,-1.3997926887315346,0.0,72.62,0.0,18.904,200000,193458.88782135575,-6541.112178644253,0.9672944391067787
2020-09-05,-1,-1.0865010010297478,1422.073565284885,68.02,-5702.042201761252,16.964,200000,193458.88782135575,-6541.112178644253,0.9672944391067787
2020-09-06,-1,-0.8957852277844556,1422.073565284885,70.12,-5702.042201761252,17.156,200000,197540.03441119217,-2459.965588807827,0.9877001720559608
2020-09-07,-1,-0.6745389907130879,1422.073565284885,76.05,-5702.042201761252,18.204,200000,211948.67088077732,11948.670880777325,1.0597433544038866
2020-09-08,-1,-0.23813185964268785,1422.073565284885,74.74,-5702.042201761252,17.122,200000,203916.14484794845,3916.1448479484534,1.0195807242397423
2020-09-09,0,-0.15988351025732706,0.0,75.5,0.0,17.282,200000,184635.0269731849,-15364.973026815103,0.9231751348659245
2020-09-10,0,-0.5190135250168063,0.0,77.01,0.0,18.462,200000,184635.0269731849,-15364.973026815103,0.9231751348659245
2020-09-11,-2,-1.2858507733078584,0.0,77.09,0.0,20.319,200000,184635.0269731849,-15364.973026815103,0.9231751348659245
2020-09-12,-2,-1.4840990867202728,0.0,79.34,0.0,21.725,200000,184635.0269731849,-15364.973026815103,0.9231751348659245
2020-09-13,-2,-1.2607180873509674,0.0,75.53,0.0,20.339,200000,184635.0269731849,-15364.973026815103,0.9231751348659245
2020-09-14,-2,-1.8728391949020389,0.0,75.13,0.0,22.018,200000,184635.0269731849,-15364.973026815103,0.9231751348659245
2020-09-15,-2,-1.3324648583839604,0.0,72.95,0.0,20.27,200000,184635.0269731849,-15364.973026815103,0.9231751348659245
2020-09-16,-2,-1.5784044982250258,0.0,73.01,0.0,20.997,200000,184635.0269731849,-15364.973026815103,0.9231751348659245
2020-09-17,-2,-2.4054013781588166,0.0,73.32,0.0,23.833,200000,184635.0269731849,-15364.973026815103,0.9231751348659245
2020-09-18,-2,-2.3861531830025107,0.0,72.24,0.0,25.307,200000,184635.0269731849,-15364.973026815103,0.9231751348659245
2020-09-19,-2,-1.8119464682424036,0.0,72.85,0.0,24.5,200000,184635.0269731849,-15364.973026815103,0.9231751348659245
2020-09-20,-2,-1.5432781128090092,0.0,70.77,0.0,23.579,200000,184635.0269731849,-15364.973026815103,0.9231751348659245
2020-09-21,0,-0.7795527485020749,0.0,66.81,0.0,20.112,200000,184635.0269731849,-15364.973026815103,0.9231751348659245
2020-09-22,0,-0.6034366679749757,0.0,68.12,0.0,20.205,200000,184635.0269731849,-15364.973026815103,0.9231751348659245
2020-09-23,0,-0.7095733442138747,0.0,64.86,0.0,19.685,200000,184635.0269731849,-15364.973026815103,0.9231751348659245
2020-09-24,-1,-1.0063271331846884,1361.8161009970856,67.79,-4232.224521459334,21.813,200000,184635.0269731849,-15364.973026815103,0.9231751348659245
2020-09-25,-1,-0.7026162387903593,1361.8161009970856,68.55,-4232.224521459334,21.311,200000,183545.4305001701,-16454.5694998299,0.9177271525008505
2020-09-26,-1,-0.4854358226630418,1361.8161009970856,69.04,-4232.224521459334,21.004,200000,182913.42746157065,-17086.572538429347,0.9145671373078532
2020-09-27,-1,-0.4857351314866165,1361.8161009970856,68.78,-4232.224521459334,21.147,200000,183164.56338188009,-16835.436618119915,0.9158228169094005
2020-09-28,0,-0.17077913556383853,0.0,67.35,0.0,20.11,200000,178026.74769757836,-21973.252302421635,0.8901337384878918
2020-09-29,0,0.3388307347838477,0.0,68.45,0.0,19.691,200000,178026.74769757836,-21973.252302421635,0.8901337384878918
2020-09-30,1,1.093333608683596,-1286.8783265691654,69.17,4665.760239479462,19.078,200000,178026.74769757836,-21973.252302421635,0.8901337384878918
2020-10-01,1,1.1759109817257671,-1286.8783265691654,68.06,4665.760239479462,18.786,200000,175235.9107651586,-24764.089234841405,0.8761795538257929
2020-10-02,2,1.2728266304599476,0.0,65.95,0.0,18.089,200000,178497.43636287082,-21502.563637129177,0.8924871818143542
2020-10-03,2,1.4488046532063836,0.0,65.6,0.0,17.806,200000,178497.43636287082,-21502.563637129177,0.8924871818143542
2020-10-04,2,1.2549127678066105,0.0,66.39,0.0,18.125,200000,178497.43636287082,-21502.563637129177,0.8924871818143542
2020-10-05,2,1.6678154446471987,0.0,67.15,0.0,17.664,200000,178497.43636287082,-21502.563637129177,0.8924871818143542
2020-10-06,2,1.8901900887059697,0.0,65.28,0.0,16.569,200000,178497.43636287082,-21502.563637129177,0.8924871818143542
2020-10-07,2,1.6384030899852615,0.0,65.94,0.0,16.764,200000,178497.43636287082,-21502.563637129177,0.8924871818143542
2020-10-08,2,1.4158370751608849,0.0,66.34,0.0,17.019,200000,178497.43636287082,-21502.563637129177,0.8924871818143542
2020-10-09,2,1.2163148040290774,0.0,67.27,0.0,17.39,200000,178497.43636287082,-21502.563637129177,0.8924871818143542
2020-10-10,1,1.1504373482970986,-1314.0270639198382,67.92,5090.037537437859,17.534,200000,178497.43636287082,-21502.563637129177,0.8924871818143542
2020-10-11,2,1.5284118473994799,0.0,71.71,0.0,17.787,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-10-12,2,1.2244116236872369,0.0,71.66,0.0,17.983,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-10-13,2,1.300452815645642,0.0,71.23,0.0,17.591,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-10-14,2,1.4696806243635467,0.0,70.05,0.0,16.959,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-10-15,0,0.9928420646185462,0.0,69.27,0.0,17.24,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-10-16,0,0.39462605393883965,0.0,66.06,0.0,17.021,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-10-17,0,0.4716757311401285,0.0,67.33,0.0,17.191,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-10-18,0,0.09104932464769408,0.0,67.29,0.0,17.428,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-10-19,2,2.179735875338501,0.0,74.93,0.0,17.569,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-10-20,2,1.4737551261289463,0.0,70.65,0.0,16.948,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-10-21,0,0.8662891041247369,0.0,74.73,0.0,18.332,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-10-22,0,0.44358562801968626,0.0,74.98,0.0,18.653,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-10-23,0,0.06840856972686687,0.0,72.13,0.0,18.136,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-10-24,0,0.16007181247420266,0.0,73.31,0.0,18.312,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-10-25,0,-0.15015644497477942,0.0,71.06,0.0,17.865,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-10-26,0,0.47411893744259254,0.0,69.19,0.0,17.084,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-10-27,2,1.3389035250445431,0.0,70.75,0.0,17.007,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-10-28,2,2.0228947268317063,0.0,67.91,0.0,15.87,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-10-29,2,2.3774359662927105,0.0,67.1,0.0,15.276,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-10-30,2,3.106936930203087,0.0,69.69,0.0,14.788,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-10-31,2,2.5583520081406372,0.0,70.08,0.0,14.702,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-11-01,2,1.6522245398939437,0.0,68.79,0.0,14.941,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-11-02,0,0.3485814781438889,0.0,64.95,0.0,15.215,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-11-03,0,0.7207069973973148,0.0,64.32,0.0,14.676,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-11-04,2,1.3886691380884475,0.0,64.75,0.0,14.049,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-11-05,2,1.5439054712031826,0.0,67.78,0.0,14.401,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-11-06,0,0.618945335561247,0.0,70.09,0.0,15.712,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-11-07,0,0.6600629760866777,0.0,66.57,0.0,14.813,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-11-08,0,0.29867002772147444,0.0,68.06,0.0,15.45,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-11-09,0,0.33706887129294705,0.0,68.09,0.0,15.378,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-11-10,0,0.24310308753074747,0.0,68.86,0.0,15.585,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-11-11,0,0.5001535058000289,0.0,69.31,0.0,15.391,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-11-12,2,2.2243351029900866,0.0,77.69,0.0,15.456,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-11-13,2,1.4503285590128063,0.0,77.74,0.0,16.007,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-11-14,2,1.594901057003687,0.0,77.29,0.0,15.684,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-11-15,2,1.368600786959062,0.0,74.98,0.0,15.317,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-11-16,2,2.0457531161785814,0.0,80.66,0.0,15.72,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-11-17,2,1.853179865738259,0.0,83.21,0.0,16.15,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-11-18,2,1.449636363245113,0.0,80.05,0.0,15.718,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-11-19,2,1.3572572319925893,0.0,82.21,0.0,16.095,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-11-20,1,1.1321720531708566,-1092.7892240772267,83.36,5539.705042512625,16.444,200000,182189.81943815522,-17810.180561844783,0.9109490971907761
2020-11-21,2,1.2892059115725627,0.0,94.57,0.0,18.32,200000,184047.49998030724,-15952.500019692758,0.9202374999015362
2020-11-22,2,1.4668056888649579,0.0,90.45,0.0,17.18,200000,184047.49998030724,-15952.500019692758,0.9202374999015362
2020-11-23,0,0.34656868735664115,0.0,94.24,0.0,19.093,200000,184047.49998030724,-15952.500019692758,0.9202374999015362
2020-11-24,2,2.0876873150853674,0.0,114.5,0.0,20.499,200000,184047.49998030724,-15952.500019692758,0.9202374999015362
2020-11-25,0,0.8006804632604045,0.0,102.06,0.0,19.711,200000,184047.49998030724,-15952.500019692758,0.9202374999015362
2020-11-26,1,1.1633053383380598,-1002.1098768393076,91.83,5352.707654150397,17.192,200000,184047.49998030724,-15952.500019692758,0.9202374999015362
2020-11-27,1,1.1955288436491307,-1002.1098768393076,92.32,5352.707654150397,17.12,200000,184153.13886885968,-15846.861131140322,0.9207656943442983
2020-11-28,2,2.809232192044388,0.0,109.07,0.0,17.533,200000,199498.6009469516,-501.3990530484007,0.997493004734758
2020-11-29,2,2.1756059855392365,0.0,108.15,0.0,17.684,200000,199498.6009469516,-501.3990530484007,0.997493004734758
2020-11-30,2,1.858497915564645,0.0,112.83,0.0,18.577,200000,199498.6009469516,-501.3990530484007,0.997493004734758
2020-12-01,2,1.4064553504824637,0.0,103.91,0.0,17.53,200000,199498.6009469516,-501.3990530484007,0.997493004734758
2020-12-02,1,1.0810880447066689,-947.9169483367461,105.23,5533.634776072107,18.026,200000,199498.6009469516,-501.3990530484007,0.997493004734758
2020-12-03,1,0.6971051248316685,-947.9169483367461,107.54,5533.634776072107,18.853,200000,206264.60505742114,6264.60505742114,1.0313230252871057
2020-12-04,1,0.6461713141586161,-947.9169483367461,98.86,5533.634776072107,17.298,200000,189431.88386906602,-10568.11613093398,0.9471594193453301
2020-12-05,1,0.6048959852531411,-947.9169483367461,102.99,5533.634776072107,17.975,200000,197093.05160909763,-2906.9483909023693,0.9854652580454881
2020-12-06,1,0.48321720242831,-947.9169483367461,102.09,5533.634776072107,17.89,200000,195769.5673996284,-4230.432600371598,0.978847836998142
2020-12-07,1,0.6955731195672489,-947.9169483367461,101.53,5533.634776072107,17.442,200000,192759.66552887953,-7240.33447112047,0.9637983276443977
2020-12-08,1,0.5031037898057359,-947.9169483367461,95.01,5533.634776072107,16.456,200000,181123.08313651686,-18876.916863483144,0.9056154156825843
2020-12-09,0,0.13173110502453914,0.0,95.62,0.0,16.899,200000,196625.52546606874,-3374.474533931265,0.9831276273303436
2020-12-10,0,0.2228178785558502,0.0,92.86,0.0,16.238,200000,196625.52546606874,-3374.474533931265,0.9831276273303436
2020-12-11,0,0.5802580556434054,0.0,93.25,0.0,15.898,200000,196625.52546606874,-3374.474533931265,0.9831276273303436
2020-12-12,0,0.16867218706907622,0.0,94.74,0.0,16.463,200000,196625.52546606874,-3374.474533931265,0.9831276273303436
2020-12-13,0,-0.33501567078856787,0.0,97.61,0.0,17.261,200000,196625.52546606874,-3374.474533931265,0.9831276273303436
2020-12-14,0,-0.7159820555379786,0.0,96.69,0.0,17.398,200000,196625.52546606874,-3374.474533931265,0.9831276273303436
2020-12-15,0,-0.4314222060489915,0.0,96.96,0.0,17.103,200000,196625.52546606874,-3374.474533931265,0.9831276273303436
2020-12-16,0,0.42902132602413334,0.0,105.39,0.0,17.952,200000,196625.52546606874,-3374.474533931265,0.9831276273303436
2020-12-17,2,1.48558234792059,0.0,108.22,0.0,17.773,200000,196625.52546606874,-3374.474533931265,0.9831276273303436
2020-12-18,2,1.3469583284612356,0.0,108.05,0.0,17.918,200000,196625.52546606874,-3374.474533931265,0.9831276273303436
2020-12-19,2,1.6553825472469526,0.0,108.27,0.0,17.835,200000,196625.52546606874,-3374.474533931265,0.9831276273303436
2020-12-20,2,2.428271581665118,0.0,109.56,0.0,17.541,200000,196625.52546606874,-3374.474533931265,0.9831276273303436
2020-12-21,2,2.2253192665822588,0.0,103.9,0.0,16.514,200000,196625.52546606874,-3374.474533931265,0.9831276273303436
2020-12-22,2,2.239566947096119,0.0,105.76,0.0,16.516,200000,196625.52546606874,-3374.474533931265,0.9831276273303436
2020-12-23,2,2.782564155068158,0.0,91.4,0.0,13.456,200000,196625.52546606874,-3374.474533931265,0.9831276273303436
2020-12-24,2,1.4989351264928708,0.0,98.54,0.0,15.269,200000,196625.52546606874,-3374.474533931265,0.9831276273303436
2020-12-25,2,2.093457786654585,0.0,103.12,0.0,15.173,200000,196625.52546606874,-3374.474533931265,0.9831276273303436
2020-12-26,2,2.4748819144108176,0.0,107.99,0.0,14.984,200000,196625.52546606874,-3374.474533931265,0.9831276273303436
2020-12-27,2,1.9137039633425281,0.0,107.48,0.0,15.112,200000,196625.52546606874,-3374.474533931265,0.9831276273303436
2020-12-28,2,1.25239499919519,0.0,107.11,0.0,15.63,200000,196625.52546606874,-3374.474533931265,0.9831276273303436
2020-12-29,2,1.2171544325437598,0.0,103.93,0.0,15.054,200000,196625.52546606874,-3374.474533931265,0.9831276273303436
2020-12-30,1,1.1290651189209966,-964.8911839536203,101.89,6677.948833924356,14.722,200000,196625.52546606874,-3374.474533931265,0.9831276273303436
2020-12-31,1,1.1128292042679258,-964.8911839536203,99.45,6677.948833924356,14.256,200000,191159.26682061318,-8840.733179386822,0.9557963341030659
2021-01-01,0,-0.6101135679556825,0.0,87.97,0.0,14.461,200000,184937.18483108858,-15062.815168911417,0.9246859241554429
2021-01-02,0,-0.7785517689769689,0.0,87.02,0.0,14.426,200000,184937.18483108858,-15062.815168911417,0.9246859241554429
2021-01-03,-2,-1.6763843767439486,0.0,89.65,0.0,16.024,200000,184937.18483108858,-15062.815168911417,0.9246859241554429
2021-01-04,-2,-1.893198765728966,0.0,89.01,0.0,16.372,200000,184937.18483108858,-15062.815168911417,0.9246859241554429
2021-01-05,-2,-1.9563806426589017,0.0,89.11,0.0,16.868,200000,184937.18483108858,-15062.815168911417,0.9246859241554429
2021-01-06,-2,-2.2690203107178637,0.0,94.22,0.0,19.535,200000,184937.18483108858,-15062.815168911417,0.9246859241554429
2021-01-07,-2,-2.031551924184782,0.0,98.96,0.0,20.889,200000,184937.18483108858,-15062.815168911417,0.9246859241554429
2021-01-08,-2,-1.631161545478468,0.0,96.2,0.0,19.724,200000,184937.18483108858,-15062.815168911417,0.9246859241554429
2021-01-09,-1,-1.1744047506001323,841.082339599275,109.94,-4333.517312566514,21.338,200000,184937.18483108858,-15062.815168911417,0.9246859241554429
2021-01-10,-1,-0.2809690495027915,841.082339599275,146.54,-4333.517312566514,24.921,200000,231247.79099134787,31247.790991347865,1.1562389549567393
2021-01-11,-1,-0.9063861929672351,841.082339599275,125.01,-4333.517312566514,23.658,200000,207666.05585400396,7666.055854003964,1.0383302792700198
2021-01-12,-1,-0.2467691665457889,841.082339599275,128.53,-4333.517312566514,22.148,200000,204083.05454741797,4083.054547417967,1.0204152727370899
2021-01-13,-1,-0.2925624192052771,841.082339599275,133.1,-4333.517312566514,23.229,200000,212611.33305427106,12611.333054271061,1.0630566652713553
2021-01-14,-1,-0.2042225725765233,841.082339599275,132.99,-4333.517312566514,23.104,200000,211977.12433284434,11977.124332844338,1.0598856216642216
2021-01-15,-1,-0.699348333248921,841.082339599275,124.3,-4333.517312566514,23.493,200000,206353.85703631496,6353.857036314963,1.0317692851815747
2021-01-16,-1,-0.6200189707464212,841.082339599275,124.85,-4333.517312566514,23.58,200000,207193.4683292879,7193.468329287891,1.0359673416464394
2021-01-17,-1,-0.6602220127646186,841.082339599275,124.26,-4333.517312566514,23.841,200000,207828.2777675042,7828.277767504187,1.039141388837521
2021-01-18,-2,-1.2247814269690558,0.0,129.3,0.0,27.055,200000,193428.54921238936,-6571.450787610636,0.9671427460619468
2021-01-19,-2,-1.2468072965596066,0.0,124.46,0.0,26.273,200000,193428.54921238936,-6571.450787610636,0.9671427460619468
2021-01-20,-2,-1.4731761368470349,0.0,121.13,0.0,26.072,200000,193428.54921238936,-6571.450787610636,0.9671427460619468
2021-01-21,-2,-1.5977413740523903,0.0,99.77,0.0,22.096,200000,193428.54921238936,-6571.450787610636,0.9671427460619468
2021-01-22,-2,-1.5694472841537532,0.0,104.72,0.0,23.469,200000,193428.54921238936,-6571.450787610636,0.9671427460619468
2021-01-23,-2,-1.6658549561715559,0.0,105.29,0.0,24.425,200000,193428.54921238936,-6571.450787610636,0.9671427460619468
2021-01-24,-2,-1.4043927710582127,0.0,106.16,0.0,24.401,200000,193428.54921238936,-6571.450787610636,0.9671427460619468
2021-01-25,0,-0.9943776427762502,0.0,105.0,0.0,23.313,200000,193428.54921238936,-6571.450787610636,0.9671427460619468
2021-01-26,0,-0.891743839731042,0.0,104.97,0.0,23.158,200000,193428.54921238936,-6571.450787610636,0.9671427460619468
2021-01-27,0,-0.7670323864191413,0.0,96.45,0.0,21.033,200000,193428.54921238936,-6571.450787610636,0.9671427460619468
2021-01-28,0,-0.6760204652809133,0.0,102.68,0.0,22.245,200000,193428.54921238936,-6571.450787610636,0.9671427460619468
2021-01-29,0,-0.5833435537320658,0.0,104.56,0.0,22.549,200000,193428.54921238936,-6571.450787610636,0.9671427460619468
2021-01-30,0,-0.5799501312485862,0.0,105.17,0.0,22.864,200000,193428.54921238936,-6571.450787610636,0.9671427460619468
2021-01-31,0,-0.5197169571509095,0.0,102.42,0.0,22.276,200000,193428.54921238936,-6571.450787610636,0.9671427460619468
2021-02-01,0,-0.7023014139631537,0.0,103.54,0.0,23.119,200000,193428.54921238936,-6571.450787610636,0.9671427460619468
2021-02-02,0,-0.2685409453539887,0.0,109.85,0.0,23.74,200000,193428.54921238936,-6571.450787610636,0.9671427460619468
2021-02-03,0,0.22068248833268975,0.0,116.84,0.0,24.662,200000,193428.54921238936,-6571.450787610636,0.9671427460619468
2021-02-04,0,0.11981637533213517,0.0,111.0,0.0,23.75,200000,193428.54921238936,-6571.450787610636,0.9671427460619468
2021-02-05,0,0.04313349711192069,0.0,120.42,0.0,26.07,200000,193428.54921238936,-6571.450787610636,0.9671427460619468
2021-02-06,2,1.549443216109997,0.0,118.94,0.0,24.834,200000,193428.54921238936,-6571.450787610636,0.9671427460619468
2021-02-07,2,1.7483092199240702,0.0,118.31,0.0,24.526,200000,193428.54921238936,-6571.450787610636,0.9671427460619468
2021-02-08,0,0.1717322400425257,0.0,126.16,0.0,27.38,200000,193428.54921238936,-6571.450787610636,0.9671427460619468
2021-02-09,-1,-1.1548854906491663,704.0934377271016,137.36,-3113.2874490968834,31.065,200000,193428.54921238936,-6571.450787610636,0.9671427460619468
2021-02-10,-2,-2.35631160707881,0.0,139.75,0.0,33.39,200000,198984.15921537185,-1015.840784628148,0.9949207960768592
2021-02-11,0,-0.17143507973420966,0.0,164.6,0.0,36.297,200000,198984.15921537185,-1015.840784628148,0.9949207960768592
2021-02-12,0,-0.36927707978486124,0.0,169.76,0.0,37.572,200000,198984.15921537185,-1015.840784628148,0.9949207960768592
2021-02-13,2,4.006923440798114,0.0,267.61,0.0,42.415,200000,198984.15921537185,-1015.840784628148,0.9949207960768592
2021-02-14,2,1.2712838748630537,0.0,230.69,0.0,43.942,200000,198984.15921537185,-1015.840784628148,0.9949207960768592
2021-02-15,2,2.664551909347364,0.0,259.69,0.0,41.575,200000,198984.15921537185,-1015.840784628148,0.9949207960768592
2021-02-16,2,1.990846955955993,0.0,249.46,0.0,40.945,200000,198984.15921537185,-1015.840784628148,0.9949207960768592
2021-02-17,2,1.9001865736971673,0.0,265.96,0.0,42.551,200000,198984.15921537185,-1015.840784628148,0.9949207960768592
2021-02-18,2,1.8328148737546737,0.0,281.15,0.0,43.783,200000,198984.15921537185,-1015.840784628148,0.9949207960768592
2021-02-19,2,1.9320949265434741,0.0,323.84,0.0,47.847,200000,198984.15921537185,-1015.840784628148,0.9949207960768592
2021-02-20,2,1.6842830588889097,0.0,297.28,0.0,43.866,200000,198984.15921537185,-1015.840784628148,0.9949207960768592
2021-02-21,0,0.20888796873501625,0.0,301.52,0.0,54.9,200000,198984.15921537185,-1015.840784628148,0.9949207960768592
2021-02-22,0,0.49077120472304203,0.0,271.7,0.0,46.879,200000,198984.15921537185,-1015.840784628148,0.9949207960768592
2021-02-23,0,0.6262005687531899,0.0,230.91,0.0,38.65,200000,198984.15921537185,-1015.840784628148,0.9949207960768592
2021-02-24,0,0.41720018084952587,0.0,237.4,0.0,40.619,200000,198984.15921537185,-1015.840784628148,0.9949207960768592
2021-02-25,0,0.15645843184604805,0.0,218.5,0.0,38.541,200000,198984.15921537185,-1015.840784628148,0.9949207960768592
2021-02-26,0,-0.10748294637817625,0.0,206.7,0.0,37.68,200000,198984.15921537185,-1015.840784628148,0.9949207960768592
2021-02-27,0,0.04607259095623181,0.0,210.69,0.0,37.28,200000,198984.15921537185,-1015.840784628148,0.9949207960768592
2021-02-28,0,-0.1090789732642469,0.0,196.77,0.0,35.261,200000,198984.15921537185,-1015.840784628148,0.9949207960768592
2021-03-01,0,0.23205914294043636,0.0,224.94,0.0,38.12,200000,198984.15921537185,-1015.840784628148,0.9949207960768592
2021-03-02,0,-0.14759870537311798,0.0,216.04,0.0,37.733,200000,198984.15921537185,-1015.840784628148,0.9949207960768592
2021-03-03,0,-0.47190681527628575,0.0,222.59,0.0,39.6,200000,198984.15921537185,-1015.840784628148,0.9949207960768592
