date,statusList,zscore,ZRXUSDT_position,ZRXUSDT_price,DASHUSDT_position,DASHUSDT_price,init,total_asset,pnl,return
2020-08-03,-2,-1.5047145786297977,0.0,0.3813,0.0,87.72,200000,188308.40625163744,-11691.59374836256,0.9415420312581873
2020-08-04,0,-0.989177320108183,0.0,0.3976,0.0,86.88,200000,188308.40625163744,-11691.59374836256,0.9415420312581873
2020-08-05,-2,-1.3135090636662212,0.0,0.3974,0.0,92.2,200000,188308.40625163744,-11691.59374836256,0.9415420312581873
2020-08-06,-2,-1.476031413612338,0.0,0.4131,0.0,100.42,200000,188308.40625163744,-11691.59374836256,0.9415420312581873
2020-08-07,-2,-1.4377246015072942,0.0,0.3928,0.0,96.53,200000,188308.40625163744,-11691.59374836256,0.9415420312581873
2020-08-08,0,-0.9995098801322433,0.0,0.4209,0.0,98.36,200000,188308.40625163744,-11691.59374836256,0.9415420312581873
2020-08-09,0,-0.5312925158852596,0.0,0.4382,0.0,97.72,200000,188308.40625163744,-11691.59374836256,0.9415420312581873
2020-08-10,0,0.7453856836702627,0.0,0.4804,0.0,95.54,200000,188308.40625163744,-11691.59374836256,0.9415420312581873
2020-08-11,0,0.7859090576341156,0.0,0.4428,0.0,88.55,200000,188308.40625163744,-11691.59374836256,0.9415420312581873
2020-08-12,0,0.959940166640337,0.0,0.4617,0.0,91.7,200000,188308.40625163744,-11691.59374836256,0.9415420312581873
2020-08-13,0,0.5932432186676813,0.0,0.4498,0.0,92.77,200000,188308.40625163744,-11691.59374836256,0.9415420312581873
2020-08-14,2,2.8325629765742186,0.0,0.5391,0.0,92.0,200000,188308.40625163744,-11691.59374836256,0.9415420312581873
2020-08-15,2,1.4124860766082095,0.0,0.4969,0.0,93.95,200000,188308.40625163744,-11691.59374836256,0.9415420312581873
2020-08-16,2,2.8392565190721215,0.0,0.6092,0.0,95.06,200000,188308.40625163744,-11691.59374836256,0.9415420312581873
2020-08-17,2,1.5209098734588937,0.0,0.5619,0.0,97.62,200000,188308.40625163744,-11691.59374836256,0.9415420312581873
2020-08-18,2,1.777104497262215,0.0,0.5647,0.0,92.66,200000,188308.40625163744,-11691.59374836256,0.9415420312581873
2020-08-19,2,1.2811138914695412,0.0,0.5133,0.0,87.72,200000,188308.40625163744,-11691.59374836256,0.9415420312581873
2020-08-20,2,2.0267727498169554,0.0,0.6111,0.0,91.5,200000,188308.40625163744,-11691.59374836256,0.9415420312581873
2020-08-21,2,2.708229887299939,0.0,0.694,0.0,86.75,200000,188308.40625163744,-11691.59374836256,0.9415420312581873
2020-08-22,2,2.2127535672603416,0.0,0.7281,0.0,90.82,200000,188308.40625163744,-11691.59374836256,0.9415420312581873
2020-08-23,2,1.8167458641106502,0.0,0.7223,0.0,91.41,200000,188308.40625163744,-11691.59374836256,0.9415420312581873
2020-08-24,2,1.6236992277458402,0.0,0.7305,0.0,91.82,200000,188308.40625163744,-11691.59374836256,0.9415420312581873
2020-08-25,2,1.2729636226391219,0.0,0.6484,0.0,84.5,200000,188308.40625163744,-11691.59374836256,0.9415420312581873
2020-08-26,1,1.1622953259720188,-142852.6826366541,0.6591,1097.3683347997521,85.8,200000,188308.40625163744,-11691.59374836256,0.9415420312581873
2020-08-27,1,0.7759638109885996,-142852.6826366541,0.6055,1097.3683347997521,83.35,200000,177962.95004205342,-22037.049957946583,0.8898147502102671
2020-08-28,1,0.8841450649631319,-142852.6826366541,0.6387,1097.3683347997521,84.99,200000,184505.34317466192,-15494.656825338083,0.9225267158733096
2020-08-29,1,0.8546762692578407,-142852.6826366541,0.6443,1097.3683347997521,85.0,200000,185316.29188077516,-14683.708119224844,0.9265814594038758
2020-08-30,1,0.4682742764923943,-142852.6826366541,0.6364,1097.3683347997521,88.27,200000,187776.15014274075,-12223.84985725925,0.9388807507137038
2020-08-31,1,0.304405028137852,-142852.6826366541,0.6121,1097.3683347997521,86.1,200000,181923.5406681546,-18076.4593318454,0.909617703340773
2020-09-01,0,-0.12605204946477547,0.0,0.601,0.0,89.05,200000,176442.21830234866,-23557.781697651342,0.8822110915117433
2020-09-02,0,-0.3056495576659539,0.0,0.5582,0.0,83.27,200000,176442.21830234866,-23557.781697651342,0.8822110915117433
2020-09-03,0,-0.4084053453141692,0.0,0.4443,0.0,66.6,200000,176442.21830234866,-23557.781697651342,0.8822110915117433
2020-09-04,0,-0.022046912216714752,0.0,0.5141,0.0,72.62,200000,176442.21830234866,-23557.781697651342,0.8822110915117433
2020-09-05,-1,-1.0748958360333474,205213.09409438085,0.4299,-1296.9877852274967,68.02,200000,176442.21830234863,-23557.78169765137,0.8822110915117432
2020-09-06,-1,-0.8572561239617245,205213.09409438085,0.4605,-1296.9877852274967,70.12,200000,185445.41333061445,-14554.58666938555,0.9272270666530722
2020-09-07,-2,-1.6359821375974566,0.0,0.4598,0.0,76.05,200000,180721.15870430347,-19278.841295696533,0.9036057935215174
2020-09-08,-2,-1.9951619955422482,0.0,0.433,0.0,74.74,200000,180721.15870430347,-19278.841295696533,0.9036057935215174
2020-09-09,-2,-1.4377245602418058,0.0,0.4597,0.0,75.5,200000,180721.15870430347,-19278.841295696533,0.9036057935215174
2020-09-10,-2,-1.2713672159060792,0.0,0.4707,0.0,77.01,200000,180721.15870430347,-19278.841295696533,0.9036057935215174
2020-09-11,0,-0.14906977142301872,0.0,0.5277,0.0,77.09,200000,180721.15870430347,-19278.841295696533,0.9036057935215174
2020-09-12,0,-0.5884563623280588,0.0,0.5162,0.0,79.34,200000,180721.15870430347,-19278.841295696533,0.9036057935215174
2020-09-13,0,-0.5332457702597895,0.0,0.4905,0.0,75.53,200000,180721.15870430347,-19278.841295696533,0.9036057935215174
2020-09-14,0,-0.8000648452421222,0.0,0.4729,0.0,75.13,200000,180721.15870430347,-19278.841295696533,0.9036057935215174
2020-09-15,0,-0.9863863872759192,0.0,0.4486,0.0,72.95,200000,180721.15870430347,-19278.841295696533,0.9036057935215174
2020-09-16,-2,-1.381412164414796,0.0,0.4283,0.0,73.01,200000,180721.15870430347,-19278.841295696533,0.9036057935215174
2020-09-17,-1,-1.0262849532527198,205038.75505366857,0.4407,-1232.4137936736463,73.32,200000,180721.15870430347,-19278.841295696533,0.9036057935215174
2020-09-18,-2,-1.4681286592819318,0.0,0.4167,0.0,72.24,200000,184311.08192842396,-15688.918071576045,0.9215554096421198
2020-09-19,-1,-1.1134829017901773,214814.78080235893,0.429,-1265.0039940180095,72.85,200000,184311.08192842396,-15688.918071576045,0.9215554096421198
2020-09-20,-2,-1.682946037167115,0.0,0.3953,0.0,70.77,200000,188919.13173390602,-11080.868266093981,0.9445956586695301
2020-09-21,-2,-1.6643012380140574,0.0,0.3674,0.0,66.81,200000,188919.13173390602,-11080.868266093981,0.9445956586695301
2020-09-22,-2,-1.3183288341124755,0.0,0.3804,0.0,68.12,200000,188919.13173390602,-11080.868266093981,0.9445956586695301
2020-09-23,-2,-1.805338918034799,0.0,0.3407,0.0,64.86,200000,188919.13173390602,-11080.868266093981,0.9445956586695301
2020-09-24,0,-0.9135018338572627,0.0,0.3825,0.0,67.79,200000,188919.13173390602,-11080.868266093981,0.9445956586695301
2020-09-25,0,-0.18181353373533765,0.0,0.406,0.0,68.55,200000,188919.13173390602,-11080.868266093981,0.9445956586695301
2020-09-26,0,-0.7312842584867713,0.0,0.3914,0.0,69.04,200000,188919.13173390602,-11080.868266093981,0.9445956586695301
2020-09-27,0,-0.4873771765872452,0.0,0.3953,0.0,68.78,200000,188919.13173390602,-11080.868266093981,0.9445956586695301
2020-09-28,0,0.4687288397597317,0.0,0.4132,0.0,67.35,200000,188919.13173390602,-11080.868266093981,0.9445956586695301
2020-09-29,0,0.03569840879467274,0.0,0.408,0.0,68.45,200000,188919.13173390602,-11080.868266093981,0.9445956586695301
2020-09-30,0,-0.05829097113734001,0.0,0.4091,0.0,69.17,200000,188919.13173390602,-11080.868266093981,0.9445956586695301
2020-10-01,0,-0.08318915701651693,0.0,0.3989,0.0,68.06,200000,188919.13173390602,-11080.868266093981,0.9445956586695301
2020-10-02,0,0.1795002372430462,0.0,0.3897,0.0,65.95,200000,188919.13173390602,-11080.868266093981,0.9445956586695301
2020-10-03,0,-0.3488711474664775,0.0,0.3762,0.0,65.6,200000,188919.13173390602,-11080.868266093981,0.9445956586695301
2020-10-04,0,-0.5447622454447905,0.0,0.3764,0.0,66.39,200000,188919.13173390602,-11080.868266093981,0.9445956586695301
2020-10-05,0,-0.7488734408540483,0.0,0.3766,0.0,67.15,200000,188919.13173390602,-11080.868266093981,0.9445956586695301
2020-10-06,-2,-1.591606598332323,0.0,0.3518,0.0,65.28,200000,188919.13173390602,-11080.868266093981,0.9445956586695301
2020-10-07,-2,-1.34431309974396,0.0,0.3568,0.0,65.94,200000,188919.13173390602,-11080.868266093981,0.9445956586695301
2020-10-08,0,-0.7075115864353,0.0,0.3674,0.0,66.34,200000,188919.13173390602,-11080.868266093981,0.9445956586695301
2020-10-09,0,0.45586044308986395,0.0,0.3896,0.0,67.27,200000,188919.13173390602,-11080.868266093981,0.9445956586695301
2020-10-10,0,0.5188458903373532,0.0,0.3951,0.0,67.92,200000,188919.13173390602,-11080.868266093981,0.9445956586695301
2020-10-11,-1,-1.141231779220326,241893.89466569273,0.3905,-1317.2439808527822,71.71,200000,188919.13173390602,-11080.868266093981,0.9445956586695301
2020-10-12,-1,-0.7946487284317659,241893.89466569273,0.3954,-1317.2439808527822,71.66,200000,190038.54961872526,-9961.450381274743,0.9501927480936263
2020-10-13,0,0.7075593150074347,0.0,0.4182,0.0,71.23,200000,181586.39374085702,-18413.60625914298,0.907931968704285
2020-10-14,0,-0.9722666047356694,0.0,0.3867,0.0,70.05,200000,181586.39374085702,-18413.60625914298,0.907931968704285
2020-10-15,0,0.12186498384619304,0.0,0.3974,0.0,69.27,200000,181586.39374085702,-18413.60625914298,0.907931968704285
2020-10-16,0,0.8592412185077142,0.0,0.3898,0.0,66.06,200000,181586.39374085702,-18413.60625914298,0.907931968704285
2020-10-17,0,-0.08316501422946135,0.0,0.3841,0.0,67.33,200000,181586.39374085702,-18413.60625914298,0.907931968704285
2020-10-18,0,0.39882491457327535,0.0,0.3887,0.0,67.29,200000,181586.39374085702,-18413.60625914298,0.907931968704285
2020-10-19,-2,-2.2930707245695476,0.0,0.3895,0.0,74.93,200000,181586.39374085702,-18413.60625914298,0.907931968704285
2020-10-20,-2,-2.112134312062434,0.0,0.364,0.0,70.65,200000,181586.39374085702,-18413.60625914298,0.907931968704285
2020-10-21,-2,-2.2098488151366578,0.0,0.3752,0.0,74.73,200000,181586.39374085702,-18413.60625914298,0.907931968704285
2020-10-22,-2,-1.7320812672555892,0.0,0.381,0.0,74.98,200000,181586.39374085702,-18413.60625914298,0.907931968704285
2020-10-23,-1,-1.1315943275008284,241664.08536180068,0.3757,-1258.743891174664,72.13,200000,181586.39374085702,-18413.60625914298,0.907931968704285
2020-10-24,-1,-1.1523229719324348,241664.08536180068,0.3789,-1258.743891174664,73.31,200000,183845.0366056009,-16154.963394399092,0.9192251830280045
2020-10-25,-1,-0.9836073742417835,241664.08536180068,0.3687,-1258.743891174664,71.06,200000,178547.88917976755,-21452.110820232454,0.8927394458988377
2020-10-26,-1,-1.0072838494403606,241664.08536180068,0.3572,-1258.743891174664,69.19,200000,173414.9011216102,-26585.098878389806,0.867074505608051
2020-10-27,-1,-1.122453345250687,241664.08536180068,0.3609,-1258.743891174664,70.75,200000,176272.69870768132,-23727.301292318676,0.8813634935384066
2020-10-28,-2,-1.416817288572804,0.0,0.3366,0.0,67.91,200000,185723.5602577463,-14276.439742253686,0.9286178012887316
2020-10-29,-1,-1.1037370045685257,275636.0348141085,0.3369,-1383.931149461597,67.1,200000,185723.5602577463,-14276.439742253686,0.9286178012887316
2020-10-30,-2,-1.8822775608539335,0.0,0.326,0.0,69.69,200000,192312.3747143256,-7687.62528567441,0.9615618735716279
2020-10-31,-2,-1.8188090887020278,0.0,0.3219,0.0,70.08,200000,192312.3747143256,-7687.62528567441,0.9615618735716279
2020-11-01,0,-0.8786426026287004,0.0,0.338,0.0,68.79,200000,192312.3747143256,-7687.62528567441,0.9615618735716279
2020-11-02,0,-0.41513316368822095,0.0,0.3287,0.0,64.95,200000,192312.3747143256,-7687.62528567441,0.9615618735716279
2020-11-03,0,-0.3528725289620018,0.0,0.3256,0.0,64.32,200000,192312.3747143256,-7687.62528567441,0.9615618735716279
2020-11-04,0,-0.7389713536416398,0.0,0.3174,0.0,64.75,200000,192312.3747143256,-7687.62528567441,0.9615618735716279
2020-11-05,0,0.07941886940385706,0.0,0.3474,0.0,67.78,200000,192312.3747143256,-7687.62528567441,0.9615618735716279
2020-11-06,1,1.1953585560058742,-255123.87200096255,0.3769,1371.895953162545,70.09,200000,192312.3747143256,-7687.62528567441,0.9615618735716279
2020-11-07,1,0.9738291189097206,-255123.87200096255,0.3489,1371.895953162545,66.57,200000,180339.83254316644,-19660.16745683356,0.9016991627158322
2020-11-08,2,1.6174817450182184,0.0,0.3668,0.0,68.06,200000,192520.57239203586,-7479.427607964142,0.9626028619601793
2020-11-09,0,0.6572891638888815,0.0,0.3543,0.0,68.09,200000,192520.57239203586,-7479.427607964142,0.9626028619601793
2020-11-10,2,2.2608768748389583,0.0,0.3879,0.0,68.86,200000,192520.57239203586,-7479.427607964142,0.9626028619601793
2020-11-11,0,0.6535208782148192,0.0,0.3651,0.0,69.31,200000,192520.57239203586,-7479.427607964142,0.9626028619601793
2020-11-12,-2,-1.7202517171771603,0.0,0.3605,0.0,77.69,200000,192520.57239203586,-7479.427607964142,0.9626028619601793
2020-11-13,0,-0.4021141094977125,0.0,0.3864,0.0,77.74,200000,192520.57239203586,-7479.427607964142,0.9626028619601793
2020-11-14,0,-0.8268325824086366,0.0,0.3741,0.0,77.29,200000,192520.57239203586,-7479.427607964142,0.9626028619601793
2020-11-15,0,-0.9265318003726719,0.0,0.3592,0.0,74.98,200000,192520.57239203586,-7479.427607964142,0.9626028619601793
2020-11-16,-2,-1.4301385606365358,0.0,0.3717,0.0,80.66,200000,192520.57239203586,-7479.427607964142,0.9626028619601793
2020-11-17,-2,-1.3301201388062034,0.0,0.3827,0.0,83.21,200000,192520.57239203586,-7479.427607964142,0.9626028619601793
2020-11-18,-2,-1.3276548743936205,0.0,0.3647,0.0,80.05,200000,192520.57239203586,-7479.427607964142,0.9626028619601793
2020-11-19,-2,-1.5826279863120987,0.0,0.3649,0.0,82.21,200000,192520.57239203586,-7479.427607964142,0.9626028619601793
2020-11-20,-2,-1.3610810916485208,0.0,0.375,0.0,83.36,200000,192520.57239203586,-7479.427607964142,0.9626028619601793
2020-11-21,-2,-1.4478601450262107,0.0,0.4174,0.0,94.57,200000,192520.57239203586,-7479.427607964142,0.9626028619601793
2020-11-22,-2,-1.345754004525258,0.0,0.3973,0.0,90.45,200000,192520.57239203586,-7479.427607964142,0.9626028619601793
2020-11-23,0,-0.6047535634010757,0.0,0.4381,0.0,94.24,200000,192520.57239203586,-7479.427607964142,0.9626028619601793
2020-11-24,-2,-1.8572856759606748,0.0,0.4644,0.0,114.5,200000,192520.57239203586,-7479.427607964142,0.9626028619601793
2020-11-25,-1,-1.0785783646863716,217635.73636902086,0.4423,-943.173488105212,102.06,200000,192520.57239203586,-7479.427607964142,0.9626028619601793
2020-11-26,-1,-0.7566003053996503,217635.73636902086,0.4074,-943.173488105212,91.83,200000,175276.4204094407,-24723.579590559297,0.8763821020472036
2020-11-27,-1,-0.8312337588301693,217635.73636902086,0.4034,-943.173488105212,92.32,200000,174868.03247313618,-25131.967526863824,0.8743401623656809
2020-11-28,-2,-1.9563470482848595,0.0,0.4158,0.0,109.07,200000,204899.56555743242,4899.565557432419,1.0244978277871621
2020-11-29,-2,-1.6810911265733424,0.0,0.4151,0.0,108.15,200000,204899.56555743242,4899.565557432419,1.0244978277871621
2020-11-30,-2,-1.7497144000395854,0.0,0.4292,0.0,112.83,200000,204899.56555743242,4899.565557432419,1.0244978277871621
2020-12-01,-2,-1.5627627982058443,0.0,0.3994,0.0,103.91,200000,204899.56555743242,4899.565557432419,1.0244978277871621
2020-12-02,0,-0.8662036552500659,0.0,0.427,0.0,105.23,200000,204899.56555743242,4899.565557432419,1.0244978277871621
2020-12-03,0,-0.9382929427746713,0.0,0.4306,0.0,107.54,200000,204899.56555743242,4899.565557432419,1.0244978277871621
2020-12-04,0,-0.9448342579666164,0.0,0.3928,0.0,98.86,200000,204899.56555743242,4899.565557432419,1.0244978277871621
2020-12-05,0,-0.897646617697777,0.0,0.4081,0.0,102.99,200000,204899.56555743242,4899.565557432419,1.0244978277871621
2020-12-06,0,-0.9521170684762668,0.0,0.3999,0.0,102.09,200000,204899.56555743242,4899.565557432419,1.0244978277871621
2020-12-07,0,-0.641220174126252,0.0,0.4047,0.0,101.53,200000,204899.56555743242,4899.565557432419,1.0244978277871621
2020-12-08,0,-0.5299707429547348,0.0,0.3797,0.0,95.01,200000,204899.56555743242,4899.565557432419,1.0244978277871621
2020-12-09,0,-0.5002137576404057,0.0,0.3811,0.0,95.62,200000,204899.56555743242,4899.565557432419,1.0244978277871621
2020-12-10,0,-0.4384170654905281,0.0,0.3698,0.0,92.86,200000,204899.56555743242,4899.565557432419,1.0244978277871621
2020-12-11,-1,-1.0127757793585483,287942.053903081,0.3558,-1098.657187975509,93.25,200000,204899.56555743245,4899.565557432448,1.0244978277871621
2020-12-12,0,0.39356785533373295,0.0,0.3921,0.0,94.74,200000,196084.26821083413,-3915.731789165875,0.9804213410541707
2020-12-13,0,0.2167580263008481,0.0,0.3961,0.0,97.61,200000,196084.26821083413,-3915.731789165875,0.9804213410541707
2020-12-14,0,-0.08457212283837033,0.0,0.3868,0.0,96.69,200000,196084.26821083413,-3915.731789165875,0.9804213410541707
2020-12-15,0,0.22169649185984164,0.0,0.3915,0.0,96.96,200000,196084.26821083413,-3915.731789165875,0.9804213410541707
2020-12-16,0,-0.3410605790219923,0.0,0.4143,0.0,105.39,200000,196084.26821083413,-3915.731789165875,0.9804213410541707
2020-12-17,-2,-1.7948949907846725,0.0,0.4072,0.0,108.22,200000,196084.26821083413,-3915.731789165875,0.9804213410541707
2020-12-18,-2,-1.2382060520144311,0.0,0.4128,0.0,108.05,200000,196084.26821083413,-3915.731789165875,0.9804213410541707
2020-12-19,0,-0.3766278769457004,0.0,0.4236,0.0,108.27,200000,196084.26821083413,-3915.731789165875,0.9804213410541707
2020-12-20,-2,-2.744658692844647,0.0,0.3953,0.0,109.56,200000,196084.26821083413,-3915.731789165875,0.9804213410541707
2020-12-21,-2,-2.1301190400760635,0.0,0.3779,0.0,103.9,200000,196084.26821083413,-3915.731789165875,0.9804213410541707
2020-12-22,-2,-2.259839083756147,0.0,0.3751,0.0,105.76,200000,196084.26821083413,-3915.731789165875,0.9804213410541707
2020-12-23,-2,-1.5607473336954132,0.0,0.3311,0.0,91.4,200000,196084.26821083413,-3915.731789165875,0.9804213410541707
2020-12-24,-1,-1.023954535031927,269272.54629337287,0.3641,-994.9475756587889,98.54,200000,196084.26821083413,-3915.731789165875,0.9804213410541707
2020-12-25,-2,-1.9219411967209803,0.0,0.3588,0.0,103.12,200000,202068.27260270622,2068.2726027062163,1.0103413630135312
2020-12-26,-2,-2.351735703150871,0.0,0.3539,0.0,107.99,200000,202068.27260270622,2068.2726027062163,1.0103413630135312
2020-12-27,-2,-1.3160975096959293,0.0,0.3738,0.0,107.48,200000,202068.27260270622,2068.2726027062163,1.0103413630135312
2020-12-28,-1,-1.025983841438615,267923.9891311406,0.3771,-943.2745430058175,107.11,200000,202068.27260270622,2068.2726027062163,1.0103413630135312
2020-12-29,-1,-0.9539009503472177,267923.9891311406,0.3652,-943.2745430058175,103.93,200000,195880.36408528715,-4119.635914712853,0.9794018204264358
2020-12-30,-1,-0.8070348800465608,267923.9891311406,0.3595,-943.2745430058175,101.89,200000,192428.9172795078,-7571.08272049221,0.962144586397539
2020-12-31,-1,-0.5855158961092071,267923.9891311406,0.3548,-943.2745430058175,99.45,200000,188868.08464565722,-11131.915354342782,0.944340423228286
2021-01-01,0,2.1729793933455834,0.0,0.3744,0.0,87.97,200000,184737.39262022896,-15262.607379771041,0.9236869631011448
2021-01-02,2,1.6544264194312641,0.0,0.3604,0.0,87.02,200000,184737.39262022896,-15262.607379771041,0.9236869631011448
2021-01-03,2,2.207023832958574,0.0,0.3923,0.0,89.65,200000,184737.39262022896,-15262.607379771041,0.9236869631011448
2021-01-04,2,2.101153691666289,0.0,0.3948,0.0,89.01,200000,184737.39262022896,-15262.607379771041,0.9236869631011448
2021-01-05,2,2.7827604255207157,0.0,0.4447,0.0,89.11,200000,184737.39262022896,-15262.607379771041,0.9236869631011448
2021-01-06,2,2.115610048907337,0.0,0.4618,0.0,94.22,200000,184737.39262022896,-15262.607379771041,0.9236869631011448
2021-01-07,1,1.0604922400116936,-210598.94279551864,0.4386,933.3942634409306,98.96,200000,184737.39262022896,-15262.607379771041,0.9236869631011448
2021-01-08,2,1.221577634204315,0.0,0.44,0.0,96.2,200000,187608.39930723963,-12391.600692760374,0.9380419965361981
2021-01-09,2,1.6297489486043284,0.0,0.5405,0.0,109.94,200000,187608.39930723963,-12391.600692760374,0.9380419965361981
2021-01-10,0,-0.6918752162611398,0.0,0.5276,0.0,146.54,200000,187608.39930723963,-12391.600692760374,0.9380419965361981
2021-01-11,0,-0.8749826735842308,0.0,0.4365,0.0,125.01,200000,187608.39930723963,-12391.600692760374,0.9380419965361981
2021-01-12,-1,-1.1165403513507592,219579.11903937222,0.4272,-729.8233848410473,128.53,200000,187608.39930723963,-12391.600692760374,0.9380419965361981
2021-01-13,-1,-0.30742084527817576,219579.11903937222,0.506,-729.8233848410473,133.1,200000,208246.52675626572,8246.526756265725,1.0412326337813287
2021-01-14,-1,-0.360820642545794,219579.11903937222,0.504,-729.8233848410473,132.99,200000,207727.08794585447,7727.087945854466,1.0386354397292723
2021-01-15,0,0.19630499164100207,0.0,0.5154,0.0,124.3,200000,165154.36809008938,-34845.63190991062,0.8257718404504469
2021-01-16,0,0.2753773411489784,0.0,0.5272,0.0,124.85,200000,165154.36809008938,-34845.63190991062,0.8257718404504469
2021-01-17,1,1.1979500428429528,-138972.03642720415,0.5942,664.5516179385537,124.26,200000,165154.36809008938,-34845.63190991062,0.8257718404504469
2021-01-18,1,0.6368019604793306,-138972.03642720415,0.5847,664.5516179385537,129.3,200000,167183.47389844127,-32816.52610155873,0.8359173694922064
2021-01-19,1,0.2508370678177663,-138972.03642720415,0.5422,664.5516179385537,124.46,200000,158060.73251946247,-41939.26748053753,0.7903036625973123
2021-01-20,1,0.6774109558073591,-138972.03642720415,0.5582,664.5516179385537,121.13,200000,158071.32821456238,-41928.67178543762,0.7903566410728119
2021-01-21,1,0.7334623898110476,-138972.03642720415,0.465,664.5516179385537,99.77,200000,130924.31186037943,-69075.68813962057,0.6546215593018971
2021-01-22,1,1.0679163270842023,-138972.03642720415,0.5106,664.5516179385537,104.72,200000,140550.96723025577,-59449.032769744226,0.7027548361512789
2021-01-23,2,1.7292474617741154,0.0,0.562,0.0,105.29,200000,173286.0127094278,-26713.9872905722,0.866430063547139
2021-01-24,2,1.285127729789536,0.0,0.5483,0.0,106.16,200000,173286.0127094278,-26713.9872905722,0.866430063547139
2021-01-25,0,0.9329938150033967,0.0,0.5207,0.0,105.0,200000,173286.0127094278,-26713.9872905722,0.866430063547139
2021-01-26,2,1.2563470913343695,0.0,0.5435,0.0,104.97,200000,173286.0127094278,-26713.9872905722,0.866430063547139
2021-01-27,2,2.2137586038517822,0.0,0.5832,0.0,96.45,200000,173286.0127094278,-26713.9872905722,0.866430063547139
2021-01-28,2,1.7670385543902443,0.0,0.6086,0.0,102.68,200000,173286.0127094278,-26713.9872905722,0.866430063547139
2021-01-29,2,1.3999786866999935,0.0,0.6009,0.0,104.56,200000,173286.0127094278,-26713.9872905722,0.866430063547139
2021-01-30,2,1.747896139767819,0.0,0.6542,0.0,105.17,200000,173286.0127094278,-26713.9872905722,0.866430063547139
2021-01-31,2,2.1664334500107465,0.0,0.7064,0.0,102.42,200000,173286.0127094278,-26713.9872905722,0.866430063547139
2021-02-01,2,1.7031573953044774,0.0,0.6865,0.0,103.54,200000,173286.0127094278,-26713.9872905722,0.866430063547139
2021-02-02,1,1.1441612453758907,-126726.64378340486,0.6837,788.73924765329,109.85,200000,173286.0127094278,-26713.9872905722,0.866430063547139
2021-02-03,2,1.3913844444959338,0.0,0.7658,0.0,116.84,200000,178176.98282294883,-21823.017177051166,0.8908849141147441
2021-02-04,2,3.1067010011692755,0.0,1.0351,0.0,111.0,200000,178176.98282294883,-21823.017177051166,0.8908849141147441
2021-02-05,2,3.5117897221110983,0.0,1.5939,0.0,120.42,200000,178176.98282294883,-21823.017177051166,0.8908849141147441
2021-02-06,2,2.3688253510355106,0.0,1.4509,0.0,118.94,200000,178176.98282294883,-21823.017177051166,0.8908849141147441
2021-02-07,2,1.9098429795516108,0.0,1.4099,0.0,118.31,200000,178176.98282294883,-21823.017177051166,0.8908849141147441
2021-02-08,2,1.587573656566124,0.0,1.4689,0.0,126.16,200000,178176.98282294883,-21823.017177051166,0.8908849141147441
2021-02-09,2,1.2219713679357564,0.0,1.5111,0.0,137.36,200000,178176.98282294883,-21823.017177051166,0.8908849141147441
2021-02-10,1,1.0205953861376011,-59400.24764066836,1.4998,637.4847328191372,139.75,200000,178176.98282294883,-21823.017177051166,0.8908849141147441
2021-02-11,1,0.9147614982671747,-59400.24764066836,1.7619,637.4847328191372,164.6,200000,209587.28334012357,9587.28334012357,1.0479364167006178
2021-02-12,1,0.8012700220642376,-59400.24764066836,1.8037,637.4847328191372,169.76,200000,215359.63491285028,15359.634912850277,1.0767981745642514
2021-02-13,0,-0.4976601048434399,0.0,1.8912,0.0,267.61,200000,119917.44181125156,-80082.55818874844,0.5995872090562577
2021-02-14,0,-0.302858247297584,0.0,1.7952,0.0,230.69,200000,119917.44181125156,-80082.55818874844,0.5995872090562577
2021-02-15,0,-0.9302793737334545,0.0,1.6186,0.0,259.69,200000,119917.44181125156,-80082.55818874844,0.5995872090562577
2021-02-16,0,-0.8950058767531027,0.0,1.5848,0.0,249.46,200000,119917.44181125156,-80082.55818874844,0.5995872090562577
2021-02-17,-1,-1.0757978331621454,38314.729954390554,1.5649,-225.44262635593992,265.96,200000,119917.44181125156,-80082.55818874844,0.5995872090562577
2021-02-18,-1,-1.1352870871006928,38314.729954390554,1.6107,-225.44262635593992,281.15,200000,125096.72993750937,-74903.27006249063,0.6254836496875469
2021-02-19,-2,-1.4151444175636632,0.0,1.5594,0.0,323.84,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-02-20,-2,-1.2176969700570686,0.0,1.5306,0.0,297.28,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-02-21,0,-0.9803383064311314,0.0,1.7232,0.0,301.52,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-02-22,0,-0.9509507656385954,0.0,1.563,0.0,271.7,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-02-23,0,-0.5740404953859668,0.0,1.5769,0.0,230.91,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-02-24,0,-0.658477785468248,0.0,1.5267,0.0,237.4,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-02-25,0,-0.6000739033444167,0.0,1.3959,0.0,218.5,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-02-26,0,-0.5274780194521901,0.0,1.3192,0.0,206.7,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-02-27,0,-0.47521430657794944,0.0,1.3328,0.0,210.69,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
