date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,ZECUSDT_position,ZECUSDT_price,init,total_asset,pnl,return
2020-08-02,-2,-2.1037950953579143,0.0,0.0007635,0.0,84.31,200000,194754.92075988388,-5245.079240116116,0.9737746037994194
2020-08-03,-2,-1.5977106246441346,0.0,0.0007699,0.0,82.3,200000,194754.92075988388,-5245.079240116116,0.9737746037994194
2020-08-04,-2,-1.5555079124334685,0.0,0.0007788,0.0,84.93,200000,194754.92075988388,-5245.079240116116,0.9737746037994194
2020-08-05,-2,-2.1588937787357287,0.0,0.0007661,0.0,97.46,200000,194754.92075988388,-5245.079240116116,0.9737746037994194
2020-08-06,-2,-1.7187659529032426,0.0,0.0007845,0.0,96.75,200000,194754.92075988388,-5245.079240116116,0.9737746037994194
2020-08-07,0,-0.9631232524228921,0.0,0.0008578,0.0,94.42,200000,194754.92075988388,-5245.079240116116,0.9737746037994194
2020-08-08,-1,-1.0632996484205623,114333051.9900692,0.0008517,-1003.0640747830855,97.08,200000,194754.92075988388,-5245.079240116116,0.9737746037994194
2020-08-09,-1,-0.797074189718602,114333051.9900692,0.0008322,-1003.0640747830855,92.01,200000,187439.89138692728,-12560.10861307272,0.9371994569346364
2020-08-10,-1,-0.3111922509838119,114333051.9900692,0.0008578,-1003.0640747830855,89.01,200000,187357.6252935238,-12642.3747064762,0.936788126467619
2020-08-11,0,0.1330749221784692,0.0,0.0008198,0.0,80.88,200000,182152.50710688112,-17847.492893118877,0.9107625355344056
2020-08-12,0,0.3600229482430275,0.0,0.0008584,0.0,83.52,200000,182152.50710688112,-17847.492893118877,0.9107625355344056
2020-08-13,0,-0.02778842062501022,0.0,0.0008484,0.0,87.4,200000,182152.50710688112,-17847.492893118877,0.9107625355344056
2020-08-14,0,0.34127361194537104,0.0,0.000847,0.0,85.03,200000,182152.50710688112,-17847.492893118877,0.9107625355344056
2020-08-15,0,0.5550576729168627,0.0,0.000855,0.0,85.12,200000,182152.50710688112,-17847.492893118877,0.9107625355344056
2020-08-16,2,1.205803876865283,0.0,0.000907,0.0,85.3,200000,182152.50710688112,-17847.492893118877,0.9107625355344056
2020-08-17,0,0.743522435372085,0.0,0.0008824,0.0,86.74,200000,182152.50710688112,-17847.492893118877,0.9107625355344056
2020-08-18,0,0.7448173980994258,0.0,0.0008437,0.0,83.14,200000,182152.50710688112,-17847.492893118877,0.9107625355344056
2020-08-19,2,1.5512834100652568,0.0,0.0008226,0.0,76.3,200000,182152.50710688112,-17847.492893118877,0.9107625355344056
2020-08-20,2,1.3761108883900475,0.0,0.000845,0.0,78.87,200000,182152.50710688112,-17847.492893118877,0.9107625355344056
2020-08-21,1,1.0592645795415077,-117396562.97169445,0.0007758,1238.1219895791266,73.56,200000,182152.50710688112,-17847.492893118877,0.9107625355344056
2020-08-22,1,0.7532612740376012,-117396562.97169445,0.0007962,1238.1219895791266,76.88,200000,188657.96199690638,-11342.038003093621,0.9432898099845319
2020-08-23,0,-0.6363504468462513,0.0,0.0007745,0.0,84.36,200000,168628.17408756335,-31371.825912436645,0.8431408704378167
2020-08-24,0,-0.008398208735247454,0.0,0.0007816,0.0,80.26,200000,168628.17408756335,-31371.825912436645,0.8431408704378167
2020-08-25,0,0.5128659577357823,0.0,0.0007459,0.0,72.93,200000,168628.17408756335,-31371.825912436645,0.8431408704378167
2020-08-26,0,-0.2368554651785806,0.0,0.0007359,0.0,75.0,200000,168628.17408756335,-31371.825912436645,0.8431408704378167
2020-08-27,0,-0.12878612363926592,0.0,0.0007156,0.0,72.13,200000,168628.17408756335,-31371.825912436645,0.8431408704378167
2020-08-28,0,-0.9341342810962354,0.0,0.0007313,0.0,76.24,200000,168628.17408756335,-31371.825912436645,0.8431408704378167
2020-08-29,-2,-1.4376396563307532,0.0,0.0007416,0.0,78.68,200000,168628.17408756335,-31371.825912436645,0.8431408704378167
2020-08-30,-2,-1.8623622392698687,0.0,0.000742,0.0,81.11,200000,168628.17408756335,-31371.825912436645,0.8431408704378167
2020-08-31,-2,-1.4445595689369242,0.0,0.0007249,0.0,78.29,200000,168628.17408756335,-31371.825912436645,0.8431408704378167
2020-09-01,-2,-2.0086379164516317,0.0,0.00073,0.0,83.17,200000,168628.17408756335,-31371.825912436645,0.8431408704378167
2020-09-02,-1,-1.0647525822703068,119849448.53416017,0.0007035,-1110.8575368087177,75.9,200000,168628.17408756335,-31371.825912436645,0.8431408704378167
2020-09-03,0,1.1373069871635098,0.0,0.0006018,0.0,56.77,200000,159566.1583243367,-40433.84167566331,0.7978307916216835
2020-09-04,0,0.3472932403685117,0.0,0.0006042,0.0,59.64,200000,159566.1583243367,-40433.84167566331,0.7978307916216835
2020-09-05,0,-0.5734030631437964,0.0,0.0005336,0.0,55.98,200000,159566.1583243367,-40433.84167566331,0.7978307916216835
2020-09-06,-1,-1.082017203200772,147691742.24762744,0.0005402,-1354.0916354746832,58.92,200000,159566.1583243367,-40433.84167566331,0.7978307916216835
2020-09-07,-2,-1.3918834674108673,0.0,0.0005492,0.0,61.86,200000,162217.9620524036,-37782.0379475964,0.811089810262018
2020-09-08,0,-0.9885232516275265,0.0,0.0005328,0.0,58.69,200000,162217.9620524036,-37782.0379475964,0.811089810262018
2020-09-09,0,-0.7718755136341409,0.0,0.0005491,0.0,59.92,200000,162217.9620524036,-37782.0379475964,0.811089810262018
2020-09-10,-1,-1.130186433014373,146538357.77091563,0.0005535,-1306.734026521698,62.07,200000,162217.9620524036,-37782.0379475964,0.811089810262018
2020-09-11,0,0.12170097183777705,0.0,0.0006032,0.0,63.32,200000,156568.4232043412,-43431.576795658795,0.7828421160217061
2020-09-12,-1,-1.0195761684823221,133136414.2894058,0.000588,-1191.9033435166048,65.68,200000,156568.4232043412,-43431.576795658795,0.7828421160217061
2020-09-13,-2,-1.3496226501400266,0.0,0.0005446,0.0,62.54,200000,158603.96708585927,-41396.03291414073,0.7930198354292963
2020-09-14,-1,-1.0941228219693349,142552549.9603265,0.0005563,-1253.1919017529967,63.28,200000,158603.96708585927,-41396.03291414073,0.7930198354292963
2020-09-15,-1,-0.23709960072543548,142552549.9603265,0.0005457,-1253.1919017529967,59.4,200000,152230.52547747816,-47769.474522521836,0.7611526273873908
2020-09-16,0,0.4179712827326894,0.0,0.0005526,0.0,58.34,200000,152940.64352605268,-47059.35647394732,0.7647032176302634
2020-09-17,0,0.20914899433289608,0.0,0.0005585,0.0,59.65,200000,152940.64352605268,-47059.35647394732,0.7647032176302634
2020-09-18,0,0.486783909143501,0.0,0.0005497,0.0,57.9,200000,152940.64352605268,-47059.35647394732,0.7647032176302634
2020-09-19,0,-0.11828524157017542,0.0,0.0005345,0.0,57.97,200000,152940.64352605268,-47059.35647394732,0.7647032176302634
2020-09-20,0,-0.3145740387394594,0.0,0.0005255,0.0,57.6,200000,152940.64352605268,-47059.35647394732,0.7647032176302634
2020-09-21,0,0.18953562355554343,0.0,0.0004844,0.0,51.63,200000,152940.64352605268,-47059.35647394732,0.7647032176302634
2020-09-22,0,-0.3178432827280585,0.0,0.0004878,0.0,53.31,200000,152940.64352605268,-47059.35647394732,0.7647032176302634
2020-09-23,-2,-1.3005708818466837,0.0,0.0004541,0.0,51.84,200000,152940.64352605268,-47059.35647394732,0.7647032176302634
2020-09-24,-1,-1.0578392159164498,156573140.3829368,0.0004884,-1386.336507669078,55.16,200000,152940.64352605268,-47059.35647394732,0.7647032176302634
2020-09-25,-1,-0.6010623386703839,156573140.3829368,0.0004914,-1386.336507669078,54.87,200000,153008.32535997743,-46991.67464002257,0.7650416267998872
2020-09-26,-2,-1.2306933314976432,0.0,0.0004925,0.0,56.2,200000,153740.4836184585,-46259.5163815415,0.7687024180922926
2020-09-27,-2,-1.9048708814260729,0.0,0.0004732,0.0,55.55,200000,153740.4836184585,-46259.5163815415,0.7687024180922926
2020-09-28,-2,-1.8492774029970147,0.0,0.0004747,0.0,56.22,200000,153740.4836184585,-46259.5163815415,0.7687024180922926
2020-09-29,-2,-2.723396954222591,0.0,0.00048,0.0,61.25,200000,153740.4836184585,-46259.5163815415,0.7687024180922926
2020-09-30,-2,-2.6430245095409175,0.0,0.0004804,0.0,64.1,200000,153740.4836184585,-46259.5163815415,0.7687024180922926
2020-10-01,-2,-2.404450420994269,0.0,0.000472,0.0,64.67,200000,153740.4836184585,-46259.5163815415,0.7687024180922926
2020-10-02,-2,-1.922235893126738,0.0,0.000471,0.0,63.85,200000,153740.4836184585,-46259.5163815415,0.7687024180922926
2020-10-03,-2,-1.4134233872552038,0.0,0.0004625,0.0,60.73,200000,153740.4836184585,-46259.5163815415,0.7687024180922926
2020-10-04,-2,-1.543297233413254,0.0,0.000465,0.0,63.12,200000,153740.4836184585,-46259.5163815415,0.7687024180922926
2020-10-05,-2,-1.8082307307072985,0.0,0.0004551,0.0,65.76,200000,153740.4836184585,-46259.5163815415,0.7687024180922926
2020-10-06,-2,-1.3880869253473234,0.0,0.0004392,0.0,61.48,200000,153740.4836184585,-46259.5163815415,0.7687024180922926
2020-10-07,-1,-1.1233961403863126,171930757.7929529,0.0004471,-1250.3292421800463,61.48,200000,153740.4836184585,-46259.5163815415,0.7687024180922926
2020-10-08,-1,-0.8281306512371279,171930757.7929529,0.0004622,-1250.3292421800463,61.99,200000,156974.3059746439,-43025.69402535609,0.7848715298732196
2020-10-09,-1,-0.7013900124720921,171930757.7929529,0.0004761,-1250.3292421800463,63.52,200000,161277.14724850142,-38722.852751498576,0.8063857362425071
2020-10-10,-1,-1.1686738046547591,171930757.7929529,0.0004691,-1250.3292421800463,66.79,200000,164162.2085658795,-35837.7914341205,0.8208110428293975
2020-10-11,-2,-1.2788336836342293,0.0,0.000497,0.0,72.46,200000,158889.75388372704,-41110.24611627296,0.7944487694186352
2020-10-12,-1,-1.0711557451381966,156665109.33122367,0.0005071,-1089.3305490451598,72.93,200000,158889.75388372704,-41110.24611627296,0.7944487694186352
2020-10-13,-1,-0.9601460533925983,156665109.33122367,0.0004882,-1089.3305490451598,70.07,200000,152813.29794709774,-47186.702052902256,0.7640664897354887
2020-10-14,-1,-0.8800027605254839,156665109.33122367,0.0004793,-1089.3305490451598,68.75,200000,149981.06214931025,-50018.93785068975,0.7499053107465512
2020-10-15,-1,-0.7304127631152825,156665109.33122367,0.00048,-1089.3305490451598,68.24,200000,149535.16914582904,-50464.830854170956,0.7476758457291452
2020-10-16,0,-0.04431319258447434,0.0,0.00046,0.0,62.59,200000,155005.00265610073,-44994.997343899275,0.7750250132805037
2020-10-17,0,0.33693586669369496,0.0,0.0004688,0.0,62.99,200000,155005.00265610073,-44994.997343899275,0.7750250132805037
2020-10-18,0,0.6122792850755356,0.0,0.0004786,0.0,64.42,200000,155005.00265610073,-44994.997343899275,0.7750250132805037
2020-10-19,0,0.7412110508234817,0.0,0.0004754,0.0,64.08,200000,155005.00265610073,-44994.997343899275,0.7750250132805037
2020-10-20,2,3.283369037039501,0.0,0.0004901,0.0,57.85,200000,155005.00265610073,-44994.997343899275,0.7750250132805037
2020-10-21,2,2.1956633086513095,0.0,0.0005182,0.0,62.72,200000,155005.00265610073,-44994.997343899275,0.7750250132805037
2020-10-22,2,1.2237811220757353,0.0,0.000518,0.0,65.54,200000,155005.00265610073,-44994.997343899275,0.7750250132805037
2020-10-23,1,1.1010571645575646,-155565036.78853947,0.0004982,1225.142290990363,63.26,200000,155005.00265610073,-44994.997343899275,0.7750250132805037
2020-10-24,1,0.9434808895465486,-155565036.78853947,0.0005028,1225.142290990363,64.14,200000,156798.7270413995,-43201.272958600486,0.7839936352069976
2020-10-25,1,0.7289647663575153,-155565036.78853947,0.0004882,1225.142290990363,62.77,200000,152849.03256563007,-47150.96743436993,0.7642451628281504
2020-10-26,1,1.1512390680861877,-155565036.78853947,0.0004832,1225.142290990363,60.2,200000,148922.59169384214,-51077.40830615786,0.7446129584692107
2020-10-27,1,1.0337504037771013,-155565036.78853947,0.0004909,1225.142290990363,61.2,200000,151345.58476810425,-48654.41523189575,0.7567279238405212
2020-10-28,2,1.2044067511589154,0.0,0.0004636,0.0,56.8,200000,157536.87158301502,-42463.12841698498,0.7876843579150751
2020-10-29,0,0.839096872143709,0.0,0.0004558,0.0,56.87,200000,157536.87158301502,-42463.12841698498,0.7876843579150751
2020-10-30,0,0.1584020411114178,0.0,0.0004483,0.0,58.21,200000,157536.87158301502,-42463.12841698498,0.7876843579150751
2020-10-31,0,0.1489534920537412,0.0,0.0004499,0.0,58.16,200000,157536.87158301502,-42463.12841698498,0.7876843579150751
2020-11-01,0,0.11880271233306469,0.0,0.0004513,0.0,58.17,200000,157536.87158301502,-42463.12841698498,0.7876843579150751
2020-11-02,0,0.6764026916436348,0.0,0.0004395,0.0,54.77,200000,157536.87158301502,-42463.12841698498,0.7876843579150751
2020-11-03,2,1.2331170084215355,0.0,0.0004398,0.0,53.2,200000,157536.87158301502,-42463.12841698498,0.7876843579150751
2020-11-04,0,0.8319172196433807,0.0,0.0004403,0.0,54.09,200000,157536.87158301502,-42463.12841698498,0.7876843579150751
2020-11-05,0,-0.636968234629736,0.0,0.0004374,0.0,56.69,200000,157536.87158301502,-42463.12841698498,0.7876843579150751
2020-11-06,-1,-1.0051807909558532,167628082.1270643,0.0004699,-1279.3314242570652,61.57,200000,157536.87158301502,-42463.12841698498,0.7876843579150751
2020-11-07,0,0.15689795626672054,0.0,0.0004578,0.0,57.4,200000,154230.35933760053,-45769.64066239947,0.7711517966880026
2020-11-08,0,-0.9288687129899608,0.0,0.0004693,0.0,60.61,200000,154230.35933760053,-45769.64066239947,0.7711517966880026
2020-11-09,0,0.6217325166882237,0.0,0.0004703,0.0,58.42,200000,154230.35933760053,-45769.64066239947,0.7711517966880026
2020-11-10,0,0.5387977512188171,0.0,0.0004733,0.0,59.06,200000,154230.35933760053,-45769.64066239947,0.7711517966880026
2020-11-11,1,1.1098765298290316,-160924832.36394045,0.0004792,1308.8116033401266,58.92,200000,154230.35933760053,-45769.64066239947,0.7711517966880026
2020-11-12,0,-2.1764908438998423,0.0,0.0004691,0.0,62.99,200000,147278.1553051304,-52721.84469486959,0.7363907765256521
2020-11-13,-2,-2.3471063400655585,0.0,0.0004794,0.0,65.8,200000,147278.1553051304,-52721.84469486959,0.7363907765256521
2020-11-14,-2,-1.2057352149773763,0.0,0.0004826,0.0,63.9,200000,147278.1553051304,-52721.84469486959,0.7363907765256521
2020-11-15,0,-0.02535197934114733,0.0,0.0004804,0.0,61.16,200000,147278.1553051304,-52721.84469486959,0.7363907765256521
2020-11-16,0,-0.5436087682155928,0.0,0.0004973,0.0,64.55,200000,147278.1553051304,-52721.84469486959,0.7363907765256521
2020-11-17,-1,-1.1539524877230143,146662174.17360127,0.0005021,-1102.0514464616165,66.82,200000,147278.1553051304,-52721.84469486959,0.7363907765256521
2020-11-18,0,-0.1527147288999231,0.0,0.0004903,0.0,63.17,200000,144986.281180794,-55013.718819206,0.72493140590397
2020-11-19,0,0.49341810481922155,0.0,0.0004952,0.0,62.38,200000,144986.281180794,-55013.718819206,0.72493140590397
2020-11-20,0,0.33311997141391336,0.0,0.0004999,0.0,63.23,200000,144986.281180794,-55013.718819206,0.72493140590397
2020-11-21,-1,-1.0476787505178788,132504369.56753244,0.0005471,-998.2531064499724,72.62,200000,144986.281180794,-55013.718819206,0.72493140590397
2020-11-22,0,1.033934039684475,0.0,0.0005564,0.0,68.79,200000,139930.68114611253,-60069.31885388747,0.6996534057305627
2020-11-23,-2,-1.6419867870074678,0.0,0.000583,0.0,79.52,200000,139930.68114611253,-60069.31885388747,0.6996534057305627
2020-11-24,0,-0.7294882934788742,0.0,0.0006555,0.0,86.8,200000,139930.68114611253,-60069.31885388747,0.6996534057305627
2020-11-25,1,1.158481244243509,-111091363.2471519,0.0006298,895.269872975768,78.15,200000,139930.68114611253,-60069.31885388747,0.6996534057305627
2020-11-26,1,0.8242490941675916,-111091363.2471519,0.0005607,895.269872975768,70.16,200000,125101.06166065796,-74898.93833934204,0.6255053083032898
2020-11-27,2,1.2813291111582574,0.0,0.0005652,0.0,69.5,200000,140498.2634815869,-59501.73651841309,0.7024913174079346
2020-11-28,0,-0.1435056036557304,0.0,0.0005829,0.0,75.31,200000,140498.2634815869,-59501.73651841309,0.7024913174079346
2020-11-29,0,-0.4492863315387743,0.0,0.0005733,0.0,75.06,200000,140498.2634815869,-59501.73651841309,0.7024913174079346
2020-11-30,1,1.0780110912247027,-110541513.36080796,0.0006355,890.2437174096243,78.91,200000,140498.2634815869,-59501.73651841309,0.7024913174079346
2020-12-01,1,0.5294727166842357,-110541513.36080796,0.00059,890.2437174096243,74.82,200000,131827.52781946477,-68172.47218053523,0.6591376390973238
2020-12-02,0,0.13352490737870956,0.0,0.0005979,0.0,76.66,200000,138344.95094339218,-61655.04905660782,0.6917247547169609
2020-12-03,2,1.9399189093538118,0.0,0.0006283,0.0,75.69,200000,138344.95094339218,-61655.04905660782,0.6917247547169609
2020-12-04,2,2.046603636566854,0.0,0.0005814,0.0,69.01,200000,138344.95094339218,-61655.04905660782,0.6917247547169609
2020-12-05,2,1.4537954390033163,0.0,0.0005969,0.0,71.83,200000,138344.95094339218,-61655.04905660782,0.6917247547169609
2020-12-06,0,0.2811770228149696,0.0,0.0005953,0.0,74.61,200000,138344.95094339218,-61655.04905660782,0.6917247547169609
2020-12-07,0,-0.13606715798305682,0.0,0.0005953,0.0,75.57,200000,138344.95094339218,-61655.04905660782,0.6917247547169609
2020-12-08,0,0.2661290717687316,0.0,0.0005569,0.0,69.61,200000,138344.95094339218,-61655.04905660782,0.6917247547169609
2020-12-09,0,0.33548853277940327,0.0,0.0005567,0.0,69.38,200000,138344.95094339218,-61655.04905660782,0.6917247547169609
2020-12-10,1,1.021632519642379,-127295685.44662513,0.0005434,1048.7033879881155,65.96,200000,138344.95094339218,-61655.04905660782,0.6917247547169609
2020-12-11,2,1.2709307545770683,0.0,0.0005316,0.0,63.71,200000,139202.44447809528,-60797.555521904724,0.6960122223904763
2020-12-12,0,0.6836763376647681,0.0,0.0005399,0.0,65.95,200000,139202.44447809528,-60797.555521904724,0.6960122223904763
2020-12-13,0,0.004350715898935485,0.0,0.000548,0.0,68.25,200000,139202.44447809528,-60797.555521904724,0.6960122223904763
2020-12-14,2,2.097340665638339,0.0,0.0005834,0.0,68.0,200000,139202.44447809528,-60797.555521904724,0.6960122223904763
2020-12-15,2,1.8988347885886188,0.0,0.0005825,0.0,67.63,200000,139202.44447809528,-60797.555521904724,0.6960122223904763
2020-12-16,2,1.2119272373301475,0.0,0.0006198,0.0,73.21,200000,139202.44447809528,-60797.555521904724,0.6960122223904763
2020-12-17,0,0.17237068930948654,0.0,0.0006077,0.0,74.28,200000,139202.44447809528,-60797.555521904724,0.6960122223904763
2020-12-18,0,0.5470367578715323,0.0,0.0006137,0.0,73.89,200000,139202.44447809528,-60797.555521904724,0.6960122223904763
2020-12-19,0,0.5020955761934438,0.0,0.000611,0.0,73.5,200000,139202.44447809528,-60797.555521904724,0.6960122223904763
2020-12-20,0,-0.45329347279113685,0.0,0.0005963,0.0,73.69,200000,139202.44447809528,-60797.555521904724,0.6960122223904763
2020-12-21,2,2.7476906425542853,0.0,0.0006134,0.0,67.77,200000,139202.44447809528,-60797.555521904724,0.6960122223904763
2020-12-22,2,2.8794572992298115,0.0,0.000635,0.0,67.64,200000,139202.44447809528,-60797.555521904724,0.6960122223904763
2020-12-23,2,2.791585661792113,0.0,0.000541,0.0,55.42,200000,139202.44447809528,-60797.555521904724,0.6960122223904763
2020-12-24,2,1.3734967176472739,0.0,0.0005681,0.0,62.1,200000,139202.44447809528,-60797.555521904724,0.6960122223904763
2020-12-25,0,0.8719538103078573,0.0,0.000574,0.0,64.27,200000,139202.44447809528,-60797.555521904724,0.6960122223904763
2020-12-26,0,0.20529601979284604,0.0,0.0005732,0.0,66.56,200000,139202.44447809528,-60797.555521904724,0.6960122223904763
2020-12-27,0,0.05698469003252932,0.0,0.0005739,0.0,66.97,200000,139202.44447809528,-60797.555521904724,0.6960122223904763
2020-12-28,0,-0.5557532809757764,0.0,0.0005725,0.0,69.04,200000,139202.44447809528,-60797.555521904724,0.6960122223904763
2020-12-29,0,0.35060741782126964,0.0,0.0005719,0.0,65.33,200000,139202.44447809528,-60797.555521904724,0.6960122223904763
2020-12-30,1,1.1221611898035442,-118490334.0807757,0.0005874,1085.991921345727,64.09,200000,139202.44447809528,-60797.555521904724,0.6960122223904763
2020-12-31,1,0.9907732945430084,-118490334.0807757,0.0005849,1085.991921345727,63.91,200000,138710.7400970511,-61289.25990294889,0.6935537004852556
2021-01-01,2,3.0748668790143743,0.0,0.0006155,0.0,56.6,200000,150666.10235664458,-49333.89764335542,0.753330511783223
2021-01-02,2,3.7031809765856925,0.0,0.0008032,0.0,57.46,200000,150666.10235664458,-49333.89764335542,0.753330511783223
2021-01-03,2,2.1860490197849356,0.0,0.0007508,0.0,59.35,200000,150666.10235664458,-49333.89764335542,0.753330511783223
2021-01-04,2,1.6124343774590528,0.0,0.0007322,0.0,60.34,200000,150666.10235664458,-49333.89764335542,0.753330511783223
2021-01-05,2,1.5544382635515357,0.0,0.0007393,0.0,59.64,200000,150666.10235664458,-49333.89764335542,0.753330511783223
2021-01-06,1,1.1777657131175567,-98474576.70368928,0.000765,1178.5521148047917,63.92,200000,150666.10235664458,-49333.89764335542,0.753330511783223
2021-01-07,1,0.9777899673799556,-98474576.70368928,0.0007992,1178.5521148047917,67.75,200000,158547.7874796131,-41452.21252038691,0.7927389373980654
2021-01-08,1,0.9260524204045636,-98474576.70368928,0.0008147,1178.5521148047917,68.59,200000,161064.12719495632,-38935.87280504368,0.8053206359747817
2021-01-09,2,1.3169954532002202,0.0,0.0010065,0.0,78.44,200000,157335.13592361996,-42664.864076380036,0.7866756796180998
2021-01-10,0,-0.2362306418163529,0.0,0.0009735,0.0,96.37,200000,157335.13592361996,-42664.864076380036,0.7866756796180998
2021-01-11,0,-0.2814038343114573,0.0,0.0008877,0.0,88.24,200000,157335.13592361996,-42664.864076380036,0.7866756796180998
2021-01-12,-1,-1.1474068806257025,93797028.68941218,0.0008387,-788.8845563759525,99.72,200000,157335.13592361996,-42664.864076380036,0.7866756796180998
2021-01-13,-2,-1.7770517726256214,0.0,0.0008084,0.0,117.35,200000,174085.22062181722,-25914.77937818278,0.8704261031090861
2021-01-14,-2,-1.6012105648788968,0.0,0.0007747,0.0,111.71,200000,174085.22062181722,-25914.77937818278,0.8704261031090861
2021-01-15,-2,-1.4722860709571552,0.0,0.0007204,0.0,103.25,200000,174085.22062181722,-25914.77937818278,0.8704261031090861
2021-01-16,-2,-1.5105480251711225,0.0,0.0007155,0.0,108.08,200000,174085.22062181722,-25914.77937818278,0.8704261031090861
2021-01-17,-2,-1.3120259804304109,0.0,0.0007062,0.0,102.25,200000,174085.22062181722,-25914.77937818278,0.8704261031090861
2021-01-18,-1,-1.1921567278734542,119432780.33878788,0.0007288,-837.1091585969283,103.98,200000,174085.22062181722,-25914.77937818278,0.8704261031090861
2021-01-19,-1,-1.1596638295105524,119432780.33878788,0.0007036,-837.1091585969283,102.42,200000,169769.62426986854,-30230.37573013146,0.8488481213493427
2021-01-20,-1,-1.0053912706096477,119432780.33878788,0.0007018,-837.1091585969283,98.99,200000,166683.36085127125,-33316.63914872875,0.8334168042563562
2021-01-21,-1,-0.8557626907411846,119432780.33878788,0.0006025,-837.1091585969283,82.92,200000,141371.341584977,-58628.658415023005,0.706856707924885
2021-01-22,-1,-0.723197556501959,119432780.33878788,0.000645,-837.1091585969283,86.94,200000,149812.4135669351,-50187.58643306489,0.7490620678346755
2021-01-23,-1,-0.3966019469924363,119432780.33878788,0.0006917,-837.1091585969283,85.95,200000,154561.18634174555,-45438.813658254454,0.7728059317087277
2021-01-24,-1,-0.473374070097152,119432780.33878788,0.0006926,-837.1091585969283,90.0,200000,158058.96793636802,-41941.03206363198,0.7902948396818401
2021-01-25,-1,-0.4717428006166643,119432780.33878788,0.0006618,-837.1091585969283,87.89,200000,152614.13797729387,-47385.86202270613,0.7630706898864693
2021-01-26,-1,-0.40113666142908666,119432780.33878788,0.000671,-837.1091585969283,89.26,200000,154859.7591036885,-45140.2408963115,0.7742987955184425
2021-01-27,0,-0.07107743878919655,0.0,0.0006255,0.0,78.41,200000,165017.74564549053,-34982.25435450947,0.8250887282274526
2021-01-28,0,0.4603488656427351,0.0,0.0007498,0.0,86.82,200000,165017.74564549053,-34982.25435450947,0.8250887282274526
2021-01-29,2,1.5788864654517567,0.0,0.0008071,0.0,85.49,200000,165017.74564549053,-34982.25435450947,0.8250887282274526
2021-01-30,2,1.5190883069834584,0.0,0.0007772,0.0,84.51,200000,165017.74564549053,-34982.25435450947,0.8250887282274526
2021-01-31,2,1.3415397780003868,0.0,0.0007528,0.0,85.65,200000,165017.74564549053,-34982.25435450947,0.8250887282274526
2021-02-01,1,1.0090115543561822,-109182046.87408398,0.0007557,930.3063797806435,88.69,200000,165017.74564549053,-34982.25435450947,0.8250887282274526
2021-02-02,1,0.9860136029534607,-109182046.87408398,0.0007934,930.3063797806435,92.37,200000,172557.43629023628,-27442.563709763723,0.8627871814511814
2021-02-03,1,0.7604113656390135,-109182046.87408398,0.0008064,930.3063797806435,95.23,200000,176637.479145772,-23362.520854228,0.88318739572886
2021-02-04,1,0.9138361745026096,-109182046.87408398,0.000781,930.3063797806435,90.0,200000,168998.7527889175,-31001.24721108249,0.8449937639445876
2021-02-05,1,0.629815913534475,-109182046.87408398,0.0008201,930.3063797806435,96.44,200000,179258.94390748156,-20741.05609251844,0.8962947195374078
2021-02-06,1,0.4261253187956752,-109182046.87408398,0.0007917,930.3063797806435,94.24,200000,174111.4997407401,-25888.50025925989,0.8705574987037006
2021-02-07,1,0.7036920601111984,-109182046.87408398,0.0008,930.3063797806435,92.3,200000,173212.91635302058,-26787.083646979416,0.8660645817651029
2021-02-08,2,3.187797533973902,0.0,0.001128,0.0,98.01,200000,196995.7662371564,-3004.2337628435926,0.984978831185782
2021-02-09,2,2.2140450670019103,0.0,0.001196,0.0,108.77,200000,196995.7662371564,-3004.2337628435926,0.984978831185782
2021-02-10,0,0.8869319872615765,0.0,0.0011239,0.0,116.41,200000,196995.7662371564,-3004.2337628435926,0.984978831185782
2021-02-11,0,0.27640201980940754,0.0,0.001292,0.0,142.34,200000,196995.7662371564,-3004.2337628435926,0.984978831185782
2021-02-12,0,0.9309134319806972,0.0,0.0014056,0.0,142.79,200000,196995.7662371564,-3004.2337628435926,0.984978831185782
2021-02-13,0,-0.9655110708671614,0.0,0.0013934,0.0,176.11,200000,196995.7662371564,-3004.2337628435926,0.984978831185782
2021-02-14,0,-0.7516832078331106,0.0,0.0012804,0.0,156.33,200000,196995.7662371564,-3004.2337628435926,0.984978831185782
2021-02-15,0,-0.8376949874937876,0.0,0.0012961,0.0,158.61,200000,196995.7662371564,-3004.2337628435926,0.984978831185782
2021-02-16,0,-0.7337567189314339,0.0,0.0012916,0.0,155.68,200000,196995.7662371564,-3004.2337628435926,0.984978831185782
2021-02-17,0,0.19404291678514557,0.0,0.0015463,0.0,168.37,200000,196995.7662371564,-3004.2337628435926,0.984978831185782
2021-02-18,0,-0.1307017058019366,0.0,0.0014987,0.0,169.25,200000,196995.7662371564,-3004.2337628435926,0.984978831185782
2021-02-19,2,1.2679026297434774,0.0,0.0018465,0.0,180.19,200000,196995.7662371564,-3004.2337628435926,0.984978831185782
2021-02-20,2,3.1771353194240843,0.0,0.0022773,0.0,164.09,200000,196995.7662371564,-3004.2337628435926,0.984978831185782
2021-02-21,2,3.863290626761769,0.0,0.00378,0.0,161.87,200000,196995.7662371564,-3004.2337628435926,0.984978831185782
