date,statusList,zscore,BNBUSDT_position,BNBUSDT_price,ONEUSDT_position,ONEUSDT_price,init,total_asset,pnl,return
2020-08-03,0,0.5660174016648561,0.0,22.0504,0.0,0.00801,200000,205776.5551955569,5776.555195556895,1.0288827759777845
2020-08-04,0,0.4995911316338439,0.0,22.2818,0.0,0.00826,200000,205776.5551955569,5776.555195556895,1.0288827759777845
2020-08-05,0,0.0971239281241014,0.0,23.2728,0.0,0.00903,200000,205776.5551955569,5776.555195556895,1.0288827759777845
2020-08-06,0,-0.7893029246388736,0.0,22.7487,0.0,0.0097,200000,205776.5551955569,5776.555195556895,1.0288827759777845
2020-08-07,-1,-1.0796923576282735,4607.150969572254,22.3323,-10424344.234830642,0.00987,200000,205776.5551955569,5776.555195556895,1.0288827759777845
2020-08-08,-1,-0.9863671836403706,4607.150969572254,22.9234,-10424344.234830642,0.01013,200000,211210.171634727,11210.171634727012,1.056050858173635
2020-08-09,-2,-1.254919169340091,0.0,22.422,0.0,0.01029,200000,209741.51833221514,9741.518332215142,1.0487075916610757
2020-08-10,-2,-1.888158232488562,0.0,22.6369,0.0,0.01145,200000,209741.51833221514,9741.518332215142,1.0487075916610757
2020-08-11,-2,-1.7739500799972636,0.0,21.2902,0.0,0.011,200000,209741.51833221514,9741.518332215142,1.0487075916610757
2020-08-12,-2,-1.633326980063896,0.0,21.4919,0.0,0.01119,200000,209741.51833221514,9741.518332215142,1.0487075916610757
2020-08-13,-2,-1.744103599429912,0.0,21.7667,0.0,0.01196,200000,209741.51833221514,9741.518332215142,1.0487075916610757
2020-08-14,-2,-1.7575593594947785,0.0,23.1047,0.0,0.0133,200000,209741.51833221514,9741.518332215142,1.0487075916610757
2020-08-15,-2,-1.3720775248080157,0.0,23.0881,0.0,0.0128,200000,209741.51833221514,9741.518332215142,1.0487075916610757
2020-08-16,-2,-1.3056076933425798,0.0,23.529,0.0,0.01303,200000,209741.51833221514,9741.518332215142,1.0487075916610757
2020-08-17,-1,-1.0172146969460505,4463.326218653631,23.4961,-8356235.790128093,0.01255,200000,209741.51833221514,9741.518332215142,1.0487075916610757
2020-08-18,-1,-0.5807002672747987,4463.326218653631,22.9705,-8356235.790128093,0.0115,200000,198621.5464920563,-1378.45350794369,0.9931077324602815
2020-08-19,-1,-0.24550160995654352,4463.326218653631,22.3761,-8356235.790128093,0.01066,200000,188949.30732398102,-11050.692676018982,0.944746536619905
2020-08-20,-1,-0.7026252492185991,4463.326218653631,23.0888,-8356235.790128093,0.012,200000,203327.67587878706,3327.675878787064,1.0166383793939353
2020-08-21,0,-0.08118520603279014,0.0,22.0988,0.0,0.01048,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-08-22,0,-0.0404766463617601,0.0,22.2044,0.0,0.01059,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-08-23,0,-0.04837923046305463,0.0,21.8555,0.0,0.0106,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-08-24,0,-0.2369653437757758,0.0,22.5953,0.0,0.01136,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-08-25,0,0.6364948332450637,0.0,21.3882,0.0,0.01007,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-08-26,0,0.25022302464093743,0.0,22.1999,0.0,0.01089,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-08-27,0,0.7489227268245283,0.0,23.1127,0.0,0.01102,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-08-28,2,1.2045049655202729,0.0,23.0811,0.0,0.01077,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-08-29,2,1.6353999097165375,0.0,22.9398,0.0,0.01041,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-08-30,2,1.6246657453314108,0.0,23.6208,0.0,0.01058,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-08-31,2,1.7655785072420385,0.0,23.1477,0.0,0.01009,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-09-01,2,2.1975584107444424,0.0,24.7028,0.0,0.01012,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-09-02,2,1.6195199853596771,0.0,24.7652,0.0,0.01043,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-09-03,2,2.2681449681919053,0.0,20.3592,0.0,0.00793,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-09-04,2,1.9061853530468085,0.0,20.9712,0.0,0.00823,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-09-05,2,2.540998331021954,0.0,19.4698,0.0,0.00693,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-09-06,2,2.9914770675537974,0.0,23.142,0.0,0.00718,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-09-07,2,2.615124421840634,0.0,22.4426,0.0,0.00665,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-09-08,2,2.5629390129021505,0.0,23.2837,0.0,0.00633,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-09-09,2,2.1909583770439447,0.0,24.4716,0.0,0.00656,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-09-10,2,1.6746264221050613,0.0,24.5489,0.0,0.00685,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-09-11,2,1.3387135142387725,0.0,25.399,0.0,0.0073,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-09-12,2,1.4163000949592994,0.0,28.505,0.0,0.00784,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-09-13,2,1.958937394667144,0.0,31.1656,0.0,0.00742,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-09-14,2,1.936284565232609,0.0,31.2523,0.0,0.00707,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-09-15,2,1.3637028701165919,0.0,27.1181,0.0,0.00661,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-09-16,2,1.6493404954716684,0.0,27.8695,0.0,0.00621,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-09-17,2,1.5308921622030192,0.0,27.095,0.0,0.00597,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-09-18,2,1.4356539456799384,0.0,27.629,0.0,0.00602,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-09-19,2,1.2392436937570064,0.0,27.2035,0.0,0.00601,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-09-20,2,1.3934911671714647,0.0,26.316,0.0,0.00553,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-09-21,1,1.0073722185067324,-4296.133666014537,23.1232,19440383.1675122,0.00511,200000,198680.71597197469,-1319.284028025315,0.9934035798598734
2020-09-22,1,0.5815103587041519,-4296.133666014537,24.0468,19440383.1675122,0.00565,200000,213146.4319363623,13146.431936362293,1.0657321596818115
2020-09-23,2,1.390753171236078,0.0,22.8331,0.0,0.00467,200000,205988.17618916926,5988.176189169259,1.0299408809458463
2020-09-24,1,1.1370877903320271,-4191.095977317326,24.5745,19921487.058913853,0.00517,200000,205988.1761891693,5988.176189169288,1.0299408809458463
2020-09-25,1,0.7042873365247397,-4191.095977317326,24.6924,19921487.058913853,0.00545,200000,212060.32278139086,12060.32278139086,1.0603016139069543
2020-09-26,2,1.2796577690868003,0.0,26.1998,0.0,0.00537,200000,208815.66706932033,8815.667069320334,1.0440783353466017
2020-09-27,2,1.629642886530291,0.0,26.251,0.0,0.00512,200000,208815.66706932033,8815.667069320334,1.0440783353466017
2020-09-28,2,1.8793412183351583,0.0,26.9855,0.0,0.00501,200000,208815.66706932033,8815.667069320334,1.0440783353466017
2020-09-29,2,2.059550060130638,0.0,28.8946,0.0,0.0051,200000,208815.66706932033,8815.667069320334,1.0440783353466017
2020-09-30,1,1.0527506196135428,-3567.595864587098,29.2656,18381660.83356693,0.00568,200000,208815.66706932033,8815.667069320334,1.0440783353466017
2020-10-01,1,0.7660584219364515,-3567.595864587098,27.4673,18381660.83356693,0.00546,200000,198356.09404264862,-1643.9059573513805,0.9917804702132431
2020-10-02,1,0.34594683361141054,-3567.595864587098,27.3369,18381660.83356693,0.00561,200000,200648.1286669415,648.1286669415131,1.0032406433347076
2020-10-03,1,1.0833219102858216,-3567.595864587098,28.1867,18381660.83356693,0.00541,200000,200003.53946595424,3.5394659542362206,1.0000176973297712
2020-10-04,2,1.384063778049182,0.0,28.9668,0.0,0.00537,200000,213447.9842833875,13447.984283387486,1.0672399214169375
2020-10-05,2,1.254698419824004,0.0,28.6158,0.0,0.00532,200000,213447.9842833875,13447.984283387486,1.0672399214169375
2020-10-06,2,2.5856610547471197,0.0,27.6812,0.0,0.00447,200000,213447.9842833875,13447.984283387486,1.0672399214169375
2020-10-07,2,1.5287976943548431,0.0,27.6898,0.0,0.00478,200000,213447.9842833875,13447.984283387486,1.0672399214169375
2020-10-08,0,0.5049001683121209,0.0,27.7424,0.0,0.00521,200000,213447.9842833875,13447.984283387486,1.0672399214169375
2020-10-09,0,0.28579105114927705,0.0,28.4076,0.0,0.00541,200000,213447.9842833875,13447.984283387486,1.0672399214169375
2020-10-10,0,0.453641371221813,0.0,28.4414,0.0,0.00531,200000,213447.9842833875,13447.984283387486,1.0672399214169375
2020-10-11,0,0.43828538112896004,0.0,28.5271,0.0,0.0053,200000,213447.9842833875,13447.984283387486,1.0672399214169375
2020-10-12,2,1.3503744545346141,0.0,30.6503,0.0,0.00528,200000,213447.9842833875,13447.984283387486,1.0672399214169375
2020-10-13,0,0.887822728503545,0.0,30.7256,0.0,0.00543,200000,213447.9842833875,13447.984283387486,1.0672399214169375
2020-10-14,0,0.9040378515408783,0.0,30.838,0.0,0.00541,200000,213447.9842833875,13447.984283387486,1.0672399214169375
2020-10-15,2,1.8909276623519673,0.0,31.3256,0.0,0.00511,200000,213447.9842833875,13447.984283387486,1.0672399214169375
2020-10-16,2,2.078828858830964,0.0,30.0516,0.0,0.00475,200000,213447.9842833875,13447.984283387486,1.0672399214169375
2020-10-17,1,1.0495098721457568,-3529.069161536627,30.2414,21050097.069367602,0.00507,200000,213447.9842833875,13447.984283387486,1.0672399214169375
2020-10-18,0,0.18893151970157812,0.0,30.6593,0.0,0.00544,200000,207134.2463703276,7134.246370327601,1.035671231851638
2020-10-19,0,0.4440049780339671,0.0,29.9107,0.0,0.00521,200000,207134.2463703276,7134.246370327601,1.035671231851638
2020-10-20,1,1.1738610814693116,-3593.248487656042,28.8227,21849604.04750291,0.00474,200000,207134.2463703276,7134.246370327601,1.035671231851638
2020-10-21,2,1.4657619207645651,0.0,29.7329,0.0,0.00475,200000,210186.32510331713,10186.325103317125,1.0509316255165857
2020-10-22,2,1.6554613656871167,0.0,30.6396,0.0,0.0048,200000,210186.32510331713,10186.325103317125,1.0509316255165857
2020-10-23,2,1.374323249855697,0.0,30.6377,0.0,0.00484,200000,210186.32510331713,10186.325103317125,1.0509316255165857
2020-10-24,2,1.366603269757149,0.0,30.6639,0.0,0.0048,200000,210186.32510331713,10186.325103317125,1.0509316255165857
2020-10-25,2,1.2540467684784082,0.0,30.128,0.0,0.00471,200000,210186.32510331713,10186.325103317125,1.0509316255165857
2020-10-26,2,1.7350115329624858,0.0,31.0467,0.0,0.00466,200000,210186.32510331713,10186.325103317125,1.0509316255165857
2020-10-27,2,2.5750417609864926,0.0,31.4826,0.0,0.00427,200000,210186.32510331713,10186.325103317125,1.0509316255165857
2020-10-28,2,2.009813248860413,0.0,30.3338,0.0,0.00418,200000,210186.32510331713,10186.325103317125,1.0509316255165857
2020-10-29,2,1.4842168548593782,0.0,29.8702,0.0,0.00424,200000,210186.32510331713,10186.325103317125,1.0509316255165857
2020-10-30,0,0.9389150539261399,0.0,28.4909,0.0,0.0042,200000,210186.32510331713,10186.325103317125,1.0509316255165857
2020-10-31,0,0.28214418299573524,0.0,28.5058,0.0,0.00441,200000,210186.32510331713,10186.325103317125,1.0509316255165857
2020-11-01,0,-0.8654256372479256,0.0,28.5318,0.0,0.00485,200000,210186.32510331713,10186.325103317125,1.0509316255165857
2020-11-02,0,-0.02256702519277144,0.0,27.7983,0.0,0.00438,200000,210186.32510331713,10186.325103317125,1.0509316255165857
2020-11-03,0,0.26490583138275264,0.0,26.8638,0.0,0.00412,200000,210186.32510331713,10186.325103317125,1.0509316255165857
2020-11-04,0,-0.14424740735185254,0.0,26.96,0.0,0.00425,200000,210186.32510331713,10186.325103317125,1.0509316255165857
2020-11-05,0,0.2108042112737725,0.0,27.6875,0.0,0.00425,200000,210186.32510331713,10186.325103317125,1.0509316255165857
2020-11-06,-1,-1.0220158129358639,3618.4744452858145,29.0435,-21535484.129438233,0.00488,200000,210186.32510331715,10186.325103317155,1.0509316255165857
2020-11-07,-2,-1.2780826550178328,0.0,27.7651,0.0,0.00473,200000,211581.86021475476,11581.860214754764,1.057909301073774
2020-11-08,-2,-1.7218818826729034,0.0,28.4101,0.0,0.00502,200000,211581.86021475476,11581.860214754764,1.057909301073774
2020-11-09,-2,-2.114679261813128,0.0,28.0941,0.0,0.00528,200000,211581.86021475476,11581.860214754764,1.057909301073774
2020-11-10,-2,-1.89165724341411,0.0,28.2188,0.0,0.00535,200000,211581.86021475476,11581.860214754764,1.057909301073774
2020-11-11,-2,-1.4408828300813377,0.0,28.016,0.0,0.00516,200000,211581.86021475476,11581.860214754764,1.057909301073774
2020-11-12,-2,-1.2265879154400745,0.0,27.6874,0.0,0.00505,200000,211581.86021475476,11581.860214754764,1.057909301073774
2020-11-13,-2,-1.2246007220221684,0.0,28.1974,0.0,0.00522,200000,211581.86021475476,11581.860214754764,1.057909301073774
2020-11-14,0,-0.6385271802181058,0.0,27.9311,0.0,0.00486,200000,211581.86021475476,11581.860214754764,1.057909301073774
2020-11-15,0,-0.44010577081212726,0.0,27.6786,0.0,0.00474,200000,211581.86021475476,11581.860214754764,1.057909301073774
2020-11-16,0,-0.5974719665848323,0.0,27.9451,0.0,0.00491,200000,211581.86021475476,11581.860214754764,1.057909301073774
2020-11-17,0,-0.4709790444682562,0.0,28.5552,0.0,0.00499,200000,211581.86021475476,11581.860214754764,1.057909301073774
2020-11-18,0,-0.012299267568022963,0.0,28.0931,0.0,0.00476,200000,211581.86021475476,11581.860214754764,1.057909301073774
2020-11-19,0,0.4530704318968166,0.0,28.1387,0.0,0.00465,200000,211581.86021475476,11581.860214754764,1.057909301073774
2020-11-20,0,-0.43051203707900887,0.0,28.9715,0.0,0.00511,200000,211581.86021475476,11581.860214754764,1.057909301073774
2020-11-21,0,-0.8673484954011285,0.0,30.5161,0.0,0.00557,200000,211581.86021475476,11581.860214754764,1.057909301073774
2020-11-22,0,0.005336214687340929,0.0,30.0226,0.0,0.00519,200000,211581.86021475476,11581.860214754764,1.057909301073774
2020-11-23,0,-0.1699239565966958,0.0,30.995,0.0,0.00545,200000,211581.86021475476,11581.860214754764,1.057909301073774
2020-11-24,0,-0.08089239887623484,0.0,33.9407,0.0,0.00597,200000,211581.86021475476,11581.860214754764,1.057909301073774
2020-11-25,-2,-1.9905125793331881,0.0,31.2953,0.0,0.00606,200000,211581.86021475476,11581.860214754764,1.057909301073774
2020-11-26,-1,-1.150745843496743,3746.7215184864986,28.2356,-19998285.464532584,0.00529,200000,211581.86021475476,11581.860214754764,1.057909301073774
2020-11-27,0,0.3963527064721151,0.0,28.4606,0.0,0.005,200000,204939.34508838085,4939.345088380855,1.0246967254419044
2020-11-28,0,-0.5926096779359712,0.0,29.1766,0.0,0.00535,200000,204939.34508838085,4939.345088380855,1.0246967254419044
2020-11-29,0,-0.1721983767736157,0.0,30.1045,0.0,0.00541,200000,204939.34508838085,4939.345088380855,1.0246967254419044
2020-11-30,0,0.06198082353585296,0.0,31.4935,0.0,0.00559,200000,204939.34508838085,4939.345088380855,1.0246967254419044
2020-12-01,0,0.2614697390908439,0.0,30.1996,0.0,0.00531,200000,204939.34508838085,4939.345088380855,1.0246967254419044
2020-12-02,0,-0.15555854330769683,0.0,30.2875,0.0,0.0054,200000,204939.34508838085,4939.345088380855,1.0246967254419044
2020-12-03,0,0.6313872727991461,0.0,30.7065,0.0,0.00531,200000,204939.34508838085,4939.345088380855,1.0246967254419044
2020-12-04,0,0.2856128695034096,0.0,29.0231,0.0,0.00508,200000,204939.34508838085,4939.345088380855,1.0246967254419044
2020-12-05,0,0.4520413647317307,0.0,29.728,0.0,0.00518,200000,204939.34508838085,4939.345088380855,1.0246967254419044
2020-12-06,0,0.6053627822726195,0.0,29.5026,0.0,0.00511,200000,204939.34508838085,4939.345088380855,1.0246967254419044
2020-12-07,0,0.13681634185349023,0.0,29.37,0.0,0.00517,200000,204939.34508838085,4939.345088380855,1.0246967254419044
2020-12-08,0,0.9872701060599628,0.0,27.6705,0.0,0.00474,200000,204939.34508838085,4939.345088380855,1.0246967254419044
2020-12-09,0,-0.877766430053757,0.0,28.1452,0.0,0.00514,200000,204939.34508838085,4939.345088380855,1.0246967254419044
2020-12-10,0,0.7036887640514444,0.0,27.6926,0.0,0.00482,200000,204939.34508838085,4939.345088380855,1.0246967254419044
2020-12-11,2,1.9199634970912343,0.0,27.3419,0.0,0.00455,200000,204939.34508838085,4939.345088380855,1.0246967254419044
2020-12-12,-2,-1.4285484180846337,0.0,28.1603,0.0,0.00526,200000,204939.34508838085,4939.345088380855,1.0246967254419044
2020-12-13,-1,-1.128315363537023,3514.3986385542603,29.1571,-18940789.749388248,0.00541,200000,204939.34508838085,4939.345088380855,1.0246967254419044
2020-12-14,0,0.6090024530878303,0.0,30.0338,0.0,0.00523,200000,198448.92964707044,-1551.070352929557,0.9922446482353522
2020-12-15,0,-0.964764090774181,0.0,29.5053,0.0,0.0054,200000,198448.92964707044,-1551.070352929557,0.9922446482353522
2020-12-16,0,-0.9359248346149901,0.0,30.5577,0.0,0.00557,200000,198448.92964707044,-1551.070352929557,0.9922446482353522
2020-12-17,2,1.4271916329951417,0.0,30.2255,0.0,0.00512,200000,198448.92964707044,-1551.070352929557,0.9922446482353522
2020-12-18,2,1.649076786593929,0.0,30.9882,0.0,0.00518,200000,198448.92964707044,-1551.070352929557,0.9922446482353522
2020-12-19,2,2.7917736334007524,0.0,33.3167,0.0,0.00521,200000,198448.92964707044,-1551.070352929557,0.9922446482353522
2020-12-20,2,2.4803433501879684,0.0,34.3148,0.0,0.00528,200000,198448.92964707044,-1551.070352929557,0.9922446482353522
2020-12-21,2,1.764288461926942,0.0,32.05,0.0,0.00503,200000,198448.92964707044,-1551.070352929557,0.9922446482353522
2020-12-22,2,1.9631284370543298,0.0,33.5151,0.0,0.00511,200000,198448.92964707044,-1551.070352929557,0.9922446482353522
2020-12-23,2,2.6799099097593384,0.0,31.1843,0.0,0.00435,200000,198448.92964707044,-1551.070352929557,0.9922446482353522
2020-12-24,2,1.7760768464115257,0.0,32.4895,0.0,0.00472,200000,198448.92964707044,-1551.070352929557,0.9922446482353522
2020-12-25,2,1.7129036257165107,0.0,33.1996,0.0,0.00475,200000,198448.92964707044,-1551.070352929557,0.9922446482353522
2020-12-26,2,1.614828528879436,0.0,33.6361,0.0,0.00476,200000,198448.92964707044,-1551.070352929557,0.9922446482353522
2020-12-27,1,1.1211579034041184,-2946.619493482664,33.674,20167574.151125044,0.00492,200000,198448.9296470704,-1551.070352929586,0.9922446482353521
2020-12-28,2,1.8512543150632317,0.0,35.951,0.0,0.0048,200000,207578.49113186548,7578.491131865478,1.0378924556593274
2020-12-29,2,2.781118078372866,0.0,39.0667,0.0,0.00444,200000,207578.49113186548,7578.491131865478,1.0378924556593274
2020-12-30,2,2.564904828559997,0.0,38.1558,0.0,0.0041,200000,207578.49113186548,7578.491131865478,1.0378924556593274
2020-12-31,2,1.8103380474573758,0.0,37.3588,0.0,0.00423,200000,207578.49113186548,7578.491131865478,1.0378924556593274
2021-01-01,2,1.6673179806008354,0.0,37.7762,0.0,0.00423,200000,207578.49113186548,7578.491131865478,1.0378924556593274
2021-01-02,2,1.5623835249516058,0.0,38.2331,0.0,0.00423,200000,207578.49113186548,7578.491131865478,1.0378924556593274
2021-01-03,0,0.9911803069426403,0.0,41.2575,0.0,0.00488,200000,207578.49113186548,7578.491131865478,1.0378924556593274
2021-01-04,0,0.8050930892965544,0.0,41.1333,0.0,0.00494,200000,207578.49113186548,7578.491131865478,1.0378924556593274
2021-01-05,0,0.7451216694164801,0.0,41.8219,0.0,0.00501,200000,207578.49113186548,7578.491131865478,1.0378924556593274
2021-01-06,0,0.003197744052787821,0.0,42.2417,0.0,0.00556,200000,207578.49113186548,7578.491131865478,1.0378924556593274
2021-01-07,0,-0.6704913866637453,0.0,43.5728,0.0,0.00625,200000,207578.49113186548,7578.491131865478,1.0378924556593274
2021-01-08,-2,-1.2681898262363844,0.0,42.356,0.0,0.00665,200000,207578.49113186548,7578.491131865478,1.0378924556593274
2021-01-09,-2,-1.6636745345244037,0.0,43.8479,0.0,0.00748,200000,207578.49113186548,7578.491131865478,1.0378924556593274
2021-01-10,-2,-1.3055714410986448,0.0,42.4031,0.0,0.00682,200000,207578.49113186548,7578.491131865478,1.0378924556593274
2021-01-11,-2,-1.3376721892228394,0.0,38.1674,0.0,0.00623,200000,207578.49113186548,7578.491131865478,1.0378924556593274
2021-01-12,-1,-1.0934959214067896,2713.1535068380313,38.2541,-17126938.21220012,0.00606,200000,207578.49113186548,7578.491131865478,1.0378924556593274
2021-01-13,-2,-1.2041838628396582,0.0,40.1114,0.0,0.00657,200000,211274.08961183723,11274.089611837233,1.0563704480591862
2021-01-14,-2,-1.316342612434111,0.0,41.8723,0.0,0.00716,200000,211274.08961183723,11274.089611837233,1.0563704480591862
2021-01-15,-2,-1.312402295331595,0.0,40.8668,0.0,0.00716,200000,211274.08961183723,11274.089611837233,1.0563704480591862
2021-01-16,0,-0.964380839363392,0.0,43.142,0.0,0.00709,200000,211274.08961183723,11274.089611837233,1.0563704480591862
2021-01-17,0,-0.6222876090131895,0.0,45.8675,0.0,0.00709,200000,211274.08961183723,11274.089611837233,1.0563704480591862
2021-01-18,0,-0.9602873648750578,0.0,45.3412,0.0,0.00769,200000,211274.08961183723,11274.089611837233,1.0563704480591862
2021-01-19,-1,-1.1022996795859705,2484.1688549767923,42.5241,-13899611.158673503,0.0076,200000,211274.08961183723,11274.089611837233,1.0563704480591862
2021-01-20,-1,-0.9908357600203835,2484.1688549767923,42.6069,-13899611.158673503,0.00758,200000,211201.78656985585,11201.786569855845,1.0560089328492792
2021-01-21,-1,-0.9948295960404092,2484.1688549767923,38.6343,-13899611.158673503,0.00699,200000,193132.40679295768,-6867.593207042315,0.9656620339647884
2021-01-22,-1,-0.7764886596427667,2484.1688549767923,40.8936,-13899611.158673503,0.00716,200000,201107.82338398125,1107.8233839812456,1.0055391169199062
2021-01-23,-1,-1.0270024160606344,2484.1688549767923,40.9109,-13899611.158673503,0.00755,200000,206571.647857055,6571.64785705501,1.032858239285275
2021-01-24,-1,-0.7490987111448614,2484.1688549767923,41.8263,-13899611.158673503,0.00744,200000,207316.6987994467,7316.698799446691,1.0365834939972334
2021-01-25,-1,-0.5287243599197968,2484.1688549767923,41.8347,-13899611.158673503,0.00726,200000,204835.63580926723,4835.635809267231,1.0241781790463362
2021-01-26,-1,-0.4880509302961225,2484.1688549767923,41.8396,-13899611.158673503,0.00726,200000,204847.80823665662,4847.808236656623,1.0242390411832831
2021-01-27,0,-0.09677626898962814,0.0,40.8826,0.0,0.00697,200000,206595.09775731736,6595.097757317359,1.0329754887865867
2021-01-28,-2,-2.01760034792843,0.0,42.5254,0.0,0.00817,200000,206595.09775731736,6595.097757317359,1.0329754887865867
2021-01-29,-2,-2.174902515271308,0.0,42.8618,0.0,0.00857,200000,206595.09775731736,6595.097757317359,1.0329754887865867
2021-01-30,-2,-1.9442100236772366,0.0,44.7849,0.0,0.00902,200000,206595.09775731736,6595.097757317359,1.0329754887865867
2021-01-31,-2,-1.324065995800966,0.0,44.3292,0.0,0.00861,200000,206595.09775731736,6595.097757317359,1.0329754887865867
2021-02-01,1,1.0893446484470262,2006.6309533308083,51.4781,-12224561.9974744,0.00845,200000,206595.09775731736,6595.097757317359,1.0329754887865867
2021-02-02,0,-0.4128110123109333,0.0,51.0071,0.0,0.0093,200000,195259.09688044532,-4740.903119554685,0.9762954844022266
2021-02-03,-2,-1.6341699366680749,0.0,52.12,0.0,0.01056,200000,195259.09688044532,-4740.903119554685,0.9762954844022266
2021-02-04,0,-0.6160272067588176,0.0,55.9599,0.0,0.01051,200000,195259.09688044532,-4740.903119554685,0.9762954844022266
2021-02-05,0,0.8150157163859584,0.0,67.7005,0.0,0.0115,200000,195259.09688044532,-4740.903119554685,0.9762954844022266
2021-02-06,2,2.7730195027760374,0.0,72.8356,0.0,0.01071,200000,195259.09688044532,-4740.903119554685,0.9762954844022266
2021-02-07,2,1.7120003338162813,0.0,68.3542,0.0,0.01065,200000,195259.09688044532,-4740.903119554685,0.9762954844022266
2021-02-08,1,1.0200381038158017,-1222.8548078998397,79.8374,7498429.219679159,0.01302,200000,195259.09688044532,-4740.903119554685,0.9762954844022266
2021-02-09,0,-0.888561825277503,0.0,107.3469,0.0,0.02077,200000,170786.39476585248,-29213.605234147515,0.8539319738292624
2021-02-10,2,2.0934626225157604,0.0,128.9711,0.0,0.01875,200000,170786.39476585248,-29213.605234147515,0.8539319738292624
2021-02-11,2,1.6134338827020214,0.0,124.085,0.0,0.01844,200000,170786.39476585248,-29213.605234147515,0.8539319738292624
2021-02-12,0,0.7687193221819345,0.0,136.6139,0.0,0.02185,200000,170786.39476585248,-29213.605234147515,0.8539319738292624
2021-02-13,-2,-1.58055659128132,0.0,133.3496,0.0,0.02861,200000,170786.39476585248,-29213.605234147515,0.8539319738292624
2021-02-14,-2,-2.223310875090213,0.0,135.8623,0.0,0.03506,200000,170786.39476585248,-29213.605234147515,0.8539319738292624
2021-02-15,-2,-1.5288713025367247,0.0,130.303,0.0,0.03057,200000,170786.39476585248,-29213.605234147515,0.8539319738292624
2021-02-16,-1,-1.0353553555678843,655.9473770225471,130.183,-3012105.727792813,0.02835,200000,170786.39476585248,-29213.605234147515,0.8539319738292624
2021-02-17,0,0.6620915036746782,0.0,165.3233,0.0,0.02703,200000,143760.22759238057,-56239.77240761943,0.7188011379619028
2021-02-18,2,1.4667726084574397,0.0,195.6,0.0,0.02798,200000,143760.22759238057,-56239.77240761943,0.7188011379619028
2021-02-19,2,3.1557144298362547,0.0,333.111,0.0,0.0327,200000,143760.22759238057,-56239.77240761943,0.7188011379619028
2021-02-20,2,1.6728702496323564,0.0,253.0,0.0,0.0297,200000,143760.22759238057,-56239.77240761943,0.7188011379619028
2021-02-21,2,2.206520019082418,0.0,295.2597,0.0,0.02938,200000,143760.22759238057,-56239.77240761943,0.7188011379619028
2021-02-22,2,1.9666684589239913,0.0,267.5147,0.0,0.026,200000,143760.22759238057,-56239.77240761943,0.7188011379619028
2021-02-23,2,2.063579490514615,0.0,231.3646,0.0,0.02051,200000,143760.22759238057,-56239.77240761943,0.7188011379619028
2021-02-24,2,1.7074194316236877,0.0,254.5056,0.0,0.02296,200000,143760.22759238057,-56239.77240761943,0.7188011379619028
2021-02-25,1,1.0178993855274663,-305.9840205597706,234.9146,2975170.273021121,0.02416,200000,143760.22759238057,-56239.77240761943,0.7188011379619028
2021-02-26,0,0.17100820064199615,0.0,221.717,0.0,0.02859,200000,126541.96857315738,-73458.03142684262,0.6327098428657869
2021-02-27,0,0.5405536386039453,0.0,225.3853,0.0,0.02574,200000,126541.96857315738,-73458.03142684262,0.6327098428657869
2021-02-28,0,0.46769937085565405,0.0,210.2138,0.0,0.02414,200000,126541.96857315738,-73458.03142684262,0.6327098428657869
2021-03-01,0,0.42140672635756765,0.0,254.9637,0.0,0.02913,200000,126541.96857315738,-73458.03142684262,0.6327098428657869
