date,statusList,zscore,XMRUSDT_position,XMRUSDT_price,TFUELUSDT_position,TFUELUSDT_price,init,total_asset,pnl,return
2020-08-02,2,1.4004867184798364,0.0,85.0,0.0,0.008407,200000,141128.41643761535,-58871.58356238465,0.7056420821880767
2020-08-03,2,1.5174943952772246,0.0,89.06,0.0,0.008596,200000,141128.41643761535,-58871.58356238465,0.7056420821880767
2020-08-04,0,0.486454118646503,0.0,87.24,0.0,0.009153,200000,141128.41643761535,-58871.58356238465,0.7056420821880767
2020-08-05,1,1.1215619240181531,-780.6638811683557,90.39,7933911.425546174,0.008894,200000,141128.41643761535,-58871.58356238465,0.7056420821880767
2020-08-06,2,1.5535506351485073,0.0,95.49,0.0,0.00895,200000,144665.5031917434,-55334.496808256605,0.7233275159587169
2020-08-07,2,1.4984740623158608,0.0,94.01,0.0,0.008739,200000,144665.5031917434,-55334.496808256605,0.7233275159587169
2020-08-08,1,1.066956300096531,-762.4407251593939,94.87,7986391.917397779,0.009057,200000,144665.5031917434,-55334.496808256605,0.7233275159587169
2020-08-09,1,1.0835742812574654,-762.4407251593939,92.9,7986391.917397779,0.008792,200000,141047.10110506896,-58952.898894931044,0.7052355055253448
2020-08-10,1,0.3839318292445672,-762.4407251593939,93.76,7986391.917397779,0.009303,200000,145783.84639849633,-54216.15360150367,0.7289192319924817
2020-08-11,0,-0.29084316144689104,0.0,87.25,0.0,0.008995,200000,139350.86116490746,-60649.13883509254,0.6967543058245373
2020-08-12,0,-0.9319701321806801,0.0,89.54,0.0,0.00952,200000,139350.86116490746,-60649.13883509254,0.6967543058245373
2020-08-13,0,-0.4746979710546487,0.0,92.03,0.0,0.009449,200000,139350.86116490746,-60649.13883509254,0.6967543058245373
2020-08-14,0,-0.9668434611090185,0.0,91.42,0.0,0.009512,200000,139350.86116490746,-60649.13883509254,0.6967543058245373
2020-08-15,0,-0.9206539375202076,0.0,89.76,0.0,0.009312,200000,139350.86116490746,-60649.13883509254,0.6967543058245373
2020-08-16,0,-0.9738627766452508,0.0,91.2,0.0,0.009515,200000,139350.86116490746,-60649.13883509254,0.6967543058245373
2020-08-17,0,-0.5774256396033385,0.0,93.49,0.0,0.009588,200000,139350.86116490746,-60649.13883509254,0.6967543058245373
2020-08-18,-2,-1.6524253444873573,0.0,93.43,0.0,0.010091,200000,139350.86116490746,-60649.13883509254,0.6967543058245373
2020-08-19,-1,-1.0928385254967612,763.0646214265001,91.31,-7221748.609292467,0.009648,200000,139350.86116490746,-60649.13883509254,0.6967543058245373
2020-08-20,0,-0.19961943460556314,0.0,101.56,0.0,0.010312,200000,136324.68987185604,-63675.31012814396,0.6816234493592802
2020-08-21,-2,-2.417319522813086,0.0,92.21,0.0,0.010778,200000,136324.68987185604,-63675.31012814396,0.6816234493592802
2020-08-22,-2,-2.069935772815217,0.0,94.5,0.0,0.011107,200000,136324.68987185604,-63675.31012814396,0.6816234493592802
2020-08-23,-2,-2.5683272069995144,0.0,91.26,0.0,0.011831,200000,136324.68987185604,-63675.31012814396,0.6816234493592802
2020-08-24,-2,-2.7550831495569765,0.0,93.64,0.0,0.0138,200000,136324.68987185604,-63675.31012814396,0.6816234493592802
2020-08-25,-2,-1.9443391501003895,0.0,88.63,0.0,0.012263,200000,136324.68987185604,-63675.31012814396,0.6816234493592802
2020-08-26,-2,-1.4693771326572087,0.0,88.93,0.0,0.011769,200000,136324.68987185604,-63675.31012814396,0.6816234493592802
2020-08-27,0,-0.5668912497463701,0.0,89.66,0.0,0.010563,200000,136324.68987185604,-63675.31012814396,0.6816234493592802
2020-08-28,0,-0.49015621810582694,0.0,94.43,0.0,0.011119,200000,136324.68987185604,-63675.31012814396,0.6816234493592802
2020-08-29,0,-0.6637957319631098,0.0,92.65,0.0,0.011252,200000,136324.68987185604,-63675.31012814396,0.6816234493592802
2020-08-30,0,-0.14949793598054992,0.0,96.25,0.0,0.011099,200000,136324.68987185604,-63675.31012814396,0.6816234493592802
2020-08-31,0,-0.09802008644751324,0.0,93.1,0.0,0.010737,200000,136324.68987185604,-63675.31012814396,0.6816234493592802
2020-09-01,0,0.5535066516835856,0.0,96.99,0.0,0.01048,200000,136324.68987185604,-63675.31012814396,0.6816234493592802
2020-09-02,0,0.4933425088687339,0.0,91.07,0.0,0.009943,200000,136324.68987185604,-63675.31012814396,0.6816234493592802
2020-09-03,0,0.5061334864468707,0.0,77.1,0.0,0.008438,200000,136324.68987185604,-63675.31012814396,0.6816234493592802
2020-09-04,0,0.5897216740931324,0.0,82.08,0.0,0.008947,200000,136324.68987185604,-63675.31012814396,0.6816234493592802
2020-09-05,0,0.8799021938052891,0.0,77.71,0.0,0.008266,200000,136324.68987185604,-63675.31012814396,0.6816234493592802
2020-09-06,0,0.8935650552306598,0.0,80.15,0.0,0.00855,200000,136324.68987185604,-63675.31012814396,0.6816234493592802
2020-09-07,2,1.2388577474068503,0.0,82.56,0.0,0.008506,200000,136324.68987185604,-63675.31012814396,0.6816234493592802
2020-09-08,2,1.69585797185953,0.0,84.19,0.0,0.008242,200000,136324.68987185604,-63675.31012814396,0.6816234493592802
2020-09-09,0,0.9548908330871001,0.0,84.26,0.0,0.008849,200000,136324.68987185604,-63675.31012814396,0.6816234493592802
2020-09-10,0,0.6347408921043994,0.0,85.61,0.0,0.009219,200000,136324.68987185604,-63675.31012814396,0.6816234493592802
2020-09-11,0,0.25651488479008866,0.0,83.95,0.0,0.009351,200000,136324.68987185604,-63675.31012814396,0.6816234493592802
2020-09-12,0,0.20272231663723125,0.0,86.7,0.0,0.009647,200000,136324.68987185604,-63675.31012814396,0.6816234493592802
2020-09-13,0,0.646401668922704,0.0,86.18,0.0,0.009166,200000,136324.68987185604,-63675.31012814396,0.6816234493592802
2020-09-14,1,1.009393976459343,-743.4810747810648,91.68,7187846.138977963,0.009483,200000,136324.68987185604,-63675.31012814396,0.6816234493592802
2020-09-15,2,1.4450097714904446,0.0,91.16,0.0,0.009193,200000,138022.5550932735,-61977.44490672651,0.6901127754663674
2020-09-16,0,0.7790597123682333,0.0,88.27,0.0,0.009174,200000,138022.5550932735,-61977.44490672651,0.6901127754663674
2020-09-17,2,1.427445982512306,0.0,92.82,0.0,0.009278,200000,138022.5550932735,-61977.44490672651,0.6901127754663674
2020-09-18,0,-0.1257070996180764,0.0,92.47,0.0,0.009919,200000,138022.5550932735,-61977.44490672651,0.6901127754663674
2020-09-19,0,0.9218663633949578,0.0,94.61,0.0,0.009674,200000,138022.5550932735,-61977.44490672651,0.6901127754663674
2020-09-20,2,1.7512979673106006,0.0,92.63,0.0,0.009127,200000,138022.5550932735,-61977.44490672651,0.6901127754663674
2020-09-21,0,0.6271548101075249,0.0,89.13,0.0,0.009133,200000,138022.5550932735,-61977.44490672651,0.6901127754663674
2020-09-22,2,1.5763376164971201,0.0,92.56,0.0,0.009086,200000,138022.5550932735,-61977.44490672651,0.6901127754663674
2020-09-23,2,1.4817638295093114,0.0,87.17,0.0,0.008529,200000,138022.5550932735,-61977.44490672651,0.6901127754663674
2020-09-24,0,-0.2691192468786285,0.0,91.84,0.0,0.009617,200000,138022.5550932735,-61977.44490672651,0.6901127754663674
2020-09-25,0,-0.899403391657171,0.0,92.93,0.0,0.009992,200000,138022.5550932735,-61977.44490672651,0.6901127754663674
2020-09-26,-2,-2.2065881454987704,0.0,94.63,0.0,0.010968,200000,138022.5550932735,-61977.44490672651,0.6901127754663674
2020-09-27,0,-0.8459090470111315,0.0,97.09,0.0,0.010552,200000,138022.5550932735,-61977.44490672651,0.6901127754663674
2020-09-28,0,-0.5609026543676953,0.0,95.12,0.0,0.010232,200000,138022.5550932735,-61977.44490672651,0.6901127754663674
2020-09-29,-2,-1.472377465062786,0.0,100.51,0.0,0.011389,200000,138022.5550932735,-61977.44490672651,0.6901127754663674
2020-09-30,2,1.322176116340787,0.0,108.6,0.0,0.010661,200000,138022.5550932735,-61977.44490672651,0.6901127754663674
2020-10-01,2,1.682723479121511,0.0,103.74,0.0,0.009906,200000,138022.5550932735,-61977.44490672651,0.6901127754663674
2020-10-02,2,2.1129760597584615,0.0,101.61,0.0,0.009329,200000,138022.5550932735,-61977.44490672651,0.6901127754663674
2020-10-03,0,0.9766268891983779,0.0,103.58,0.0,0.01004,200000,138022.5550932735,-61977.44490672651,0.6901127754663674
2020-10-04,2,1.3221793261043917,0.0,105.46,0.0,0.009952,200000,138022.5550932735,-61977.44490672651,0.6901127754663674
2020-10-05,2,2.214490343835575,0.0,112.73,0.0,0.009865,200000,138022.5550932735,-61977.44490672651,0.6901127754663674
2020-10-06,2,1.8942302006990768,0.0,106.43,0.0,0.0093,200000,138022.5550932735,-61977.44490672651,0.6901127754663674
2020-10-07,2,1.7502150851988143,0.0,110.29,0.0,0.009556,200000,138022.5550932735,-61977.44490672651,0.6901127754663674
2020-10-08,2,1.5476339932875516,0.0,111.36,0.0,0.009643,200000,138022.5550932735,-61977.44490672651,0.6901127754663674
2020-10-09,2,1.519302807235409,0.0,115.92,0.0,0.009901,200000,138022.5550932735,-61977.44490672651,0.6901127754663674
2020-10-10,1,1.1559558655911548,-595.5408832122605,115.88,6831446.995311498,0.010102,200000,138022.5550932735,-61977.44490672651,0.6901127754663674
2020-10-11,2,2.004436527783045,0.0,125.81,0.0,0.009905,200000,145282.0711216476,-54717.928878352395,0.726410355608238
2020-10-12,2,1.9545262139422106,0.0,129.0,0.0,0.009878,200000,145282.0711216476,-54717.928878352395,0.726410355608238
2020-10-13,2,1.6082377719358811,0.0,127.97,0.0,0.009907,200000,145282.0711216476,-54717.928878352395,0.726410355608238
2020-10-14,2,1.4609670717469754,0.0,128.41,0.0,0.0099,200000,145282.0711216476,-54717.928878352395,0.726410355608238
2020-10-15,2,1.4725760064223508,0.0,130.22,0.0,0.009838,200000,145282.0711216476,-54717.928878352395,0.726410355608238
2020-10-16,0,0.8363602148977949,0.0,120.62,0.0,0.009704,200000,145282.0711216476,-54717.928878352395,0.726410355608238
2020-10-17,0,0.8424002663110827,0.0,120.1,0.0,0.009573,200000,145282.0711216476,-54717.928878352395,0.726410355608238
2020-10-18,0,0.8287640379056433,0.0,124.44,0.0,0.009858,200000,145282.0711216476,-54717.928878352395,0.726410355608238
2020-10-19,1,1.0263957350665875,-577.57045051144,125.77,7438918.1321888175,0.009765,200000,145282.0711216476,-54717.928878352395,0.726410355608238
2020-10-20,1,0.5237111771675422,-577.57045051144,118.25,7438918.1321888175,0.009498,200000,138952.55019250716,-61047.44980749284,0.6947627509625358
2020-10-21,0,0.08437574653043603,0.0,121.24,0.0,0.010006,200000,140872.89771097325,-59127.10228902675,0.7043644885548663
2020-10-22,0,0.5460164279726447,0.0,127.6,0.0,0.010143,200000,140872.89771097325,-59127.10228902675,0.7043644885548663
2020-10-23,0,0.5377052967472663,0.0,127.47,0.0,0.010094,200000,140872.89771097325,-59127.10228902675,0.7043644885548663
2020-10-24,0,0.37756152586780056,0.0,129.31,0.0,0.010287,200000,140872.89771097325,-59127.10228902675,0.7043644885548663
2020-10-25,1,1.161205701646269,-537.3546601730746,131.08,7042940.591489514,0.010001,200000,140872.89771097325,-59127.10228902675,0.7043644885548663
2020-10-26,2,1.6559703887748112,0.0,131.42,0.0,0.009737,200000,142914.93461158534,-57085.06538841466,0.7145746730579268
2020-10-27,2,1.5443017303937687,0.0,133.83,0.0,0.009901,200000,142914.93461158534,-57085.06538841466,0.7145746730579268
2020-10-28,0,0.9219970933623004,0.0,126.32,0.0,0.009571,200000,142914.93461158534,-57085.06538841466,0.7145746730579268
2020-10-29,1,1.0175846841493186,-574.5093045971432,124.38,7632713.875859075,0.009362,200000,142914.93461158534,-57085.06538841466,0.7145746730579268
2020-10-30,1,1.0003576300464918,-574.5093045971432,122.98,7632713.875859075,0.00927,200000,141408.41190857033,-58591.58809142967,0.7070420595428517
2020-10-31,2,1.6282041272624124,0.0,126.52,0.0,0.009301,200000,144609.98006985063,-55390.01993014937,0.7230499003492532
2020-11-01,2,1.9412589429487523,0.0,127.08,0.0,0.009161,200000,144609.98006985063,-55390.01993014937,0.7230499003492532
2020-11-02,0,0.583203764121773,0.0,118.82,0.0,0.008963,200000,144609.98006985063,-55390.01993014937,0.7230499003492532
2020-11-03,2,1.5933115001005822,0.0,121.13,0.0,0.008755,200000,144609.98006985063,-55390.01993014937,0.7230499003492532
2020-11-04,1,1.1465237421392813,-625.097173294072,115.67,8531562.246008886,0.008475,200000,144609.98006985063,-55390.01993014937,0.7230499003492532
2020-11-05,2,1.216725229289869,0.0,119.56,0.0,0.008693,200000,145181.72750433462,-54818.272495665384,0.725908637521673
2020-11-06,0,-0.20412170224077508,0.0,119.37,0.0,0.00916,200000,145181.72750433462,-54818.272495665384,0.725908637521673
2020-11-07,-1,-1.0180187907770588,654.2074959640169,110.96,-8252713.023211381,0.008796,200000,145181.72750433462,-54818.272495665384,0.725908637521673
2020-11-08,0,-0.044931579112445316,0.0,120.33,0.0,0.009168,200000,142121.8125117864,-57878.18748821359,0.7106090625589321
2020-11-09,0,-0.15948010533686394,0.0,115.89,0.0,0.008844,200000,142121.8125117864,-57878.18748821359,0.7106090625589321
2020-11-10,0,-0.7826942641870298,0.0,115.54,0.0,0.008962,200000,142121.8125117864,-57878.18748821359,0.7106090625589321
2020-11-11,-1,-1.146490809783197,628.134944363946,113.13,-8017703.515276228,0.008863,200000,142121.8125117864,-57878.18748821359,0.7106090625589321
2020-11-12,-1,-0.7885900847359231,628.134944363946,112.16,-8017703.515276228,0.008668,200000,139949.06943027454,-60050.93056972546,0.6997453471513727
2020-11-13,-2,-1.3139668894715295,0.0,114.09,0.0,0.008936,200000,142104.0953218122,-57895.9046781878,0.7105204766090609
2020-11-14,0,0.7032161429195457,0.0,116.89,0.0,0.008634,200000,142104.0953218122,-57895.9046781878,0.7105204766090609
2020-11-15,0,0.42488773830459764,0.0,114.6,0.0,0.008533,200000,142104.0953218122,-57895.9046781878,0.7105204766090609
2020-11-16,1,1.0674968509487504,-599.4941584619145,118.52,8204624.441213177,0.00866,200000,142104.0953218122,-57895.9046781878,0.7105204766090609
2020-11-17,2,2.314258353517936,0.0,125.55,0.0,0.008727,200000,145768.82941823817,-54231.170581761835,0.7288441470911908
2020-11-18,2,1.6583511375962712,0.0,123.51,0.0,0.008698,200000,145768.82941823817,-54231.170581761835,0.7288441470911908
2020-11-19,0,0.5998481535976168,0.0,118.49,0.0,0.008646,200000,145768.82941823817,-54231.170581761835,0.7288441470911908
2020-11-20,0,0.415059486116305,0.0,121.04,0.0,0.008891,200000,145768.82941823817,-54231.170581761835,0.7288441470911908
2020-11-21,0,0.9073509736300069,0.0,128.46,0.0,0.009271,200000,145768.82941823817,-54231.170581761835,0.7288441470911908
2020-11-22,0,0.6933637470205348,0.0,123.65,0.0,0.008973,200000,145768.82941823817,-54231.170581761835,0.7288441470911908
2020-11-23,2,1.2059936888379448,0.0,129.88,0.0,0.009236,200000,145768.82941823817,-54231.170581761835,0.7288441470911908
2020-11-24,-1,-1.0495376980545756,-539.2853474592607,135.15,6931470.728399342,0.010515,200000,145768.82941823817,-54231.170581761835,0.7288441470911908
2020-11-25,-2,-3.0704229254585296,0.0,128.8,0.0,0.011755,200000,157788.31507781966,-42211.68492218034,0.7889415753890983
2020-11-26,-1,-1.00466902980604,657.5609063086333,119.98,-8194241.5391472615,0.009628,200000,157788.31507781966,-42211.68492218034,0.7889415753890983
2020-11-27,-1,-0.8250603807537205,657.5609063086333,117.32,-8194241.5391472615,0.009312,200000,153449.82274066817,-46550.17725933183,0.7672491137033408
2020-11-28,-1,-0.49958800893079164,657.5609063086333,122.03,-8194241.5391472615,0.009509,200000,158161.20019259385,-41838.79980740615,0.7908060009629693
2020-11-29,0,-0.14909402880872333,0.0,123.94,0.0,0.009457,200000,153783.1585856433,-46216.84141435669,0.7689157929282165
2020-11-30,0,0.17251303816107183,0.0,130.65,0.0,0.009765,200000,153783.1585856433,-46216.84141435669,0.7689157929282165
2020-12-01,0,-0.7540577366431694,0.0,125.79,0.0,0.009941,200000,153783.1585856433,-46216.84141435669,0.7689157929282165
2020-12-02,-2,-1.6274014335461093,0.0,127.92,0.0,0.010823,200000,153783.1585856433,-46216.84141435669,0.7689157929282165
2020-12-03,-2,-1.2881869540513102,0.0,133.54,0.0,0.011109,200000,153783.1585856433,-46216.84141435669,0.7689157929282165
2020-12-04,-2,-2.276899203567756,0.0,126.57,0.0,0.011875,200000,153783.1585856433,-46216.84141435669,0.7689157929282165
2020-12-05,-2,-1.8670284315517691,0.0,133.49,0.0,0.012431,200000,153783.1585856433,-46216.84141435669,0.7689157929282165
2020-12-06,-2,-1.2808221355555176,0.0,134.33,0.0,0.011956,200000,153783.1585856433,-46216.84141435669,0.7689157929282165
2020-12-07,-2,-1.563628145345774,0.0,138.61,0.0,0.01297,200000,153783.1585856433,-46216.84141435669,0.7689157929282165
2020-12-08,-2,-2.0373786650699683,0.0,135.87,0.0,0.014005,200000,153783.1585856433,-46216.84141435669,0.7689157929282165
2020-12-09,-2,-2.628319855961855,0.0,132.46,0.0,0.016865,200000,153783.1585856433,-46216.84141435669,0.7689157929282165
2020-12-10,-2,-1.7595988831635452,0.0,133.6,0.0,0.015172,200000,153783.1585856433,-46216.84141435669,0.7689157929282165
2020-12-11,0,-0.8088541226111826,0.0,141.43,0.0,0.01376,200000,153783.1585856433,-46216.84141435669,0.7689157929282165
2020-12-12,0,-0.48769968905889305,0.0,146.82,0.0,0.013732,200000,153783.1585856433,-46216.84141435669,0.7689157929282165
2020-12-13,0,-0.2646928571244372,0.0,152.12,0.0,0.013928,200000,153783.1585856433,-46216.84141435669,0.7689157929282165
2020-12-14,-2,-1.5105620126973198,0.0,152.52,0.0,0.017339,200000,153783.1585856433,-46216.84141435669,0.7689157929282165
2020-12-15,-2,-1.2014284873560004,0.0,150.5,0.0,0.01654,200000,153783.1585856433,-46216.84141435669,0.7689157929282165
2020-12-16,-1,-1.1572194443196187,483.8078354799072,158.93,-4338029.861372166,0.017725,200000,153783.1585856433,-46216.84141435669,0.7689157929282165
2020-12-17,-1,-0.7112116342398123,483.8078354799072,160.42,-4338029.861372166,0.016781,200000,150408.93207137304,-49591.06792862696,0.7520446603568652
2020-12-18,-1,-1.0724264974946502,483.8078354799072,154.44,-4338029.861372166,0.017513,200000,150691.19907372765,-49308.80092627235,0.7534559953686383
2020-12-19,-1,-0.8355286171044695,483.8078354799072,154.6,-4338029.861372166,0.017049,200000,148755.76247172774,-51244.237528272264,0.7437788123586386
2020-12-20,-1,-0.6131365352687791,483.8078354799072,152.42,-4338029.861372166,0.01639,200000,144842.29971173726,-55157.70028826274,0.7242114985586863
2020-12-21,-1,-0.5952798724871824,483.8078354799072,145.66,-4338029.861372166,0.015772,200000,138890.8562895651,-61109.1437104349,0.6944542814478255
2020-12-22,-1,-0.6284522110340043,483.8078354799072,156.56,-4338029.861372166,0.01718,200000,150272.3077411081,-49727.69225889191,0.7513615387055405
2020-12-23,-2,-1.3455000619180122,0.0,150.92,0.0,0.018202,200000,159727.69959171192,-40272.30040828808,0.7986384979585596
2020-12-24,-2,-1.3840450480970239,0.0,156.86,0.0,0.019371,200000,159727.69959171192,-40272.30040828808,0.7986384979585596
2020-12-25,-2,-2.308345697255917,0.0,159.14,0.0,0.023837,200000,159727.69959171192,-40272.30040828808,0.7986384979585596
2020-12-26,-2,-2.936448768513722,0.0,168.21,0.0,0.035034,200000,159727.69959171192,-40272.30040828808,0.7986384979585596
2020-12-27,-2,-1.9117306388426822,0.0,156.99,0.0,0.02702,200000,159727.69959171192,-40272.30040828808,0.7986384979585596
2020-12-28,-2,-1.7660785785368194,0.0,166.64,0.0,0.029779,200000,159727.69959171192,-40272.30040828808,0.7986384979585596
2020-12-29,-2,-1.4970737732090316,0.0,161.54,0.0,0.02797,200000,159727.69959171192,-40272.30040828808,0.7986384979585596
2020-12-30,-2,-1.3853593478533859,0.0,159.55,0.0,0.028098,200000,159727.69959171192,-40272.30040828808,0.7986384979585596
2020-12-31,-2,-1.6854547771652453,0.0,156.22,0.0,0.03333,200000,159727.69959171192,-40272.30040828808,0.7986384979585596
2021-01-01,-2,-1.772038376778687,0.0,135.81,0.0,0.03345,200000,159727.69959171192,-40272.30040828808,0.7986384979585596
2021-01-02,-2,-1.7174098253320516,0.0,143.52,0.0,0.037912,200000,159727.69959171192,-40272.30040828808,0.7986384979585596
2021-01-03,-2,-1.304940457894261,0.0,138.26,0.0,0.032107,200000,159727.69959171192,-40272.30040828808,0.7986384979585596
2021-01-04,-1,-1.0705194445612272,596.9343732405708,133.79,-2720899.761374215,0.029352,200000,159727.69959171192,-40272.30040828808,0.7986384979585596
2021-01-05,-1,-0.9853772558080018,596.9343732405708,136.0,-2720899.761374215,0.03009,200000,163054.94858046775,-36945.05141953225,0.8152747429023388
2021-01-06,-1,-0.8335216647294309,596.9343732405708,142.31,-2720899.761374215,0.030533,200000,168026.96306990454,-31973.036930095463,0.8401348153495227
2021-01-07,-1,-0.572148172206499,596.9343732405708,142.9,-2720899.761374215,0.028364,200000,162477.52276769583,-37522.47723230417,0.8123876138384791
2021-01-08,-1,-0.355768275862778,596.9343732405708,142.11,-2720899.761374215,0.026742,200000,157592.64519988679,-42407.354800113215,0.7879632259994339
2021-01-09,-1,-0.2654340329701981,596.9343732405708,147.4,-2720899.761374215,0.027671,200000,163278.14391264605,-36721.85608735395,0.8163907195632303
2021-01-10,0,0.9360362563305958,0.0,184.89,0.0,0.026263,200000,120819.4937562338,-79180.5062437662,0.604097468781169
2021-01-11,0,0.6870024709627466,0.0,157.96,0.0,0.024763,200000,120819.4937562338,-79180.5062437662,0.604097468781169
2021-01-12,0,0.7918874643841544,0.0,159.09,0.0,0.025337,200000,120819.4937562338,-79180.5062437662,0.604097468781169
2021-01-13,0,0.7521274269930754,0.0,171.55,0.0,0.028643,200000,120819.4937562338,-79180.5062437662,0.604097468781169
2021-01-14,0,0.38410058744049075,0.0,163.81,0.0,0.029342,200000,120819.4937562338,-79180.5062437662,0.604097468781169
2021-01-15,0,0.44107387328821285,0.0,156.98,0.0,0.02767,200000,120819.4937562338,-79180.5062437662,0.604097468781169
2021-01-16,0,0.42292572439138343,0.0,155.56,0.0,0.027542,200000,120819.4937562338,-79180.5062437662,0.604097468781169
2021-01-17,0,0.8288481492420967,0.0,159.65,0.0,0.026523,200000,120819.4937562338,-79180.5062437662,0.604097468781169
2021-01-18,0,0.47514000402147194,0.0,156.98,0.0,0.027466,200000,120819.4937562338,-79180.5062437662,0.604097468781169
2021-01-19,0,0.09037826200918272,0.0,157.27,0.0,0.029265,200000,120819.4937562338,-79180.5062437662,0.604097468781169
2021-01-20,0,-0.20051701832560478,0.0,152.77,0.0,0.029638,200000,120819.4937562338,-79180.5062437662,0.604097468781169
2021-01-21,0,-0.16360174295199004,0.0,130.53,0.0,0.024845,200000,120819.4937562338,-79180.5062437662,0.604097468781169
2021-01-22,0,-0.6708653154613176,0.0,135.79,0.0,0.027276,200000,120819.4937562338,-79180.5062437662,0.604097468781169
2021-01-23,-1,-1.108511606356914,434.5087166663087,139.03,-2056362.0137562344,0.029377,200000,120819.4937562338,-79180.5062437662,0.604097468781169
2021-01-24,-1,-0.9890740639164478,434.5087166663087,138.03,-2056362.0137562344,0.028501,200000,118583.61191551703,-81416.38808448297,0.5929180595775851
2021-01-25,-2,-1.231202080582947,0.0,137.16,0.0,0.02909,200000,121041.84915845176,-78958.15084154824,0.6052092457922589
2021-01-26,-2,-1.9414455792214604,0.0,137.85,0.0,0.033123,200000,121041.84915845176,-78958.15084154824,0.6052092457922589
2021-01-27,-2,-1.5881139401697013,0.0,125.45,0.0,0.029239,200000,121041.84915845176,-78958.15084154824,0.6052092457922589
2021-01-28,-1,-1.0471257289879994,446.8797502711798,135.43,-2063870.023844833,0.029324,200000,121041.84915845176,-78958.15084154824,0.6052092457922589
2021-01-29,-1,-0.7953104936259549,446.8797502711798,140.31,-2063870.023844833,0.029445,200000,123472.35061266035,-76527.64938733965,0.6173617530633018
2021-01-30,-1,-0.6294682946220862,446.8797502711798,139.43,-2063870.023844833,0.028771,200000,121688.04803635029,-78311.95196364971,0.6084402401817515
2021-01-31,-1,-0.40240086467931596,446.8797502711798,137.73,-2063870.023844833,0.027867,200000,119062.61395933354,-80937.38604066646,0.5953130697966678
2021-02-01,-1,-0.39490687369305383,446.8797502711798,143.36,-2063870.023844833,0.029253,200000,124439.07080640925,-75560.92919359075,0.6221953540320462
2021-02-02,-1,-0.20920813047569933,446.8797502711798,151.19,-2063870.023844833,0.030505,200000,130522.10452088629,-69477.89547911371,0.6526105226044314
2021-02-03,-1,-0.6439215668973863,446.8797502711798,154.6,-2063870.023844833,0.032849,200000,136883.67580520333,-63116.324194796674,0.6844183790260167
2021-02-04,-1,-0.9060491269112564,446.8797502711798,148.04,-2063870.023844833,0.032624,200000,133487.77388805928,-66512.22611194072,0.6674388694402964
2021-02-05,-1,-1.1117586307710825,446.8797502711798,155.4,-2063870.023844833,0.035359,200000,142421.49336527078,-57578.506634729216,0.7121074668263538
2021-02-06,-1,-0.9800293698882812,446.8797502711798,152.06,-2063870.023844833,0.03417,200000,138474.97354101355,-61525.02645898645,0.6923748677050677
2021-02-07,-2,-1.5628241272181567,0.0,150.31,0.0,0.03559,200000,127324.48804382833,-72675.51195617167,0.6366224402191416
2021-02-08,-2,-1.6074067859868275,0.0,163.21,0.0,0.039173,200000,127324.48804382833,-72675.51195617167,0.6366224402191416
2021-02-09,-2,-1.7753533939499118,0.0,169.14,0.0,0.041884,200000,127324.48804382833,-72675.51195617167,0.6366224402191416
2021-02-10,-2,-1.2642004099613395,0.0,175.6,0.0,0.042009,200000,127324.48804382833,-72675.51195617167,0.6366224402191416
2021-02-11,0,-0.9662287066623099,0.0,190.49,0.0,0.044899,200000,127324.48804382833,-72675.51195617167,0.6366224402191416
2021-02-12,-1,-1.0263960089120987,317.295873314963,200.64,-1329981.9086617955,0.047867,200000,127324.48804382834,-72675.51195617166,0.6366224402191417
2021-02-13,0,-0.04635615659067937,0.0,240.99,0.0,0.053836,200000,122460.26156837185,-77539.73843162815,0.6123013078418592
2021-02-14,-2,-1.44179550019518,0.0,230.14,0.0,0.057474,200000,122460.26156837185,-77539.73843162815,0.6123013078418592
2021-02-15,-2,-1.9905335607460592,0.0,228.21,0.0,0.060898,200000,122460.26156837185,-77539.73843162815,0.6123013078418592
2021-02-16,-2,-1.5949824849813494,0.0,221.48,0.0,0.057983,200000,122460.26156837185,-77539.73843162815,0.6123013078418592
2021-02-17,0,0.6718114829226531,0.0,272.25,0.0,0.058393,200000,122460.26156837185,-77539.73843162815,0.6123013078418592
2021-02-18,0,-0.28029176229782027,0.0,260.94,0.0,0.060869,200000,122460.26156837185,-77539.73843162815,0.6123013078418592
2021-02-19,-2,-2.4732197891080925,0.0,282.51,0.0,0.086817,200000,122460.26156837185,-77539.73843162815,0.6123013078418592
2021-02-20,-2,-2.636744070692405,0.0,255.11,0.0,0.089168,200000,122460.26156837185,-77539.73843162815,0.6123013078418592
2021-02-21,-2,-2.340872757761669,0.0,247.28,0.0,0.090146,200000,122460.26156837185,-77539.73843162815,0.6123013078418592
2021-02-22,-2,-2.36867858572423,0.0,224.22,0.0,0.092491,200000,122460.26156837185,-77539.73843162815,0.6123013078418592
2021-02-23,-2,-1.7999041309329162,0.0,220.85,0.0,0.084445,200000,122460.26156837185,-77539.73843162815,0.6123013078418592
2021-02-24,-2,-1.8723471504155083,0.0,204.27,0.0,0.087108,200000,122460.26156837185,-77539.73843162815,0.6123013078418592
2021-02-25,-2,-1.4411722980893378,0.0,198.98,0.0,0.078599,200000,122460.26156837185,-77539.73843162815,0.6123013078418592
