date,statusList,zscore,ADAUSDT_position,ADAUSDT_price,XRPUSDT_position,XRPUSDT_price,init,total_asset,pnl,return
2020-08-01,-2,-2.5849314387884363,0.0,0.1441,0.0,0.29089,200000,228838.98449582438,28838.984495824378,1.144194922479122
2020-08-02,-2,-2.497162395972124,0.0,0.13375,0.0,0.28803,200000,228838.98449582438,28838.984495824378,1.144194922479122
2020-08-03,-2,-2.3177542338912005,0.0,0.1373,0.0,0.31016,200000,228838.98449582438,28838.984495824378,1.144194922479122
2020-08-04,-2,-1.5993795288069523,0.0,0.14335,0.0,0.30138,200000,228838.98449582438,28838.984495824378,1.144194922479122
2020-08-05,-2,-1.479820196387852,0.0,0.14227,0.0,0.30228,200000,228838.98449582438,28838.984495824378,1.144194922479122
2020-08-06,-2,-1.2530754758091693,0.0,0.14444,0.0,0.30311,200000,228838.98449582438,28838.984495824378,1.144194922479122
2020-08-07,-1,-1.1844872648753506,823873.0720615797,0.13888,-388692.775241744,0.29437,200000,228838.98449582438,28838.984495824378,1.144194922479122
2020-08-08,-1,-0.7657205767921044,823873.0720615797,0.14696,-388692.775241744,0.29527,200000,235845.7024157995,35845.70241579949,1.1792285120789974
2020-08-09,-1,-0.617524945260812,823873.0720615797,0.14512,-388692.775241744,0.2879,200000,231465.11020967455,31465.110209674545,1.1573255510483726
2020-08-10,-1,-0.7457500483160425,823873.0720615797,0.14383,-388692.775241744,0.29469,200000,233041.53789060656,33041.53789060656,1.1652076894530328
2020-08-11,-1,-0.7284712688954488,823873.0720615797,0.13685,-388692.775241744,0.2831,200000,222785.9545825649,22785.95458256491,1.1139297729128246
2020-08-12,-1,-0.6472738694350142,823873.0720615797,0.1367,-388692.775241744,0.28233,200000,222363.08018481953,22363.080184819526,1.1118154009240977
2020-08-13,-1,-0.7053230277161637,823873.0720615797,0.13944,-388692.775241744,0.2942,200000,229234.27564438776,29234.27564438776,1.1461713782219387
2020-08-14,-1,-0.8118576162454201,823873.0720615797,0.13826,-388692.775241744,0.29995,200000,230497.0888769951,30497.088876995113,1.1524854443849755
2020-08-15,-1,-0.7546447689061611,823873.0720615797,0.13837,-388692.775241744,0.29884,200000,230156.26593440358,30156.26593440358,1.150781329672018
2020-08-16,-1,-0.8234096565383043,823873.0720615797,0.13882,-388692.775241744,0.30455,200000,232746.44456346164,32746.444563461642,1.1637322228173081
2020-08-17,-1,-1.1361678536433644,823873.0720615797,0.14039,-388692.775241744,0.31539,200000,238253.3549702188,38253.35497021879,1.191266774851094
2020-08-18,-1,-0.9053624572372168,823873.0720615797,0.13691,-388692.775241744,0.30251,200000,230379.91373433085,30379.913734330854,1.1518995686716542
2020-08-19,-1,-1.1889532580958233,823873.0720615797,0.12966,-388692.775241744,0.28975,200000,219447.11414979975,19447.114149799745,1.0972355707489987
2020-08-20,-1,-0.649080045146878,823873.0720615797,0.13413,-388692.775241744,0.29218,200000,224074.35022575245,24074.350225752452,1.1203717511287623
2020-08-21,-2,-1.5022488313569626,0.0,0.12315,0.0,0.27933,200000,235952.5685797172,35952.56857971719,1.179762842898586
2020-08-22,-2,-1.5021893912466504,0.0,0.12515,0.0,0.28592,200000,235952.5685797172,35952.56857971719,1.179762842898586
2020-08-23,-2,-1.916686214507665,0.0,0.12141,0.0,0.2848,200000,235952.5685797172,35952.56857971719,1.179762842898586
2020-08-24,-2,-1.579340981958463,0.0,0.12361,0.0,0.2884,200000,235952.5685797172,35952.56857971719,1.179762842898586
2020-08-25,-2,-2.1092519914803596,0.0,0.11239,0.0,0.27625,200000,235952.5685797172,35952.56857971719,1.179762842898586
2020-08-26,-2,-1.6110168124760589,0.0,0.11435,0.0,0.27653,200000,235952.5685797172,35952.56857971719,1.179762842898586
2020-08-27,-2,-1.6658690313059996,0.0,0.10725,0.0,0.26469,200000,235952.5685797172,35952.56857971719,1.179762842898586
2020-08-28,-2,-1.5940933131127955,0.0,0.10927,0.0,0.27174,200000,235952.5685797172,35952.56857971719,1.179762842898586
2020-08-29,0,-0.7635645509843099,0.0,0.11623,0.0,0.2738,200000,235952.5685797172,35952.56857971719,1.179762842898586
2020-08-30,-1,-1.0273362091688178,1004309.9028676138,0.11747,-416847.8704326853,0.28302,200000,235952.5685797172,35952.56857971719,1.179762842898586
2020-08-31,0,-0.13235014588714528,0.0,0.12253,0.0,0.28115,200000,230091.254953498,30091.25495349799,1.15045627476749
2020-09-01,0,-0.6687867136044601,0.0,0.12445,0.0,0.29521,200000,230091.254953498,30091.25495349799,1.15045627476749
2020-09-02,0,-0.8417568363231269,0.0,0.11489,0.0,0.27595,200000,230091.254953498,30091.25495349799,1.15045627476749
2020-09-03,-2,-2.005954727115977,0.0,0.09446,0.0,0.24409,200000,230091.254953498,30091.25495349799,1.15045627476749
2020-09-04,-2,-1.272429045793229,0.0,0.10156,0.0,0.25385,200000,230091.254953498,30091.25495349799,1.15045627476749
2020-09-05,-2,-1.985197150913704,0.0,0.09,0.0,0.23738,200000,230091.254953498,30091.25495349799,1.15045627476749
2020-09-06,-2,-1.4808177571864503,0.0,0.0926,0.0,0.23986,200000,230091.254953498,30091.25495349799,1.15045627476749
2020-09-07,-2,-1.3195472923057947,0.0,0.0936,0.0,0.24198,200000,230091.254953498,30091.25495349799,1.15045627476749
2020-09-08,-2,-1.287226984802066,0.0,0.09101,0.0,0.23657,200000,230091.254953498,30091.25495349799,1.15045627476749
2020-09-09,0,-0.9757727517112471,0.0,0.09331,0.0,0.23901,200000,230091.254953498,30091.25495349799,1.15045627476749
2020-09-10,0,-0.43275129495122683,0.0,0.09709,0.0,0.24302,200000,230091.254953498,30091.25495349799,1.15045627476749
2020-09-11,0,-0.32713128638288097,0.0,0.09701,0.0,0.24252,200000,230091.254953498,30091.25495349799,1.15045627476749
2020-09-12,0,-0.5669287372382501,0.0,0.09771,0.0,0.24752,200000,230091.254953498,30091.25495349799,1.15045627476749
2020-09-13,0,-0.6270622766800082,0.0,0.09507,0.0,0.24218,200000,230091.254953498,30091.25495349799,1.15045627476749
2020-09-14,0,-0.5261796474950214,0.0,0.09663,0.0,0.24564,200000,230091.254953498,30091.25495349799,1.15045627476749
2020-09-15,-1,-1.1010327633034231,1235322.96227584,0.09313,-472835.5903035181,0.24331,200000,230091.254953498,30091.25495349799,1.15045627476749
2020-09-16,-2,-1.6351906393393656,0.0,0.09151,0.0,0.24686,200000,233771.04449796234,33771.04449796234,1.1688552224898117
2020-09-17,-2,-1.3351422320574218,0.0,0.09408,0.0,0.25214,200000,233771.04449796234,33771.04449796234,1.1688552224898117
2020-09-18,-2,-1.719095695002404,0.0,0.09093,0.0,0.25065,200000,233771.04449796234,33771.04449796234,1.1688552224898117
2020-09-19,-2,-1.4739437686825339,0.0,0.09141,0.0,0.25112,200000,233771.04449796234,33771.04449796234,1.1688552224898117
2020-09-20,-2,-1.54356996898422,0.0,0.08936,0.0,0.24652,200000,233771.04449796234,33771.04449796234,1.1688552224898117
2020-09-21,-2,-2.289362377099536,0.0,0.07983,0.0,0.23102,200000,233771.04449796234,33771.04449796234,1.1688552224898117
2020-09-22,-2,-1.8706786963194286,0.0,0.08146,0.0,0.23302,200000,233771.04449796234,33771.04449796234,1.1688552224898117
2020-09-23,-2,-1.800981217176348,0.0,0.07663,0.0,0.22164,200000,233771.04449796234,33771.04449796234,1.1688552224898117
2020-09-24,-1,-1.185067271161396,1416107.6114487662,0.08254,-502171.86049570877,0.23276,200000,233771.04449796234,33771.04449796234,1.1688552224898117
2020-09-25,0,1.2862204889939246,0.0,0.09693,0.0,0.24154,200000,217802.32490436692,17802.32490436692,1.0890116245218346
2020-09-26,0,0.9254175436460509,0.0,0.09547,0.0,0.24153,200000,217802.32490436692,17802.32490436692,1.0890116245218346
2020-09-27,2,1.7767829256312988,0.0,0.1013,0.0,0.24334,200000,217802.32490436692,17802.32490436692,1.0890116245218346
2020-09-28,2,1.5741374428800052,0.0,0.1003,0.0,0.24107,200000,217802.32490436692,17802.32490436692,1.0890116245218346
2020-09-29,2,1.444258380086139,0.0,0.1011,0.0,0.24285,200000,217802.32490436692,17802.32490436692,1.0890116245218346
2020-09-30,2,1.4593110954423616,0.0,0.10136,0.0,0.24171,200000,217802.32490436692,17802.32490436692,1.0890116245218346
2020-10-01,1,1.1026319465190857,-1110782.9707485053,0.09804,457202.9155387861,0.23819,200000,217802.32490436692,17802.32490436692,1.0890116245218346
2020-10-02,1,0.5286367662667733,-1110782.9707485053,0.09286,457202.9155387861,0.23386,200000,210068.78049160674,10068.78049160674,1.0503439024580337
2020-10-03,1,0.6526272895170806,-1110782.9707485053,0.09328,457202.9155387861,0.23273,200000,210018.67004476226,10018.670044762257,1.0500933502238112
2020-10-04,1,0.26570176510760934,-1110782.9707485053,0.09686,457202.9155387861,0.24794,200000,220949.32942538685,20949.32942538685,1.1047466471269343
2020-10-05,0,0.19108603928397438,0.0,0.09738,0.0,0.2503,200000,211532.4808364982,11532.480836498202,1.057662404182491
2020-10-06,0,-0.2359742138999818,0.0,0.09289,0.0,0.24545,200000,211532.4808364982,11532.480836498202,1.057662404182491
2020-10-07,0,-0.30375717854512846,0.0,0.09374,0.0,0.2487,200000,211532.4808364982,11532.480836498202,1.057662404182491
2020-10-08,0,-0.10340260164054228,0.0,0.09632,0.0,0.25141,200000,211532.4808364982,11532.480836498202,1.057662404182491
2020-10-09,0,0.5226473284505843,0.0,0.10129,0.0,0.25293,200000,211532.4808364982,11532.480836498202,1.057662404182491
2020-10-10,0,0.934268890432143,0.0,0.10493,0.0,0.25402,200000,211532.4808364982,11532.480836498202,1.057662404182491
2020-10-11,1,1.0116212779556277,-993296.7732743153,0.10648,414055.12221362785,0.25544,200000,211532.4808364982,11532.480836498202,1.057662404182491
2020-10-12,2,1.3834669663339214,0.0,0.10945,0.0,0.25603,200000,214238.2797310169,14238.279731016897,1.0711913986550845
2020-10-13,2,1.2973338862132682,0.0,0.10925,0.0,0.2565,200000,214238.2797310169,14238.279731016897,1.0711913986550845
2020-10-14,2,1.5027135108116625,0.0,0.10703,0.0,0.24906,200000,214238.2797310169,14238.279731016897,1.0711913986550845
2020-10-15,2,1.5352498390155458,0.0,0.10666,0.0,0.24596,200000,214238.2797310169,14238.279731016897,1.0711913986550845
2020-10-16,2,1.369657685277619,0.0,0.10414,0.0,0.24011,200000,214238.2797310169,14238.279731016897,1.0711913986550845
2020-10-17,2,1.5671995326838708,0.0,0.10598,0.0,0.24057,200000,214238.2797310169,14238.279731016897,1.0711913986550845
2020-10-18,2,1.5293020820963277,0.0,0.10735,0.0,0.24221,200000,214238.2797310169,14238.279731016897,1.0711913986550845
2020-10-19,2,1.3464715284173758,0.0,0.10859,0.0,0.24558,200000,214238.2797310169,14238.279731016897,1.0711913986550845
2020-10-20,0,0.3722975847454037,0.0,0.10238,0.0,0.24322,200000,214238.2797310169,14238.279731016897,1.0711913986550845
2020-10-21,0,0.39861276344641705,0.0,0.10589,0.0,0.25088,200000,214238.2797310169,14238.279731016897,1.0711913986550845
2020-10-22,0,0.7213603051349655,0.0,0.11077,0.0,0.25709,200000,214238.2797310169,14238.279731016897,1.0711913986550845
2020-10-23,0,0.3687755451497579,0.0,0.10805,0.0,0.25471,200000,214238.2797310169,14238.279731016897,1.0711913986550845
2020-10-24,0,0.1777236121705197,0.0,0.10797,0.0,0.2562,200000,214238.2797310169,14238.279731016897,1.0711913986550845
2020-10-25,0,0.0523280606325108,0.0,0.10639,0.0,0.25313,200000,214238.2797310169,14238.279731016897,1.0711913986550845
2020-10-26,0,-0.32640384261659255,0.0,0.10306,0.0,0.2481,200000,214238.2797310169,14238.279731016897,1.0711913986550845
2020-10-27,-1,-1.1468355635100946,1044453.3918243804,0.10256,-423848.1377972874,0.25273,200000,214238.2797310169,14238.279731016897,1.0711913986550845
2020-10-28,-2,-1.7300587347311418,0.0,0.09869,0.0,0.2454,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-10-29,-2,-2.2794462302631806,0.0,0.09531,0.0,0.24239,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-10-30,-2,-2.125573843077407,0.0,0.0933,0.0,0.23905,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-10-31,-2,-1.9457985376731186,0.0,0.093,0.0,0.23968,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-01,0,-0.6054591120845277,0.0,0.09827,0.0,0.23999,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-02,-2,-1.4560285553964367,0.0,0.09221,0.0,0.23523,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-03,-2,-1.369136762878,0.0,0.09357,0.0,0.2396,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-04,0,-0.6774579826852176,0.0,0.0955,0.0,0.23758,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-05,0,-0.854620933087047,0.0,0.09752,0.0,0.24561,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-06,0,0.595713096561565,0.0,0.1091,0.0,0.25863,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-07,0,-0.20947961364140041,0.0,0.10128,0.0,0.2491,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-08,0,0.820156393563698,0.0,0.10655,0.0,0.25374,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-09,0,0.9283269865750077,0.0,0.10561,0.0,0.25059,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-10,0,0.6499967022918793,0.0,0.1059,0.0,0.2538,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-11,0,0.5326864283390286,0.0,0.10599,0.0,0.25581,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-12,0,0.28411372231691945,0.0,0.1046,0.0,0.2549,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-13,0,-0.5334849364712495,0.0,0.10629,0.0,0.2659,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-14,-2,-1.3865435264404624,0.0,0.10411,0.0,0.26824,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-15,-2,-2.2131765734296334,0.0,0.10046,0.0,0.26954,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-16,-2,-2.432747872424761,0.0,0.10387,0.0,0.28813,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-17,-2,-1.9687960765776258,0.0,0.10947,0.0,0.30247,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-18,-2,-1.6679156498140362,0.0,0.10658,0.0,0.29335,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-19,-2,-2.0227908785620103,0.0,0.1059,0.0,0.30358,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-20,-2,-1.4391070361837008,0.0,0.11828,0.0,0.32991,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-21,-2,-2.9855966938642102,0.0,0.13334,0.0,0.46283,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-22,-2,-1.5814505152716973,0.0,0.14599,0.0,0.44611,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-23,-2,-2.7184369882067836,0.0,0.15445,0.0,0.61579,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-24,-2,-2.3270515995986107,0.0,0.16721,0.0,0.694,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-25,-2,-1.8978512490127284,0.0,0.15473,0.0,0.63022,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-26,-2,-1.4997641971305682,0.0,0.13843,0.0,0.53654,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-27,-2,-1.4151715423577076,0.0,0.14178,0.0,0.5623,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-28,-1,-1.124335698180351,652475.9157842292,0.16489,-171921.49723335553,0.62579,200000,215173.5075073231,15173.507507323113,1.0758675375366156
2020-11-29,-1,-0.8567558569025088,652475.9157842292,0.16663,-171921.49723335553,0.60543,200000,212808.49391711655,12808.493917116546,1.0640424695855828
2020-11-30,-1,-1.0124015548721361,652475.9157842292,0.17204,-171921.49723335553,0.66417,200000,226437.05736899655,26437.057368996553,1.1321852868449827
2020-12-01,-1,-0.9892735178087834,652475.9157842292,0.15562,-171921.49723335553,0.61088,200000,206561.70624425396,6561.706244253961,1.0328085312212698
2020-12-02,-1,-0.9569766429069237,652475.9157842292,0.15845,-171921.49723335553,0.62972,200000,211647.21409379976,11647.214093799761,1.0582360704689988
2020-12-03,-1,-0.7321806000226594,652475.9157842292,0.16398,-171921.49723335553,0.63046,200000,215382.62781603922,15382.627816039225,1.076913139080196
2020-12-04,-1,-0.5281486167977154,652475.9157842292,0.14781,-171921.49723335553,0.55367,200000,191630.24048525887,-8369.759514741134,0.9581512024262944
2020-12-05,-1,-0.32198718848374963,652475.9157842292,0.15993,-171921.49723335553,0.58517,200000,204953.77574741442,4953.775747414416,1.0247688787370721
2020-12-06,-1,-0.634423180812409,652475.9157842292,0.15873,-171921.49723335553,0.62107,200000,210342.78639915085,10342.78639915085,1.0517139319957542
2020-12-07,-1,-0.617742679452503,652475.9157842292,0.15401,-171921.49723335553,0.60818,200000,205047.0319773113,5047.031977311301,1.0252351598865566
2020-12-08,-1,-0.5692024536793419,652475.9157842292,0.1412,-171921.49723335553,0.5589,200000,188216.52411245555,-11783.475887544453,0.9410826205622778
2020-12-09,-1,-0.4596022613033798,652475.9157842292,0.14796,-171921.49723335553,0.58265,200000,196710.39686244918,-3289.6031375508173,0.9835519843122459
2020-12-10,-1,-0.7243516136612087,652475.9157842292,0.14188,-171921.49723335553,0.57267,200000,191027.56675209216,-8972.433247907844,0.9551378337604608
2020-12-11,-1,-0.3516833480897808,652475.9157842292,0.13926,-171921.49723335553,0.54945,200000,185326.06268697896,-14673.937313021044,0.9266303134348948
2020-12-12,0,2.5648188956462925,0.0,0.14438,0.0,0.50658,200000,208061.02685486933,8061.0268548693275,1.0403051342743466
2020-12-13,2,2.823290794888591,0.0,0.15406,0.0,0.51365,200000,208061.02685486933,8061.0268548693275,1.0403051342743466
2020-12-14,2,2.9614894806450707,0.0,0.15877,0.0,0.4974,200000,208061.02685486933,8061.0268548693275,1.0403051342743466
2020-12-15,2,2.626371683494284,0.0,0.15381,0.0,0.46793,200000,208061.02685486933,8061.0268548693275,1.0403051342743466
2020-12-16,1,1.0656631793911535,-618713.6518819713,0.16814,182698.78194523221,0.56941,200000,208061.02685486933,8061.0268548693275,1.0403051342743466
2020-12-17,1,0.4926263255678518,-618713.6518819713,0.16336,182698.78194523221,0.5769,200000,206471.9894756433,6471.989475643291,1.0323599473782163
2020-12-18,1,0.4378324763115293,-618713.6518819713,0.16502,182698.78194523221,0.58337,200000,208681.11525695302,8681.115256953024,1.0434055762847652
2020-12-19,1,0.502888551149382,-618713.6518819713,0.16433,182698.78194523221,0.57666,200000,207028.29401030194,7028.2940103019355,1.0351414700515096
2020-12-20,1,0.7058085429446687,-618713.6518819713,0.16201,182698.78194523221,0.55586,200000,201792.74367347494,1792.7436734749353,1.0089637183673748
2020-12-21,1,0.8489252045213367,-618713.6518819713,0.15278,182698.78194523221,0.51445,200000,188516.46010625229,-11483.539893747715,0.9425823005312615
2020-12-22,2,2.443607189674382,0.0,0.15646,0.0,0.44642,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2020-12-23,2,3.7781851340287225,0.0,0.13635,0.0,0.2605,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2020-12-24,2,2.127568800426573,0.0,0.15304,0.0,0.33863,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2020-12-25,2,2.2286547769439484,0.0,0.15761,0.0,0.31768,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2020-12-26,2,2.2185405167724874,0.0,0.15839,0.0,0.29481,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2020-12-27,2,1.9398666976702383,0.0,0.15467,0.0,0.28407,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2020-12-28,2,2.6494293305686316,0.0,0.17627,0.0,0.24845,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2020-12-29,2,2.775223374029157,0.0,0.19067,0.0,0.22142,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2020-12-30,2,2.2802003943107296,0.0,0.18389,0.0,0.21138,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2020-12-31,2,1.771547765829406,0.0,0.18134,0.0,0.21959,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2021-01-01,2,1.2099198688918598,0.0,0.17509,0.0,0.23746,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2021-01-02,2,1.358193899204817,0.0,0.17742,0.0,0.22064,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2021-01-03,2,1.6253508230084088,0.0,0.20615,0.0,0.2254,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2021-01-04,2,1.5825114372974762,0.0,0.22528,0.0,0.23565,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2021-01-05,2,1.993916370407968,0.0,0.25873,0.0,0.22573,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2021-01-06,2,2.2332222023984007,0.0,0.33309,0.0,0.24854,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2021-01-07,0,0.7802174208799407,0.0,0.29928,0.0,0.32389,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2021-01-08,0,0.7810795112837543,0.0,0.30389,0.0,0.32032,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2021-01-09,0,0.943746816603908,0.0,0.33062,0.0,0.32419,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2021-01-10,0,0.6410315041609206,0.0,0.30153,0.0,0.31491,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2021-01-11,0,0.5741370839284323,0.0,0.2757,0.0,0.28743,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2021-01-12,0,0.6199622999637009,0.0,0.28888,0.0,0.29254,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2021-01-13,0,0.6996469972899129,0.0,0.3123,0.0,0.30582,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2021-01-14,0,0.7845836653268009,0.0,0.31201,0.0,0.29642,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2021-01-15,0,0.8603873476097812,0.0,0.30188,0.0,0.27991,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2021-01-16,2,1.8236496313002692,0.0,0.35071,0.0,0.27924,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2021-01-17,2,2.1871812389666654,0.0,0.38081,0.0,0.27746,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2021-01-18,2,1.5538447005924239,0.0,0.37123,0.0,0.28528,200000,223304.57459233198,23304.574592331977,1.1165228729616599
2021-01-19,1,1.1373233859062724,-304063.96322485287,0.3672,379821.3610564906,0.29396,200000,223304.57459233195,23304.57459233195,1.1165228729616596
2021-01-20,1,1.1374028458060903,-304063.96322485287,0.37532,379821.3610564906,0.29539,200000,226316.71852002852,26316.718520028517,1.1315835926001425
2021-01-21,1,0.38461677064825206,-304063.96322485287,0.30785,379821.3610564906,0.26802,200000,195405.81226913157,-4594.187730868434,0.9770290613456578
2021-01-22,1,1.1032902723897555,-304063.96322485287,0.34867,379821.3610564906,0.27217,200000,209393.9618963545,9393.961896354507,1.0469698094817725
2021-01-23,1,0.9545509633804155,-304063.96322485287,0.34583,379821.3610564906,0.27167,200000,208340.5095602677,8340.509560267703,1.0417025478013384
2021-01-24,1,0.9827132422220837,-304063.96322485287,0.35345,379821.3610564906,0.27339,200000,211310.76970105822,11310.76970105822,1.056553848505291
2021-01-25,1,0.850042564987087,-304063.96322485287,0.34308,379821.3610564906,0.26757,200000,205947.06608106772,5947.066081067722,1.0297353304053387
2021-01-26,1,0.8701441804904393,-304063.96322485287,0.3433,379821.3610564906,0.26834,200000,206306.42260099069,6306.422600990685,1.0315321130049535
2021-01-27,1,0.5598755770806242,-304063.96322485287,0.31144,379821.3610564906,0.25039,200000,189801.15130168287,-10198.848698317131,0.9490057565084143
2021-01-28,1,0.888803360178634,-304063.96322485287,0.34409,379821.3610564906,0.26407,200000,204924.79592022713,4924.79592022713,1.0246239796011356
2021-01-29,1,0.27735260944162093,-304063.96322485287,0.34752,379821.3610564906,0.2829,200000,213119.77154278208,13119.77154278208,1.0655988577139104
2021-01-30,0,-2.4786008854283237,0.0,0.364,0.0,0.44372,200000,165449.52287819242,-34550.47712180758,0.8272476143909622
2021-01-31,-2,-2.685611032009324,0.0,0.34475,0.0,0.49507,200000,165449.52287819242,-34550.47712180758,0.8272476143909622
2021-02-01,0,-0.44042587822104606,0.0,0.40876,0.0,0.37106,200000,165449.52287819242,-34550.47712180758,0.8272476143909622
2021-02-02,0,-0.2535596377964979,0.0,0.42498,0.0,0.37254,200000,165449.52287819242,-34550.47712180758,0.8272476143909622
2021-02-03,0,-0.4437450028059687,0.0,0.44189,0.0,0.39721,200000,165449.52287819242,-34550.47712180758,0.8272476143909622
2021-02-04,-1,-1.1420279569387244,188293.26134450815,0.43934,-185710.5431341255,0.44545,200000,165449.52287819242,-34550.47712180758,0.8272476143909622
2021-02-05,0,0.0794813930932294,0.0,0.53917,0.0,0.45219,200000,147903.89565889415,-52096.10434110585,0.7395194782944707
2021-02-06,2,1.4332840883558142,0.0,0.63444,0.0,0.44307,200000,147903.89565889415,-52096.10434110585,0.7395194782944707
2021-02-07,2,1.974144956120179,0.0,0.66109,0.0,0.41849,200000,147903.89565889415,-52096.10434110585,0.7395194782944707
2021-02-08,2,1.4160486520288453,0.0,0.67638,0.0,0.45099,200000,147903.89565889415,-52096.10434110585,0.7395194782944707
2021-02-09,2,1.2241071669965284,0.0,0.70562,0.0,0.47636,200000,147903.89565889415,-52096.10434110585,0.7395194782944707
2021-02-10,2,2.3653358270366507,0.0,0.93966,0.0,0.50429,200000,147903.89565889415,-52096.10434110585,0.7395194782944707
2021-02-11,2,1.7049748915204819,0.0,0.92796,0.0,0.52806,200000,147903.89565889415,-52096.10434110585,0.7395194782944707
2021-02-12,0,0.7942146245335576,0.0,0.92426,0.0,0.609,200000,147903.89565889415,-52096.10434110585,0.7395194782944707
2021-02-13,0,0.5004231826272082,0.0,0.91299,0.0,0.63309,200000,147903.89565889415,-52096.10434110585,0.7395194782944707
2021-02-14,0,0.4136027036427188,0.0,0.84364,0.0,0.59211,200000,147903.89565889415,-52096.10434110585,0.7395194782944707
2021-02-15,0,0.8384642155943377,0.0,0.86143,0.0,0.54976,200000,147903.89565889415,-52096.10434110585,0.7395194782944707
2021-02-16,1,1.090289981038183,-85002.23888442192,0.87,142228.960148951,0.51995,200000,147903.89565889415,-52096.10434110585,0.7395194782944707
2021-02-17,1,0.9872166684715131,-85002.23888442192,0.89206,142228.960148951,0.53467,200000,151872.65534207705,-48127.34465792295,0.7593632767103853
2021-02-18,1,1.041862851814353,-85002.23888442192,0.91442,142228.960148951,0.53204,200000,153399.243238341,-46600.756761658995,0.766996216191705
2021-02-19,1,0.7230663989761664,-85002.23888442192,0.92581,142228.960148951,0.56465,200000,159005.50512969185,-40994.494870308146,0.7950275256484592
2021-02-20,2,2.3423049684019794,0.0,1.11568,0.0,0.51167,200000,169964.90149805226,-30035.098501947738,0.8498245074902613
2021-02-21,2,1.5912574672500461,0.0,1.09894,0.0,0.54468,200000,169964.90149805226,-30035.098501947738,0.8498245074902613
2021-02-22,1,1.1997873857635808,-77465.9314230478,1.09703,150023.7452759703,0.56646,200000,169964.90149805223,-30035.098501947767,0.8498245074902612
2021-02-23,2,1.3659445300157194,0.0,0.96197,0.0,0.47579,200000,173105.00578422766,-26894.99421577234,0.8655250289211383
