date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,NEOUSDT_position,NEOUSDT_price,init,total_asset,pnl,return
2020-07-31,-2,-1.7018033768023884,0.0,0.0007611,0.0,12.245,200000,183269.76916894972,-16730.230831050285,0.9163488458447486
2020-08-01,-2,-2.045805994628604,0.0,0.000811,0.0,13.396,200000,183269.76916894972,-16730.230831050285,0.9163488458447486
2020-08-02,-1,-1.072267924328708,120019495.19905025,0.0007635,-7535.763534907472,12.16,200000,183269.76916894972,-16730.230831050285,0.9163488458447486
2020-08-03,-2,-1.2051866685567283,0.0,0.0007699,0.0,12.4,200000,184310.22764805358,-15689.77235194642,0.9215511382402679
2020-08-04,-2,-1.2321418610850765,0.0,0.0007788,0.0,12.561,200000,184310.22764805358,-15689.77235194642,0.9215511382402679
2020-08-05,-2,-1.8353870545543147,0.0,0.0007661,0.0,12.868,200000,184310.22764805358,-15689.77235194642,0.9215511382402679
2020-08-06,-2,-1.3304453033510852,0.0,0.0007845,0.0,12.951,200000,184310.22764805358,-15689.77235194642,0.9215511382402679
2020-08-07,0,0.698972317154968,0.0,0.0008578,0.0,12.856,200000,184310.22764805358,-15689.77235194642,0.9215511382402679
2020-08-08,0,0.1568802410203383,0.0,0.0008517,0.0,13.123,200000,184310.22764805358,-15689.77235194642,0.9215511382402679
2020-08-09,0,-0.07428273814613252,0.0,0.0008322,0.0,12.997,200000,184310.22764805358,-15689.77235194642,0.9215511382402679
2020-08-10,-2,-1.644380263916188,0.0,0.0008578,0.0,14.526,200000,184310.22764805358,-15689.77235194642,0.9215511382402679
2020-08-11,-2,-1.2174080423887172,0.0,0.0008198,0.0,13.686,200000,184310.22764805358,-15689.77235194642,0.9215511382402679
2020-08-12,-1,-1.148885180288808,107356842.7586519,0.0008584,-6424.64541439116,14.344,200000,184310.22764805358,-15689.77235194642,0.9215511382402679
2020-08-13,-2,-1.6520115231069543,0.0,0.0008484,0.0,14.545,200000,186675.14980393273,-13324.850196067273,0.9333757490196637
2020-08-14,-2,-1.8399197852915605,0.0,0.000847,0.0,14.813,200000,186675.14980393273,-13324.850196067273,0.9333757490196637
2020-08-15,-2,-1.7745786043234968,0.0,0.000855,0.0,15.103,200000,186675.14980393273,-13324.850196067273,0.9333757490196637
2020-08-16,-1,-1.0022907839261992,102908020.84009522,0.000907,-6025.666552741534,15.49,200000,186675.14980393273,-13324.850196067273,0.9333757490196637
2020-08-17,-2,-2.3076983457600795,0.0,0.0008824,0.0,16.56,200000,195654.15032803253,-4345.849671967473,0.9782707516401626
2020-08-18,-2,-2.1546338639114087,0.0,0.0008437,0.0,16.12,200000,195654.15032803253,-4345.849671967473,0.9782707516401626
2020-08-19,-2,-1.9360895979641106,0.0,0.0008226,0.0,15.834,200000,195654.15032803253,-4345.849671967473,0.9782707516401626
2020-08-20,-2,-2.418821546936524,0.0,0.000845,0.0,17.842,200000,195654.15032803253,-4345.849671967473,0.9782707516401626
2020-08-21,-2,-2.016989313852547,0.0,0.0007758,0.0,16.387,200000,195654.15032803253,-4345.849671967473,0.9782707516401626
2020-08-22,-2,-2.374886506014746,0.0,0.0007962,0.0,18.936,200000,195654.15032803253,-4345.849671967473,0.9782707516401626
2020-08-23,-2,-1.930622612342878,0.0,0.0007745,0.0,18.17,200000,195654.15032803253,-4345.849671967473,0.9782707516401626
2020-08-24,-2,-1.6120473496154788,0.0,0.0007816,0.0,18.074,200000,195654.15032803253,-4345.849671967473,0.9782707516401626
2020-08-25,-2,-1.3663873064666434,0.0,0.0007459,0.0,17.023,200000,195654.15032803253,-4345.849671967473,0.9782707516401626
2020-08-26,-2,-1.3688114575544499,0.0,0.0007359,0.0,17.322,200000,195654.15032803253,-4345.849671967473,0.9782707516401626
2020-08-27,-2,-1.4682928760491563,0.0,0.0007156,0.0,17.649,200000,195654.15032803253,-4345.849671967473,0.9782707516401626
2020-08-28,-2,-1.406796680573933,0.0,0.0007313,0.0,18.294,200000,195654.15032803253,-4345.849671967473,0.9782707516401626
2020-08-29,-2,-1.8126346859241846,0.0,0.0007416,0.0,21.141,200000,195654.15032803253,-4345.849671967473,0.9782707516401626
2020-08-30,-2,-1.5205898648224596,0.0,0.000742,0.0,20.662,200000,195654.15032803253,-4345.849671967473,0.9782707516401626
2020-08-31,-2,-1.4234450170919295,0.0,0.0007249,0.0,20.443,200000,195654.15032803253,-4345.849671967473,0.9782707516401626
2020-09-01,-2,-1.4620132892718563,0.0,0.00073,0.0,21.517,200000,195654.15032803253,-4345.849671967473,0.9782707516401626
2020-09-02,-2,-1.261971367805857,0.0,0.0007035,0.0,20.33,200000,195654.15032803253,-4345.849671967473,0.9782707516401626
2020-09-03,-2,-1.232410770975807,0.0,0.0006018,0.0,17.725,200000,195654.15032803253,-4345.849671967473,0.9782707516401626
2020-09-04,-2,-1.369691262082393,0.0,0.0006042,0.0,18.904,200000,195654.15032803253,-4345.849671967473,0.9782707516401626
2020-09-05,-2,-1.37819666133872,0.0,0.0005336,0.0,16.964,200000,195654.15032803253,-4345.849671967473,0.9782707516401626
2020-09-06,-2,-1.2774470410978793,0.0,0.0005402,0.0,17.156,200000,195654.15032803253,-4345.849671967473,0.9782707516401626
2020-09-07,-2,-1.3835970089477285,0.0,0.0005492,0.0,18.204,200000,195654.15032803253,-4345.849671967473,0.9782707516401626
2020-09-08,-1,-1.179000141150476,183609375.30783832,0.0005328,-5713.530847098252,17.122,200000,195654.15032803253,-4345.849671967473,0.9782707516401626
2020-09-09,-1,-0.9820214611923059,183609375.30783832,0.0005491,-5713.530847098252,17.282,200000,199561.148081086,-438.8519189140061,0.99780574040543
2020-09-10,-2,-1.2489415952986864,0.0,0.0005535,0.0,18.462,200000,199509.56759427197,-490.4324057280319,0.9975478379713598
2020-09-11,-1,-1.1856771268291801,165375967.83344823,0.0006032,-4909.433721991042,20.319,200000,199509.56759427197,-490.4324057280319,0.9975478379713598
2020-09-12,-2,-1.551792314099544,0.0,0.000588,0.0,21.725,200000,208925.9461184598,8925.946118459804,1.0446297305922991
2020-09-13,-2,-1.4828814036351126,0.0,0.0005446,0.0,20.339,200000,208925.9461184598,8925.946118459804,1.0446297305922991
2020-09-14,-2,-1.6896655887321332,0.0,0.0005563,0.0,22.018,200000,208925.9461184598,8925.946118459804,1.0446297305922991
2020-09-15,-2,-1.2671980044248556,0.0,0.0005457,0.0,20.27,200000,208925.9461184598,8925.946118459804,1.0446297305922991
2020-09-16,-2,-1.340848301733565,0.0,0.0005526,0.0,20.997,200000,208925.9461184598,8925.946118459804,1.0446297305922991
2020-09-17,-2,-1.9591718558245832,0.0,0.0005585,0.0,23.833,200000,208925.9461184598,8925.946118459804,1.0446297305922991
2020-09-18,-2,-2.051178462335811,0.0,0.0005497,0.0,25.307,200000,208925.9461184598,8925.946118459804,1.0446297305922991
2020-09-19,-2,-1.7922083527656834,0.0,0.0005345,0.0,24.5,200000,208925.9461184598,8925.946118459804,1.0446297305922991
2020-09-20,-2,-1.5172180803363338,0.0,0.0005255,0.0,23.579,200000,208925.9461184598,8925.946118459804,1.0446297305922991
2020-09-21,0,-0.9854703889336525,0.0,0.0004844,0.0,20.112,200000,208925.9461184598,8925.946118459804,1.0446297305922991
2020-09-22,0,-0.8896164237835951,0.0,0.0004878,0.0,20.205,200000,208925.9461184598,8925.946118459804,1.0446297305922991
2020-09-23,-1,-1.0788056544586428,230043983.83446357,0.0004541,-5306.729644868169,19.685,200000,208925.9461184598,8925.946118459804,1.0446297305922991
2020-09-24,-1,-1.1500088395642076,230043983.83446357,0.0004884,-5306.729644868169,21.813,200000,228109.17544826138,28109.175448261376,1.1405458772413068
2020-09-25,-1,-0.8767323160348635,230043983.83446357,0.0004914,-5306.729644868169,21.311,200000,226135.32911804097,26135.329118040972,1.1306766455902049
2020-09-26,-1,-0.6883365020624213,230043983.83446357,0.0004925,-5306.729644868169,21.004,200000,224759.21149928434,24759.21149928434,1.1237960574964216
2020-09-27,-1,-0.9201687634348363,230043983.83446357,0.0004732,-5306.729644868169,21.147,200000,221078.22495049535,21078.22495049535,1.1053911247524768
2020-09-28,-1,-0.46239840592402276,230043983.83446357,0.0004747,-5306.729644868169,20.11,200000,215920.21228451873,15920.212284518726,1.0796010614225937
2020-09-29,0,-0.08737983809394619,0.0,0.00048,0.0,19.691,200000,202999.6473150164,2999.6473150163947,1.014998236575082
2020-09-30,0,0.39292433568026475,0.0,0.0004804,0.0,19.078,200000,202999.6473150164,2999.6473150163947,1.014998236575082
2020-10-01,0,0.5846750397260068,0.0,0.000472,0.0,18.786,200000,202999.6473150164,2999.6473150163947,1.014998236575082
2020-10-02,2,1.2029822794986056,0.0,0.000471,0.0,18.089,200000,202999.6473150164,2999.6473150163947,1.014998236575082
2020-10-03,2,1.2348244024228066,0.0,0.0004625,0.0,17.806,200000,202999.6473150164,2999.6473150163947,1.014998236575082
2020-10-04,1,1.007773722226464,-218279190.66130793,0.000465,5599.990270759073,18.125,200000,202999.6473150164,2999.6473150163947,1.014998236575082
2020-10-05,1,1.1804828706413792,-218279190.66130793,0.0004551,5599.990270759073,17.664,200000,198257.0878126495,-1742.9121873505064,0.9912854390632475
2020-10-06,2,1.6519105599051704,0.0,0.0004392,0.0,16.569,200000,206081.62905725578,6081.629057255777,1.030408145286279
2020-10-07,2,1.5454519431514908,0.0,0.0004471,0.0,16.764,200000,206081.62905725578,6081.629057255777,1.030408145286279
2020-10-08,2,1.6537007010813924,0.0,0.0004622,0.0,17.019,200000,206081.62905725578,6081.629057255777,1.030408145286279
2020-10-09,2,1.614590366119269,0.0,0.0004761,0.0,17.39,200000,206081.62905725578,6081.629057255777,1.030408145286279
2020-10-10,1,1.1311661029444506,-219656394.2200552,0.0004691,5876.62909368244,17.534,200000,206081.62905725578,6081.629057255777,1.030408145286279
2020-10-11,2,1.6298814267193527,0.0,0.000497,0.0,17.787,200000,210723.25529529367,10723.255295293668,1.0536162764764683
2020-10-12,2,1.5596095901958593,0.0,0.0005071,0.0,17.983,200000,210723.25529529367,10723.255295293668,1.0536162764764683
2020-10-13,1,1.1928450882722526,-215816525.29218933,0.0004882,5989.518938528045,17.591,200000,210723.25529529367,10723.255295293668,1.0536162764764683
2020-10-14,2,1.3602021363033159,0.0,0.0004793,0.0,16.959,200000,212587.86418934294,12587.864189342945,1.0629393209467146
2020-10-15,1,1.0319625083440576,-221445691.8638989,0.00048,6165.54130479533,17.24,200000,212587.86418934294,12587.864189342945,1.0629393209467146
2020-10-16,1,0.4728476099007161,-221445691.8638989,0.00046,6165.54130479533,17.021,200000,206808.6968063148,6808.696806314809,1.034043484031574
2020-10-17,1,0.5761591105436438,-221445691.8638989,0.0004688,6165.54130479533,17.191,200000,209805.56091653233,9805.560916532326,1.0490278045826615
2020-10-18,1,0.6699921843014729,-221445691.8638989,0.0004786,6165.54130479533,17.428,200000,213436.96198603502,13436.961986035021,1.067184809930175
2020-10-19,1,0.21524920520694935,-221445691.8638989,0.0004754,6165.54130479533,17.569,200000,213597.67709604668,13597.677096046682,1.0679883854802334
2020-10-20,2,1.9031834598229536,0.0,0.0004901,0.0,16.948,200000,216624.80373816856,16624.803738168557,1.0831240186908428
2020-10-21,1,1.1724531315236606,-209016599.51579365,0.0005182,5908.37889314228,18.332,200000,216624.80373816856,16624.803738168557,1.0831240186908428
2020-10-22,1,0.5548848457808029,-209016599.51579365,0.000518,5908.37889314228,18.653,200000,218479.59004296403,18479.59004296403,1.0923979502148202
2020-10-23,0,0.13792029897970767,0.0,0.0004982,0.0,18.136,200000,213602.51401090855,13602.514010908548,1.0680125700545426
2020-10-24,0,0.015190553903237283,0.0,0.0005028,0.0,18.312,200000,213602.51401090855,13602.514010908548,1.0680125700545426
2020-10-25,0,-0.32579430240542223,0.0,0.0004882,0.0,17.865,200000,213602.51401090855,13602.514010908548,1.0680125700545426
2020-10-26,1,1.1587563756865713,-221029091.48479775,0.0004832,6251.536935463257,17.084,200000,213602.51401090855,13602.514010908548,1.0680125700545426
2020-10-27,2,1.9088219671634368,0.0,0.0004909,0.0,17.007,200000,215785.80635937216,15785.80635937216,1.0789290317968607
2020-10-28,2,2.0751957274382677,0.0,0.0004636,0.0,15.87,200000,215785.80635937216,15785.80635937216,1.0789290317968607
2020-10-29,2,2.374164942546164,0.0,0.0004558,0.0,15.276,200000,215785.80635937216,15785.80635937216,1.0789290317968607
2020-10-30,2,2.4178279553247095,0.0,0.0004483,0.0,14.788,200000,215785.80635937216,15785.80635937216,1.0789290317968607
2020-10-31,2,2.211517950883324,0.0,0.0004499,0.0,14.702,200000,215785.80635937216,15785.80635937216,1.0789290317968607
2020-11-01,2,1.6126186338556936,0.0,0.0004513,0.0,14.941,200000,215785.80635937216,15785.80635937216,1.0789290317968607
2020-11-02,0,0.4112552952396057,0.0,0.0004395,0.0,15.215,200000,215785.80635937216,15785.80635937216,1.0789290317968607
2020-11-03,2,1.2301084658400816,0.0,0.0004398,0.0,14.676,200000,215785.80635937216,15785.80635937216,1.0789290317968607
2020-11-04,2,1.9919969230267047,0.0,0.0004403,0.0,14.049,200000,215785.80635937216,15785.80635937216,1.0789290317968607
2020-11-05,1,1.1502322654173678,-246668731.5493509,0.0004374,7492.042440086528,14.401,200000,215785.80635937216,15785.80635937216,1.0789290317968607
2020-11-06,1,0.718890361813043,-246668731.5493509,0.0004699,7492.042440086528,15.712,200000,233624.60777367948,33624.60777367948,1.1681230388683974
2020-11-07,2,1.339413899551041,0.0,0.0004578,0.0,14.813,200000,217731.12699766326,17731.12699766326,1.0886556349883163
2020-11-08,0,0.8548328642638923,0.0,0.0004693,0.0,15.45,200000,217731.12699766326,17731.12699766326,1.0886556349883163
2020-11-09,0,0.9340131608108685,0.0,0.0004703,0.0,15.378,200000,217731.12699766326,17731.12699766326,1.0886556349883163
2020-11-10,0,0.6890548395367821,0.0,0.0004733,0.0,15.585,200000,217731.12699766326,17731.12699766326,1.0886556349883163
2020-11-11,1,1.1824563526148366,-227181893.778864,0.0004792,7073.326197052279,15.391,200000,217731.12699766326,17731.12699766326,1.0886556349883163
2020-11-12,1,0.47342699730119137,-227181893.778864,0.0004691,7073.326197052279,15.456,200000,215896.35607330513,15896.356073305127,1.0794817803665255
2020-11-13,0,0.010114142880744626,0.0,0.0004794,0.0,16.007,200000,213419.3944390348,13419.394439034804,1.067096972195174
2020-11-14,0,0.8370101664842686,0.0,0.0004826,0.0,15.684,200000,213419.3944390348,13419.394439034804,1.067096972195174
2020-11-15,2,1.551724124190386,0.0,0.0004804,0.0,15.317,200000,213419.3944390348,13419.394439034804,1.067096972195174
2020-11-16,2,1.7836799640483842,0.0,0.0004973,0.0,15.72,200000,213419.3944390348,13419.394439034804,1.067096972195174
2020-11-17,0,0.9166511933158284,0.0,0.0005021,0.0,16.15,200000,213419.3944390348,13419.394439034804,1.067096972195174
2020-11-18,0,0.9750645060266896,0.0,0.0004903,0.0,15.718,200000,213419.3944390348,13419.394439034804,1.067096972195174
2020-11-19,0,0.27852479588122925,0.0,0.0004952,0.0,16.095,200000,213419.3944390348,13419.394439034804,1.067096972195174
2020-11-20,0,-0.2767040577931317,0.0,0.0004999,0.0,16.444,200000,213419.3944390348,13419.394439034804,1.067096972195174
2020-11-21,-1,-1.0592299966262615,195046055.96694827,0.0005471,-5824.765132069727,18.32,200000,213419.3944390348,13419.394439034804,1.067096972195174
2020-11-22,0,2.518874065096585,0.0,0.0005564,0.0,17.18,200000,204965.23386798272,4965.233867982723,1.0248261693399137
2020-11-23,0,-0.3637112279972329,0.0,0.000583,0.0,19.093,200000,204965.23386798272,4965.233867982723,1.0248261693399137
2020-11-24,2,1.7441469912458976,0.0,0.0006555,0.0,20.499,200000,204965.23386798272,4965.233867982723,1.0248261693399137
2020-11-25,2,1.5034322369756943,0.0,0.0006298,0.0,19.711,200000,204965.23386798272,4965.233867982723,1.0248261693399137
2020-11-26,2,2.0646947790808863,0.0,0.0005607,0.0,17.192,200000,204965.23386798272,4965.233867982723,1.0248261693399137
2020-11-27,2,2.1193294881011298,0.0,0.0005652,0.0,17.12,200000,204965.23386798272,4965.233867982723,1.0248261693399137
2020-11-28,2,1.996125795557092,0.0,0.0005829,0.0,17.533,200000,204965.23386798272,4965.233867982723,1.0248261693399137
2020-11-29,1,1.0530693087898988,-178759143.4397198,0.0005733,5795.216972064655,17.684,200000,204965.23386798275,4965.233867982752,1.0248261693399137
2020-11-30,2,2.2789662063155496,0.0,0.0006355,0.0,18.577,200000,210908.92383387953,10908.923833879526,1.0545446191693977
2020-12-01,2,1.5820563656362456,0.0,0.00059,0.0,17.53,200000,210908.92383387953,10908.923833879526,1.0545446191693977
2020-12-02,1,1.0794571671591577,-176374748.14674658,0.0005979,5850.1310283446,18.026,200000,210908.92383387953,10908.923833879526,1.0545446191693977
2020-12-03,1,1.1027452955052073,-176374748.14674658,0.0006283,5850.1310283446,18.853,200000,221108.77453798163,21108.774537981633,1.1055438726899083
2020-12-04,2,1.202663122668904,0.0,0.0005814,0.0,17.298,200000,212257.63587809313,12257.635878093133,1.0612881793904656
2020-12-05,0,0.7964317881131854,0.0,0.0005969,0.0,17.975,200000,212257.63587809313,12257.635878093133,1.0612881793904656
2020-12-06,0,0.7768560568650968,0.0,0.0005953,0.0,17.89,200000,212257.63587809313,12257.635878093133,1.0612881793904656
2020-12-07,2,1.30299587740668,0.0,0.0005953,0.0,17.442,200000,212257.63587809313,12257.635878093133,1.0612881793904656
2020-12-08,0,0.9767414660308351,0.0,0.0005569,0.0,16.456,200000,212257.63587809313,12257.635878093133,1.0612881793904656
2020-12-09,0,0.20805629893204372,0.0,0.0005567,0.0,16.899,200000,212257.63587809313,12257.635878093133,1.0612881793904656
2020-12-10,0,0.5634046907287419,0.0,0.0005434,0.0,16.238,200000,212257.63587809313,12257.635878093133,1.0612881793904656
2020-12-11,0,0.4853353671983547,0.0,0.0005316,0.0,15.898,200000,212257.63587809313,12257.635878093133,1.0612881793904656
2020-12-12,0,-0.2902439795103777,0.0,0.0005399,0.0,16.463,200000,212257.63587809313,12257.635878093133,1.0612881793904656
2020-12-13,-2,-1.9659703095202032,0.0,0.000548,0.0,17.261,200000,212257.63587809313,12257.635878093133,1.0612881793904656
2020-12-14,0,0.5505343316979476,0.0,0.0005834,0.0,17.398,200000,212257.63587809313,12257.635878093133,1.0612881793904656
2020-12-15,2,1.28772731866392,0.0,0.0005825,0.0,17.103,200000,212257.63587809313,12257.635878093133,1.0612881793904656
2020-12-16,2,1.7914968173038117,0.0,0.0006198,0.0,17.952,200000,212257.63587809313,12257.635878093133,1.0612881793904656
2020-12-17,1,1.1449977003925806,-174640147.9990893,0.0006077,5971.35080960145,17.773,200000,212257.63587809313,12257.635878093133,1.0612881793904656
2020-12-18,1,1.118898738728329,-174640147.9990893,0.0006137,5971.35080960145,17.918,200000,214171.3226334799,14171.322633479896,1.0708566131673996
2020-12-19,1,1.0391649029126984,-174640147.9990893,0.000611,5971.35080960145,17.835,200000,213204.17211668543,13204.172116685426,1.0660208605834272
2020-12-20,1,0.6598458775105767,-174640147.9990893,0.0005963,5971.35080960145,17.541,200000,208881.38480307598,8881.384803075984,1.04440692401538
2020-12-21,2,3.3137952087737683,0.0,0.0006134,0.0,16.514,200000,220771.01539097616,20771.015390976158,1.1038550769548807
2020-12-22,2,3.0446790640873824,0.0,0.000635,0.0,16.516,200000,220771.01539097616,20771.015390976158,1.1038550769548807
2020-12-23,2,2.9272888593474122,0.0,0.000541,0.0,13.456,200000,220771.01539097616,20771.015390976158,1.1038550769548807
2020-12-24,2,1.2799609969075125,0.0,0.0005681,0.0,15.269,200000,220771.01539097616,20771.015390976158,1.1038550769548807
2020-12-25,2,1.4017056486691692,0.0,0.000574,0.0,15.173,200000,220771.01539097616,20771.015390976158,1.1038550769548807
2020-12-26,2,1.4152811373106717,0.0,0.0005732,0.0,14.984,200000,220771.01539097616,20771.015390976158,1.1038550769548807
2020-12-27,1,1.1682218016964268,-192342756.0472,0.0005739,7304.493627282165,15.112,200000,220771.01539097616,20771.015390976158,1.1038550769548807
2020-12-28,1,0.5417070857528262,-192342756.0472,0.0005725,7304.493627282165,15.63,200000,224285.46323144223,24285.463231442234,1.1214273161572113
2020-12-29,1,1.010041451345831,-192342756.0472,0.0005719,7304.493627282165,15.054,200000,219962.66924849938,19962.669248499384,1.0998133462424968
2020-12-30,2,1.5937309516593072,0.0,0.0005874,0.0,14.722,200000,226216.39511225338,26216.395112253376,1.1310819755612669
2020-12-31,2,1.7705179751485702,0.0,0.0005849,0.0,14.256,200000,226216.39511225338,26216.395112253376,1.1310819755612669
2021-01-01,2,2.004222963843172,0.0,0.0006155,0.0,14.461,200000,226216.39511225338,26216.395112253376,1.1310819755612669
2021-01-02,2,3.5935465414162526,0.0,0.0008032,0.0,14.426,200000,226216.39511225338,26216.395112253376,1.1310819755612669
2021-01-03,2,1.5827496151413787,0.0,0.0007508,0.0,16.024,200000,226216.39511225338,26216.395112253376,1.1310819755612669
2021-01-04,1,1.0582161485462103,-154477188.68632436,0.0007322,6908.636547527894,16.372,200000,226216.39511225338,26216.395112253376,1.1310819755612669
2021-01-05,1,0.802000299186079,-154477188.68632436,0.0007393,6908.636547527894,16.868,200000,230739.8668795001,30739.8668795001,1.1536993343975004
2021-01-06,0,-0.1454882136513535,0.0,0.000765,0.0,19.535,200000,209431.22950133414,9431.229501334135,1.0471561475066706
2021-01-07,0,-0.3751513004536637,0.0,0.0007992,0.0,20.889,200000,209431.22950133414,9431.229501334135,1.0471561475066706
2021-01-08,0,0.18200557971328718,0.0,0.0008147,0.0,19.724,200000,209431.22950133414,9431.229501334135,1.0471561475066706
2021-01-09,2,1.2965269830062944,0.0,0.0010065,0.0,21.338,200000,209431.22950133414,9431.229501334135,1.0471561475066706
2021-01-10,0,-0.4643087389897138,0.0,0.0009735,0.0,24.921,200000,209431.22950133414,9431.229501334135,1.0471561475066706
2021-01-11,0,-0.7829505097195679,0.0,0.0008877,0.0,23.658,200000,209431.22950133414,9431.229501334135,1.0471561475066706
2021-01-12,0,-0.6753984667095305,0.0,0.0008387,0.0,22.148,200000,209431.22950133414,9431.229501334135,1.0471561475066706
2021-01-13,-2,-1.2670213819651501,0.0,0.0008084,0.0,23.229,200000,209431.22950133414,9431.229501334135,1.0471561475066706
2021-01-14,-2,-1.4166895093782426,0.0,0.0007747,0.0,23.104,200000,209431.22950133414,9431.229501334135,1.0471561475066706
2021-01-15,-2,-1.7498665116954277,0.0,0.0007204,0.0,23.493,200000,209431.22950133414,9431.229501334135,1.0471561475066706
2021-01-16,-2,-1.6162537995669317,0.0,0.0007155,0.0,23.58,200000,209431.22950133414,9431.229501334135,1.0471561475066706
2021-01-17,-2,-1.573167511145125,0.0,0.0007062,0.0,23.841,200000,209431.22950133414,9431.229501334135,1.0471561475066706
2021-01-18,-2,-1.7441130158358702,0.0,0.0007288,0.0,27.055,200000,209431.22950133414,9431.229501334135,1.0471561475066706
2021-01-19,-2,-1.5566364885978854,0.0,0.0007036,0.0,26.273,200000,209431.22950133414,9431.229501334135,1.0471561475066706
2021-01-20,-2,-1.371106748489744,0.0,0.0007018,0.0,26.072,200000,209431.22950133414,9431.229501334135,1.0471561475066706
2021-01-21,-1,-1.1925679626211034,173801850.20857605,0.0006025,-4739.120870323455,22.096,200000,209431.22950133414,9431.229501334135,1.0471561475066706
2021-01-22,-1,-1.1401536957674114,173801850.20857605,0.000645,-4739.120870323455,23.469,200000,223324.6210901527,23324.62109015271,1.1166231054507636
2021-01-23,-1,-0.9378602132390952,173801850.20857605,0.0006917,-4739.120870323455,24.425,200000,235971.76704692244,35971.76704692244,1.1798588352346122
2021-01-24,-1,-0.8456033635599779,173801850.20857605,0.0006926,-4739.120870323455,24.401,200000,236014.4498112224,36014.44981122241,1.180072249056112
2021-01-25,-1,-0.7669901900812156,173801850.20857605,0.0006618,-4739.120870323455,23.313,200000,225505.18931788634,25505.18931788634,1.1275259465894316
2021-01-26,-1,-0.5961780177518657,173801850.20857605,0.000671,-4739.120870323455,23.158,200000,226369.60260490514,26369.602604905143,1.1318480130245256
2021-01-27,-1,-0.4029125098272788,173801850.20857605,0.0006255,-4739.120870323455,21.033,200000,208390.98657097755,8390.986570977548,1.0419549328548878
2021-01-28,0,0.3806823171067567,0.0,0.0007498,0.0,22.245,200000,184536.34597528906,-15463.654024710937,0.9226817298764454
2021-01-29,1,1.1569854033162001,-114320620.72561581,0.0008071,4091.896447188103,22.549,200000,184536.34597528906,-15463.654024710937,0.9226817298764454
2021-01-30,1,0.8561889244470534,-114320620.72561581,0.0007772,4091.896447188103,22.864,200000,182407.10679645743,-17592.893203542568,0.9120355339822872
2021-01-31,1,0.9213730079127417,-114320620.72561581,0.0007528,4091.896447188103,22.276,200000,177211.64853980578,-22788.351460194215,0.8860582426990289
2021-02-01,1,0.7626462832543591,-114320620.72561581,0.0007557,4091.896447188103,23.119,200000,180992.64704488963,-19007.35295511037,0.9049632352244481
2021-02-02,1,1.063609351145285,-114320620.72561581,0.0007934,4091.896447188103,23.74,200000,187843.60213994916,-12156.397860050842,0.9392180106997458
2021-02-03,1,0.8411656544091594,-114320620.72561581,0.0008064,4091.896447188103,24.662,200000,193102.4987336896,-6897.501266310399,0.965512493668448
2021-02-04,1,0.8503166721197571,-114320620.72561581,0.000781,4091.896447188103,23.75,200000,186466.94540742342,-13533.054592576576,0.9323347270371172
2021-02-05,1,0.34049488514777343,-114320620.72561581,0.0008201,4091.896447188103,26.07,200000,200430.08143527136,430.08143527136417,1.0021504071763567
2021-02-06,1,0.44482243667871435,-114320620.72561581,0.0007917,4091.896447188103,24.834,200000,192125.7917979394,-7874.208202060603,0.960628958989697
2021-02-07,1,0.6204890870464613,-114320620.72561581,0.0008,4091.896447188103,24.526,200000,191814.34884422808,-8185.6511557719205,0.9590717442211404
2021-02-08,2,2.748946087728394,0.0,0.001128,0.0,27.38,200000,201453.88142977346,1453.8814297734643,1.0072694071488673
2021-02-09,2,1.740985815531433,0.0,0.001196,0.0,31.065,200000,201453.88142977346,1453.8814297734643,1.0072694071488673
2021-02-10,0,0.34067549064329056,0.0,0.0011239,0.0,33.39,200000,201453.88142977346,1453.8814297734643,1.0072694071488673
2021-02-11,0,0.8158386144615931,0.0,0.001292,0.0,36.297,200000,201453.88142977346,1453.8814297734643,1.0072694071488673
2021-02-12,2,1.2387787043515952,0.0,0.0014056,0.0,37.572,200000,201453.88142977346,1453.8814297734643,1.0072694071488673
2021-02-13,0,-0.23097442729651724,0.0,0.0013934,0.0,42.415,200000,201453.88142977346,1453.8814297734643,1.0072694071488673
2021-02-14,-2,-1.4797354870449029,0.0,0.0012804,0.0,43.942,200000,201453.88142977346,1453.8814297734643,1.0072694071488673
2021-02-15,0,-0.8819429502422191,0.0,0.0012961,0.0,41.575,200000,201453.88142977346,1453.8814297734643,1.0072694071488673
2021-02-16,0,-0.8144187400855005,0.0,0.0012916,0.0,40.945,200000,201453.88142977346,1453.8814297734643,1.0072694071488673
2021-02-17,0,0.8518407343110029,0.0,0.0015463,0.0,42.551,200000,201453.88142977346,1453.8814297734643,1.0072694071488673
2021-02-18,0,0.13471003602255538,0.0,0.0014987,0.0,43.783,200000,201453.88142977346,1453.8814297734643,1.0072694071488673
2021-02-19,2,1.5084157763472308,0.0,0.0018465,0.0,47.847,200000,201453.88142977346,1453.8814297734643,1.0072694071488673
2021-02-20,2,3.3988378170283347,0.0,0.0022773,0.0,43.866,200000,201453.88142977346,1453.8814297734643,1.0072694071488673
2021-02-21,2,3.552230550486248,0.0,0.00378,0.0,54.9,200000,201453.88142977346,1453.8814297734643,1.0072694071488673
2021-02-22,2,2.845622439281421,0.0,0.0034332,0.0,46.879,200000,201453.88142977346,1453.8814297734643,1.0072694071488673
