date,statusList,zscore,TRXUSDT_position,TRXUSDT_price,HOTUSDT_position,HOTUSDT_price,init,total_asset,pnl,return
2020-08-02,0,0.486645770022895,0.0,0.01907,0.0,0.0007635,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-03,2,1.2331905562749659,0.0,0.01987,0.0,0.0007699,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-04,2,1.5361287826955172,0.0,0.02039,0.0,0.0007788,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-05,2,1.6381520785402786,0.0,0.02031,0.0,0.0007661,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-06,0,0.8610321831368318,0.0,0.02022,0.0,0.0007845,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-07,-2,-1.4007501678185061,0.0,0.01988,0.0,0.0008578,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-08,0,-0.6470837132987015,0.0,0.02046,0.0,0.0008517,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-09,0,-0.17965606917781743,0.0,0.02045,0.0,0.0008322,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-10,0,0.1439732338397488,0.0,0.02146,0.0,0.0008578,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-11,0,-0.40206155282125283,0.0,0.0201,0.0,0.0008198,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-12,-2,-1.5101252652885304,0.0,0.02019,0.0,0.0008584,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-13,2,1.38363552874417,0.0,0.02238,0.0,0.0008484,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-14,2,2.999974157122482,0.0,0.02471,0.0,0.000847,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-15,2,2.515915273086484,0.0,0.02526,0.0,0.000855,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-16,2,2.642387616378229,0.0,0.02824,0.0,0.000907,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-17,2,2.936721754140988,0.0,0.03036,0.0,0.0008824,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-18,2,2.2591617557469523,0.0,0.02875,0.0,0.0008437,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-19,2,1.4806473146793337,0.0,0.02648,0.0,0.0008226,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-20,2,1.3964515363610317,0.0,0.02746,0.0,0.000845,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-21,0,0.9563841178109441,0.0,0.02425,0.0,0.0007758,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-22,0,0.9377516594463425,0.0,0.02512,0.0,0.0007962,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-23,0,0.8249433568562203,0.0,0.02435,0.0,0.0007745,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-24,0,0.9124845296198814,0.0,0.0251,0.0,0.0007816,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-25,0,0.5167796290402846,0.0,0.02299,0.0,0.0007459,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-26,0,0.7937412768427771,0.0,0.02369,0.0,0.0007359,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-27,0,0.7289220238876745,0.0,0.02307,0.0,0.0007156,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-28,0,0.7816626514702575,0.0,0.02392,0.0,0.0007313,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-29,0,0.9584258910594566,0.0,0.02491,0.0,0.0007416,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-30,2,1.6504842816957195,0.0,0.02696,0.0,0.000742,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-08-31,2,2.456353302358879,0.0,0.02917,0.0,0.0007249,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-09-01,2,3.2843360549550975,0.0,0.03466,0.0,0.00073,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-09-02,2,2.755364322411889,0.0,0.03449,0.0,0.0007035,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-09-03,2,3.4232514465655295,0.0,0.03996,0.0,0.0006018,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-09-04,2,2.1133383196502225,0.0,0.03552,0.0,0.0006042,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-09-05,2,1.6036967948939145,0.0,0.02988,0.0,0.0005336,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-09-06,2,1.5804056065980876,0.0,0.03142,0.0,0.0005402,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-09-07,2,1.472074324167914,0.0,0.03249,0.0,0.0005492,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-09-08,2,1.7542709047488034,0.0,0.03518,0.0,0.0005328,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-09-09,2,1.2870995152513611,0.0,0.03397,0.0,0.0005491,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-09-10,1,1.0135218574312768,-3112818.2769092103,0.03299,185531842.7375517,0.0005535,200000,205383.7499104697,5383.749910469691,1.0269187495523484
2020-09-11,1,0.6397762047822946,-3112818.2769092103,0.0335,185531842.7375517,0.0006032,200000,216192.21981574973,16192.219815749733,1.0809610990787486
2020-09-12,1,0.5742101193078759,-3112818.2769092103,0.03272,185531842.7375517,0.000588,200000,210944.13755014975,10944.137550149753,1.0547206877507487
2020-09-13,1,0.5493680767932516,-3112818.2769092103,0.03065,185531842.7375517,0.0005446,200000,196448.52174213796,-3551.478257862036,0.9822426087106898
2020-09-14,1,0.3428904167611028,-3112818.2769092103,0.03039,185531842.7375517,0.0005563,200000,197809.91155017092,-2190.0884498290834,0.9890495577508546
2020-09-15,0,-0.04113144302034681,0.0,0.02788,0.0,0.0005457,200000,190924.3968888165,-9075.603111183504,0.9546219844440825
2020-09-16,0,-0.45569510831237947,0.0,0.02639,0.0,0.0005526,200000,190924.3968888165,-9075.603111183504,0.9546219844440825
2020-09-17,0,-0.3180538142676574,0.0,0.02813,0.0,0.0005585,200000,190924.3968888165,-9075.603111183504,0.9546219844440825
2020-09-18,0,-0.17254095623462318,0.0,0.02905,0.0,0.0005497,200000,190924.3968888165,-9075.603111183504,0.9546219844440825
2020-09-19,0,-0.49151991104020687,0.0,0.02768,0.0,0.0005345,200000,190924.3968888165,-9075.603111183504,0.9546219844440825
2020-09-20,0,-0.7700400225945992,0.0,0.02694,0.0,0.0005255,200000,190924.3968888165,-9075.603111183504,0.9546219844440825
2020-09-21,0,-0.8158178755276781,0.0,0.0249,0.0,0.0004844,200000,190924.3968888165,-9075.603111183504,0.9546219844440825
2020-09-22,0,-0.8913101292258359,0.0,0.02499,0.0,0.0004878,200000,190924.3968888165,-9075.603111183504,0.9546219844440825
2020-09-23,0,-0.1037605310309003,0.0,0.02486,0.0,0.0004541,200000,190924.3968888165,-9075.603111183504,0.9546219844440825
2020-09-24,0,-0.2751812294012498,0.0,0.02625,0.0,0.0004884,200000,190924.3968888165,-9075.603111183504,0.9546219844440825
2020-09-25,0,0.070802354682678,0.0,0.02714,0.0,0.0004914,200000,190924.3968888165,-9075.603111183504,0.9546219844440825
2020-09-26,0,0.09652993912718745,0.0,0.02718,0.0,0.0004925,200000,190924.3968888165,-9075.603111183504,0.9546219844440825
2020-09-27,0,0.37225892595387633,0.0,0.02659,0.0,0.0004732,200000,190924.3968888165,-9075.603111183504,0.9546219844440825
2020-09-28,0,0.37142469185453314,0.0,0.02625,0.0,0.0004747,200000,190924.3968888165,-9075.603111183504,0.9546219844440825
2020-09-29,0,0.39044271720363755,0.0,0.0263,0.0,0.00048,200000,190924.3968888165,-9075.603111183504,0.9546219844440825
2020-09-30,0,0.4591182109520879,0.0,0.02621,0.0,0.0004804,200000,190924.3968888165,-9075.603111183504,0.9546219844440825
2020-10-01,0,0.5371146895062598,0.0,0.02581,0.0,0.000472,200000,190924.3968888165,-9075.603111183504,0.9546219844440825
2020-10-02,0,0.6922471363436412,0.0,0.0259,0.0,0.000471,200000,190924.3968888165,-9075.603111183504,0.9546219844440825
2020-10-03,2,2.0921921632989133,0.0,0.02719,0.0,0.0004625,200000,190924.3968888165,-9075.603111183504,0.9546219844440825
2020-10-04,2,1.2320502951805927,0.0,0.02644,0.0,0.000465,200000,190924.3968888165,-9075.603111183504,0.9546219844440825
2020-10-05,2,1.5025197204231846,0.0,0.02643,0.0,0.0004551,200000,190924.3968888165,-9075.603111183504,0.9546219844440825
2020-10-06,2,1.5053748896206218,0.0,0.02556,0.0,0.0004392,200000,190924.3968888165,-9075.603111183504,0.9546219844440825
2020-10-07,0,0.9590863397860971,0.0,0.02551,0.0,0.0004471,200000,190924.3968888165,-9075.603111183504,0.9546219844440825
2020-10-08,0,0.2920229223364649,0.0,0.02572,0.0,0.0004622,200000,190924.3968888165,-9075.603111183504,0.9546219844440825
2020-10-09,0,0.009988496022054002,0.0,0.02627,0.0,0.0004761,200000,190924.3968888165,-9075.603111183504,0.9546219844440825
2020-10-10,0,0.4912867826889445,0.0,0.02644,0.0,0.0004691,200000,190924.3968888165,-9075.603111183504,0.9546219844440825
2020-10-11,-1,-1.1761136655734163,3594209.278780431,0.02656,-192076858.0370387,0.000497,200000,190924.3968888165,-9075.603111183504,0.9546219844440825
2020-10-12,-2,-1.4337820975951652,0.0,0.02709,0.0,0.0005071,200000,190959.44223723694,-9040.557762763056,0.9547972111861848
2020-10-13,0,-0.4797174446016154,0.0,0.0268,0.0,0.0004882,200000,190959.44223723694,-9040.557762763056,0.9547972111861848
2020-10-14,0,0.06632679624978384,0.0,0.02676,0.0,0.0004793,200000,190959.44223723694,-9040.557762763056,0.9547972111861848
2020-10-15,0,-0.33114219383693994,0.0,0.02652,0.0,0.00048,200000,190959.44223723694,-9040.557762763056,0.9547972111861848
2020-10-16,0,0.09696702219583339,0.0,0.02572,0.0,0.00046,200000,190959.44223723694,-9040.557762763056,0.9547972111861848
2020-10-17,0,-0.5453841718101503,0.0,0.02574,0.0,0.0004688,200000,190959.44223723694,-9040.557762763056,0.9547972111861848
2020-10-18,0,-0.9651571186783822,0.0,0.02594,0.0,0.0004786,200000,190959.44223723694,-9040.557762763056,0.9547972111861848
2020-10-19,0,-0.7755118114050756,0.0,0.02589,0.0,0.0004754,200000,190959.44223723694,-9040.557762763056,0.9547972111861848
2020-10-20,-2,-1.6433467223828595,0.0,0.02592,0.0,0.0004901,200000,190959.44223723694,-9040.557762763056,0.9547972111861848
2020-10-21,-2,-2.1156949310729383,0.0,0.02667,0.0,0.0005182,200000,190959.44223723694,-9040.557762763056,0.9547972111861848
2020-10-22,-2,-1.503325127272852,0.0,0.02708,0.0,0.000518,200000,190959.44223723694,-9040.557762763056,0.9547972111861848
2020-10-23,0,-0.7776736923357739,0.0,0.02669,0.0,0.0004982,200000,190959.44223723694,-9040.557762763056,0.9547972111861848
2020-10-24,0,-0.5717411569613967,0.0,0.02706,0.0,0.0005028,200000,190959.44223723694,-9040.557762763056,0.9547972111861848
2020-10-25,0,0.35722034045745843,0.0,0.02699,0.0,0.0004882,200000,190959.44223723694,-9040.557762763056,0.9547972111861848
2020-10-26,0,0.5635469508119548,0.0,0.02675,0.0,0.0004832,200000,190959.44223723694,-9040.557762763056,0.9547972111861848
2020-10-27,0,0.43322990929753163,0.0,0.02701,0.0,0.0004909,200000,190959.44223723694,-9040.557762763056,0.9547972111861848
2020-10-28,2,2.272299637416301,0.0,0.02688,0.0,0.0004636,200000,190959.44223723694,-9040.557762763056,0.9547972111861848
2020-10-29,2,2.062634221960344,0.0,0.02655,0.0,0.0004558,200000,190959.44223723694,-9040.557762763056,0.9547972111861848
2020-10-30,2,1.3349766988302085,0.0,0.0256,0.0,0.0004483,200000,190959.44223723694,-9040.557762763056,0.9547972111861848
2020-10-31,2,1.2731713312994783,0.0,0.02576,0.0,0.0004499,200000,190959.44223723694,-9040.557762763056,0.9547972111861848
2020-11-01,1,1.0393657666666474,-3709390.8748492026,0.02574,211565967.46868706,0.0004513,200000,190959.44223723694,-9040.557762763056,0.9547972111861848
2020-11-02,1,0.24958482209268587,-3709390.8748492026,0.02445,211565967.46868706,0.0004395,200000,183677.84959255095,-16322.150407449051,0.9183892479627548
2020-11-03,1,0.20035362713552557,-3709390.8748492026,0.02442,211565967.46868706,0.0004398,200000,183630.0376565461,-16369.962343453895,0.9181501882827305
2020-11-04,0,-0.10048968897604753,0.0,0.0242,0.0,0.0004403,200000,187574.20593212475,-12425.79406787525,0.9378710296606237
2020-11-05,0,0.9642750232864862,0.0,0.02493,0.0,0.0004374,200000,187574.20593212475,-12425.79406787525,0.9378710296606237
2020-11-06,0,0.23244820668153462,0.0,0.02616,0.0,0.0004699,200000,187574.20593212475,-12425.79406787525,0.9378710296606237
2020-11-07,0,-0.5051073328729481,0.0,0.02486,0.0,0.0004578,200000,187574.20593212475,-12425.79406787525,0.9378710296606237
2020-11-08,0,-0.6428971761114914,0.0,0.02535,0.0,0.0004693,200000,187574.20593212475,-12425.79406787525,0.9378710296606237
2020-11-09,-2,-1.3265879181485445,0.0,0.02479,0.0,0.0004703,200000,187574.20593212475,-12425.79406787525,0.9378710296606237
2020-11-10,-2,-1.5625774632964564,0.0,0.02483,0.0,0.0004733,200000,187574.20593212475,-12425.79406787525,0.9378710296606237
2020-11-11,-2,-1.731239275809967,0.0,0.02498,0.0,0.0004792,200000,187574.20593212475,-12425.79406787525,0.9378710296606237
2020-11-12,-1,-1.172750390584852,3766550.319922184,0.0249,-199929872.02315578,0.0004691,200000,187574.20593212475,-12425.79406787525,0.9378710296606237
2020-11-13,-1,-1.1756202140480425,3766550.319922184,0.0254,-199929872.02315578,0.0004794,200000,191516.75877392435,-8483.241226075654,0.9575837938696218
2020-11-14,-2,-1.4773101780024704,0.0,0.02513,0.0,0.0004826,200000,189406.95263085526,-10593.04736914474,0.9470347631542763
2020-11-15,-1,-1.051287332554322,3738787.063380483,0.02533,-197134630.13203087,0.0004804,200000,189406.95263085526,-10593.04736914474,0.9470347631542763
2020-11-16,-2,-1.5564659141445276,0.0,0.02549,0.0,0.0004973,200000,192140.32194994568,-7859.678050054325,0.9607016097497284
2020-11-17,0,-0.7975733621914655,0.0,0.02649,0.0,0.0005021,200000,192140.32194994568,-7859.678050054325,0.9607016097497284
2020-11-18,0,0.18467689439958412,0.0,0.02678,0.0,0.0004903,200000,192140.32194994568,-7859.678050054325,0.9607016097497284
2020-11-19,-1,-1.022262562879621,3722206.9343267274,0.02581,-194002748.33395162,0.0004952,200000,192140.32194994568,-7859.678050054325,0.9607016097497284
2020-11-20,-1,-0.6958075874996517,3722206.9343267274,0.02629,-194002748.33395162,0.0004999,200000,194838.79419559208,-5161.205804407917,0.9741939709779605
2020-11-21,0,1.3331949015965994,0.0,0.03057,0.0,0.0005471,200000,184491.35958108254,-15508.640418917465,0.9224567979054127
2020-11-22,-1,-1.1517403282316592,3208545.3840188268,0.02875,-165790222.4847974,0.0005564,200000,184491.35958108254,-15508.640418917465,0.9224567979054127
2020-11-23,0,0.6229204192956012,0.0,0.03174,0.0,0.000583,200000,179307.8288009619,-20692.1711990381,0.8965391440048095
2020-11-24,0,0.21959787760208144,0.0,0.03523,0.0,0.0006555,200000,179307.8288009619,-20692.1711990381,0.8965391440048095
2020-11-25,0,-0.5676405488211188,0.0,0.03304,0.0,0.0006298,200000,179307.8288009619,-20692.1711990381,0.8965391440048095
2020-11-26,0,-0.4864376103408414,0.0,0.02942,0.0,0.0005607,200000,179307.8288009619,-20692.1711990381,0.8965391440048095
2020-11-27,0,-0.8268396857632732,0.0,0.02938,0.0,0.0005652,200000,179307.8288009619,-20692.1711990381,0.8965391440048095
2020-11-28,0,-0.4994056312406482,0.0,0.03047,0.0,0.0005829,200000,179307.8288009619,-20692.1711990381,0.8965391440048095
2020-11-29,0,0.6475569041355999,0.0,0.03072,0.0,0.0005733,200000,179307.8288009619,-20692.1711990381,0.8965391440048095
2020-11-30,-2,-1.568329863887491,0.0,0.03236,0.0,0.0006355,200000,179307.8288009619,-20692.1711990381,0.8965391440048095
2020-12-01,-2,-1.2099042854341127,0.0,0.03024,0.0,0.00059,200000,179307.8288009619,-20692.1711990381,0.8965391440048095
2020-12-02,0,-0.4439646413970677,0.0,0.03118,0.0,0.0005979,200000,179307.8288009619,-20692.1711990381,0.8965391440048095
2020-12-03,-2,-1.630037113927521,0.0,0.03166,0.0,0.0006283,200000,179307.8288009619,-20692.1711990381,0.8965391440048095
2020-12-04,-2,-1.295616260347882,0.0,0.02947,0.0,0.0005814,200000,179307.8288009619,-20692.1711990381,0.8965391440048095
2020-12-05,0,-0.8587163153267662,0.0,0.03056,0.0,0.0005969,200000,179307.8288009619,-20692.1711990381,0.8965391440048095
2020-12-06,0,-0.37896128286524644,0.0,0.03091,0.0,0.0005953,200000,179307.8288009619,-20692.1711990381,0.8965391440048095
2020-12-07,-1,-1.0236520273200225,2959851.9115378326,0.03029,-150602913.48980504,0.0005953,200000,179307.8288009619,-20692.1711990381,0.8965391440048095
2020-12-08,-2,-1.4269280514805807,0.0,0.0279,0.0,0.0005569,200000,180598.72299152878,-19401.277008471225,0.9029936149576439
2020-12-09,0,-0.3863596987004423,0.0,0.0287,0.0,0.0005567,200000,180598.72299152878,-19401.277008471225,0.9029936149576439
2020-12-10,0,-0.23392891453202713,0.0,0.02811,0.0,0.0005434,200000,180598.72299152878,-19401.277008471225,0.9029936149576439
2020-12-11,0,0.33396927130376236,0.0,0.02778,0.0,0.0005316,200000,180598.72299152878,-19401.277008471225,0.9029936149576439
2020-12-12,0,0.8217089694948896,0.0,0.02855,0.0,0.0005399,200000,180598.72299152878,-19401.277008471225,0.9029936149576439
2020-12-13,2,1.373299073274578,0.0,0.02921,0.0,0.000548,200000,180598.72299152878,-19401.277008471225,0.9029936149576439
2020-12-14,-2,-1.7670081770416743,0.0,0.0291,0.0,0.0005834,200000,180598.72299152878,-19401.277008471225,0.9029936149576439
2020-12-15,-2,-1.3855852067748344,0.0,0.02918,0.0,0.0005825,200000,180598.72299152878,-19401.277008471225,0.9029936149576439
2020-12-16,0,-0.7029464489190672,0.0,0.03145,0.0,0.0006198,200000,180598.72299152878,-19401.277008471225,0.9029936149576439
2020-12-17,0,-0.8053252394091877,0.0,0.03072,0.0,0.0006077,200000,180598.72299152878,-19401.277008471225,0.9029936149576439
2020-12-18,0,-0.6334999130907153,0.0,0.03109,0.0,0.0006137,200000,180598.72299152878,-19401.277008471225,0.9029936149576439
2020-12-19,0,-0.09145503064780688,0.0,0.03124,0.0,0.000611,200000,180598.72299152878,-19401.277008471225,0.9029936149576439
2020-12-20,1,1.1147947812451744,-2892356.2298451117,0.03122,151432771.248976,0.0005963,200000,180598.72299152878,-19401.277008471225,0.9029936149576439
2020-12-21,0,-2.7238285760834184,0.0,0.02926,0.0,0.0006134,200000,172340.20439267484,-27659.795607325155,0.8617010219633743
2020-12-22,-2,-3.0404521238153754,0.0,0.02885,0.0,0.000635,200000,172340.20439267484,-27659.795607325155,0.8617010219633743
2020-12-23,-2,-2.2680088649405103,0.0,0.0248,0.0,0.000541,200000,172340.20439267484,-27659.795607325155,0.8617010219633743
2020-12-24,0,-0.807806416884235,0.0,0.02769,0.0,0.0005681,200000,172340.20439267484,-27659.795607325155,0.8617010219633743
2020-12-25,0,-0.3092620373425339,0.0,0.02854,0.0,0.000574,200000,172340.20439267484,-27659.795607325155,0.8617010219633743
2020-12-26,0,-0.8044549232927899,0.0,0.0278,0.0,0.0005732,200000,172340.20439267484,-27659.795607325155,0.8617010219633743
2020-12-27,0,0.07771792002112109,0.0,0.02889,0.0,0.0005739,200000,172340.20439267484,-27659.795607325155,0.8617010219633743
2020-12-28,0,0.6690985358672182,0.0,0.02959,0.0,0.0005725,200000,172340.20439267484,-27659.795607325155,0.8617010219633743
2020-12-29,0,-0.7956030621319082,0.0,0.02767,0.0,0.0005719,200000,172340.20439267484,-27659.795607325155,0.8617010219633743
2020-12-30,-2,-1.6970996391073985,0.0,0.02695,0.0,0.0005874,200000,172340.20439267484,-27659.795607325155,0.8617010219633743
2020-12-31,-2,-1.5442225722440712,0.0,0.02677,0.0,0.0005849,200000,172340.20439267484,-27659.795607325155,0.8617010219633743
2021-01-01,-2,-2.076580396781556,0.0,0.02685,0.0,0.0006155,200000,172340.20439267484,-27659.795607325155,0.8617010219633743
2021-01-02,-2,-3.45160885673994,0.0,0.02721,0.0,0.0008032,200000,172340.20439267484,-27659.795607325155,0.8617010219633743
2021-01-03,-2,-1.8227377739690003,0.0,0.02949,0.0,0.0007508,200000,172340.20439267484,-27659.795607325155,0.8617010219633743
2021-01-04,-1,-1.0503208788126661,2784171.3149058945,0.03095,-117686564.04853512,0.0007322,200000,172340.20439267484,-27659.795607325155,0.8617010219633743
2021-01-05,-2,-1.6162638567469327,0.0,0.02852,0.0,0.0007393,200000,179941.3152926408,-20058.684707359207,0.899706576463204
2021-01-06,-2,-1.2244306596093097,0.0,0.03046,0.0,0.000765,200000,179941.3152926408,-20058.684707359207,0.899706576463204
2021-01-07,-2,-1.291355206586407,0.0,0.03095,0.0,0.0007992,200000,179941.3152926408,-20058.684707359207,0.899706576463204
2021-01-08,-2,-1.4003588861134648,0.0,0.0304,0.0,0.0008147,200000,179941.3152926408,-20058.684707359207,0.899706576463204
2021-01-09,-2,-1.8471273613134744,0.0,0.03382,0.0,0.0010065,200000,179941.3152926408,-20058.684707359207,0.899706576463204
2021-01-10,-2,-1.6077812846037707,0.0,0.03275,0.0,0.0009735,200000,179941.3152926408,-20058.684707359207,0.899706576463204
2021-01-11,-2,-1.5608076675149691,0.0,0.02897,0.0,0.0008877,200000,179941.3152926408,-20058.684707359207,0.899706576463204
2021-01-12,-1,-1.185350241228809,3140337.0906220037,0.02865,-107273944.96997783,0.0008387,200000,179941.3152926408,-20058.684707359207,0.899706576463204
2021-01-13,-1,-0.5085697325034277,3140337.0906220037,0.03079,-107273944.96997783,0.0008084,200000,183411.23613398158,-16588.763866018417,0.9170561806699079
2021-01-14,-1,-0.3079658517575916,3140337.0906220037,0.03014,-107273944.96997783,0.0007747,200000,177754.88507958903,-22245.114920410968,0.8887744253979452
2021-01-15,0,0.1509546425779235,0.0,0.02972,0.0,0.0007204,200000,163890.6469157269,-36109.35308427311,0.8194532345786345
2021-01-16,0,0.3937630681685769,0.0,0.03008,0.0,0.0007155,200000,163890.6469157269,-36109.35308427311,0.8194532345786345
2021-01-17,0,0.714844444673383,0.0,0.0302,0.0,0.0007062,200000,163890.6469157269,-36109.35308427311,0.8194532345786345
2021-01-18,1,1.0001151064045821,-2589928.0486050393,0.03164,112438698.48773798,0.0007288,200000,163890.6469157269,-36109.35308427311,0.8194532345786345
2021-01-19,1,1.1020564236305248,-2589928.0486050393,0.03063,112438698.48773798,0.0007036,200000,158441.36438474478,-41558.63561525522,0.7922068219237239
2021-01-20,1,1.1500277599595699,-2589928.0486050393,0.03046,112438698.48773798,0.0007018,200000,157798.68695920403,-42201.31304079597,0.7889934347960201
2021-01-21,2,1.6890312676806947,0.0,0.02762,0.0,0.0006025,200000,167680.14377933595,-32319.85622066405,0.8384007188966798
2021-01-22,1,1.18017272070365,-2934549.243600559,0.02857,129984607.5808806,0.000645,200000,167680.14377933595,-32319.85622066405,0.8384007188966798
2021-01-23,1,0.6219403292104952,-2934549.243600559,0.02925,129984607.5808806,0.0006917,200000,175745.91843901144,-24254.08156098856,0.8787295921950572
2021-01-24,1,0.8566007213324436,-2934549.243600559,0.02999,129984607.5808806,0.0006926,200000,178034.47102609868,-21965.528973901324,0.8901723551304934
2021-01-25,1,1.065236038673201,-2934549.243600559,0.02949,129984607.5808806,0.0006618,200000,172563.67049080727,-27436.32950919273,0.8628183524540364
2021-01-26,1,0.8491495805379474,-2934549.243600559,0.02949,129984607.5808806,0.000671,200000,173759.52888055137,-26240.47111944863,0.8687976444027569
2021-01-27,1,1.02775726073908,-2934549.243600559,0.02823,129984607.5808806,0.0006255,200000,164147.6971886846,-35852.3028113154,0.820738485943423
2021-01-28,0,-0.32991707510208895,0.0,0.02955,0.0,0.0007498,200000,156933.6151635882,-43066.3848364118,0.784668075817941
2021-01-29,0,0.031865039460263006,0.0,0.03335,0.0,0.0008071,200000,156933.6151635882,-43066.3848364118,0.784668075817941
2021-01-30,0,-0.05905652894967275,0.0,0.03216,0.0,0.0007772,200000,156933.6151635882,-43066.3848364118,0.784668075817941
2021-01-31,0,-0.05457524743554473,0.0,0.03154,0.0,0.0007528,200000,156933.6151635882,-43066.3848364118,0.784668075817941
2021-02-01,0,0.5309773115488062,0.0,0.03295,0.0,0.0007557,200000,156933.6151635882,-43066.3848364118,0.784668075817941
2021-02-02,0,-0.5083084169945502,0.0,0.03317,0.0,0.0007934,200000,156933.6151635882,-43066.3848364118,0.784668075817941
2021-02-03,0,-0.06072250172754612,0.0,0.03452,0.0,0.0008064,200000,156933.6151635882,-43066.3848364118,0.784668075817941
2021-02-04,0,-0.38870864485813,0.0,0.0331,0.0,0.000781,200000,156933.6151635882,-43066.3848364118,0.784668075817941
2021-02-05,0,0.7573644182001004,0.0,0.03624,0.0,0.0008201,200000,156933.6151635882,-43066.3848364118,0.784668075817941
2021-02-06,0,0.7661231736281232,0.0,0.03507,0.0,0.0007917,200000,156933.6151635882,-43066.3848364118,0.784668075817941
2021-02-07,1,1.116016445904468,-2181451.42012216,0.03597,98083509.47724262,0.0008,200000,156933.6151635882,-43066.3848364118,0.784668075817941
2021-02-08,0,-3.0835825185904193,0.0,0.04042,0.0,0.001128,200000,134469.6828745962,-65530.31712540379,0.672348414372981
2021-02-09,-2,-1.6511712082126466,0.0,0.04608,0.0,0.001196,200000,134469.6828745962,-65530.31712540379,0.672348414372981
2021-02-10,0,-0.4969592755223887,0.0,0.04629,0.0,0.0011239,200000,134469.6828745962,-65530.31712540379,0.672348414372981
2021-02-11,0,0.6966760890392031,0.0,0.05681,0.0,0.001292,200000,134469.6828745962,-65530.31712540379,0.672348414372981
2021-02-12,-2,-1.2091404667834889,0.0,0.05515,0.0,0.0014056,200000,134469.6828745962,-65530.31712540379,0.672348414372981
2021-02-13,0,0.3492130398751099,0.0,0.05995,0.0,0.0013934,200000,134469.6828745962,-65530.31712540379,0.672348414372981
2021-02-14,0,0.4210734293071351,0.0,0.05519,0.0,0.0012804,200000,134469.6828745962,-65530.31712540379,0.672348414372981
2021-02-15,-1,-1.103740776130848,1323781.087562475,0.05079,-51874732.99691236,0.0012961,200000,134469.6828745962,-65530.31712540379,0.672348414372981
2021-02-16,-1,-0.579270343462718,1323781.087562475,0.05202,-51874732.99691236,0.0012916,200000,135864.49731381194,-64135.50268618806,0.6793224865690597
2021-02-17,-2,-2.5829259503349187,0.0,0.05256,0.0,0.0015463,200000,145105.6485454381,-54894.3514545619,0.7255282427271905
2021-02-18,-2,-1.4719616790026882,0.0,0.05492,0.0,0.0014987,200000,145105.6485454381,-54894.3514545619,0.7255282427271905
2021-02-19,-2,-2.1986344106152984,0.0,0.06073,0.0,0.0018465,200000,145105.6485454381,-54894.3514545619,0.7255282427271905
2021-02-20,-2,-2.951475911407493,0.0,0.05773,0.0,0.0022773,200000,145105.6485454381,-54894.3514545619,0.7255282427271905
2021-02-21,-2,-3.153537316161087,0.0,0.05935,0.0,0.00378,200000,145105.6485454381,-54894.3514545619,0.7255282427271905
2021-02-22,-2,-2.4381467984021037,0.0,0.05425,0.0,0.0034332,200000,145105.6485454381,-54894.3514545619,0.7255282427271905
2021-02-23,-2,-2.095176197741782,0.0,0.04501,0.0,0.0030186,200000,145105.6485454381,-54894.3514545619,0.7255282427271905
