date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,LTCUSDT_position,LTCUSDT_price,init,total_asset,pnl,return
2020-07-28,-2,-2.1686436188424523,0.0,0.000769,0.0,55.75,200000,195088.74984855184,-4911.2501514481555,0.9754437492427592
2020-07-29,-2,-1.9715801415827405,0.0,0.0007538,0.0,55.16,200000,195088.74984855184,-4911.2501514481555,0.9754437492427592
2020-07-30,-2,-1.8497980662747906,0.0,0.0007611,0.0,56.75,200000,195088.74984855184,-4911.2501514481555,0.9754437492427592
2020-07-31,-2,-1.7887334881982833,0.0,0.0007611,0.0,58.13,200000,195088.74984855184,-4911.2501514481555,0.9754437492427592
2020-08-01,-2,-1.5525574055653195,0.0,0.000811,0.0,61.65,200000,195088.74984855184,-4911.2501514481555,0.9754437492427592
2020-08-02,-2,-1.2396149448679987,0.0,0.0007635,0.0,56.77,200000,195088.74984855184,-4911.2501514481555,0.9754437492427592
2020-08-03,-2,-1.2593548378620847,0.0,0.0007699,0.0,58.48,200000,195088.74984855184,-4911.2501514481555,0.9754437492427592
2020-08-04,0,-0.9748029245453754,0.0,0.0007788,0.0,57.61,200000,195088.74984855184,-4911.2501514481555,0.9754437492427592
2020-08-05,-1,-1.1316718175657052,127325903.8301474,0.0007661,-1656.663976295447,58.88,200000,195088.74984855184,-4911.2501514481555,0.9754437492427592
2020-08-06,-1,-0.8875670689172894,127325903.8301474,0.0007845,-1656.663976295447,59.03,200000,197680.04607547086,-2319.953924529138,0.9884002303773544
2020-08-07,0,0.10244628550442264,0.0,0.0008578,0.0,57.17,200000,180580.06906786212,-19419.930932137882,0.9029003453393106
2020-08-08,0,-0.0774145624897832,0.0,0.0008517,0.0,58.46,200000,180580.06906786212,-19419.930932137882,0.9029003453393106
2020-08-09,0,0.014697601836972229,0.0,0.0008322,0.0,56.96,200000,180580.06906786212,-19419.930932137882,0.9029003453393106
2020-08-10,0,0.17546031279487426,0.0,0.0008578,0.0,58.27,200000,180580.06906786212,-19419.930932137882,0.9029003453393106
2020-08-11,0,0.5857902487400302,0.0,0.0008198,0.0,54.1,200000,180580.06906786212,-19419.930932137882,0.9029003453393106
2020-08-12,2,1.2289375279947035,0.0,0.0008584,0.0,54.52,200000,180580.06906786212,-19419.930932137882,0.9029003453393106
2020-08-13,0,0.75275540831172,0.0,0.0008484,0.0,57.14,200000,180580.06906786212,-19419.930932137882,0.9029003453393106
2020-08-14,0,0.8966640728005074,0.0,0.000847,0.0,56.78,200000,180580.06906786212,-19419.930932137882,0.9029003453393106
2020-08-15,0,0.2889383754194378,0.0,0.000855,0.0,59.85,200000,180580.06906786212,-19419.930932137882,0.9029003453393106
2020-08-16,0,0.14607570269025827,0.0,0.000907,0.0,63.87,200000,180580.06906786212,-19419.930932137882,0.9029003453393106
2020-08-17,-1,-1.0830685403047555,102323248.56519839,0.0008824,-1343.2019418912685,67.22,200000,180580.06906786212,-19419.930932137882,0.9029003453393106
2020-08-18,-2,-1.2535487393079483,0.0,0.0008437,0.0,65.4,200000,182095.3512530932,-17904.64874690681,0.910476756265466
2020-08-19,0,-0.8511049981549415,0.0,0.0008226,0.0,62.12,200000,182095.3512530932,-17904.64874690681,0.910476756265466
2020-08-20,0,-0.6434654194558538,0.0,0.000845,0.0,62.8,200000,182095.3512530932,-17904.64874690681,0.910476756265466
2020-08-21,-1,-1.0382389071511264,117359726.2523158,0.0007758,-1537.9674936916654,59.2,200000,182095.3512530932,-17904.64874690681,0.910476756265466
2020-08-22,-1,-0.8807309724324314,117359726.2523158,0.0007962,-1537.9674936916654,60.21,200000,186042.83683726902,-13957.163162730983,0.930214184186345
2020-08-23,-2,-1.3145018462827627,0.0,0.0007745,0.0,60.55,200000,184324.17501370492,-15675.824986295076,0.9216208750685246
2020-08-24,-2,-1.3998172039182226,0.0,0.0007816,0.0,62.02,200000,184324.17501370492,-15675.824986295076,0.9216208750685246
2020-08-25,-1,-1.180684245634758,123558235.02728578,0.0007459,-1579.7409582936657,58.34,200000,184324.17501370492,-15675.824986295076,0.9216208750685246
2020-08-26,-2,-1.2319777909862994,0.0,0.0007359,0.0,58.1,200000,185180.6195339873,-14819.380466012692,0.9259030976699365
2020-08-27,-1,-1.034524922092606,129388359.09305988,0.0007156,-1650.4511544918655,56.1,200000,185180.6195339873,-14819.380466012692,0.9259030976699365
2020-08-28,-1,-0.946298434622068,129388359.09305988,0.0007313,-1650.4511544918655,57.38,200000,189324.59424949795,-10675.405750502046,0.9466229712474897
2020-08-29,-1,-0.6032720475809273,129388359.09305988,0.0007416,-1650.4511544918655,56.97,200000,189980.60937481478,-10019.390625185217,0.9499030468740739
2020-08-30,-2,-1.617416625650131,0.0,0.000742,0.0,62.89,200000,192971.3301929303,-7028.669807069702,0.9648566509646515
2020-08-31,-2,-1.3937348368331262,0.0,0.0007249,0.0,60.92,200000,192971.3301929303,-7028.669807069702,0.9648566509646515
2020-09-01,-2,-1.6217522232919608,0.0,0.00073,0.0,62.69,200000,192971.3301929303,-7028.669807069702,0.9648566509646515
2020-09-02,-1,-1.0299675877525323,137150909.87415087,0.0007035,-1661.8268187472468,58.06,200000,192971.3301929303,-7028.669807069702,0.9648566509646515
2020-09-03,0,-0.18470195998357977,0.0,0.0006018,0.0,47.28,200000,189005.08462103613,-10994.915378963866,0.9450254231051807
2020-09-04,-1,-1.1860569214505616,156409371.58311495,0.0006042,-1878.0314449626007,50.32,200000,189005.08462103613,-10994.915378963866,0.9450254231051807
2020-09-05,-2,-2.329691048811358,0.0,0.0005336,0.0,47.83,200000,195371.28795684717,-4628.712043152831,0.9768564397842359
2020-09-06,-2,-1.8335886429607255,0.0,0.0005402,0.0,47.92,200000,195371.28795684717,-4628.712043152831,0.9768564397842359
2020-09-07,-2,-1.6336497289096588,0.0,0.0005492,0.0,48.84,200000,195371.28795684717,-4628.712043152831,0.9768564397842359
2020-09-08,-2,-1.4824727202410168,0.0,0.0005328,0.0,47.47,200000,195371.28795684717,-4628.712043152831,0.9768564397842359
2020-09-09,-1,-1.0377114597418307,177901373.11677945,0.0005491,-2042.7780003852695,47.82,200000,195371.28795684717,-4628.712043152831,0.9768564397842359
2020-09-10,-1,-1.0848911597154713,177901373.11677945,0.0005535,-2042.7780003852695,48.67,200000,197890.41529888846,-2109.58470111154,0.9894520764944423
2020-09-11,0,0.3684447953100159,0.0,0.0006032,0.0,48.96,200000,188075.59059166862,-11924.409408331383,0.940377952958343
2020-09-12,0,-0.7025272363594047,0.0,0.000588,0.0,50.8,200000,188075.59059166862,-11924.409408331383,0.940377952958343
2020-09-13,-1,-1.011723907207609,172673145.9710509,0.0005446,-1953.0175554690406,48.15,200000,188075.59059166862,-11924.409408331383,0.940377952958343
2020-09-14,-1,-0.8838704633102977,172673145.9710509,0.0005563,-1953.0175554690406,49.08,200000,191912.17272611614,-8087.827273883857,0.9595608636305807
2020-09-15,-1,-0.8573215266703152,172673145.9710509,0.0005457,-1953.0175554690406,48.31,200000,188578.01386111183,-11421.986138888169,0.9428900693055592
2020-09-16,-1,-0.32796834519686796,172673145.9710509,0.0005526,-1953.0175554690406,47.76,200000,188695.2989128041,-11304.701087195892,0.9434764945640205
2020-09-17,-1,-0.4957984361914138,172673145.9710509,0.0005585,-1953.0175554690406,48.85,200000,191842.85960949457,-8157.140390505432,0.9592142980474728
2020-09-18,-1,-0.6695368355052808,172673145.9710509,0.0005497,-1953.0175554690406,48.54,200000,189717.9004827539,-10282.099517246097,0.9485895024137695
2020-09-19,-2,-1.2602352334914344,0.0,0.0005345,0.0,48.52,200000,190542.2058614998,-9457.794138500205,0.952711029307499
2020-09-20,0,-0.8439832153023358,0.0,0.0005255,0.0,47.09,200000,190542.2058614998,-9457.794138500205,0.952711029307499
2020-09-21,0,-0.643957844013238,0.0,0.0004844,0.0,43.16,200000,190542.2058614998,-9457.794138500205,0.952711029307499
2020-09-22,-1,-1.1103649990717421,195307714.08517814,0.0004878,-2142.367954368111,44.47,200000,190542.2058614998,-9457.794138500205,0.952711029307499
2020-09-23,-2,-2.135245092217604,0.0,0.0004541,0.0,42.96,200000,193889.10021507446,-6110.899784925539,0.9694455010753723
2020-09-24,-2,-1.2144927447124767,0.0,0.0004884,0.0,44.92,200000,193889.10021507446,-6110.899784925539,0.9694455010753723
2020-09-25,-2,-1.5965347013480424,0.0,0.0004914,0.0,46.02,200000,193889.10021507446,-6110.899784925539,0.9694455010753723
2020-09-26,-2,-1.3801730544124786,0.0,0.0004925,0.0,46.03,200000,193889.10021507446,-6110.899784925539,0.9694455010753723
2020-09-27,-2,-2.0561965136353586,0.0,0.0004732,0.0,46.05,200000,193889.10021507446,-6110.899784925539,0.9694455010753723
2020-09-28,-2,-1.3959699575048812,0.0,0.0004747,0.0,45.23,200000,193889.10021507446,-6110.899784925539,0.9694455010753723
2020-09-29,-2,-1.232443547629132,0.0,0.00048,0.0,45.69,200000,193889.10021507446,-6110.899784925539,0.9694455010753723
2020-09-30,-2,-1.3158722042958888,0.0,0.0004804,0.0,46.24,200000,193889.10021507446,-6110.899784925539,0.9694455010753723
2020-10-01,-2,-1.6800788454788986,0.0,0.000472,0.0,46.25,200000,193889.10021507446,-6110.899784925539,0.9694455010753723
2020-10-02,0,-0.9329695731176832,0.0,0.000471,0.0,44.88,200000,193889.10021507446,-6110.899784925539,0.9694455010753723
2020-10-03,-2,-1.5166278392821475,0.0,0.0004625,0.0,45.51,200000,193889.10021507446,-6110.899784925539,0.9694455010753723
2020-10-04,-2,-1.7259693646113035,0.0,0.000465,0.0,46.69,200000,193889.10021507446,-6110.899784925539,0.9694455010753723
2020-10-05,-2,-1.7610313857234652,0.0,0.0004551,0.0,46.34,200000,193889.10021507446,-6110.899784925539,0.9694455010753723
2020-10-06,-2,-2.0347147123256595,0.0,0.0004392,0.0,45.99,200000,193889.10021507446,-6110.899784925539,0.9694455010753723
2020-10-07,-2,-1.7323972911556484,0.0,0.0004471,0.0,46.55,200000,193889.10021507446,-6110.899784925539,0.9694455010753723
2020-10-08,-2,-1.2618657810470735,0.0,0.0004622,0.0,47.21,200000,193889.10021507446,-6110.899784925539,0.9694455010753723
2020-10-09,0,-0.8265035025066093,0.0,0.0004761,0.0,47.78,200000,193889.10021507446,-6110.899784925539,0.9694455010753723
2020-10-10,-2,-1.4405255420623861,0.0,0.0004691,0.0,48.88,200000,193889.10021507446,-6110.899784925539,0.9694455010753723
2020-10-11,0,-0.8601132017348051,0.0,0.000497,0.0,50.48,200000,193889.10021507446,-6110.899784925539,0.9694455010753723
2020-10-12,0,-0.3711972141473853,0.0,0.0005071,0.0,50.58,200000,193889.10021507446,-6110.899784925539,0.9694455010753723
2020-10-13,0,-0.8746056832577098,0.0,0.0004882,0.0,49.89,200000,193889.10021507446,-6110.899784925539,0.9694455010753723
2020-10-14,-1,-1.1884291744054845,202262779.2771484,0.0004793,-1947.068690651481,49.79,200000,193889.10021507446,-6110.899784925539,0.9694455010753723
2020-10-15,-1,-0.933084651892968,202262779.2771484,0.00048,-1947.068690651481,49.53,200000,193524.4463009991,-6475.553699000913,0.9676222315049954
2020-10-16,-1,-0.9411028515983976,202262779.2771484,0.00046,-1947.068690651481,47.6,200000,185721.34814249875,-14278.651857501245,0.9286067407124938
2020-10-17,0,0.09679879821431295,0.0,0.0004688,0.0,46.93,200000,190444.2429422213,-9555.757057778712,0.9522212147111064
2020-10-18,0,0.4404993264145884,0.0,0.0004786,0.0,47.54,200000,190444.2429422213,-9555.757057778712,0.9522212147111064
2020-10-19,0,-0.002809452281341143,0.0,0.0004754,0.0,47.99,200000,190444.2429422213,-9555.757057778712,0.9522212147111064
2020-10-20,2,2.011196024907271,0.0,0.0004901,0.0,46.88,200000,190444.2429422213,-9555.757057778712,0.9522212147111064
2020-10-21,0,-0.4109476206571452,0.0,0.0005182,0.0,52.98,200000,190444.2429422213,-9555.757057778712,0.9522212147111064
2020-10-22,-2,-1.3338044032434349,0.0,0.000518,0.0,54.35,200000,190444.2429422213,-9555.757057778712,0.9522212147111064
2020-10-23,-2,-2.7498078209668155,0.0,0.0004982,0.0,55.42,200000,190444.2429422213,-9555.757057778712,0.9522212147111064
2020-10-24,-2,-3.013969995585346,0.0,0.0005028,0.0,59.23,200000,190444.2429422213,-9555.757057778712,0.9522212147111064
2020-10-25,-2,-2.609549672613068,0.0,0.0004882,0.0,58.84,200000,190444.2429422213,-9555.757057778712,0.9522212147111064
2020-10-26,-2,-1.8857625787532073,0.0,0.0004832,0.0,56.82,200000,190444.2429422213,-9555.757057778712,0.9522212147111064
2020-10-27,-2,-1.684224099143868,0.0,0.0004909,0.0,57.91,200000,190444.2429422213,-9555.757057778712,0.9522212147111064
2020-10-28,-2,-1.6876677055480438,0.0,0.0004636,0.0,55.77,200000,190444.2429422213,-9555.757057778712,0.9522212147111064
2020-10-29,-2,-1.496791246476841,0.0,0.0004558,0.0,54.87,200000,190444.2429422213,-9555.757057778712,0.9522212147111064
2020-10-30,-2,-1.3456649419093916,0.0,0.0004483,0.0,54.01,200000,190444.2429422213,-9555.757057778712,0.9522212147111064
2020-10-31,-2,-1.458916094230824,0.0,0.0004499,0.0,55.72,200000,190444.2429422213,-9555.757057778712,0.9522212147111064
2020-11-01,-2,-1.2626215147450153,0.0,0.0004513,0.0,55.6,200000,190444.2429422213,-9555.757057778712,0.9522212147111064
2020-11-02,-1,-1.0802553776414103,216660117.11287972,0.0004395,-1769.9279083849563,53.8,200000,190444.2429422213,-9555.757057778712,0.9522212147111064
2020-11-03,-1,-0.9982985234959155,216660117.11287972,0.0004398,-1769.9279083849563,53.96,200000,190792.42944269674,-9207.570557303261,0.9539621472134837
2020-11-04,-1,-1.0099525207742996,216660117.11287972,0.0004403,-1769.9279083849563,54.67,200000,192157.4083162065,-7842.591683793493,0.9607870415810326
2020-11-05,-2,-1.5699577016286181,0.0,0.0004374,0.0,58.95,200000,200014.35791634087,14.35791634087218,1.0000717895817044
2020-11-06,-2,-1.405312772365985,0.0,0.0004699,0.0,63.2,200000,200014.35791634087,14.35791634087218,1.0000717895817044
2020-11-07,0,-0.9314553606408241,0.0,0.0004578,0.0,58.9,200000,200014.35791634087,14.35791634087218,1.0000717895817044
2020-11-08,0,-0.9524494131075713,0.0,0.0004693,0.0,61.02,200000,200014.35791634087,14.35791634087218,1.0000717895817044
2020-11-09,0,-0.5866233692699665,0.0,0.0004703,0.0,59.23,200000,200014.35791634087,14.35791634087218,1.0000717895817044
2020-11-10,0,-0.08239617762187851,0.0,0.0004733,0.0,57.93,200000,200014.35791634087,14.35791634087218,1.0000717895817044
2020-11-11,0,-0.14231307921874198,0.0,0.0004792,0.0,59.27,200000,200014.35791634087,14.35791634087218,1.0000717895817044
2020-11-12,-1,-1.0832903512246346,213189466.97542194,0.0004691,-1647.0220513532681,60.72,200000,200014.35791634087,14.35791634087218,1.0000717895817044
2020-11-13,-2,-2.108311218395636,0.0,0.0004794,0.0,65.96,200000,206448.9019555851,6448.901955585112,1.0322445097779256
2020-11-14,-1,-1.1588150261519414,213892355.94237992,0.0004826,-1616.671119464253,63.85,200000,206448.9019555851,6448.901955585112,1.0322445097779256
2020-11-15,-1,-0.6516927473982318,213892355.94237992,0.0004804,-1616.671119464253,62.28,200000,203440.165114953,3440.165114953008,1.017200825574765
2020-11-16,-2,-2.701743470314659,0.0,0.0004973,0.0,73.84,200000,219455.22880668004,19455.22880668004,1.0972761440334002
2020-11-17,-2,-2.436952938601564,0.0,0.0005021,0.0,76.32,200000,219455.22880668004,19455.22880668004,1.0972761440334002
2020-11-18,-2,-1.9118968072408051,0.0,0.0004903,0.0,73.42,200000,219455.22880668004,19455.22880668004,1.0972761440334002
2020-11-19,-2,-2.432520837101834,0.0,0.0004952,0.0,81.53,200000,219455.22880668004,19455.22880668004,1.0972761440334002
2020-11-20,-2,-2.0493492291268574,0.0,0.0004999,0.0,82.53,200000,219455.22880668004,19455.22880668004,1.0972761440334002
2020-11-21,-2,-1.5262863120015537,0.0,0.0005471,0.0,87.14,200000,219455.22880668004,19455.22880668004,1.0972761440334002
2020-11-22,0,-0.8327282338276576,0.0,0.0005564,0.0,82.87,200000,219455.22880668004,19455.22880668004,1.0972761440334002
2020-11-23,0,-0.9672687807800167,0.0,0.000583,0.0,89.03,200000,219455.22880668004,19455.22880668004,1.0972761440334002
2020-11-24,0,0.23068180192572701,0.0,0.0006555,0.0,89.25,200000,219455.22880668004,19455.22880668004,1.0972761440334002
2020-11-25,0,0.735130312003172,0.0,0.0006298,0.0,81.75,200000,219455.22880668004,19455.22880668004,1.0972761440334002
2020-11-26,0,0.9625124665157058,0.0,0.0005607,0.0,71.0,200000,219455.22880668004,19455.22880668004,1.0972761440334002
2020-11-27,2,1.289773193303091,0.0,0.0005652,0.0,69.15,200000,219455.22880668004,19455.22880668004,1.0972761440334002
2020-11-28,1,1.0300287604541623,-188244320.47236234,0.0005829,1509.320693305915,72.7,200000,219455.22880668,19455.22880668001,1.0972761440334
2020-11-29,0,0.050187869230000494,0.0,0.0005733,0.0,78.91,200000,208275.20182471565,8275.201824715652,1.0413760091235782
2020-11-30,0,0.09859436047933462,0.0,0.0006355,0.0,87.65,200000,208275.20182471565,8275.201824715652,1.0413760091235782
2020-12-01,0,-0.295058523032543,0.0,0.00059,0.0,85.08,200000,208275.20182471565,8275.201824715652,1.0413760091235782
2020-12-02,0,-0.5492798154809493,0.0,0.0005979,0.0,88.9,200000,208275.20182471565,8275.201824715652,1.0413760091235782
2020-12-03,0,-0.009199421690624977,0.0,0.0006283,0.0,89.0,200000,208275.20182471565,8275.201824715652,1.0413760091235782
2020-12-04,0,0.41106442275644656,0.0,0.0005814,0.0,79.52,200000,208275.20182471565,8275.201824715652,1.0413760091235782
2020-12-05,0,0.25102227909523916,0.0,0.0005969,0.0,83.14,200000,208275.20182471565,8275.201824715652,1.0413760091235782
2020-12-06,0,0.13063998526983286,0.0,0.0005953,0.0,83.55,200000,208275.20182471565,8275.201824715652,1.0413760091235782
2020-12-07,0,0.11151192502445187,0.0,0.0005953,0.0,83.37,200000,208275.20182471565,8275.201824715652,1.0413760091235782
2020-12-08,0,0.25799417559415816,0.0,0.0005569,0.0,76.76,200000,208275.20182471565,8275.201824715652,1.0413760091235782
2020-12-09,0,0.061106111623053926,0.0,0.0005567,0.0,77.41,200000,208275.20182471565,8275.201824715652,1.0413760091235782
2020-12-10,0,0.11629141790569957,0.0,0.0005434,0.0,74.7,200000,208275.20182471565,8275.201824715652,1.0413760091235782
2020-12-11,0,0.21354706542816504,0.0,0.0005316,0.0,72.2,200000,208275.20182471565,8275.201824715652,1.0413760091235782
2020-12-12,0,-0.6203101713558422,0.0,0.0005399,0.0,76.67,200000,208275.20182471565,8275.201824715652,1.0413760091235782
2020-12-13,-2,-1.6296335389516443,0.0,0.000548,0.0,82.28,200000,208275.20182471565,8275.201824715652,1.0413760091235782
2020-12-14,0,-0.5051773958702955,0.0,0.0005834,0.0,82.35,200000,208275.20182471565,8275.201824715652,1.0413760091235782
2020-12-15,0,-0.24343760066223766,0.0,0.0005825,0.0,81.32,200000,208275.20182471565,8275.201824715652,1.0413760091235782
2020-12-16,-2,-1.418119902830837,0.0,0.0006198,0.0,92.94,200000,208275.20182471565,8275.201824715652,1.0413760091235782
2020-12-17,-2,-2.7854144203545412,0.0,0.0006077,0.0,101.01,200000,208275.20182471565,8275.201824715652,1.0413760091235782
2020-12-18,-2,-3.018559758148862,0.0,0.0006137,0.0,109.34,200000,208275.20182471565,8275.201824715652,1.0413760091235782
2020-12-19,-2,-2.9023264288801984,0.0,0.000611,0.0,119.85,200000,208275.20182471565,8275.201824715652,1.0413760091235782
2020-12-20,-2,-2.2106581022106577,0.0,0.0005963,0.0,114.58,200000,208275.20182471565,8275.201824715652,1.0413760091235782
2020-12-21,-1,-1.1410291366740586,169771113.32304832,0.0006134,-997.0091039957666,104.45,200000,208275.20182471565,8275.201824715652,1.0413760091235782
2020-12-22,-2,-1.4127410836627643,0.0,0.000635,0.0,114.32,200000,214448.625633376,14448.62563337601,1.07224312816688
2020-12-23,-2,-1.551150579216456,0.0,0.000541,0.0,102.45,200000,214448.625633376,14448.62563337601,1.07224312816688
2020-12-24,-2,-1.5478046131360448,0.0,0.0005681,0.0,111.13,200000,214448.625633376,14448.62563337601,1.07224312816688
2020-12-25,-2,-1.9222893190528463,0.0,0.000574,0.0,127.78,200000,214448.625633376,14448.62563337601,1.07224312816688
2020-12-26,-2,-1.728579570319032,0.0,0.0005732,0.0,129.61,200000,214448.625633376,14448.62563337601,1.07224312816688
2020-12-27,-2,-1.4754440313714272,0.0,0.0005739,0.0,127.88,200000,214448.625633376,14448.62563337601,1.07224312816688
2020-12-28,-2,-1.3887919344889517,0.0,0.0005725,0.0,129.83,200000,214448.625633376,14448.62563337601,1.07224312816688
2020-12-29,-2,-1.229692811124029,0.0,0.0005719,0.0,128.8,200000,214448.625633376,14448.62563337601,1.07224312816688
2020-12-30,-1,-1.0574659922254197,182540539.35425267,0.0005874,-824.485296552772,130.05,200000,214448.625633376,14448.62563337601,1.07224312816688
2020-12-31,-1,-0.7973967516974089,182540539.35425267,0.0005849,-824.485296552772,124.21,200000,209177.28015312218,9177.280153122178,1.0458864007656108
2021-01-01,-1,-0.5525931042986237,182540539.35425267,0.0006155,-824.485296552772,126.24,200000,216436.72580936446,16436.725809364463,1.0821836290468223
2021-01-02,0,0.5923360169423035,0.0,0.0008032,0.0,136.96,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-03,0,-0.7186414511178012,0.0,0.0007508,0.0,161.24,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-04,0,-0.5961932084598595,0.0,0.0007322,0.0,155.34,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-05,0,-0.6189514436073114,0.0,0.0007393,0.0,158.43,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-06,0,-0.8064422205329451,0.0,0.000765,0.0,168.92,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-07,0,-0.3471197893768472,0.0,0.0007992,0.0,169.35,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-08,0,-0.2828133498729675,0.0,0.0008147,0.0,172.19,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-09,2,1.6009469770083022,0.0,0.0010065,0.0,177.26,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-10,2,1.7613991306462036,0.0,0.0009735,0.0,170.07,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-11,2,2.5816931696544696,0.0,0.0008877,0.0,138.87,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-12,2,2.0450184513490637,0.0,0.0008387,0.0,133.42,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-13,0,0.7587664380514916,0.0,0.0008084,0.0,147.38,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-14,0,0.09441053059305651,0.0,0.0007747,0.0,152.5,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-15,0,-0.05430981966214589,0.0,0.0007204,0.0,143.65,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-16,0,-0.14441028362553887,0.0,0.0007155,0.0,143.52,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-17,0,-0.2615364095577502,0.0,0.0007062,0.0,142.8,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-18,0,-0.5578392981948738,0.0,0.0007288,0.0,151.96,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-19,0,-0.8581749817753013,0.0,0.0007036,0.0,151.86,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-20,0,-0.7589431715299602,0.0,0.0007018,0.0,149.69,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-21,0,-0.8045356382775585,0.0,0.0006025,0.0,129.72,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-22,0,-0.6563719861908806,0.0,0.000645,0.0,137.66,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-23,0,-0.08482184435426168,0.0,0.0006917,0.0,137.67,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-24,0,-0.30966914150759145,0.0,0.0006926,0.0,141.01,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-25,0,-0.4818430481431434,0.0,0.0006618,0.0,137.07,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-26,0,-0.24571270293559527,0.0,0.000671,0.0,134.67,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-27,0,-0.043775135849376326,0.0,0.0006255,0.0,122.44,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-28,0,0.8651963717475603,0.0,0.0007498,0.0,133.27,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-29,2,1.4836434478851819,0.0,0.0008071,0.0,134.65,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-30,1,1.154169362988191,-116285107.20529331,0.0007772,677.6903518292888,133.36,200000,180753.57063990794,-19246.429360092065,0.9037678531995397
2021-01-31,2,1.3205752497006538,0.0,0.0007528,0.0,129.36,200000,180626.97543141592,-19373.02456858408,0.9031348771570796
2021-02-01,2,1.331695003220863,0.0,0.0007557,0.0,132.0,200000,180626.97543141592,-19373.02456858408,0.9031348771570796
2021-02-02,0,0.9972056014782054,0.0,0.0007934,0.0,141.98,200000,180626.97543141592,-19373.02456858408,0.9031348771570796
2021-02-03,0,0.048475159324080544,0.0,0.0008064,0.0,155.93,200000,180626.97543141592,-19373.02456858408,0.9031348771570796
2021-02-04,0,0.4830136364479462,0.0,0.000781,0.0,145.07,200000,180626.97543141592,-19373.02456858408,0.9031348771570796
2021-02-05,0,0.23781480365642105,0.0,0.0008201,0.0,155.05,200000,180626.97543141592,-19373.02456858408,0.9031348771570796
2021-02-06,0,-0.2308526845492939,0.0,0.0007917,0.0,155.57,200000,180626.97543141592,-19373.02456858408,0.9031348771570796
2021-02-07,0,0.20863538963809047,0.0,0.0008,0.0,150.76,200000,180626.97543141592,-19373.02456858408,0.9031348771570796
2021-02-08,2,2.688658221762572,0.0,0.001128,0.0,167.28,200000,180626.97543141592,-19373.02456858408,0.9031348771570796
2021-02-09,2,2.031278997903792,0.0,0.001196,0.0,181.49,200000,180626.97543141592,-19373.02456858408,0.9031348771570796
2021-02-10,2,1.2167125288985285,0.0,0.0011239,0.0,181.56,200000,180626.97543141592,-19373.02456858408,0.9031348771570796
2021-02-11,2,2.24278884039783,0.0,0.001292,0.0,183.62,200000,180626.97543141592,-19373.02456858408,0.9031348771570796
2021-02-12,2,2.025480857369018,0.0,0.0014056,0.0,196.69,200000,180626.97543141592,-19373.02456858408,0.9031348771570796
2021-02-13,0,0.5706774859296735,0.0,0.0013934,0.0,225.76,200000,180626.97543141592,-19373.02456858408,0.9031348771570796
2021-02-14,0,0.2437214428130548,0.0,0.0012804,0.0,213.49,200000,180626.97543141592,-19373.02456858408,0.9031348771570796
2021-02-15,0,0.5377902697262891,0.0,0.0012961,0.0,207.83,200000,180626.97543141592,-19373.02456858408,0.9031348771570796
2021-02-16,0,0.31806721807322075,0.0,0.0012916,0.0,210.26,200000,180626.97543141592,-19373.02456858408,0.9031348771570796
2021-02-17,0,0.8524690128562042,0.0,0.0015463,0.0,237.49,200000,180626.97543141592,-19373.02456858408,0.9031348771570796
2021-02-18,0,0.9478270454864478,0.0,0.0014987,0.0,226.59,200000,180626.97543141592,-19373.02456858408,0.9031348771570796
2021-02-19,2,2.295936971746032,0.0,0.0018465,0.0,236.5,200000,180626.97543141592,-19373.02456858408,0.9031348771570796
