date,statusList,zscore,TRXUSDT_position,TRXUSDT_price,ENJUSDT_position,ENJUSDT_price,init,total_asset,pnl,return
2020-07-31,2,1.681556181971726,0.0,0.01968,0.0,0.17419,200000,151496.42274989915,-48503.57725010085,0.7574821137494958
2020-08-01,2,1.7699540754398304,0.0,0.02046,0.0,0.17653,200000,151496.42274989915,-48503.57725010085,0.7574821137494958
2020-08-02,0,0.9745032907559604,0.0,0.01907,0.0,0.17523,200000,151496.42274989915,-48503.57725010085,0.7574821137494958
2020-08-03,1,1.129375327769786,-3812189.802463492,0.01987,425551.74929746956,0.178,200000,151496.42274989915,-48503.57725010085,0.7574821137494958
2020-08-04,1,0.7773483061633143,-3812189.802463492,0.02039,425551.74929746956,0.18761,200000,157568.31375792885,-42431.686242071155,0.7878415687896443
2020-08-05,1,0.5509536547934905,-3812189.802463492,0.02031,425551.74929746956,0.18978,200000,158186.7858697073,-41813.214130292705,0.7909339293485365
2020-08-06,1,0.24874323953450983,-3812189.802463492,0.02022,425551.74929746956,0.1932,200000,159299.0757700829,-40700.92422991709,0.7964953788504145
2020-08-07,0,-0.8301322091296787,0.0,0.01988,0.0,0.20833,200000,138627.56009173155,-61372.439908268454,0.6931378004586577
2020-08-08,0,-0.8711892390298495,0.0,0.02046,0.0,0.21207,200000,138627.56009173155,-61372.439908268454,0.6931378004586577
2020-08-09,-2,-1.4450386381124491,0.0,0.02045,0.0,0.22091,200000,138627.56009173155,-61372.439908268454,0.6931378004586577
2020-08-10,-1,-1.1657248302745937,3229905.873525898,0.02146,-307828.6629918096,0.22517,200000,138627.56009173155,-61372.439908268454,0.6931378004586577
2020-08-11,-1,-0.7190976886822853,3229905.873525898,0.0201,-307828.6629918096,0.20301,200000,127413.40493183781,-72586.59506816219,0.6370670246591891
2020-08-12,-1,-1.024691973420148,3229905.873525898,0.02019,-307828.6629918096,0.20836,200000,129350.97980746132,-70649.02019253868,0.6467548990373067
2020-08-13,0,0.22771492318694128,0.0,0.02238,0.0,0.21088,200000,131257.17509393475,-68742.82490606525,0.6562858754696738
2020-08-14,2,1.758019606492706,0.0,0.02471,0.0,0.20863,200000,131257.17509393475,-68742.82490606525,0.6562858754696738
2020-08-15,2,1.967644142685233,0.0,0.02526,0.0,0.20575,200000,131257.17509393475,-68742.82490606525,0.6562858754696738
2020-08-16,2,2.4078787738871124,0.0,0.02824,0.0,0.21471,200000,131257.17509393475,-68742.82490606525,0.6562858754696738
2020-08-17,2,2.8404721902578367,0.0,0.03036,0.0,0.20589,200000,131257.17509393475,-68742.82490606525,0.6562858754696738
2020-08-18,2,1.8397990890154778,0.0,0.02875,0.0,0.20799,200000,131257.17509393475,-68742.82490606525,0.6562858754696738
2020-08-19,2,1.4125579544069748,0.0,0.02648,0.0,0.19695,200000,131257.17509393475,-68742.82490606525,0.6562858754696738
2020-08-20,1,1.1445487979548465,-2389970.41321804,0.02746,315158.41119365813,0.20824,200000,131257.17509393475,-68742.82490606525,0.6562858754696738
2020-08-21,0,0.14635779918741773,0.0,0.02425,0.0,0.20989,200000,123065.35868903532,-76934.64131096468,0.6153267934451766
2020-08-22,0,-0.11276396397456231,0.0,0.02512,0.0,0.22542,200000,123065.35868903532,-76934.64131096468,0.6153267934451766
2020-08-23,0,-0.18429426567555035,0.0,0.02435,0.0,0.22097,200000,123065.35868903532,-76934.64131096468,0.6153267934451766
2020-08-24,0,-0.6268998698968825,0.0,0.0251,0.0,0.2447,200000,123065.35868903532,-76934.64131096468,0.6153267934451766
2020-08-25,0,-0.6667671627257022,0.0,0.02299,0.0,0.2264,200000,123065.35868903532,-76934.64131096468,0.6153267934451766
2020-08-26,0,-0.5003583171106738,0.0,0.02369,0.0,0.22716,200000,123065.35868903532,-76934.64131096468,0.6153267934451766
2020-08-27,0,-0.24944488860116154,0.0,0.02307,0.0,0.21113,200000,123065.35868903532,-76934.64131096468,0.6153267934451766
2020-08-28,0,-0.3651252450701723,0.0,0.02392,0.0,0.22119,200000,123065.35868903532,-76934.64131096468,0.6153267934451766
2020-08-29,0,0.11696661980887127,0.0,0.02491,0.0,0.2132,200000,123065.35868903532,-76934.64131096468,0.6153267934451766
2020-08-30,0,0.4859289890401193,0.0,0.02696,0.0,0.21843,200000,123065.35868903532,-76934.64131096468,0.6153267934451766
2020-08-31,2,1.247402347769997,0.0,0.02917,0.0,0.21423,200000,123065.35868903532,-76934.64131096468,0.6153267934451766
2020-09-01,2,2.5752848728625257,0.0,0.03466,0.0,0.21008,200000,123065.35868903532,-76934.64131096468,0.6153267934451766
2020-09-02,2,2.3280501420711985,0.0,0.03449,0.0,0.20222,200000,123065.35868903532,-76934.64131096468,0.6153267934451766
2020-09-03,2,3.307132904007497,0.0,0.03996,0.0,0.1711,200000,123065.35868903532,-76934.64131096468,0.6153267934451766
2020-09-04,2,2.0707808885172843,0.0,0.03552,0.0,0.17026,200000,123065.35868903532,-76934.64131096468,0.6153267934451766
2020-09-05,2,1.5028973582619962,0.0,0.02988,0.0,0.15299,200000,123065.35868903532,-76934.64131096468,0.6153267934451766
2020-09-06,2,1.3964314478896152,0.0,0.03142,0.0,0.15969,200000,123065.35868903532,-76934.64131096468,0.6153267934451766
2020-09-07,2,1.6480967531729225,0.0,0.03249,0.0,0.15015,200000,123065.35868903532,-76934.64131096468,0.6153267934451766
2020-09-08,2,1.6752907429237531,0.0,0.03518,0.0,0.1539,200000,123065.35868903532,-76934.64131096468,0.6153267934451766
2020-09-09,1,1.0970711134427775,-1811382.965690835,0.03397,374195.3256173538,0.16444,200000,123065.35868903532,-76934.64131096468,0.6153267934451766
2020-09-10,1,0.6408030521405612,-1811382.965690835,0.03299,374195.3256173538,0.1757,200000,125503.64274910968,-74496.35725089032,0.6275182137455484
2020-09-11,1,0.6990765097589958,-1811382.965690835,0.0335,374195.3256173538,0.17235,200000,125173.8937207939,-74826.1062792061,0.6258694686039695
2020-09-12,1,0.533162051507777,-1811382.965690835,0.03272,374195.3256173538,0.17241,200000,123783.46672709208,-76216.53327290792,0.6189173336354603
2020-09-13,1,0.46906440223811213,-1811382.965690835,0.03065,374195.3256173538,0.16116,200000,115824.20657491683,-84175.79342508317,0.5791210328745842
2020-09-14,1,0.20674808525057087,-1811382.965690835,0.03039,374195.3256173538,0.16712,200000,117583.45114451664,-82416.54885548336,0.5879172557225831
2020-09-15,0,-0.03259627758465321,0.0,0.02788,0.0,0.15889,200000,114110.82048515444,-85889.17951484556,0.5705541024257722
2020-09-16,0,-0.302119829394226,0.0,0.02639,0.0,0.15613,200000,114110.82048515444,-85889.17951484556,0.5705541024257722
2020-09-17,0,-0.2863507187418607,0.0,0.02813,0.0,0.16159,200000,114110.82048515444,-85889.17951484556,0.5705541024257722
2020-09-18,0,-0.41367610419433387,0.0,0.02905,0.0,0.16631,200000,114110.82048515444,-85889.17951484556,0.5705541024257722
2020-09-19,-1,-1.0254853150638021,2061250.3700353042,0.02768,-337645.93586564815,0.16898,200000,114110.82048515444,-85889.17951484556,0.5705541024257722
2020-09-20,-1,-1.0291961131671763,2061250.3700353042,0.02694,-337645.93586564815,0.16018,200000,109614.21097571061,-90385.78902428939,0.548071054878553
2020-09-21,-1,-0.8089923000659853,2061250.3700353042,0.0249,-337645.93586564815,0.14348,200000,99770.57309188227,-100229.42690811773,0.4988528654594113
2020-09-22,-2,-1.3471063193747284,0.0,0.02499,0.0,0.15481,200000,114871.14106933319,-85128.85893066681,0.5743557053466659
2020-09-23,0,-0.7266805438996103,0.0,0.02486,0.0,0.14358,200000,114871.14106933319,-85128.85893066681,0.5743557053466659
2020-09-24,0,-0.8517065733353656,0.0,0.02625,0.0,0.15513,200000,114871.14106933319,-85128.85893066681,0.5743557053466659
2020-09-25,0,-0.39350380513859246,0.0,0.02714,0.0,0.15373,200000,114871.14106933319,-85128.85893066681,0.5743557053466659
2020-09-26,0,-0.7648554107176239,0.0,0.02718,0.0,0.16132,200000,114871.14106933319,-85128.85893066681,0.5743557053466659
2020-09-27,-2,-1.3460076123024223,0.0,0.02659,0.0,0.16988,200000,114871.14106933319,-85128.85893066681,0.5743557053466659
2020-09-28,-2,-1.4896587167435014,0.0,0.02625,0.0,0.16803,200000,114871.14106933319,-85128.85893066681,0.5743557053466659
2020-09-29,0,-0.8400883328342222,0.0,0.0263,0.0,0.16013,200000,114871.14106933319,-85128.85893066681,0.5743557053466659
2020-09-30,0,-0.8425765801257529,0.0,0.02621,0.0,0.16054,200000,114871.14106933319,-85128.85893066681,0.5743557053466659
2020-10-01,0,-0.32223600718792694,0.0,0.02581,0.0,0.15373,200000,114871.14106933319,-85128.85893066681,0.5743557053466659
2020-10-02,0,0.2566526842245817,0.0,0.0259,0.0,0.15051,200000,114871.14106933319,-85128.85893066681,0.5743557053466659
2020-10-03,2,1.6363815850155476,0.0,0.02719,0.0,0.15,200000,114871.14106933319,-85128.85893066681,0.5743557053466659
2020-10-04,0,0.6864690493342744,0.0,0.02644,0.0,0.15222,200000,114871.14106933319,-85128.85893066681,0.5743557053466659
2020-10-05,0,0.2909321371289236,0.0,0.02643,0.0,0.15475,200000,114871.14106933319,-85128.85893066681,0.5743557053466659
2020-10-06,2,1.2509628170252938,0.0,0.02556,0.0,0.14373,200000,114871.14106933319,-85128.85893066681,0.5743557053466659
2020-10-07,0,0.30873959772462944,0.0,0.02551,0.0,0.14894,200000,114871.14106933319,-85128.85893066681,0.5743557053466659
2020-10-08,0,0.2718985717479108,0.0,0.02572,0.0,0.15058,200000,114871.14106933319,-85128.85893066681,0.5743557053466659
2020-10-09,0,0.1496506311744768,0.0,0.02627,0.0,0.15425,200000,114871.14106933319,-85128.85893066681,0.5743557053466659
2020-10-10,0,-0.5662616444478867,0.0,0.02644,0.0,0.15976,200000,114871.14106933319,-85128.85893066681,0.5743557053466659
2020-10-11,0,-0.25084787437915645,0.0,0.02656,0.0,0.15879,200000,114871.14106933319,-85128.85893066681,0.5743557053466659
2020-10-12,0,-0.8931066587695073,0.0,0.02709,0.0,0.1659,200000,114871.14106933319,-85128.85893066681,0.5743557053466659
2020-10-13,0,-0.42164712824767503,0.0,0.0268,0.0,0.16149,200000,114871.14106933319,-85128.85893066681,0.5743557053466659
2020-10-14,0,0.7950739310347954,0.0,0.02676,0.0,0.15381,200000,114871.14106933319,-85128.85893066681,0.5743557053466659
2020-10-15,0,0.7963186932187954,0.0,0.02652,0.0,0.15265,200000,114871.14106933319,-85128.85893066681,0.5743557053466659
2020-10-16,1,1.1668531132350914,-2233109.2742871926,0.02572,394746.1892416948,0.1455,200000,114871.14106933319,-85128.85893066681,0.5743557053466659
2020-10-17,1,0.5836358012214128,-2233109.2742871926,0.02574,394746.1892416948,0.14843,200000,116072.40958929711,-83927.59041070289,0.5803620479464855
2020-10-18,1,0.2575810995282499,-2233109.2742871926,0.02594,394746.1892416948,0.15078,200000,117446.68498887253,-82553.31501112747,0.5872334249443627
2020-10-19,1,0.4817599358392453,-2233109.2742871926,0.02589,394746.1892416948,0.14922,200000,116719.2254699411,-83280.7745300589,0.5835961273497055
2020-10-20,2,2.3537066323474343,0.0,0.02592,0.0,0.14048,200000,117299.38879418392,-82700.61120581608,0.5864969439709196
2020-10-21,2,2.1433602260947393,0.0,0.02667,0.0,0.14353,200000,117299.38879418392,-82700.61120581608,0.5864969439709196
2020-10-22,0,0.9345765309871366,0.0,0.02708,0.0,0.15113,200000,117299.38879418392,-82700.61120581608,0.5864969439709196
2020-10-23,2,1.2873023008657691,0.0,0.02669,0.0,0.1472,200000,117299.38879418392,-82700.61120581608,0.5864969439709196
2020-10-24,2,1.605703715996704,0.0,0.02706,0.0,0.14662,200000,117299.38879418392,-82700.61120581608,0.5864969439709196
2020-10-25,2,1.770531608662919,0.0,0.02699,0.0,0.14392,200000,117299.38879418392,-82700.61120581608,0.5864969439709196
2020-10-26,2,2.1649605944970087,0.0,0.02675,0.0,0.13821,200000,117299.38879418392,-82700.61120581608,0.5864969439709196
2020-10-27,2,1.9071469186797172,0.0,0.02701,0.0,0.13901,200000,117299.38879418392,-82700.61120581608,0.5864969439709196
2020-10-28,2,2.0616530505879758,0.0,0.02688,0.0,0.13467,200000,117299.38879418392,-82700.61120581608,0.5864969439709196
2020-10-29,2,1.8583233480340597,0.0,0.02655,0.0,0.13221,200000,117299.38879418392,-82700.61120581608,0.5864969439709196
2020-10-30,2,1.7903384038354115,0.0,0.0256,0.0,0.12612,200000,117299.38879418392,-82700.61120581608,0.5864969439709196
2020-10-31,2,1.5392932767313623,0.0,0.02576,0.0,0.12736,200000,117299.38879418392,-82700.61120581608,0.5864969439709196
2020-11-01,2,1.4449548750757688,0.0,0.02574,0.0,0.12697,200000,117299.38879418392,-82700.61120581608,0.5864969439709196
2020-11-02,2,1.2379229873415623,0.0,0.02445,0.0,0.12133,200000,117299.38879418392,-82700.61120581608,0.5864969439709196
2020-11-03,2,1.3937659680406027,0.0,0.02442,0.0,0.11901,200000,117299.38879418392,-82700.61120581608,0.5864969439709196
2020-11-04,2,1.2113384842415518,0.0,0.0242,0.0,0.11833,200000,117299.38879418392,-82700.61120581608,0.5864969439709196
2020-11-05,0,0.876920568189047,0.0,0.02493,0.0,0.12362,200000,117299.38879418392,-82700.61120581608,0.5864969439709196
2020-11-06,0,-0.22237878357480884,0.0,0.02616,0.0,0.13769,200000,117299.38879418392,-82700.61120581608,0.5864969439709196
2020-11-07,0,0.10914498355372641,0.0,0.02486,0.0,0.12778,200000,117299.38879418392,-82700.61120581608,0.5864969439709196
2020-11-08,0,-0.9532679120149886,0.0,0.02535,0.0,0.13634,200000,117299.38879418392,-82700.61120581608,0.5864969439709196
2020-11-09,-1,-1.0058512232023953,2365861.008353851,0.02479,-439093.31733991136,0.13357,200000,117299.38879418392,-82700.61120581608,0.5864969439709196
2020-11-10,-2,-1.773481405570094,0.0,0.02483,0.0,0.13984,200000,119957.86945357101,-80042.13054642899,0.599789347267855
2020-11-11,-2,-1.4405462309210428,0.0,0.02498,0.0,0.1381,200000,119957.86945357101,-80042.13054642899,0.599789347267855
2020-11-12,-1,-1.0286267471682287,2408792.559308655,0.0249,-445674.9496714631,0.13458,200000,119957.86945357101,-80042.13054642899,0.599789347267855
2020-11-13,-2,-1.7853059686264485,0.0,0.0254,0.0,0.14352,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-11-14,-2,-1.5588991731275619,0.0,0.02513,0.0,0.14142,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-11-15,-2,-1.5435718569599624,0.0,0.02533,0.0,0.14405,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-11-16,-2,-1.4085178632741044,0.0,0.02549,0.0,0.14528,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-11-17,0,-0.7921790196859428,0.0,0.02649,0.0,0.14597,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-11-18,0,0.3170494377449551,0.0,0.02678,0.0,0.13834,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-11-19,0,-0.03854561613874639,0.0,0.02581,0.0,0.13659,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-11-20,0,-0.061816074836211495,0.0,0.02629,0.0,0.13982,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-11-21,2,1.4002098624267785,0.0,0.03057,0.0,0.1506,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-11-22,0,0.9241777589540324,0.0,0.02875,0.0,0.1454,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-11-23,2,1.6350399666719142,0.0,0.03174,0.0,0.15501,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-11-24,2,2.6792250596212424,0.0,0.03523,0.0,0.15931,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-11-25,2,1.2115634193753253,0.0,0.03304,0.0,0.16198,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-11-26,2,1.3847589690969921,0.0,0.02942,0.0,0.1415,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-11-27,2,1.2477354025872551,0.0,0.02938,0.0,0.14159,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-11-28,2,1.3363285048226283,0.0,0.03047,0.0,0.14455,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-11-29,2,1.3866307441369028,0.0,0.03072,0.0,0.14362,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-11-30,2,1.4463297379468991,0.0,0.03236,0.0,0.14889,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-12-01,0,0.651746056716352,0.0,0.03024,0.0,0.14642,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-12-02,0,-0.3033674334410234,0.0,0.03118,0.0,0.16168,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-12-03,0,0.20991634955985308,0.0,0.03166,0.0,0.15721,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-12-04,0,0.12301068377255428,0.0,0.02947,0.0,0.14643,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-12-05,0,-0.0445147461334059,0.0,0.03056,0.0,0.15251,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-12-06,0,0.03429725263531249,0.0,0.03091,0.0,0.15257,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-12-07,0,-0.37715928686210454,0.0,0.03029,0.0,0.15153,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-12-08,0,-0.5375905301737296,0.0,0.0279,0.0,0.14028,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-12-09,0,-0.027280907108097836,0.0,0.0287,0.0,0.1407,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-12-10,-1,-1.0078844801074616,2183169.8189964346,0.02811,-431537.18874896126,0.14221,200000,122737.80722397956,-77262.19277602044,0.6136890361198978
2020-12-11,-1,-0.8492620876891815,2183169.8189964346,0.02778,-431537.18874896126,0.14,200000,121063.66399657553,-78936.33600342447,0.6053183199828777
2020-12-12,-1,-0.9619975724553879,2183169.8189964346,0.02855,-431537.18874896126,0.14447,200000,124673.67599091062,-75326.32400908938,0.6233683799545531
2020-12-13,0,-0.16942138362596923,0.0,0.02921,0.0,0.14378,200000,121013.83380941933,-78986.16619058067,0.6050691690470966
2020-12-14,-2,-1.5794217478586932,0.0,0.0291,0.0,0.15084,200000,121013.83380941933,-78986.16619058067,0.6050691690470966
2020-12-15,-2,-1.9854865709454879,0.0,0.02918,0.0,0.1553,200000,121013.83380941933,-78986.16619058067,0.6050691690470966
2020-12-16,0,0.21546161815969608,0.0,0.03145,0.0,0.15459,200000,121013.83380941933,-78986.16619058067,0.6050691690470966
2020-12-17,0,-0.054225313756734624,0.0,0.03072,0.0,0.15266,200000,121013.83380941933,-78986.16619058067,0.6050691690470966
2020-12-18,-1,-1.016447937802685,1946185.8123097352,0.03109,-377295.7342689385,0.16037,200000,121013.83380941933,-78986.16619058067,0.6050691690470966
2020-12-19,-1,-0.5296421896510147,1946185.8123097352,0.03124,-377295.7342689385,0.15884,200000,120728.49920783432,-79271.50079216568,0.6036424960391715
2020-12-20,0,1.2016844434706107,0.0,0.03122,0.0,0.15236,200000,117738.69082232486,-82261.30917767514,0.5886934541116243
2020-12-21,0,0.5913754068393129,0.0,0.02926,0.0,0.14511,200000,117738.69082232486,-82261.30917767514,0.5886934541116243
2020-12-22,0,0.004253630689795288,0.0,0.02885,0.0,0.1447,200000,117738.69082232486,-82261.30917767514,0.5886934541116243
2020-12-23,0,0.8934142732510668,0.0,0.0248,0.0,0.12203,200000,117738.69082232486,-82261.30917767514,0.5886934541116243
2020-12-24,-2,-1.479304817138744,0.0,0.02769,0.0,0.14394,200000,117738.69082232486,-82261.30917767514,0.5886934541116243
2020-12-25,0,0.8228065603555674,0.0,0.02854,0.0,0.14067,200000,117738.69082232486,-82261.30917767514,0.5886934541116243
2020-12-26,0,-0.27707071106659764,0.0,0.0278,0.0,0.14066,200000,117738.69082232486,-82261.30917767514,0.5886934541116243
2020-12-27,2,2.2537626546562333,0.0,0.02889,0.0,0.13666,200000,117738.69082232486,-82261.30917767514,0.5886934541116243
2020-12-28,2,2.1354394738064815,0.0,0.02959,0.0,0.13875,200000,117738.69082232486,-82261.30917767514,0.5886934541116243
2020-12-29,2,1.2419645974313298,0.0,0.02767,0.0,0.13286,200000,117738.69082232486,-82261.30917767514,0.5886934541116243
2020-12-30,1,1.136589169643368,-2184391.295404914,0.02695,455151.8896796229,0.12934,200000,117738.69082232486,-82261.30917767514,0.5886934541116243
2020-12-31,1,0.7501280178669454,-2184391.295404914,0.02677,455151.8896796229,0.12977,200000,117541.2157017142,-82458.7842982858,0.587706078508571
2021-01-01,0,-0.5062662058679485,0.0,0.02685,0.0,0.13561,200000,114666.44934449314,-85333.55065550686,0.5733322467224657
2021-01-02,0,0.7897630258152694,0.0,0.02721,0.0,0.13156,200000,114666.44934449314,-85333.55065550686,0.5733322467224657
2021-01-03,2,2.1186705379498307,0.0,0.02949,0.0,0.135,200000,114666.44934449314,-85333.55065550686,0.5733322467224657
2021-01-04,2,2.033631810450979,0.0,0.03095,0.0,0.14105,200000,114666.44934449314,-85333.55065550686,0.5733322467224657
2021-01-05,-2,-1.2072081039184797,0.0,0.02852,0.0,0.14654,200000,114666.44934449314,-85333.55065550686,0.5733322467224657
2021-01-06,-2,-1.578779411841406,0.0,0.03046,0.0,0.16005,200000,114666.44934449314,-85333.55065550686,0.5733322467224657
2021-01-07,-2,-1.650740579529989,0.0,0.03095,0.0,0.16388,200000,114666.44934449314,-85333.55065550686,0.5733322467224657
2021-01-08,-2,-3.6200582360818925,0.0,0.0304,0.0,0.21488,200000,114666.44934449314,-85333.55065550686,0.5733322467224657
2021-01-09,-2,-1.8365889757668987,0.0,0.03382,0.0,0.20456,200000,114666.44934449314,-85333.55065550686,0.5733322467224657
2021-01-10,-1,-1.0950036482698529,1750632.8144197427,0.03275,-309457.68161195325,0.18527,200000,114666.44934449314,-85333.55065550686,0.5733322467224657
2021-01-11,-1,-0.9719487236881186,1750632.8144197427,0.02897,-309457.68161195325,0.16323,200000,101228.61000325906,-98771.38999674094,0.5061430500162953
2021-01-12,-1,-1.1634942294033856,1750632.8144197427,0.02865,-309457.68161195325,0.16712,200000,101872.19788411524,-98127.80211588476,0.5093609894205762
2021-01-13,-1,-1.082987920338083,1750632.8144197427,0.03079,-309457.68161195325,0.1798,200000,109542.47550981307,-90457.52449018693,0.5477123775490653
2021-01-14,-2,-1.2607959295316211,0.0,0.03014,0.0,0.18307,200000,118554.79409058238,-81445.20590941762,0.5927739704529119
2021-01-15,-2,-1.4226987431152223,0.0,0.02972,0.0,0.18883,200000,118554.79409058238,-81445.20590941762,0.5927739704529119
2021-01-16,-2,-1.3867653962311848,0.0,0.03008,0.0,0.1948,200000,118554.79409058238,-81445.20590941762,0.5927739704529119
2021-01-17,-2,-2.034278505244327,0.0,0.0302,0.0,0.23114,200000,118554.79409058238,-81445.20590941762,0.5927739704529119
2021-01-18,-2,-1.8347702628047347,0.0,0.03164,0.0,0.24692,200000,118554.79409058238,-81445.20590941762,0.5927739704529119
2021-01-19,-2,-2.601335489707123,0.0,0.03063,0.0,0.36023,200000,118554.79409058238,-81445.20590941762,0.5927739704529119
2021-01-20,-2,-2.3744357515711076,0.0,0.03046,0.0,0.42131,200000,118554.79409058238,-81445.20590941762,0.5927739704529119
2021-01-21,-2,-1.7885913406068386,0.0,0.02762,0.0,0.32925,200000,118554.79409058238,-81445.20590941762,0.5927739704529119
2021-01-22,-2,-1.7427395844978386,0.0,0.02857,0.0,0.38157,200000,118554.79409058238,-81445.20590941762,0.5927739704529119
2021-01-23,-2,-1.6858561392770433,0.0,0.02925,0.0,0.42973,200000,118554.79409058238,-81445.20590941762,0.5927739704529119
2021-01-24,-2,-1.4739468315632376,0.0,0.02999,0.0,0.42099,200000,118554.79409058238,-81445.20590941762,0.5927739704529119
2021-01-25,-2,-1.4892927195408532,0.0,0.02949,0.0,0.4722,200000,118554.79409058238,-81445.20590941762,0.5927739704529119
2021-01-26,-2,-1.2567504129438356,0.0,0.02949,0.0,0.43936,200000,118554.79409058238,-81445.20590941762,0.5927739704529119
2021-01-27,0,-0.9360874945241466,0.0,0.02823,0.0,0.36313,200000,118554.79409058238,-81445.20590941762,0.5927739704529119
2021-01-28,0,-0.8271394370753887,0.0,0.02955,0.0,0.37379,200000,118554.79409058238,-81445.20590941762,0.5927739704529119
2021-01-29,0,-0.4618053875264304,0.0,0.03335,0.0,0.35973,200000,118554.79409058238,-81445.20590941762,0.5927739704529119
2021-01-30,0,-0.3151052493684214,0.0,0.03216,0.0,0.33502,200000,118554.79409058238,-81445.20590941762,0.5927739704529119
2021-01-31,0,-0.3378956383047471,0.0,0.03154,0.0,0.34366,200000,118554.79409058238,-81445.20590941762,0.5927739704529119
2021-02-01,0,-0.1356834580795039,0.0,0.03295,0.0,0.34187,200000,118554.79409058238,-81445.20590941762,0.5927739704529119
2021-02-02,0,-0.19978222056081882,0.0,0.03317,0.0,0.3651,200000,118554.79409058238,-81445.20590941762,0.5927739704529119
2021-02-03,0,-0.04612205669308825,0.0,0.03452,0.0,0.37383,200000,118554.79409058238,-81445.20590941762,0.5927739704529119
2021-02-04,0,0.01156506923700306,0.0,0.0331,0.0,0.36555,200000,118554.79409058238,-81445.20590941762,0.5927739704529119
2021-02-05,0,0.05605982090319883,0.0,0.03624,0.0,0.41204,200000,118554.79409058238,-81445.20590941762,0.5927739704529119
2021-02-06,0,0.3184570264533542,0.0,0.03507,0.0,0.3917,200000,118554.79409058238,-81445.20590941762,0.5927739704529119
2021-02-07,1,1.0595192119074837,-1647967.6687598329,0.03597,155894.690314778,0.38024,200000,118554.79409058238,-81445.20590941762,0.5927739704529119
2021-02-08,2,1.5177967787835889,0.0,0.04042,0.0,0.39831,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-02-09,2,1.9328170680714751,0.0,0.04608,0.0,0.4184,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-02-10,2,1.5931429813178515,0.0,0.04629,0.0,0.42595,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-02-11,0,0.49257918078349416,0.0,0.05681,0.0,0.59987,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-02-12,0,0.08665489236526179,0.0,0.05515,0.0,0.61036,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-02-13,0,0.873932075600426,0.0,0.05995,0.0,0.59249,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-02-14,0,0.742583152148041,0.0,0.05519,0.0,0.55135,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-02-15,0,0.3515765941408306,0.0,0.05079,0.0,0.52371,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-02-16,0,0.07743727717158992,0.0,0.05202,0.0,0.54418,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-02-17,0,-0.0512861128966739,0.0,0.05256,0.0,0.54998,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-02-18,0,-0.3993547078551736,0.0,0.05492,0.0,0.58712,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-02-19,0,0.7809779682392588,0.0,0.06073,0.0,0.602,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-02-20,2,1.2826946541857034,0.0,0.05773,0.0,0.55072,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-02-21,0,0.99097445854809,0.0,0.05935,0.0,0.57323,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-02-22,0,0.3724052072959188,0.0,0.05425,0.0,0.54271,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
