date,open,high,low,close,volume
2020-10-16,60.455,60.462,24.500,30.318,10257406.6
2020-10-17,30.205,37.500,28.100,34.700,6897928.6
2020-10-18,34.620,35.590,30.711,31.570,3993747.3
2020-10-19,31.527,31.850,26.660,30.080,7205885.4
2020-10-20,30.025,30.500,27.834,29.800,3611696.2
2020-10-21,29.816,31.517,26.400,26.400,3981233.7
2020-10-22,26.400,26.591,22.055,23.058,5930854.4
2020-10-23,23.031,25.899,19.765,23.760,9244732.0
2020-10-24,23.766,25.550,21.660,24.486,8507454.6
2020-10-25,24.514,37.240,24.065,32.900,17588994.7
2020-10-26,32.925,34.480,27.129,28.649,11686127.2
2020-10-27,28.678,37.000,27.880,34.903,8331819.0
2020-10-28,34.917,35.900,31.800,33.459,5975538.9
2020-10-29,33.450,33.969,31.131,32.452,4289565.0
2020-10-30,32.452,32.471,28.400,29.100,5550097.7
2020-10-31,29.100,32.738,28.100,31.201,4003763.8
2020-11-01,31.190,31.852,30.473,31.544,2423092.2
2020-11-02,31.526,31.960,29.305,29.557,2761232.8
2020-11-03,29.556,29.649,27.847,28.820,2336767.6
2020-11-04,28.825,29.466,28.015,28.823,2333022.3
2020-11-05,28.817,30.262,28.300,29.356,2072858.1
2020-11-06,29.351,33.291,29.152,31.677,3567553.9
2020-11-07,31.675,33.372,29.221,29.889,3912790.0
2020-11-08,29.890,31.999,29.500,30.722,1262322.5
2020-11-09,30.714,32.171,30.180,31.187,1805987.1
2020-11-10,31.172,31.380,30.243,30.366,1655533.9
2020-11-11,30.372,30.998,29.290,30.066,1310805.7
2020-11-12,30.057,30.333,28.472,29.463,896517.2
2020-11-13,29.447,30.056,29.010,29.134,775836.6
2020-11-14,29.125,29.448,28.401,29.266,794184.6
2020-11-15,29.261,29.350,27.340,27.684,954972.2
2020-11-16,27.682,28.011,27.100,27.406,986896.2
2020-11-17,27.399,29.928,27.311,29.113,1986009.6
2020-11-18,29.126,29.832,27.343,28.820,1306902.9
2020-11-19,28.820,29.375,28.003,28.808,682504.3
2020-11-20,28.807,30.700,28.473,29.069,1437720.7
2020-11-21,29.065,31.235,28.787,29.994,2495619.4
2020-11-22,30.020,30.320,28.503,28.942,1320168.0
2020-11-23,28.943,29.630,28.727,29.242,1141584.4
2020-11-24,29.239,30.971,28.572,29.795,2436595.3
2020-11-25,29.795,35.471,29.600,31.005,6087640.2
2020-11-26,31.015,32.155,28.300,29.899,3566044.5
2020-11-27,29.901,30.494,29.263,29.943,1064136.2
2020-11-28,29.931,30.424,29.662,29.968,729809.2
2020-11-29,29.965,30.251,29.748,30.058,610317.4
2020-11-30,30.066,30.936,30.048,30.440,1105356.3
2020-12-01,30.446,32.059,29.601,30.353,1747667.6
2020-12-02,30.337,31.341,30.090,30.628,1068167.5
2020-12-03,30.620,30.946,30.171,30.443,870835.0
2020-12-04,30.436,30.600,28.770,28.983,1006396.7
2020-12-05,28.970,30.150,28.825,29.857,469870.8
2020-12-06,29.858,30.099,29.010,29.339,428622.2
2020-12-07,29.334,34.021,29.285,30.505,2724477.1
2020-12-08,30.505,30.959,29.584,29.900,1609570.8
2020-12-09,29.900,31.440,29.594,30.470,2205320.0
2020-12-10,30.466,32.480,30.401,30.555,2685081.2
2020-12-11,30.550,30.730,29.802,29.878,1309936.4
2020-12-12,29.877,30.328,29.814,29.924,523755.7
2020-12-13,29.925,30.350,29.871,29.973,484793.6
2020-12-14,29.972,30.152,29.078,29.326,655848.7
2020-12-15,29.340,29.800,29.014,29.127,566436.1
2020-12-16,29.127,29.510,27.757,28.427,1148205.1
2020-12-17,28.420,29.544,28.284,28.481,1220089.4
2020-12-18,28.481,28.903,28.324,28.490,456713.1
2020-12-19,28.490,28.900,28.070,28.204,766229.9
2020-12-20,28.203,28.498,27.946,28.435,494827.6
2020-12-21,28.437,28.445,23.666,24.986,2878901.7
2020-12-22,24.977,25.550,24.261,24.611,1662914.5
2020-12-23,24.614,24.960,21.223,22.370,2039471.5
2020-12-24,22.373,24.457,21.842,23.693,1868814.6
2020-12-25,23.692,24.575,23.106,24.342,1439146.3
2020-12-26,24.335,24.350,23.417,23.571,416443.9
2020-12-27,23.571,23.694,22.134,22.134,1045363.2
2020-12-28,22.135,23.091,21.890,21.954,939810.7
2020-12-29,21.950,22.238,19.899,20.400,1498335.4
2020-12-30,20.395,22.000,20.161,21.445,1640581.0
2020-12-31,21.443,26.316,21.060,24.355,4331026.9
2021-01-01,24.357,25.054,21.813,22.233,2330773.9
2021-01-02,22.234,23.200,21.226,21.782,1595747.7
2021-01-03,21.777,22.049,20.774,21.480,1869400.9
2021-01-04,21.486,23.045,20.939,21.415,3137369.9
2021-01-05,21.412,22.493,21.000,21.629,1567169.4
2021-01-06,21.631,22.678,21.504,21.986,1479141.5
2021-01-07,21.986,23.152,21.784,22.101,2147655.5
2021-01-08,22.084,22.335,21.155,21.657,1340007.9
2021-01-09,21.645,22.710,21.379,22.085,1129865.0
2021-01-10,22.086,24.448,22.086,23.458,4002846.1
2021-01-11,23.453,23.593,20.878,21.684,2287179.0
2021-01-12,21.674,21.945,20.903,21.013,1135955.4
2021-01-13,21.017,21.951,20.936,21.740,1039463.1
2021-01-14,21.748,22.339,21.390,21.624,1221953.4
2021-01-15,21.629,22.302,21.226,21.561,1303510.1
2021-01-16,21.561,25.143,21.543,22.866,4191600.5
2021-01-17,22.865,26.209,22.445,24.409,6618286.6
2021-01-18,24.394,24.999,23.508,23.822,2302781.3
2021-01-19,23.828,25.322,22.617,22.670,2727013.1
2021-01-20,22.685,23.179,21.677,22.380,2459951.7
2021-01-21,22.391,22.777,20.804,21.317,1924732.3
2021-01-22,21.330,23.216,20.600,22.303,3955963.5
2021-01-23,22.298,23.623,22.166,22.740,2895997.9
2021-01-24,22.739,23.190,22.388,22.725,1622248.1
2021-01-25,22.724,23.127,22.335,22.415,1312536.8
2021-01-26,22.415,22.765,21.789,22.224,1069365.3
2021-01-27,22.218,22.252,21.199,21.450,1219345.6
2021-01-28,21.444,22.132,21.328,21.933,977002.5
2021-01-29,21.942,22.949,21.900,22.341,2109924.8
2021-01-30,22.344,22.636,21.980,22.098,1094229.9
2021-01-31,22.095,22.676,22.064,22.289,1449753.9
2021-02-01,22.289,24.178,22.050,22.656,4301069.7
2021-02-02,22.659,23.019,22.305,22.525,1249344.9
2021-02-03,22.521,23.590,22.469,23.117,1602857.0
2021-02-04,23.119,23.367,22.441,22.930,1735079.0
2021-02-05,22.921,25.710,22.823,24.545,4585538.6
2021-02-06,24.545,25.300,23.730,24.288,2755509.5
2021-02-07,24.295,24.689,23.730,24.079,1992557.6
2021-02-08,24.085,29.073,23.831,27.753,6677826.4
2021-02-09,27.751,53.096,27.235,44.293,22016773.1
2021-02-10,44.240,46.415,34.400,39.900,16219908.4
2021-02-11,39.900,43.261,35.363,40.420,6116845.5
2021-02-12,40.424,45.000,39.300,42.711,5871626.5
2021-02-13,42.732,45.758,39.500,41.702,5497705.8
2021-02-14,41.719,52.596,41.390,47.202,9859137.1
2021-02-15,47.223,50.899,34.471,42.962,11884244.3
2021-02-16,43.005,45.962,40.125,41.955,4300789.2
2021-02-17,41.955,44.862,40.266,43.266,3328940.5
2021-02-18,43.288,44.589,42.384,43.475,2621099.3
2021-02-19,43.493,43.920,41.303,43.274,3573546.6
2021-02-20,43.311,49.452,42.000,43.067,6868871.2
2021-02-21,43.083,46.050,42.501,44.695,3125664.7
2021-02-22,44.691,44.901,30.849,39.318,6902985.7
2021-02-23,39.325,39.436,30.443,35.479,5339196.3
2021-02-24,35.482,38.209,34.296,36.564,2563151.3
