date,open,high,low,close,volume
2020-06-30,231.58,232.07,212.67,216.38,55540.141
2020-07-01,216.38,216.80,200.00,201.05,66459.787
2020-07-02,201.06,205.00,173.98,179.04,182149.566
2020-07-03,179.04,191.56,170.05,171.73,135389.969
2020-07-04,171.74,186.90,163.01,180.39,196237.080
2020-07-05,180.15,205.00,176.60,201.01,248072.586
2020-07-06,201.01,201.01,187.98,194.76,115208.938
2020-07-07,194.73,196.88,182.32,187.42,82332.953
2020-07-08,187.42,189.61,180.44,184.56,93799.584
2020-07-09,184.55,188.61,176.00,180.10,106907.327
2020-07-10,180.09,180.92,172.60,175.30,84138.139
2020-07-11,175.30,184.66,174.20,178.19,103933.948
2020-07-12,178.19,183.35,175.05,176.67,56543.158
2020-07-13,176.68,178.47,154.53,166.27,116859.235
2020-07-14,166.27,166.90,159.01,163.91,90677.126
2020-07-15,163.90,166.67,159.60,160.11,69218.092
2020-07-16,160.12,165.00,152.00,154.88,85681.162
2020-07-17,154.81,175.00,154.30,167.18,194743.071
2020-07-18,167.28,167.79,160.62,163.86,108988.304
2020-07-19,163.82,164.87,158.95,163.79,62229.475
2020-07-20,163.79,174.00,152.55,158.16,185270.540
2020-07-21,158.11,162.30,157.42,159.80,71692.838
2020-07-22,159.81,160.18,153.20,157.59,97658.872
2020-07-23,157.53,162.50,155.00,156.55,80984.125
2020-07-24,156.55,158.28,154.55,155.39,49605.255
2020-07-25,155.39,157.92,154.11,156.21,61497.903
2020-07-26,156.22,164.00,154.47,157.83,120680.464
2020-07-27,157.83,158.78,121.12,135.52,254608.074
2020-07-28,135.54,140.88,128.61,136.81,118997.097
2020-07-29,136.80,139.97,131.40,133.45,62488.341
2020-07-30,133.44,135.94,131.83,133.16,56480.702
2020-07-31,133.10,139.94,129.27,135.02,133749.381
2020-08-01,135.09,144.28,134.32,138.01,138765.668
2020-08-02,138.01,139.84,110.77,127.46,152639.742
2020-08-03,127.44,132.30,124.28,126.67,63142.557
2020-08-04,126.80,133.00,126.29,132.06,64434.838
2020-08-05,131.99,140.95,128.65,134.82,133845.861
2020-08-06,134.82,142.95,132.70,137.17,131708.432
2020-08-07,137.17,156.00,136.70,154.12,333827.691
2020-08-08,154.19,161.00,148.00,153.02,187276.794
2020-08-09,153.14,175.34,148.99,170.97,230591.824
2020-08-10,170.97,187.54,164.83,176.73,241662.413
2020-08-11,176.63,196.00,152.50,193.26,320934.586
2020-08-12,193.59,250.00,189.03,218.47,788393.785
2020-08-13,218.40,230.00,183.00,205.42,533853.988
2020-08-14,205.47,217.36,190.94,196.52,253118.515
2020-08-15,196.53,212.00,185.51,196.01,261602.384
2020-08-16,196.21,207.50,191.60,201.84,201817.321
2020-08-17,201.81,202.94,183.00,184.50,211308.229
2020-08-18,184.42,191.06,170.19,187.60,247874.776
2020-08-19,187.62,204.77,175.00,181.45,318854.785
2020-08-20,181.51,186.46,177.01,180.19,164660.422
2020-08-21,180.18,190.31,162.00,169.85,300286.701
2020-08-22,169.45,175.56,159.24,174.21,184949.931
2020-08-23,174.27,176.19,164.27,169.33,137496.099
2020-08-24,169.35,188.61,166.42,181.51,179153.440
2020-08-25,181.55,188.00,160.90,165.69,205381.971
2020-08-26,165.63,185.00,161.84,179.19,182218.014
2020-08-27,179.30,179.67,163.44,171.57,153396.120
2020-08-28,171.59,203.88,169.50,189.29,242018.860
2020-08-29,189.26,200.42,185.00,193.37,165581.400
2020-08-30,193.40,223.65,191.60,216.36,257712.828
2020-08-31,216.43,246.50,206.63,242.26,296918.594
2020-09-01,242.26,272.60,235.65,254.87,441378.677
2020-09-02,254.70,255.66,202.00,224.86,335937.058
2020-09-03,225.06,240.79,180.60,186.70,395160.990
2020-09-04,186.65,201.04,175.70,186.27,315862.393
2020-09-05,186.16,196.81,147.41,157.37,311516.832
2020-09-06,157.59,177.24,144.35,170.51,224874.662
2020-09-07,170.50,179.68,153.01,179.07,199337.806
2020-09-08,179.02,183.77,165.93,173.57,166751.135
2020-09-09,173.56,184.47,167.30,177.36,145260.959
2020-09-10,177.34,185.93,169.66,171.25,132017.660
2020-09-11,171.26,177.47,160.75,172.73,157719.180
2020-09-12,172.69,181.08,168.82,179.99,120622.626
2020-09-13,180.09,184.74,161.28,164.84,150183.164
2020-09-14,165.02,170.52,159.00,165.96,121249.458
2020-09-15,165.95,169.65,152.00,154.49,117091.393
2020-09-16,154.39,154.87,146.78,152.94,125227.078
2020-09-17,153.00,160.92,147.10,157.90,175294.101
2020-09-18,158.02,167.24,150.68,153.77,145885.805
2020-09-19,153.87,156.22,150.61,151.75,99504.827
2020-09-20,151.78,152.70,140.04,144.38,104909.357
2020-09-21,144.41,145.76,124.07,128.26,151348.520
2020-09-22,128.41,145.97,126.90,143.37,150059.780
2020-09-23,143.37,146.69,124.09,127.13,162562.443
2020-09-24,127.18,141.28,125.77,138.49,126896.325
2020-09-25,138.45,143.91,132.88,139.22,135817.227
2020-09-26,139.24,147.24,136.67,143.91,113763.975
2020-09-27,143.88,147.47,135.61,138.84,97790.398
2020-09-28,138.83,141.49,130.06,131.57,155272.781
2020-09-29,131.50,134.57,127.62,132.87,104359.288
2020-09-30,132.87,136.25,130.14,133.61,130330.781
2020-10-01,133.66,140.00,125.00,129.21,130180.988
2020-10-02,129.14,130.76,116.41,120.30,137653.850
2020-10-03,120.30,125.55,119.74,121.30,85915.163
2020-10-04,121.22,122.82,117.00,119.50,95900.649
2020-10-05,119.47,124.56,117.29,122.13,108265.508
2020-10-06,122.08,122.98,101.12,105.56,214254.955
2020-10-07,105.64,111.76,101.30,110.37,219064.192
2020-10-08,110.38,113.88,101.95,108.06,239209.099
2020-10-09,108.07,117.79,103.40,115.40,273955.597
2020-10-10,115.33,119.90,112.25,113.83,185230.197
2020-10-11,113.81,116.95,111.15,115.61,125190.776
2020-10-12,115.63,120.70,112.04,116.78,167438.281
2020-10-13,116.82,119.01,111.60,113.81,129921.474
2020-10-14,113.94,115.26,105.32,107.21,131541.589
2020-10-15,107.29,109.77,104.51,107.01,128158.120
2020-10-16,106.96,107.01,99.12,103.34,120293.345
2020-10-17,103.42,105.75,101.46,103.16,73754.133
2020-10-18,103.19,108.00,102.57,104.83,99015.069
2020-10-19,104.84,105.74,101.46,102.84,80857.008
2020-10-20,102.83,102.89,92.62,94.85,130687.551
2020-10-21,94.87,99.94,92.73,95.47,134488.295
2020-10-22,95.46,103.05,95.42,102.30,139496.837
2020-10-23,102.30,106.48,99.38,103.12,133213.402
2020-10-24,103.12,107.74,101.00,105.19,115879.275
2020-10-25,105.19,105.48,101.09,101.18,98435.217
2020-10-26,101.17,104.50,97.65,99.96,127021.136
2020-10-27,99.90,113.70,99.55,108.72,252316.114
2020-10-28,108.69,120.23,104.49,107.71,369126.864
2020-10-29,107.71,111.84,94.00,96.85,259475.350
2020-10-30,96.85,98.91,88.20,92.06,220702.256
2020-10-31,92.06,95.00,89.00,90.77,135432.839
2020-11-01,90.75,96.25,89.29,93.92,102647.939
2020-11-02,93.91,98.98,90.13,91.15,129634.326
2020-11-03,91.10,91.10,80.50,87.49,199495.816
2020-11-04,87.48,88.99,81.30,88.63,160973.265
2020-11-05,88.68,93.67,83.21,90.74,178810.572
2020-11-06,90.75,99.77,88.56,95.78,269849.777
2020-11-07,95.70,111.97,89.32,92.38,485706.647
2020-11-08,92.42,101.07,91.28,97.11,187442.319
2020-11-09,97.11,100.42,93.16,94.72,172016.095
2020-11-10,94.78,105.09,93.78,102.34,194539.461
2020-11-11,102.40,114.00,101.81,103.01,278908.852
2020-11-12,103.01,108.38,99.24,104.08,160687.466
2020-11-13,104.13,118.12,103.14,116.67,266142.206
2020-11-14,116.83,124.54,107.32,121.57,434881.631
2020-11-15,121.58,130.49,113.51,120.13,366402.611
2020-11-16,120.03,124.92,114.50,120.31,224828.384
2020-11-17,120.34,127.84,118.30,122.93,239190.459
2020-11-18,122.93,126.43,107.07,114.24,282942.077
2020-11-19,114.25,118.72,108.67,113.49,229904.682
2020-11-20,113.48,124.31,113.39,116.38,225173.783
2020-11-21,116.34,129.04,112.57,127.82,301041.273
2020-11-22,127.84,129.69,112.20,117.09,275688.341
2020-11-23,117.16,129.88,115.73,125.99,275556.164
2020-11-24,126.00,133.97,120.87,128.17,367964.079
2020-11-25,128.12,140.05,118.99,122.90,321405.807
2020-11-26,122.91,126.00,98.69,106.78,424699.161
2020-11-27,106.80,109.87,99.78,104.31,176883.082
2020-11-28,104.30,109.59,102.15,108.02,124521.912
2020-11-29,108.00,111.47,105.65,110.45,101628.013
2020-11-30,110.54,114.94,109.17,112.17,157924.872
2020-12-01,112.19,118.08,102.74,104.85,258810.747
2020-12-02,104.86,114.76,103.91,113.75,191850.282
2020-12-03,113.72,137.97,112.37,131.62,491294.340
2020-12-04,131.63,147.55,124.60,127.02,730132.602
2020-12-05,127.02,145.00,124.93,143.35,383038.726
2020-12-06,143.33,144.00,132.66,137.15,200484.944
2020-12-07,137.12,151.07,134.95,149.75,241335.864
2020-12-08,149.75,179.22,148.85,155.45,967753.252
2020-12-09,155.45,171.37,145.50,164.55,533298.110
2020-12-10,164.55,165.96,147.94,149.24,337368.593
2020-12-11,149.27,150.24,137.41,142.60,331954.884
2020-12-12,142.65,153.44,141.68,144.48,235230.654
2020-12-13,144.43,153.26,140.17,147.14,180631.650
2020-12-14,147.17,159.84,143.59,152.84,281953.140
2020-12-15,152.83,154.01,145.90,149.99,199642.002
2020-12-16,150.02,157.49,147.27,155.61,214922.692
2020-12-17,155.61,178.79,152.19,177.22,368376.774
2020-12-18,177.22,177.91,150.20,160.54,376024.650
2020-12-19,160.51,165.18,154.53,155.77,145444.954
2020-12-20,155.74,162.74,151.32,153.67,149147.631
2020-12-21,153.70,155.60,139.39,141.64,138954.261
2020-12-22,141.64,148.78,135.60,145.11,135153.111
2020-12-23,145.13,148.89,121.75,129.56,175261.058
2020-12-24,129.55,137.64,125.57,136.49,127942.181
2020-12-25,136.47,143.54,133.85,137.46,95324.460
2020-12-26,137.44,138.49,127.67,129.91,107077.994
2020-12-27,129.89,140.38,127.66,131.44,159492.335
2020-12-28,131.38,143.70,129.72,143.55,145363.751
2020-12-29,143.52,146.41,130.00,139.34,204129.830
2020-12-30,139.34,158.49,138.00,156.45,242926.477
2020-12-31,156.33,156.54,142.10,148.77,160806.031
2021-01-01,148.81,154.65,139.34,145.27,194220.843
2021-01-02,145.24,147.53,134.48,136.59,147704.447
2021-01-03,136.59,152.07,135.52,147.40,234155.591
2021-01-04,147.51,162.20,138.23,151.45,345186.522
2021-01-05,151.38,165.99,146.46,161.69,248816.403
2021-01-06,161.66,185.94,159.70,184.36,254715.827
2021-01-07,184.41,192.11,165.33,172.46,325109.748
2021-01-08,172.50,181.75,153.29,165.56,292018.796
2021-01-09,165.47,186.43,161.19,180.46,204162.175
2021-01-10,180.52,209.00,169.68,194.67,341268.783
2021-01-11,194.83,196.82,147.80,168.16,395219.471
2021-01-12,168.27,202.17,161.94,183.59,294999.312
2021-01-13,183.61,218.38,174.39,210.97,263381.598
2021-01-14,211.15,224.99,201.72,214.84,198513.298
2021-01-15,214.74,217.94,186.98,202.18,219933.184
2021-01-16,202.21,220.48,200.00,206.96,172022.693
2021-01-17,206.89,227.66,200.00,216.54,180535.799
2021-01-18,216.53,239.01,207.48,225.96,167823.598
2021-01-19,225.97,235.79,210.36,211.69,146930.840
2021-01-20,211.68,218.17,198.48,212.70,149073.357
2021-01-21,212.75,213.69,174.25,176.42,170970.710
2021-01-22,176.60,208.86,165.18,199.20,177047.463
2021-01-23,199.13,213.31,196.60,206.86,130671.104
2021-01-24,206.99,252.94,205.25,250.35,208210.079
2021-01-25,250.30,258.79,206.17,212.79,242552.079
2021-01-26,212.61,241.91,205.38,237.90,215802.448
2021-01-27,237.97,239.87,209.74,218.90,186606.014
2021-01-28,218.74,268.12,213.85,252.04,193474.973
2021-01-29,252.17,304.12,237.00,295.35,230524.898
2021-01-30,295.40,339.63,278.94,337.99,339525.392
2021-01-31,338.04,348.96,304.59,346.85,195876.653
2021-02-01,347.04,376.43,330.45,362.07,219850.092
2021-02-02,362.06,365.09,336.31,356.56,125887.377
2021-02-03,356.52,390.79,342.51,390.19,133595.168
2021-02-04,389.95,498.00,379.35,454.67,306857.860
2021-02-05,454.65,553.41,453.53,530.67,235996.486
2021-02-06,531.33,550.30,441.90,465.56,230492.177
2021-02-07,465.87,479.89,392.73,457.51,218270.024
2021-02-08,457.79,498.24,442.18,454.95,179508.922
2021-02-09,454.87,491.94,436.71,491.41,197538.088
2021-02-10,491.26,531.00,442.00,474.63,199013.594
2021-02-11,474.48,528.22,456.16,502.69,160705.967
2021-02-12,502.84,574.45,481.00,537.52,203229.785
2021-02-13,537.79,560.11,497.20,512.53,117357.797
2021-02-14,512.78,530.89,461.17,472.11,105935.628
2021-02-15,471.89,507.00,400.00,461.80,168540.588
2021-02-16,461.81,506.64,436.14,457.55,74980.171
2021-02-17,457.77,476.12,413.55,474.63,92864.669
2021-02-18,474.79,482.11,451.42,457.57,49149.448
2021-02-19,457.59,483.30,436.31,452.55,63577.782
2021-02-20,452.67,508.43,425.00,453.42,159335.869
2021-02-21,453.45,470.91,443.11,453.85,66359.067
2021-02-22,453.90,471.07,368.25,423.70,154127.154
2021-02-23,423.68,430.65,321.91,384.09,208984.488
2021-02-24,383.64,460.33,368.41,437.39,123246.059
2021-02-25,437.40,459.00,393.68,396.90,75445.257
2021-02-26,396.79,422.79,370.09,398.23,115637.707
2021-02-27,398.18,432.69,389.54,400.07,55867.346
2021-02-28,399.96,409.83,348.93,405.02,80802.806
2021-03-01,405.34,497.53,404.83,493.87,136605.465
2021-03-02,493.85,536.16,478.00,499.18,157103.384
2021-03-03,499.20,518.30,489.98,491.34,63515.178
2021-03-04,491.25,504.11,456.31,469.98,64968.449
2021-03-05,470.09,484.67,445.00,476.03,58045.658
2021-03-06,475.99,514.27,468.41,491.74,69616.546
2021-03-07,491.99,496.00,469.49,490.59,38893.598
2021-03-08,490.80,492.00,462.22,477.57,44118.906
2021-03-09,477.73,505.00,471.16,502.54,67338.769
2021-03-10,502.40,506.87,450.79,460.84,81819.000
2021-03-11,460.73,478.50,450.94,466.35,57969.186
2021-03-12,466.49,468.91,427.29,434.70,58792.711
2021-03-13,434.75,470.14,413.68,466.27,60743.252
2021-03-14,466.67,472.78,436.45,438.75,41251.346
2021-03-15,438.74,452.88,420.39,431.80,51993.389
2021-03-16,432.14,443.06,417.32,432.85,37676.727
2021-03-17,432.84,440.40,419.40,436.56,40630.156
2021-03-18,436.59,452.61,429.56,429.74,41067.372
2021-03-19,429.95,445.34,420.62,443.91,41241.089
2021-03-20,443.67,447.18,409.20,412.93,57811.416
2021-03-21,412.50,429.57,400.42,404.14,80448.133
2021-03-22,404.38,423.07,373.38,378.84,128146.876
2021-03-23,379.00,395.33,359.25,359.71,92357.167
2021-03-24,359.80,387.41,332.49,345.30,97313.536
2021-03-25,345.37,369.57,330.00,361.07,109807.551
2021-03-26,360.93,378.95,360.87,369.59,64024.834
2021-03-27,369.60,374.10,350.96,363.51,76634.440
2021-03-28,363.50,372.90,355.34,362.79,57757.529
2021-03-29,362.68,410.55,358.16,410.08,105927.883
2021-03-30,410.32,422.55,399.40,402.70,90213.919
2021-03-31,402.68,405.65,381.84,399.97,94658.617
2021-04-01,399.82,464.89,399.76,449.99,161281.095
2021-04-02,450.09,493.38,446.01,487.35,83394.206
2021-04-03,487.35,501.65,464.78,479.52,97980.299
2021-04-04,479.45,564.32,470.51,548.88,165868.152
2021-04-05,548.89,557.14,503.48,513.73,121659.276
2021-04-06,513.61,529.51,476.28,482.69,103923.803
2021-04-07,482.94,496.71,435.33,442.29,199593.041
2021-04-08,442.53,478.99,438.26,456.95,109661.336
2021-04-09,456.88,468.93,447.75,454.67,129803.752
2021-04-10,454.64,462.70,434.88,452.08,108538.154
2021-04-11,452.28,463.71,440.17,459.94,113430.897
2021-04-12,460.05,472.44,435.34,464.80,139398.471
2021-04-13,464.86,487.51,445.24,485.40,150340.921
2021-04-14,485.27,498.92,449.63,487.05,158090.462
2021-04-15,487.15,594.93,485.89,563.27,295043.392
2021-04-16,563.45,613.90,542.31,565.33,330630.162
2021-04-17,565.10,596.34,533.48,536.07,160288.442
2021-04-18,536.22,540.33,379.47,487.90,292406.878
2021-04-19,488.16,516.78,432.61,477.57,151964.827
2021-04-20,477.47,498.86,423.37,485.21,179373.893
2021-04-21,485.49,508.86,445.23,493.35,133628.902
2021-04-22,493.39,598.73,488.85,528.36,418768.650
2021-04-23,528.35,647.87,444.76,624.27,658297.147
2021-04-24,623.71,663.20,543.18,568.53,385590.693
2021-04-25,568.96,593.49,523.00,553.79,165763.291
2021-04-26,553.60,671.00,549.66,642.28,199132.673
2021-04-27,642.52,689.76,635.71,659.07,144638.592
2021-04-28,659.08,681.77,607.56,647.88,126410.112
2021-04-29,648.01,686.17,629.42,643.78,104744.049
2021-04-30,644.01,744.00,636.12,741.93,145078.448
2021-05-01,741.93,831.48,725.31,804.09,204145.655
2021-05-02,804.38,879.43,786.00,805.93,179717.876
2021-05-03,806.00,842.11,790.30,832.40,149810.042
2021-05-04,832.68,844.12,727.52,740.81,184208.872
2021-05-05,741.18,790.98,730.31,788.57,86585.506
2021-05-06,788.59,806.00,722.76,741.75,84603.000
2021-05-07,741.72,746.93,692.69,715.23,80828.124
2021-05-08,715.65,801.50,703.04,784.22,116759.527
2021-05-09,783.99,786.65,735.00,772.13,79894.884
2021-05-10,772.09,812.06,712.83,781.65,124344.172
2021-05-11,781.62,872.05,770.60,855.06,210190.252
2021-05-12,855.37,913.02,713.90,737.08,150230.434
2021-05-13,737.07,811.02,692.40,768.87,158881.849
2021-05-14,768.38,823.00,747.40,776.30,83304.636
2021-05-15,775.95,784.88,686.00,690.30,90633.301
2021-05-16,690.51,738.34,631.53,684.98,112989.854
2021-05-17,685.18,710.76,611.34,696.52,133924.933
2021-05-18,696.59,727.14,649.20,666.05,111349.502
2021-05-19,666.10,674.39,332.05,471.02,333285.280
2021-05-20,471.16,572.35,414.46,546.89,190874.111
2021-05-21,548.12,584.09,380.06,448.26,202710.898
2021-05-22,448.05,454.98,370.28,384.50,169926.798
2021-05-23,384.25,401.55,266.47,340.12,259227.898
2021-05-24,340.11,435.12,328.32,427.23,176405.784
2021-05-25,427.45,440.96,367.39,427.31,170674.457
2021-05-26,427.08,464.83,413.36,463.81,120949.765
2021-05-27,463.84,464.31,403.29,423.49,102610.424
2021-05-28,423.44,426.86,355.72,377.16,107839.010
2021-05-29,377.32,405.31,333.69,353.87,108793.855
2021-05-30,353.97,423.82,333.28,405.74,104802.657
2021-05-31,406.03,437.63,381.79,435.72,93607.424
2021-06-01,435.86,439.95,406.67,426.71,76186.698
2021-06-02,426.80,459.37,412.44,434.65,62732.805
2021-06-03,434.62,453.72,425.25,449.49,70715.831
2021-06-04,449.60,449.76,383.59,401.05,89411.962
2021-06-05,401.06,417.86,376.40,387.14,61478.925
2021-06-06,387.12,395.23,377.01,388.26,51894.617
2021-06-07,388.34,412.50,340.46,343.04,91864.584
2021-06-08,343.04,351.71,307.59,349.59,120355.410
2021-06-09,349.55,379.64,328.24,363.56,123175.239
2021-06-10,363.59,365.33,320.62,327.97,94422.331
2021-06-11,328.04,331.26,292.70,295.11,79247.956
2021-06-12,295.05,306.35,278.67,295.80,107589.993
2021-06-13,295.95,330.34,284.56,323.96,84056.449
2021-06-14,324.12,342.87,317.07,336.49,83743.885
2021-06-15,336.47,349.00,321.16,325.25,88422.557
2021-06-16,325.07,325.21,301.51,305.31,75298.845
2021-06-17,305.46,324.28,296.54,306.66,69716.888
