,date,open,high,low,close,volume
0,"2021-06-08, 08:00:00",172.46,174.96,152.62,166.07,359660.524
1,"2021-06-09, 08:00:00",166.11,177.62,157.93,176.81,240499.61
2,"2021-06-10, 08:00:00",176.83,179.66,164.45,170.15,204827.172
3,"2021-06-11, 08:00:00",170.18,173.97,163.32,165.6,179942.826
4,"2021-06-12, 08:00:00",165.56,165.7,154.22,163.5,184315.72
5,"2021-06-13, 08:00:00",163.5,172.9,156.9,172.55,191413.476
6,"2021-06-14, 08:00:00",172.51,178.0,167.58,177.84,161797.782
7,"2021-06-15, 08:00:00",177.85,179.36,169.55,171.94,160509.176
8,"2021-06-16, 08:00:00",171.89,174.83,163.18,164.49,178431.745
9,"2021-06-17, 08:00:00",164.4,173.99,160.4,163.92,180243.634
10,"2021-06-18, 08:00:00",163.96,164.97,150.58,155.31,200865.644
11,"2021-06-19, 08:00:00",155.26,160.86,150.85,150.85,192644.31
12,"2021-06-20, 08:00:00",150.84,155.48,141.27,153.29,210514.798
13,"2021-06-21, 08:00:00",153.28,154.13,122.65,122.94,362059.321
14,"2021-06-22, 08:00:00",122.92,131.41,101.58,119.28,534037.446
15,"2021-06-23, 08:00:00",119.28,131.61,113.81,127.37,295744.148
16,"2021-06-24, 08:00:00",127.42,134.64,120.21,131.32,249955.428
17,"2021-06-25, 08:00:00",131.33,134.6,118.78,119.73,322891.443
18,"2021-06-26, 08:00:00",119.74,126.19,115.1,124.25,297354.873
19,"2021-06-27, 08:00:00",124.26,127.44,118.15,127.16,233803.176
20,"2021-06-28, 08:00:00",127.09,134.16,124.67,132.14,235338.91
21,"2021-06-29, 08:00:00",132.18,148.15,130.31,140.78,321714.097
22,"2021-06-30, 08:00:00",140.78,146.64,134.18,145.6,274590.359
23,"2021-07-01, 08:00:00",145.59,145.77,132.94,138.12,250621.735
24,"2021-07-02, 08:00:00",138.09,140.57,129.49,135.34,206377.213
25,"2021-07-03, 08:00:00",135.33,140.25,132.16,138.74,159067.911
26,"2021-07-04, 08:00:00",138.72,143.44,133.69,140.14,166279.343
27,"2021-07-05, 08:00:00",140.2,140.2,129.06,132.35,191086.855
28,"2021-07-06, 08:00:00",132.45,138.69,131.62,134.88,174426.671
29,"2021-07-07, 08:00:00",134.83,139.34,133.49,135.05,145453.492
30,"2021-07-08, 08:00:00",135.07,135.07,123.42,126.45,175937.375
31,"2021-07-09, 08:00:00",126.45,130.4,121.0,128.33,159261.329
32,"2021-07-10, 08:00:00",128.32,131.07,125.0,128.41,147714.04
33,"2021-07-11, 08:00:00",128.44,130.85,125.12,128.35,161068.675
34,"2021-07-12, 08:00:00",128.37,135.1,125.01,126.53,269744.235
35,"2021-07-13, 08:00:00",126.51,127.61,121.66,123.85,176989.285
36,"2021-07-14, 08:00:00",123.87,124.78,115.45,123.06,204262.049
37,"2021-07-15, 08:00:00",123.11,124.99,116.31,122.84,144818.387
38,"2021-07-16, 08:00:00",122.84,124.24,114.26,114.71,179436.474
39,"2021-07-17, 08:00:00",114.68,118.95,113.14,116.04,143053.572
40,"2021-07-18, 08:00:00",116.05,121.97,114.74,115.75,131526.66
41,"2021-07-19, 08:00:00",115.76,175.2,109.42,137.97,3477208.629
42,"2021-07-20, 08:00:00",137.95,147.36,115.1,125.11,2949715.917
43,"2021-07-21, 08:00:00",125.15,151.61,124.02,138.96,1550812.016
44,"2021-07-22, 08:00:00",139.03,146.5,135.14,142.16,652561.28
45,"2021-07-23, 08:00:00",142.13,145.68,135.25,142.76,373546.424
46,"2021-07-24, 08:00:00",142.77,149.05,137.91,140.78,397992.18
47,"2021-07-25, 08:00:00",140.78,142.92,136.48,139.53,256329.783
48,"2021-07-26, 08:00:00",139.53,157.13,138.66,142.14,625126.956
49,"2021-07-27, 08:00:00",142.11,147.7,137.3,145.94,380691.406
50,"2021-07-28, 08:00:00",145.94,156.83,142.74,152.72,499460.699
51,"2021-07-29, 08:00:00",152.72,165.13,147.83,164.37,389569.409
52,"2021-07-30, 08:00:00",164.34,167.43,153.35,165.3,401651.816
53,"2021-07-31, 08:00:00",165.32,168.19,159.6,163.67,208123.758
54,"2021-08-01, 08:00:00",163.66,174.0,157.64,160.19,328657.54
55,"2021-08-02, 08:00:00",160.19,164.35,156.04,161.68,230972.155
56,"2021-08-03, 08:00:00",161.7,164.06,153.19,156.48,202173.839
57,"2021-08-04, 08:00:00",156.49,164.92,151.14,161.64,255964.34
58,"2021-08-05, 08:00:00",161.59,165.38,154.83,164.56,299045.639
59,"2021-08-06, 08:00:00",164.55,168.43,160.16,167.37,245554.286
60,"2021-08-07, 08:00:00",167.32,173.72,164.17,170.45,331992.575
61,"2021-08-08, 08:00:00",170.49,172.61,159.38,161.6,268649.163
62,"2021-08-09, 08:00:00",161.6,181.43,156.73,179.19,405116.781
63,"2021-08-10, 08:00:00",179.18,180.4,169.21,175.99,309854.451
64,"2021-08-11, 08:00:00",176.01,188.29,175.74,181.61,273097.501
65,"2021-08-12, 08:00:00",181.56,190.87,170.43,180.34,286412.116
66,"2021-08-13, 08:00:00",180.41,204.73,177.8,204.73,258074.621
67,"2021-08-14, 08:00:00",204.62,204.92,190.45,199.21,313572.77
68,"2021-08-15, 08:00:00",199.17,217.92,191.37,216.29,331249.285
69,"2021-08-16, 08:00:00",216.29,217.33,199.1,201.46,324401.739
70,"2021-08-17, 08:00:00",201.46,211.77,186.01,194.73,377454.544
71,"2021-08-18, 08:00:00",194.73,214.04,185.91,209.95,437803.5
72,"2021-08-19, 08:00:00",209.93,221.37,199.04,220.28,371071.262
73,"2021-08-20, 08:00:00",220.37,236.0,218.34,233.05,334030.041
74,"2021-08-21, 08:00:00",232.92,249.45,226.93,237.61,341950.473
75,"2021-08-22, 08:00:00",237.64,257.44,230.3,255.74,342803.694
76,"2021-08-23, 08:00:00",255.74,285.33,254.97,270.82,701168.602
77,"2021-08-24, 08:00:00",270.76,274.52,244.51,248.37,351497.689
78,"2021-08-25, 08:00:00",248.4,265.1,239.52,264.72,307659.942
79,"2021-08-26, 08:00:00",264.72,265.34,230.51,232.22,320167.302
80,"2021-08-27, 08:00:00",232.24,243.67,222.31,242.39,317840.726
81,"2021-08-28, 08:00:00",242.35,243.28,234.55,236.83,195823.489
82,"2021-08-29, 08:00:00",236.83,247.5,224.46,225.33,323582.233
83,"2021-08-30, 08:00:00",225.33,231.09,215.06,216.65,312636.186
84,"2021-08-31, 08:00:00",216.66,229.27,212.76,223.97,313626.439
85,"2021-09-01, 08:00:00",223.97,240.92,216.2,239.33,343056.424
86,"2021-09-02, 08:00:00",239.37,246.4,235.01,239.35,268204.42
87,"2021-09-03, 08:00:00",239.35,252.0,233.27,247.85,281582.427
88,"2021-09-04, 08:00:00",247.87,256.89,245.44,252.09,258401.564
89,"2021-09-05, 08:00:00",252.13,269.54,248.48,264.86,296151.511
90,"2021-09-06, 08:00:00",264.89,266.08,250.16,255.91,278745.933
91,"2021-09-07, 08:00:00",255.93,256.8,170.35,207.44,712017.047
92,"2021-09-08, 08:00:00",207.51,211.98,184.31,202.0,499511.106
93,"2021-09-09, 08:00:00",201.98,208.06,194.66,202.61,335458.513
94,"2021-09-10, 08:00:00",202.57,215.0,187.14,193.06,360266.094
95,"2021-09-11, 08:00:00",193.01,204.0,191.61,194.13,218800.289
96,"2021-09-12, 08:00:00",194.15,206.44,189.11,203.6,190708.139
97,"2021-09-13, 08:00:00",203.66,215.07,186.37,196.7,337034.968
98,"2021-09-14, 08:00:00",196.7,206.06,194.69,205.79,218448.031
99,"2021-09-15, 08:00:00",205.77,209.88,202.33,209.2,185400.457
100,"2021-09-16, 08:00:00",209.2,219.82,202.56,208.34,299896.575
101,"2021-09-17, 08:00:00",208.38,209.68,195.15,199.38,203022.026
102,"2021-09-18, 08:00:00",199.39,205.82,195.24,199.49,165552.894
103,"2021-09-19, 08:00:00",199.55,201.36,190.24,193.07,203785.2
104,"2021-09-20, 08:00:00",193.03,193.61,167.72,170.1,485382.196
105,"2021-09-21, 08:00:00",170.09,176.96,154.77,157.37,490928.261
106,"2021-09-22, 08:00:00",157.37,176.23,154.03,175.45,314302.194
107,"2021-09-23, 08:00:00",175.36,184.93,171.49,184.45,404221.035
108,"2021-09-24, 08:00:00",184.45,185.24,156.44,165.49,412999.007
109,"2021-09-25, 08:00:00",165.48,171.81,159.11,164.24,312743.276
110,"2021-09-26, 08:00:00",164.23,165.13,150.43,161.99,340631.64
111,"2021-09-27, 08:00:00",161.99,167.4,153.28,153.52,259899.555
112,"2021-09-28, 08:00:00",153.51,158.53,146.21,147.16,325064.041
113,"2021-09-29, 08:00:00",147.13,160.93,146.36,152.49,390412.46
114,"2021-09-30, 08:00:00",152.54,170.0,151.79,166.19,320732.797
115,"2021-10-01, 08:00:00",166.17,177.02,163.24,176.75,314815.685
